"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore.RetailStoreGroup.Description","RetailStore.DeliveryMethod","RetailStore.Priority","Name","RetailStore.RetailStoreGroupName_Custom","Visitor.UniqueUserName","CreatedById","Visitor.FullPhotoUrl","RetailStore.AccountId","Visitor.UserType","StatusRemarks","Visitor.Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore.RetailStoreGroup.Name","RetailStore.Location.Address.City","ActualVisitStartTime_YearMonthDay","RetailStore.Account.Industry","RetailStore.PrimaryContact.Name","PlannedVisitStartTime","RetailStore.Account.Type","Visitor.SmallPhotoUrl","CreatedDate","Id","RetailStore.Id","RetailStore.RetailLocationGroupId","RetailStore.Account.AccountSource","RetailStore.Location.Address.Name","InstructionDescription","RetailStore.Account.Parent_Account_Names","RetailStore.Location.Address.PostalCode","VisitPriority","Visitor.Name","RetailStore.Name","OwnerId","RetailStore.Location.Name","Visitor.Role.ParentRoleId","Visitor.Computed_ParentID","RetailStore.Location.Address.Country","RetailStore.PrimaryContact.MobilePhone","Visitor.ParentPath","RetailStore.PrimaryContact.Phone","RetailStore.StoreType","RetailStore.PrimaryContactId","RetailStore.Account.Name","RetailStore.Location.Address.State","RetailStore.PrimaryContact.Email","RetailStore.PrimaryContact.Department","RetailStore.Account.Phone","RetailStore.Description","SystemModstamp","Visitor.Role.Name","RetailStore.PrimaryContact.Description","Visitor.Parents","Visitor.ManagerId","LastModifiedById","RetailStore.Account.Parent_Account_NamesPath","ActualVisitDuration","RetailStore.DeliveryFrequency","RetailStore.Location.LocationLevel","RetailStore.Account.AnnualRevenue","PlannedVisitDuration"
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2019-05-14T09:25:09.000Z","Description of Dmart Location Group 3","Van","High","00000406","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2019-05-14T09:25:09.000Z","0YQB00000004E0tOAE","false","2019-05-14T09:05:36.000Z","Northeast","Los Angeles","2019-05-14","Manufacturing","James Butt","2019-05-14T09:05:36.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdDKAU","0YQB00000004E0tOAE","0Y2B00000004DVwKAM",,"A00000013","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","90034","High","Kasey Kippley","Rondel Store - San Francisco Central","005B0000007GkqyIAC","Dmart Location 6","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Los Angeles",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","504-621-8927","Regular","003B000000HndBpIAJ","Northern Trail Outfitters","CA","jbutt@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",19,1,1,,19
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-10-20T18:53:52.000Z","Description of Dmart Location Group 5","Van","Medium","00000423","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahY9IAJ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-10-20T18:53:52.000Z","0YQB00000004E19OAE","false","2019-10-20T18:11:47.000Z","West","Bridgeport","2019-10-20","Manufacturing","Minna Amigon","2019-10-20T18:11:47.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdEKAU","0YQB00000004E19OAE","0Y2B00000004DVyKAM",,"A00000003","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","8014","Low","Vince Breland","Fare Merchants - Chelsea","005B0000007GkqyIAC","Dmart Location 22",,,"Gloucester",,,"215-874-1229","Regular","003B000000HndBzIAJ","Northern Trail Outfitters","NJ","minna_amigon@yahoo.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",42,3,1,,42
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-05-15T09:26:45.000Z","Description of Dmart Location Group 4","Van","Low","00000455","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYFIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Completed","2019-05-15T09:26:45.000Z","0YQB00000004E0sOAE","false","2019-05-15T09:08:15.000Z","South","Middle Island","2019-05-15","Transportation","Leota Dilliard","2019-05-15T09:08:15.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdFKAU","0YQB00000004E0sOAE","0Y2B00000004DW0KAM",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition","11953","Medium","Vanessa Riden","Nutrition Stop - Gainesville","005B0000007GkqyIAC","Dmart Location 5",,,"Suffolk",,,"408-752-3500","Regular","003B000000HndBwIAJ","Alpine Nutrition","NY","leota@hotmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",18,7,1,,18
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2018-07-18T11:57:12.000Z","Description of Dmart Location Group 3","Truck","Medium","00000061","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYFIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2018-07-18T11:57:12.000Z","0YQB00000004E0nOAE","false","2018-07-18T11:40:07.000Z","Northeast","Milwaukee","2018-07-18","Transportation","Art Venere","2018-07-18T11:40:07.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdGKAU","0YQB00000004E0nOAE","0Y2B00000004DVwKAM",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition","53207","High","Chantelle Arceo","Alpine Nutrition - Austin","005B0000007GkqyIAC","Dmart Location 11","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Milwaukee",,"00EB0000000gPdpMAE","856-636-8749","Regular","003B000000HndBrIAJ","Alpine Nutrition","WI","art@venere.org",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",17,10,1,,17
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2018-12-22T20:56:23.000Z","Description of Dmart Location Group 2","Van","Medium","00000207","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYHIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2018-12-22T20:56:23.000Z","0YQB00000004E0uOAE","false","2018-12-22T20:38:13.000Z","Midwest","Chagrin Falls","2018-12-22","Food & Beverage","Fletcher Flosi","2018-12-22T20:38:13.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdHKAU","0YQB00000004E0uOAE","0Y2B00000004DVxKAM",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition","44023","Low","Valerie Juhas","Rondel Store - Austin East","005B0000007GkqyIAC","Dmart Location 7","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Geauga",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","815-828-2147","Regular","003B000000HndC8IAJ","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",18,3,1,,18
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-01-26T11:03:09.000Z","Description of Dmart Location Group 5","Truck","Medium","00000103","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-01-26T11:03:09.000Z","0YQB00000004E0qOAE","false","2019-01-26T10:20:52.000Z","West","Baltimore","2019-01-26","Food & Beverage","Cammy Albares","2019-01-26T10:20:52.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdIKAU","0YQB00000004E0qOAE","0Y2B00000004DVyKAM",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition","21224","High","Vince Breland","NTO Store - Berkeley","005B0000007GkqyIAC","Dmart Location 3",,,"Baltimore City",,,"956-537-6195","Regular","003B000000HndC3IAJ","Rondel Account","MD","calbares@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",42,10,1,,42
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2019-08-05T12:07:25.000Z","Description of Dmart Location Group 1","Van","High","00000364","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahYFIAZ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2019-08-05T12:07:25.000Z","0YQB00000004E10OAE","false","2019-08-05T11:13:15.000Z","Bay Area",,"2019-08-05","Transportation","Kiley Caldarera","2019-08-05T11:13:15.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdJKAU","0YQB00000004E10OAE","0Y2B00000004DVzKAM",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition",,"High","Cindy Timmel","NTO Store - Noe Valley","005B0000007GkqyIAC","Location",,,,,,"310-498-5651","Regular","003B000000HndC1IAJ","Alpine Nutrition",,"kiley.caldarera@aol.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",54,1,1,,54
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2020-05-09T20:26:55.000Z","Description of Dmart Location Group 3","Truck","Medium","00000486","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYFIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2020-05-09T20:26:55.000Z","0YQB00000004E0nOAE","false","2020-05-09T19:01:54.000Z","Northeast","Milwaukee","2020-05-09","Transportation","Art Venere","2020-05-09T19:01:54.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdKKAU","0YQB00000004E0nOAE","0Y2B00000004DVwKAM",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition","53207","Low","Kasey Kippley","Alpine Nutrition - Austin","005B0000007GkqyIAC","Dmart Location 11","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Milwaukee",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","856-636-8749","Regular","003B000000HndBrIAJ","Alpine Nutrition","WI","art@venere.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",85,10,1,,85
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2019-12-24T16:21:48.000Z","Description of Dmart Location Group 3","Van","Low","00000016","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYGIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2019-12-24T16:21:48.000Z","0YQB00000004E12OAE","false","2019-12-24T15:56:00.000Z","Northeast","Irving","2019-12-24","Construction","Kris Marrier","2019-12-24T15:56:00.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdLKAU","0YQB00000004E12OAE","0Y2B00000004DVwKAM",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition","75062","High","Kasey Kippley","Alpine Nutrition - San Francisco","005B0000007GkqyIAC","Dmart Location 16","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Dallas",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","410-655-8723","Regular","003B000000HndByIAJ","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",25,5,1,,25
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2018-11-02T22:56:56.000Z","Description of Dmart Location Group 4","Van","Low","00000200","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2018-11-02T22:56:56.000Z","0YQB00000004E1BOAU","false","2018-11-02T22:31:46.000Z","South","Middlesex","2018-11-02","Finance","Josephine Darakjy","2018-11-02T22:31:46.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdMKAU","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Medium","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",25,5,1,,25
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2019-04-14T05:24:04.000Z","Description of Dmart Location Group 2","Van","High","00000172","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYEIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-04-14T05:24:04.000Z","0YQB00000004E18OAE","false","2019-04-14T04:38:31.000Z","Midwest","Anchorage","2019-04-14","Finance","Meaghan Garufi","2019-04-14T04:38:31.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdNKAU","0YQB00000004E18OAE","0Y2B00000004DVxKAM",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition","99501","High","Wendy Keener","NTO Store - Ferry Plaza Market","005B0000007GkqyIAC","Dmart Location 21","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Anchorage",,"00EB0000000gPdpMAE","931-313-9635","Regular","003B000000HndC5IAJ","Fare Merchants","AK","meaghan@hotmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",45,1,1,,45
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2020-03-20T13:32:20.000Z","Description of Dmart Location Group 5","Truck","Medium","00000078","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2020-03-20T13:32:20.000Z","0YQB00000004E0qOAE","false","2020-03-20T12:35:43.000Z","West","Baltimore","2020-03-20","Food & Beverage","Cammy Albares","2020-03-20T12:35:43.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdOKAU","0YQB00000004E0qOAE","0Y2B00000004DVyKAM",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition","21224","Low","Ricky Coyier","NTO Store - Berkeley","005B0000007GkqyIAC","Dmart Location 3",,,"Baltimore City",,,"956-537-6195","Regular","003B000000HndC3IAJ","Rondel Account","MD","calbares@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007DFG6IAO","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",56,10,1,,56
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2020-01-17T12:27:30.000Z","Description of Dmart Location Group 2","Van","Medium","00000032","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYHIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2020-01-17T12:27:30.000Z","0YQB00000004E0uOAE","false","2020-01-17T11:28:02.000Z","Midwest","Chagrin Falls","2020-01-17","Food & Beverage","Fletcher Flosi","2019-01-17T11:28:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdPKAU","0YQB00000004E0uOAE","0Y2B00000004DVxKAM",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition","44023","Medium","Wendy Keener","Rondel Store - Austin East","005B0000007GkqyIAC","Dmart Location 7","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Geauga",,"00EB0000000gPdpMAE","815-828-2147","Regular","003B000000HndC8IAJ","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007DFG6IAO","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",59,3,1,,525659
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-12-14T16:36:49.000Z","Description of Dmart Location Group 4","Van","Low","00000105","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYFIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Completed","2019-12-14T16:36:49.000Z","0YQB00000004E0sOAE","false","2019-12-14T15:46:55.000Z","South","Middle Island","2019-12-14","Transportation","Leota Dilliard","2019-12-14T15:46:55.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdQKAU","0YQB00000004E0sOAE","0Y2B00000004DW0KAM",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition","11953","Low","Vanessa Riden","Nutrition Stop - Gainesville","005B0000007GkqyIAC","Dmart Location 5",,,"Suffolk",,,"408-752-3500","Regular","003B000000HndBwIAJ","Alpine Nutrition","NY","leota@hotmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",49,7,1,,49
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-07-06T14:58:44.000Z","Description of Dmart Location Group 5","Van","Medium","00000223","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahY9IAJ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-07-06T14:58:44.000Z","0YQB00000004E19OAE","false","2019-07-06T13:43:36.000Z","West","Bridgeport","2019-07-06","Manufacturing","Minna Amigon","2019-07-06T13:43:36.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdRKAU","0YQB00000004E19OAE","0Y2B00000004DVyKAM",,"A00000003","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","8014","High","Vince Breland","Fare Merchants - Chelsea","005B0000007GkqyIAC","Dmart Location 22",,,"Gloucester",,,"215-874-1229","Regular","003B000000HndBzIAJ","Northern Trail Outfitters","NJ","minna_amigon@yahoo.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",75,3,1,,75
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2018-10-18T17:58:01.000Z","Description of Dmart Location Group 4","Truck","High","00000210","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2018-10-18T17:58:01.000Z","0YQB00000004E0xOAE","false","2018-10-18T16:54:16.000Z","South","Mc Minnville","2018-10-18","Construction","Graciela Ruta","2018-10-18T16:54:16.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdSKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","Low","Ely Fortino","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Warren",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",63,2,1,,63
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2018-07-19T15:29:49.000Z","Description of Dmart Location Group 5","Truck","High","00000243","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2018-07-19T15:29:49.000Z","0YQB00000004E14OAE","false","2018-07-19T14:12:43.000Z","West","San Jose","2018-07-19","Food & Beverage","Donette Foller","2018-07-19T14:12:43.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdTKAU","0YQB00000004E14OAE","0Y2B00000004DVyKAM",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","Low","Vince Breland","Nutrition Stop - Kennesaw","005B0000007GkqyIAC","Dmart Location 17",,,"Santa Clara",,,"513-570-1893","Regular","003B000000HndBtIAJ","Rondel Account","CA","donette.foller@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",77,2,1,,77
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2020-03-02T16:48:11.000Z","Description of Dmart Location Group 3","Van","High","00000281","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahY9IAJ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2020-03-02T16:48:11.000Z","0YQB00000004E0tOAE","false","2020-03-02T16:18:34.000Z","Northeast","Los Angeles","2020-03-02","Manufacturing","James Butt","2020-03-02T16:18:34.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdUKAU","0YQB00000004E0tOAE","0Y2B00000004DVwKAM",,"A00000013","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","90034","Medium","Chantelle Arceo","Rondel Store - San Francisco Central","005B0000007GkqyIAC","Dmart Location 6","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Los Angeles",,"00EB0000000gPdpMAE","504-621-8927","Regular","003B000000HndBpIAJ","Northern Trail Outfitters","CA","jbutt@gmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",29,1,1,,29
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-07-23T01:51:05.000Z","Description of Dmart Location Group 4","Truck","High","00000260","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2019-07-23T01:51:05.000Z","0YQB00000004E0xOAE","false","2019-07-23T00:21:30.000Z","South","Mc Minnville","2019-07-23","Construction","Graciela Ruta","2019-07-23T00:21:30.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdVKAU","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","Medium","Ely Fortino","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Warren",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",89,2,1,,89
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2017-12-19T15:44:12.000Z","Description of Dmart Location Group 4","Van","Low","00000470","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYFIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2017-12-19T15:44:12.000Z","0YQB00000004E16OAE","false","2017-12-19T15:05:29.000Z","South","Ashland","2017-12-19","Transportation","Gladys Rim","2017-12-19T15:05:29.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdWKAU","0YQB00000004E16OAE","0Y2B00000004DW0KAM",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition","44805","Medium","Ely Fortino","NTO Store - Dublin","005B0000007GkqyIAC","Dmart Location 19","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Ashland",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","414-661-9598","Regular","003B000000HndC6IAJ","Alpine Nutrition","OH","gladys.rim@rim.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",38,3,1,,38
