"LastModifiedDate","ProductFamily","IsLost","ProductName","ForecastCategory","ID_Policy_BROKER_ID","Agent.AGENCY_NAME","CloseDate","Name","AccountAccountSource","Stage","Agent.AGENT_GENDER","Agent.AGENT_NAME","CreatedByID","LeadSource","OwnerID","SfOppId","CreatedDate","AccountIndustry","SfAccId","AccountName","OwnerName","Product_Insurance_PRODUCT_TYPE","OpenClosedWonLost","AccountOwnerId","HasLineItem","AccountBillingState","Agent.REGION","AccountOwnerName","PastDue","Neglected","OpptyName","Product_Insurance_PRODUCT_NAME","StageName","RecordTypeName","LastProcessedDate","AccountType","CustomFilter","Pushed","OpportunityID","Agent.SALES_MANAGER","Closed","Won","LastActivityDate","OpportunityType","AccountAnnualRevenue","StageIsPulled","DaysPastDue","AccountNumberOfEmployees","StageDefaultProbability","OpportunityAge","Time_In_Current_Stage_Duration_Seconds","DaysSinceLastActivity","Amount","PredictedCloseRate","StageIsPushed","StageSortOrder"
"2019-04-30 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_130","Burns Agency","2019-06-03 00:00:00","ESC Corporation 79","Inbound Call","Closed Lost","Female","Marlene Collins","0056A000001ogOpQAI","Telesales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2019-04-20 04:00:00","Manufacturing","0013i000006dQyuAAE","ESC Corporation","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","ND","Midwest","Mary Tyler","false","false","ESC Corporation 79","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwypAAD","Justin Chen","true","false","2019-04-30 00:00:00","Existing Business",8455000,0,0,171,0,43,10200724,135,20000,100,1,7
"2018-09-29 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_130","Burns Agency","2018-11-22 00:00:00","ESC Corporation 80","Inbound Call","Closed Lost","Female","Marlene Collins","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2018-09-11 04:00:00","Manufacturing","0013i000006dQyuAAE","ESC Corporation","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","ND","Midwest","Mary Tyler","false","false","ESC Corporation 80","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwyqAAD","Justin Chen","true","false","2018-09-29 00:00:00","Add-On Business",8455000,0,0,171,0,71,28038582,348,0,100,2,7
"2019-03-03 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_886","Insurato","2019-03-06 00:00:00","Analine Technologies 126","Partner","Closed Lost","Female","Verena Delgado","0056A000001ogOpQAI","Reseller","0053s000002J4UFAA0","0063i000003Rz0oAAC","2019-02-14 05:00:00","Consulting","0013i000006dQyuAAE","Analine Technologies","Sandra Parker","Construction","Lost","0053s000002J4UFAA0","true","WY","Midwest","Sandra Parker","false","false","Analine Technologies 126","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwysAAD","James Coleman","true","false","2019-03-03 00:00:00","New Business",7168000,0,0,122,0,19,17029005,193,58139,100,2,7
"2018-03-28 04:00:00","Tires & Wheels","Yes","Construction","Omitted","BROKER_1812","Insurato","2018-03-31 00:00:00","Talcup 129","Community","Closed Lost","Male","Harold Green","0056A000001ogOpQAI","Fields Sales","0053s000002J4U5AAK","0063i000003Rz0oAAC","2018-03-21 05:00:00","Financial Services","0013i000006dQyuAAE","Talcup","Jennifer Jackson","Construction","Lost","0053s000002J4U5AAK","true","WA","South East","Jennifer Jackson","false","false","Talcup 129","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwytAAD","Sandra Parker","true","false","2018-03-28 00:00:00","New Business",2851000,0,0,180,0,9,46169993,533,150000,100,1,7
"2018-04-14 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_1812","Insurato","2018-06-14 00:00:00","Talcup 134","Community","Closed Lost","Male","Harold Green","0056A000001ogOpQAI","Fields Sales","0053s000002J4U6AAK","0063i000003Rz0oAAC","2018-04-07 04:00:00","Financial Services","0013i000006dQyuAAE","Talcup","Melissa Neal","Construction","Lost","0053s000002J4U5AAK","true","WA","South East","Jennifer Jackson","false","false","Talcup 134","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwyuAAD","Sandra Parker","true","false","2018-04-14 00:00:00","New Business",2851000,0,0,180,0,67,42277124,516,120000,100,1,7
"2018-12-15 05:00:00","Car Accessories","Yes",,"Omitted","BROKER_1817","Manning and Manning","2018-12-29 00:00:00","Technolgy Salvage 144","Community","Closed Lost","Female","Clara Jordan","0056A000001ogOpQAI","Fields Sales","0056A000001ogPWQAY","0063i000003Rz0oAAC","2018-10-26 04:00:00","Recreation","0013i000006dQyuAAE","Technolgy Salvage","Monica Campbell",,"Lost","0056A000001ogPWQAY","true","OR","South East","Monica Campbell","false","false","Technolgy Salvage 144",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwyvAAD","Anne Powers","true","false","2018-12-15 00:00:00","Existing Business",2756000,0,0,192,0,63,24014428,271,116261,100,1,7
"2019-01-04 05:00:00","Performance & Non-auto","Yes",,"Omitted","BROKER_1817","Manning and Manning","2019-02-10 00:00:00","Technolgy Salvage 149","Community","Closed Lost","Female","Clara Jordan","0056A000001ogOpQAI","Other","0053s000002J4UFAA0","0063i000003Rz0oAAC","2018-11-22 05:00:00","Recreation","0013i000006dQyuAAE","Technolgy Salvage","Sandra Parker",,"Lost","0056A000001ogPWQAY","true","OR","South East","Monica Campbell","false","false","Technolgy Salvage 149",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwywAAD","Anne Powers","true","false","2019-01-04 00:00:00","New Business",2756000,0,0,192,0,79,21049058,251,33000,100,1,7
"2018-12-04 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_964","Bob Jones Agency","2018-12-09 00:00:00","Direct Advantage Values Ents 17","Referral","Closed Lost","Female","Bonnie Tuck","0056A000001ogOpQAI","Telecoverage","0056A000001ogPTQAY","0063i000003Rz0oAAC","2018-10-07 04:00:00","Recreation","0013i000006dQyuAAE","Direct Advantage Values Ents","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","OH","North East","Meagan Combs","false","false","Direct Advantage Values Ents 17","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwyyAAD","Monica Campbell","true","false","2018-12-04 00:00:00","New Business",4056000,0,0,34,0,62,25349245,282,200000,100,1,7
"2018-07-27 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1761","AEV Agency","2018-08-07 00:00:00","CTB - McGraw-Hill Global Education Holdings 25","Data.com","Closed Lost","Female","Ivy Delong","0056A000001ogOpQAI","Fields Sales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-05-07 04:00:00","Telecommunications","0013i000006dQyuAAE","CTB - McGraw-Hill Global Education Holdings","Anne Powers","Construction","Lost","0053s000002J4U9AAK","true","IL","South East","Anne Powers","false","false","CTB - McGraw-Hill Global Education Holdings 25","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwyzAAD","Sandra Parker","true","false","2018-07-27 00:00:00","Existing Business",2924000,0,0,113,0,91,35270481,412,5000,100,1,7
"2018-06-20 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_497","Stahl Agency","2018-07-27 00:00:00","Silicon Image PART OF LATTICE 33","Referral","Closed Lost","Female","Alice Ramsey","0056A000001ogOpQAI","Fields Sales","0056A000001ogPWQAY","0063i000003Rz0oAAC","2018-05-05 04:00:00","Retail","0013i000006dQyuAAE","Silicon Image PART OF LATTICE","Monica Campbell","Construction","Lost","0056A000001ogPWQAY","true","MT","Midwest","Monica Campbell","false","false","Silicon Image PART OF LATTICE 33","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz0AAD","Jennifer Jackson","true","false","2018-06-20 00:00:00","New Business",5683000,0,0,122,0,82,37043746,449,300000,100,1,7
"2018-04-01 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1118","Levin Insurance Agency","2018-05-23 00:00:00","Open Channel Software 57","Marketing Event","Closed Lost","Female","Beatrice Phillips","0056A000001ogOpQAI","Other","0053s000002J4UEAA0","0063i000003Rz0oAAC","2018-03-02 05:00:00","Recreation","0013i000006dQyuAAE","Open Channel Software","Sarah Rivas","Construction","Lost","0053s000002J4UEAA0","true","WA","Midwest","Sarah Rivas","false","false","Open Channel Software 57","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz2AAD","Justin Chen","true","false","2018-04-01 00:00:00","Add-On Business",3810000,0,0,182,0,81,41919535,529,1,100,1,7
"2018-08-17 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_2298","Manning and Manning","2018-09-19 00:00:00","Gladstone Commercial Corporation 69","Cold Call","Closed Lost","Male","Edward Slone","0056A000001ogOpQAI","Fields Sales","0053s000002J4U6AAK","0063i000003Rz0oAAC","2018-07-23 04:00:00","Shipping","0013i000006dQyuAAE","Gladstone Commercial Corporation","Melissa Neal","Construction","Lost","0053s000002J4U6AAK","true","AK","North West","Melissa Neal","false","false","Gladstone Commercial Corporation 69","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz3AAD","Jeffrey Miranda","true","false","2018-08-17 00:00:00","Existing Business",6474000,0,0,177,0,57,32432936,391,10000,100,1,7
"2018-02-09 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_425","Zann and Sons","2018-03-08 00:00:00","Green2Go 82","Marketing Event","Closed Lost","Female","Beatrice Cleek","0056A000001ogOpQAI","Telesales","0056A000001ogPSQAY","0063i000003Rz0oAAC","2018-02-09 05:00:00","Energy","0013i000006dQyuAAE","Green2Go","Lisa Lewis","Construction","Lost","0056A000001ogPSQAY","true","MN","South West","Lisa Lewis","false","false","Green2Go 82","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz4AAD","Melissa Neal","true","false","2018-02-09 00:00:00","New Business",3074000,0,0,172,0,26,48219312,580,120000,100,1,7
"2019-01-28 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_425","Zann and Sons","2019-03-28 00:00:00","Green2Go 84","Marketing Event","Closed Lost","Female","Beatrice Cleek","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-01-23 05:00:00","Energy","0013i000006dQyuAAE","Green2Go","Anne Powers","Construction","Lost","0056A000001ogPSQAY","true","MN","South West","Lisa Lewis","false","false","Green2Go 84","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz5AAD","Melissa Neal","true","false","2019-01-28 00:00:00","New Business / Add-on",3074000,0,0,172,0,63,16098872,227,50000,100,2,7
"2019-02-09 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_194","ARE Agency","2019-03-17 00:00:00","A  Wood   Inc 105","Inbound Call","Closed Lost","Female","Gwendolyn Cuevas","0056A000001ogOpQAI","Reseller","0053s000002J4UGAA0","0063i000003Rz0oAAC","2018-12-26 05:00:00","Not For Profit","0013i000006dQyuAAE","A  Wood   Inc","Amanda Long","Construction","Lost","0053s000002J4UGAA0","true","IL","Midwest","Amanda Long","false","false","A  Wood   Inc 105","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz6AAD","James Coleman","true","false","2019-02-09 00:00:00","New Business",7740000,0,0,69,0,80,18169967,215,20000,100,1,7
"2018-04-08 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_178","Morris Agency","2018-05-29 00:00:00","Green Hills Software 141","Referral","Closed Lost","Male","Christopher Seward","0056A000001ogOpQAI","Fields Sales","0056A000001ogPWQAY","0063i000003Rz0oAAC","2018-03-08 05:00:00","Engineering","0013i000006dQyuAAE","Green Hills Software","Monica Campbell","Construction","Lost","0056A000001ogPWQAY","true","OR","Midwest","Monica Campbell","false","false","Green Hills Software 141","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz7AAD","James Coleman","true","false","2018-04-08 00:00:00","New Business",9636000,0,0,236,0,81,43171541,522,530000,100,1,7
"2017-10-16 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_579","Lowe Agency","2017-12-06 00:00:00","Curwood 162","Referral","Closed Lost","Female","Melonie Daley","0056A000001ogOpQAI","Fields Sales","0053s000002J4UFAA0","0063i000003Rz0oAAC","2017-10-15 04:00:00","Electronics","0013i000006dQyuAAE","Curwood","Sandra Parker","Construction","Lost","0053s000002J4UFAA0","true","NM","North East","Sandra Parker","false","false","Curwood 162","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwz9AAD","Evan Bullock","true","false","2017-10-16 00:00:00","New Business / Add-on",9553000,0,0,59,0,51,56468544,696,100000,100,1,7
"2018-01-23 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_79","Crockett Partners","2018-02-22 00:00:00","Memberdrive 184","Website","Closed Lost","Female","Linda Campbell","0056A000001ogOpQAI","Reseller","0056A000001ogPUQAY","0063i000003Rz0oAAC","2017-12-26 05:00:00","Education","0013i000006dQyuAAE","Memberdrive","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","MI","Midwest","Mary Tyler","false","false","Memberdrive 184","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzAAAT","Justin Chen","true","false","2018-01-23 00:00:00","Existing Business",9613000,0,0,214,0,57,50476883,597,92024,100,2,7
"2019-02-26 05:00:00","Car Accessories","Yes",,"Omitted","BROKER_2200","Garman Agency","2019-03-22 00:00:00","Vero Software 199","Inbound Call","Closed Lost","Female","Christine Taylor","0056A000001ogOpQAI","Fields Sales","0056A000001ogPVQAY","0063i000003Rz0oAAC","2019-01-15 05:00:00","Utilities","0013i000006dQyuAAE","Vero Software","Heather Willis",,"Lost","0056A000001ogPVQAY","true","AK","North West","Heather Willis","false","false","Vero Software 199",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzBAAT","Meagan Combs","true","false","2019-02-26 00:00:00","New Business",8545000,0,0,169,0,65,16542911,198,232,100,1,7
"2019-02-05 05:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_640","Morris Agency","2019-03-15 00:00:00","DEI Franchise Systems 219","Website","Closed Lost","Female","Nell Bass","0056A000001ogOpQAI","Reseller","0056A000001ogPTQAY","0063i000003Rz0oAAC","2019-01-14 05:00:00","Telecommunications","0013i000006dQyuAAE","DEI Franchise Systems","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","IN","North West","Meagan Combs","false","false","DEI Franchise Systems 219","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzDAAT","Chad Russo","true","false","2019-02-05 00:00:00","Add-On Business",4890000,0,0,225,0,59,17325370,219,35000,100,1,7
"2019-08-26 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_2009","Morris Agency","2019-08-28 00:00:00","Cenatek 10","Cold Call","Closed Lost","Female","Christine Braxton","0056A000001ogOpQAI","Reseller","0056A000001ogPUQAY","0063i000003Rz0oAAC","2019-07-07 04:00:00","Construction","0013i000006dQyuAAE","Cenatek","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","WI","North West","Mary Tyler","false","false","Cenatek 10","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzEAAT","Jeffrey Miranda","true","false","2019-08-26 00:00:00","Add-On Business",4158000,0,0,131,0,51,1986298,17,40000,100,1,7
"2018-05-13 04:00:00","Car Accessories","Yes","Downtime","Omitted","BROKER_1629","Stein Agency","2018-06-06 00:00:00","Bulldog Associates 22","Website","Closed Lost","Male","Carl Burch","0056A000001ogOpQAI","Reseller","0053s000002J4U5AAK","0063i000003Rz0oAAC","2018-03-25 05:00:00","Technology","0013i000006dQyuAAE","Bulldog Associates","Jennifer Jackson","Mobile Plant & Equipment","Lost","0053s000002J4U5AAK","true","WA","South East","Jennifer Jackson","false","false","Bulldog Associates 22","Downtime","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzFAAT","Anne Powers","true","false","2018-05-13 00:00:00","New Business",7187000,0,0,29,0,72,41467934,487,15734,100,2,7
"2019-07-20 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_2166","Brohm and Brohm","2019-07-26 00:00:00","Revco International 38","Data.com","Closed Lost","Male","Adam Bullard","0056A000001ogOpQAI","Other","0056A000001ogPTQAY","0063i000003Rz0oAAC","2019-05-17 04:00:00","Energy","0013i000006dQyuAAE","Revco International","Meagan Combs","Construction","Lost","0056A000001ogPTQAY","true","IL","North West","Meagan Combs","false","false","Revco International 38","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzGAAT","Jeffrey Miranda","true","false","2019-07-20 00:00:00","Existing Business",3683000,0,0,3,0,69,4930153,54,50000,100,1,7
"2019-03-23 05:00:00","Tires & Wheels","Yes","Construction","Omitted","BROKER_97","Archer Group","2019-03-24 00:00:00","experienceinc 42","Website","Closed Lost","Female","Chelsea Brown","0056A000001ogOpQAI","Fields Sales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-03-14 05:00:00","Media","0013i000006dQyuAAE","experienceinc","Anne Powers","Construction","Lost","0053s000002J4U9AAK","true","KS","Midwest","Anne Powers","false","false","experienceinc 42","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzHAAT","Jennifer Jackson","true","false","2019-03-23 00:00:00","New Business",9076000,0,0,171,0,9,15273381,173,39997,100,2,7
"2018-08-17 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_97","Archer Group","2018-09-14 00:00:00","experienceinc 46","Website","Closed Lost","Female","Chelsea Brown","0056A000001ogOpQAI","Fields Sales","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-08-13 04:00:00","Media","0013i000006dQyuAAE","experienceinc","Anne Powers","Construction","Lost","0053s000002J4U9AAK","true","KS","Midwest","Anne Powers","false","false","experienceinc 46","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzIAAT","Jennifer Jackson","true","false","2018-08-17 00:00:00","New Business",9076000,0,0,171,0,31,31525783,391,101000,100,1,7
"2018-11-16 04:00:00","Performance & Non-auto","Yes","Downtime","Omitted","BROKER_1467","VanderWahl Agency","2018-11-22 00:00:00","Pedersen Media Group Inc 69","Data.com","Closed Lost","Female","Katrina Tuck","0056A000001ogOpQAI","Fields Sales","0053s000002J4UFAA0","0063i000003Rz0oAAC","2018-11-12 04:00:00","Engineering","0013i000006dQyuAAE","Pedersen Media Group Inc","Sandra Parker","Mobile Plant & Equipment","Lost","0053s000002J4UFAA0","true","UT","South East","Sandra Parker","false","false","Pedersen Media Group Inc 69","Downtime","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzKAAT","Sandra Parker","true","false","2018-11-16 00:00:00","New Business",2656000,0,0,120,0,9,25826866,300,749998,100,1,7
"2018-01-19 05:00:00","Car Accessories","Yes",,"Omitted","BROKER_1917","Ball Group","2018-02-13 00:00:00","RealMarket--- 75","Community","Closed Lost","Male","Sammie Bonds","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2017-12-13 05:00:00","Entertainment","0013i000006dQyuAAE","RealMarket---","Mary Tyler",,"Lost","0056A000001ogPUQAY","true","IA","South West","Mary Tyler","false","false","RealMarket--- 75",,"Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzLAAT","Meagan Combs","true","false","2018-01-19 00:00:00","Existing Business",4084000,0,0,204,0,61,52000914,601,61349,100,1,7
"2019-08-06 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_488","Stahl Agency","2019-09-10 00:00:00","Webmap 93","Referral","Closed Lost","Female","Carla Kohler","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-08-04 04:00:00","Electronics","0013i000006dQyuAAE","Webmap","Anne Powers","Construction","Lost","0053s000002J4U9AAK","true","IN","South West","Anne Powers","false","false","Webmap 93","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzMAAT","Melissa Neal","true","false","2019-08-06 00:00:00","New Business",3422000,0,0,30,0,36,1084490,37,15337,100,1,7
"2019-02-18 05:00:00","Car Accessories","Yes","Downtime","Omitted","BROKER_1701","Atkins Agency","2019-02-23 00:00:00","Lenel Systems International 106","Website","Closed Lost","Male","Donald Dobbs","0056A000001ogOpQAI","Fields Sales","0053s000002J4U5AAK","0063i000003Rz0oAAC","2019-01-27 05:00:00","Recreation","0013i000006dQyuAAE","Lenel Systems International","Jennifer Jackson","Mobile Plant & Equipment","Lost","0053s000002J4U5AAK","true","HI","South West","Jennifer Jackson","false","false","Lenel Systems International 106","Downtime","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzNAAT","Jeffrey Miranda","true","false","2019-02-18 00:00:00","New Business",9239000,0,0,79,0,26,18575122,206,500000,100,1,7
"2018-01-21 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_525","Ball Group","2018-02-26 00:00:00","Auto-Trol Technology Corporation 120","Partner","Closed Lost","Female","Jessica Anderson","0056A000001ogOpQAI","Fields Sales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2017-11-28 05:00:00","Insurance","0013i000006dQyuAAE","Auto-Trol Technology Corporation","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","IN","Midwest","Mary Tyler","false","false","Auto-Trol Technology Corporation 120","Construction","Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzOAAT","James Coleman","true","false","2018-01-21 00:00:00","Add-On Business",2129000,0,0,188,0,89,49654314,599,49079,100,1,7
"2018-11-28 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_525","Ball Group","2019-02-04 00:00:00","Auto-Trol Technology Corporation 122","Partner","Closed Lost","Female","Jessica Anderson","0056A000001ogOpQAI","Fields Sales","0056A000001ogPSQAY","0063i000003Rz0oAAC","2018-11-12 04:00:00","Insurance","0013i000006dQyuAAE","Auto-Trol Technology Corporation","Lisa Lewis","Construction","Lost","0056A000001ogPUQAY","true","IN","Midwest","Mary Tyler","false","false","Auto-Trol Technology Corporation 122","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzPAAT","James Coleman","true","false","2018-11-28 00:00:00","New Business",2129000,0,0,188,0,83,19368766,288,30674,100,1,7
"2019-03-20 05:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_525","Ball Group","2019-03-25 00:00:00","Auto-Trol Technology Corporation 134","Partner","Closed Lost","Female","Jessica Anderson","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2018-12-28 05:00:00","Insurance","0013i000006dQyuAAE","Auto-Trol Technology Corporation","Anne Powers","Construction","Lost","0056A000001ogPUQAY","true","IN","Midwest","Mary Tyler","false","false","Auto-Trol Technology Corporation 134","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzQAAT","James Coleman","true","false","2019-03-20 00:00:00","New Business",2129000,0,0,188,0,86,17198407,176,50000,100,1,7
"2018-10-29 04:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_1857","Insurato","2018-11-16 00:00:00","Citadel Broadcasting 160","Website","Closed Lost","Female","Debra Stephenson","0056A000001ogOpQAI","Fields Sales","0053s000002J4U5AAK","0063i000003Rz0oAAC","2018-09-01 04:00:00","Retail","0013i000006dQyuAAE","Citadel Broadcasting","Jennifer Jackson","Marine Insurance","Lost","0053s000002J4U5AAK","true","HI","South East","Jennifer Jackson","false","false","Citadel Broadcasting 160","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzSAAT","Matthew Hanna","true","false","2018-10-29 00:00:00","New Business",3302000,0,0,86,0,75,28868313,318,120000,100,1,7
"2018-07-13 04:00:00","Performance & Non-auto","Yes","Boat Insurance","Omitted","BROKER_1857","Insurato","2018-08-22 00:00:00","Citadel Broadcasting 161","Website","Closed Lost","Female","Debra Stephenson","0056A000001ogOpQAI","Fields Sales","0053s000002J4U5AAK","0063i000003Rz0oAAC","2018-06-25 04:00:00","Retail","0013i000006dQyuAAE","Citadel Broadcasting","Jennifer Jackson","Marine Insurance","Lost","0053s000002J4U5AAK","true","HI","South East","Jennifer Jackson","false","false","Citadel Broadcasting 161","Boat Insurance","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzTAAT","Matthew Hanna","true","false","2018-07-13 00:00:00","New Business",3302000,0,0,86,0,57,35403087,426,750000,100,2,7
"2019-06-21 04:00:00","Performance & Non-auto","Yes","Construction","Omitted","BROKER_1579","Levin Insurance Agency","2019-07-15 00:00:00","ArcadiaOne 187","Referral","Closed Lost","Male","Clifton Cooper","0056A000001ogOpQAI","Telesales","0056A000001ogPUQAY","0063i000003Rz0oAAC","2019-05-20 04:00:00","Entertainment","0013i000006dQyuAAE","ArcadiaOne","Mary Tyler","Construction","Lost","0056A000001ogPUQAY","true","MO","Midwest","Mary Tyler","false","false","ArcadiaOne 187","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzUAAT","Justin Chen","true","false","2019-06-21 00:00:00","New Business",7487000,0,0,78,0,55,5675807,83,110000,100,1,7
"2019-04-07 04:00:00","Car Accessories","Yes","Construction","Omitted","BROKER_1579","Levin Insurance Agency","2019-04-11 00:00:00","ArcadiaOne 196","Referral","Closed Lost","Male","Clifton Cooper","0056A000001ogOpQAI","Reseller","0056A000001ogPWQAY","0063i000003Rz0oAAC","2019-03-10 05:00:00","Entertainment","0013i000006dQyuAAE","ArcadiaOne","Monica Campbell","Construction","Lost","0056A000001ogPUQAY","true","MO","Midwest","Mary Tyler","false","false","ArcadiaOne 196","Construction","Closed Lost","Simple Opportunity","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzVAAT","Justin Chen","true","false","2019-04-07 00:00:00","New Business",7487000,0,0,78,0,31,13696082,158,30000,100,2,7
"2019-09-10 04:00:00","Car Accessories","Yes",,"Omitted","BROKER_2302","Stahl Agency","2019-09-11 00:00:00","Global  Image 200","Data.com","Closed Lost","Male","Casey Burch","0056A000001ogOpQAI","Reseller","0053s000002J4U9AAK","0063i000003Rz0oAAC","2019-08-01 04:00:00","Healthcare & Life Sciences","0013i000006dQyuAAE","Global  Image","Anne Powers",,"Lost","0053s000002J4U9AAK","true","NE","North West","Anne Powers","false","false","Global  Image 200",,"Closed Lost","Channel (Partner)","2019-10-07 14:44:50","Corporate","true","true","0063s00000DYwzWAAT","Meagan Combs","true","false","2019-09-10 00:00:00","Existing Business",4075000,0,0,150,0,40,367980,2,15000,100,1,7
