"LastModifiedDate","ConvertedOpportunity.IsWon","ConvertedAccount.Owner.UserManager.Name","Owner.Role.ParentRole.Name","ConvertedOpportunity.ForecastCategoryName","Queue.Name","ConvertedOpportunity.EDD_Leading_Causes__c","ConvertedOpportunity.Owner.Role.RolePath","OwnerType","ConvertedOpportunity.Type","ConvertedAccount.Owner.Name","ConvertedOpportunity.Owner.UserManager.UniqueUserName","Owner.Username","Status","ConvertedOpportunity.Owner.UserManager.Name","ConvertedAccount.Parent.ParentAccount.OwnerId","ConvertedOpportunity.Account.Parent.AccountParents","ConvertedOpportunity.CreatedDate","Owner.Role.RolePath","ConvertedOpportunity.IsPastDue","ConvertedAccount.BillingState","ConvertedOpportunity.EDD_Prescription__c","Id","ConvertedAccount.Owner.Role.ParentRoleId","Owner.Role.RoleNames","Owner.UniqueUserName","ConvertedDate","ConvertedOpportunity.IsClosed","ConvertedOpportunity.Neglected","Owner.FullPhotoUrl","ConvertedOpportunity.Predicted_Close_Date__c","ConvertedOpportunity.Name","ConvertedAccount.AccountSource","ConvertedAccount.Owner.Role.Name","ConvertedOpportunity.Owner.Role.Name","OwnerId","ConvertedAccount.ShippingState","Owner.UserManagerNames","ConvertedAccount.Parent.ParentAccount.BillingState","Owner.Name","ConvertedAccount.Owner.Role.RolePath","ConvertedOpportunity.Owner.UniqueUserName","ConvertedOpportunity.Owner.Role.DeveloperName","ConvertedAccount.Owner.UserManager.UniqueUserName","Owner.UserManager.Name","ConvertedAccount.Owner.Role.Roles","ConvertedOpportunity.LeadSource","Company","ConvertedAccount.Parent.ParentAccount.Name","ConvertedOpportunity.StageName","ConvertedOpportunity.IsLost","ConvertedOpportunity.Owner.Role.ParentRoleId","ConvertedAccount.Industry","ConvertedAccount.Name","ConvertedAccount.Parent.AccountParents","ConvertedAccount.Owner.UserManagerNames","ConvertedOpportunity.EDD_CreatedDate__c","Name","Industry","Owner.Role.Hierarchy_RoleNames","Owner.Role.Name","ConvertedOpportunityId","Owner.Role.DeveloperName","ConvertedOpportunity.Account.Parent.ParentAccount.OwnerId","CurrentDate","ConvertedOpportunity.Competitor_EDD_c__c","ConvertedAccountId","ConvertedOpportunity.AccountId","Owner.Role.RoleNamesPath","IsConverted","ConvertedOpportunity.Account.Parent.ParentAccount.Name","Queue.Type","ConvertedOpportunity.OpenClosedWonLost","ConvertedOpportunity.Account.Parent.ParentAccount.ShippingState","ConvertedAccount.OwnerId","ConvertedOpportunity.DemoShow__c","LeadSource","ConvertedOpportunity.Owner.Name","State","CreatedDate","Owner.UserManager.UniqueUserName","Rating","ConvertedOpportunity.Discount_Approved__c","ConvertedOpportunity.Owner.Role.Roles","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","ConvertedOpportunity.ForecastCategory","ConvertedContactId","ConvertedOpportunity.Account.Parent.ParentAccount.BillingState","ConvertedAccount.Type","Owner.UserRoleId","ConvertedAccount.Parent.ParentAccount.ShippingState","ConvertedOpportunity.OwnerId","Owner.Role.ParentRole.ForecastManager.UniqueUserName","ConvertedOpportunity.Owner.UserManagerNames","IsUnreadByOwner","ConvertedOpportunity.CloseDate","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","ConvertedAccount.Owner.UniqueUserName","UserOrQueueName","ConvertedOpportunity.DaysSinceLastActivity","ConvertedAccount.NumberOfEmployees","Score.Score","ConvertedOpportunity.EDD_Age__c","ConvertedOpportunity.DaysPastDue","ConvertedOpportunity.Close_Date_Difference__c","OpportunityAge","ConvertedOpportunity.EDD_Outcome__c","ConvertedOpportunity.OpportunityAge","ConvertedAccount.AnnualRevenue","LeadAge"
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Working",,,,,,,,,"00QB0000003K8SkMAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Nathan Espinoza","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,44,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Open",,,,,,,,,"00QB0000003K8SlMAK",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Michelle Garcia","Biotechnology","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"PA","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alyssa Williams",0,0,74,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Submitted",,,,,,,,,"00QB0000003K8SmMAK",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"Derek Booth","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,83,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP West",,,,,"User",,,,"khughes1547565044017@demo.user","Qualified - Convert",,,,,,,,,"00QB0000003K8SnMAK",,"Admin","Kristen Hughes",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F",,,,,,"005B0000003CnfSIAS",,"Kristen Hughes",,"Kristen Hughes",,,,,,,,"ECcompany",,,,,,,,,,"Cheyenne Edwards","Technology","Admin","West Sales",,"WestSales",,"2020-07-13T20:28:29.602Z",,,,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"OR","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",,,,,"00EB0000000azEFMAY",,,"Tyler Parker",,"true",,,"RVPWest",,"Kristen Hughes",0,0,94,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","Open",,,,,,,,,"00QB0000003K8SoMAK",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"Christopher Oconnor","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,43,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"wblackwe1547565044135@demo.user","New",,,,,,,,,"00QB0000003K8SpMAK",,"Admin","Wayne Blackwell",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",,,,,,"005B0000003CnfUIAS",,"Wayne Blackwell",,"Wayne Blackwell",,,,,,,,"Not Applicable",,,,,,,,,,"Henry Price","Food & Beverage","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"TN","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Wayne Blackwell",0,0,43,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"pwalton1547565044071@demo.user","Working",,,,,,,,,"00QB0000003K8SqMAK",,"Admin","Philip Walton",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/F",,,,,,"005B0000003CnfHIAS",,"Philip Walton",,"Philip Walton",,,,,,,,"Not Applicable",,,,,,,,,,"Chelsea Ortega","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Philip Walton/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3F/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Philip Walton",0,0,48,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"dhuffman1547565044026@demo.user","Pending",,,,,,,,,"00QB0000003K8SrMAK",,"Admin","Dennis Huffman",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F",,,,,,"005B0000003CnfIIAS",,"Dennis Huffman",,"Dennis Huffman",,,,,,,,"Not Applicable",,,,,,,,,,"Geoffrey Hammond","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Dennis Huffman",0,0,61,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Working",,,,,,,,,"00QB0000003K8SsMAK",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Bobby Doyle","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alyssa Williams",0,0,40,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"wblackwe1547565044135@demo.user","New",,,,,,,,,"00QB0000003K8StMAK",,"Admin","Wayne Blackwell",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F",,,,,,"005B0000003CnfUIAS",,"Wayne Blackwell",,"Wayne Blackwell",,,,,,,,"Not Applicable",,,,,,,,,,"Sandra Le","Recreation","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"NJ","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Wayne Blackwell",0,0,46,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Rejected",,,,,,,,,"00QB0000003K8SuMAK",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Phillip Benitez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alyssa Williams",0,0,4,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"dhuffman1547565044026@demo.user","Contacted",,,,,,,,,"00QB0000003K8SvMAK",,"Admin","Dennis Huffman",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F",,,,,,"005B0000003CnfIIAS",,"Dennis Huffman",,"Dennis Huffman",,,,,,,,"Not Applicable",,,,,,,,,,"Roy Mckenzie","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Dennis Huffman",0,0,59,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Submitted",,,,,,,,,"00QB0000003K8SwMAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Alison Lambert","Education","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"SC","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,87,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Approved",,,,,,,,,"00QB0000003K8SxMAK",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"James Suarez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,83,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Draft",,,,,,,,,"00QB0000003K8SyMAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Michael Salazar","Healthcare & Life Sciences","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"HI","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,77,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"dhuffman1547565044026@demo.user","Approved",,,,,,,,,"00QB0000003K8SzMAK",,"Admin","Dennis Huffman",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F",,,,,,"005B0000003CnfIIAS",,"Dennis Huffman",,"Dennis Huffman",,,,,,,,"Not Applicable",,,,,,,,,,"Brittany Oneal","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Dennis Huffman",0,0,82,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Rejected",,,,,,,,,"00QB0000003K8T0MAK",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"Shannon Lopez","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,11,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP East",,,,,"User",,,,"nkelly1547565044044@demo.user","Submitted",,,,,,,,,"00QB0000003K8T1MAK",,"Admin","Noah Kelly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",,,,,,"005B0000003CnfJIAS",,"Noah Kelly",,"Noah Kelly",,,,,,,,"Not Applicable",,,,,,,,,,"Nancy Baker","N/A","Admin","East Sales",,"EastSales",,"2020-07-13T20:28:29.602Z",,,,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",,,,,"00EB0000000azEDMAY",,,"Andrew Malone",,"true",,,"RVPEast",,"Noah Kelly",0,0,76,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"ashaw1547565044117@demo.user","Archived",,,,,,,,,"00QB0000003K8T2MAK",,"Admin","Amy Shaw",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",,,,,,"005B0000003CnfgIAC",,"Amy Shaw",,"Amy Shaw",,,,,,,,"Not Applicable",,,,,,,,,,"Thomas Fisher","Consulting","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"IL","2017-06-06T05:45:52.000Z",,"Warm",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Amy Shaw",0,0,5,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"awilliam1547565044035@demo.user","Archived",,,,,,,,,"00QB0000003K8T3MAK",,"Admin","Alyssa Williams",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",,,,,,"005B0000003CnfXIAS",,"Alyssa Williams",,"Alyssa Williams",,,,,,,,"Not Applicable",,,,,,,,,,"Reginald Smith","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alyssa Williams",0,0,10,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"aharriso1547565044108@demo.user","Submitted",,,,,,,,,"00QB0000003K8T4MAK",,"Admin","Alicia Harrison",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F",,,,,,"005B0000003CnfZIAS",,"Alicia Harrison",,"Alicia Harrison",,,,,,,,"Not Applicable",,,,,,,,,,"Brian Brooks","Consulting","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"LA","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Alicia Harrison",0,0,75,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP West",,,,,"User",,,,"khughes1547565044017@demo.user","New",,,,,,,,,"00QB0000003K8SiMAK",,"Admin","Kristen Hughes",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F",,,,,,"005B0000003CnfSIAS",,"Kristen Hughes",,"Kristen Hughes",,,,,,,,"Not Applicable",,,,,,,,,,"Kara Heath","N/A","Admin","West Sales",,"WestSales",,"2020-07-13T20:28:29.602Z",,,,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",,,,,"00EB0000000azEFMAY",,,"Tyler Parker",,"true",,,"RVPWest",,"Kristen Hughes",0,0,48,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"rreilly1547565044080@demo.user","Approved",,,,,,,,,"00QB0000003K8T5MAK",,"Admin","Rachel Reilly",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",,,,,,"005B0000003CnfYIAS",,"Rachel Reilly",,"Rachel Reilly",,,,,,,,"Not Applicable",,,,,,,,,,"Edwin Hughes","N/A","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Rachel Reilly",0,0,76,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP West",,,,,"User",,,,"jwolf1547565043998@demo.user","Working",,,,,,,,,"00QB0000003K8T6MAK",,"Admin","Jordan Wolf",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",,,,,,"005B0000003CnfQIAS",,"Jordan Wolf",,"Jordan Wolf",,,,,,,,"Not Applicable",,,,,,,,,,"Brandon Jones","Not For Profit","Admin","West Sales",,"WestSales",,"2020-07-13T20:28:29.602Z",,,,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin","false",,,,,,,"Reseller",,"WV","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",,,,,"00EB0000000azEFMAY",,,"Tyler Parker",,"true",,,"RVPWest",,"Jordan Wolf",0,0,45,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP Central",,,,,"User",,,,"snunez1547565044126@demo.user","Qualified - Convert",,,,,,,,,"00QB0000003K8T7MAK",,"Admin","Sheri Nunez",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",,,,,,"005B0000003CnfTIAS",,"Sheri Nunez",,"Sheri Nunez",,,,,,,,"ProLogic Corporation",,,,,,,,,,"Gary Finley","Machinery","Admin","Central Sales",,"CentralSales",,"2020-07-13T20:28:29.602Z",,,,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"IN","2017-06-06T05:45:52.000Z",,"Cool",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",,,,,"00EB0000000azECMAY",,,"Andrew Barton",,"true",,,"RVPCentral",,"Sheri Nunez",0,0,98,0,0,0,0,0,0,0,1133
"2020-07-01T08:32:04.000Z",,,"RVP West",,,,,"User",,,,"khughes1547565044017@demo.user","Archived",,,,,,,,,"00QB0000003K8T8MAK",,"Admin","Kristen Hughes",,,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F",,,,,,"005B0000003CnfSIAS",,"Kristen Hughes",,"Kristen Hughes",,,,,,,,"Not Applicable",,,,,,,,,,"Faith Valencia","N/A","Admin","West Sales",,"WestSales",,"2020-07-13T20:28:29.602Z",,,,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin","false",,,,,,,"Fields Sales",,"N/A","2017-06-06T05:45:52.000Z",,"Hot",,,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",,,,,"00EB0000000azEFMAY",,,"Tyler Parker",,"true",,,"RVPWest",,"Kristen Hughes",0,0,6,0,0,0,0,0,0,0,1133
