"LastModifiedDate","Predicted_Close_Date__c","Account.Owner.Role.RolePath","EDD_Prescription__c","Account.Owner.UniqueUserName","Product.Opportunity.EDD_CreatedDate__c","DemoShow__c","CloseDate","Owner.Role.ParentRole.Name","Account.Parent.UltimateParentId","EDD_CreatedDate__c","Owner.Username","Product.Opportunity.EDD_Leading_Causes__c","Owner.Role.RolePath","Product.Product.Name","Account.OwnerId","Id","Product.Opportunity.Discount_Approved__c","Owner.Role.RoleNames","OpportunityScoreId","Owner.UniqueUserName","Product.Opportunity.EDD_Prescription__c","Owner.FullPhotoUrl","IsClosed","Account.Industry","OwnerId","Account.Parent.ParentAccount.ShippingState","Owner.UserManagerNames","RecordTypeId","Account.Parent.ParentAccount.OwnerId","Neglected","Owner.Name","Stage.StageName","StageName","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","CustomFilter","Type","Pushed","Account.Parent.AccountParents","IsPastDue","Product.Product.Family","LastActivityDate","Owner.UserManager.Name","Account.Type","AccountId","HasOpportunityLineItem","IsLost","ForecastCategory","EDD_Leading_Causes__c","Name","Product.Opportunity.Predicted_Close_Date__c","Owner.Role.Hierarchy_RoleNames","CreatedById","Product.Opportunity.Competitor_EDD_c__c","Owner.Role.Name","Account.Owner.Role.Roles","Owner.Role.DeveloperName","Product.Opportunity.DemoShow__c","Owner.Role.RoleNamesPath","Account.Owner.UserManager.UniqueUserName","LeadSource","CreatedDate","ForecastCategoryName","Account.ShippingState","Owner.UserManager.UniqueUserName","Account.Owner.UserManagerNames","Account.Owner.Role.Name","OpenClosedWonLost","Account.Owner.UserManager.Name","RecordType.Name","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","IsWon","Owner.UserRoleId","OpptyScore.Insights","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Discount_Approved__c","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Competitor_EDD_c__c","Account.Name","Product.Opportunity.Close_Date_Difference__c","DaysPastDue","Stage.SortOrder","Stage.DefaultProbability","Stage.IsPulled","EDD_Outcome__c","Account.NumberOfEmployees","DaysSinceLastActivity","Amount","Opportunity_Score_Dummy__c","Stage.IsPushed","Close_Date_Difference__c","Account.AnnualRevenue","OpportunityAge","EDD_Age__c","Product.Opportunity.EDD_Age__c","OpptyScore.Score","OpportunityScore","Time_In_Current_Stage.Duration_Seconds","Product.Opportunity.EDD_Outcome__c","LastProcessedDate"
"2020-05-21T07:00:00.000Z","2020-05-10",,"-4.894 if you change Interactive Demo to true
-4.315 if you change Executive Meeting to true","Jordan Wolf",,TRUE,"2020-05-31","RVP West","001B000000WJDwIIAX",,"mkaufman1547565043981@demo.user",,,,"005B0000003CnfQIAS","006B00000049UfTIAU",,"Admin",,"Megan Kaufman",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F",TRUE,"Education","005B0000003CnfRIAS",,"Megan Kaufman","012B0000000LBREIA4","005B0000003CnfQIAS",FALSE,"Megan Kaufman","Closed Lost","Closed Lost","CA","Advantage Mobilty Outfitters","Jordan Wolf",TRUE,"New Business / Add-on",TRUE,"001B000000WJDwIIAX",FALSE,,"2020-05-21",,"Corporate","001B000000WJDwIIAX",FALSE,"Yes","Omitted","+14.534 because Lead Source is Reseller and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+9.077 because Amount is 19998 to 29998 and Region is Pacific
+11.108 because of other factors
from the baseline, +7","Advantage Mobilty Outfitters 217",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Megan Kaufman/Tyler Parker/Elliot Shapiro/Admin",,"Reseller","2020-02-05T07:00:00.000Z","Omitted",,,"Jordan Wolf","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Community","00EB0000000azEIMAY","CA",,"Tyler Parker",,"RVPWest",,"Advantage Mobilty Outfitters",0,0,6,0,0,95,75,53,20000,90,26,-20,8218000,115,0,0,0,90,61512687,0,2020-07-31
"2019-12-30T07:00:00.000Z","2020-02-06",,"No changes recommended","Kristen Hughes",,TRUE,"2020-04-14","RVP West","001B000000SS3QNIA1",,"cbrown1547565044007@demo.user",,,,"005B0000003CnfSIAS","006B00000049UfXIAU",,"Admin",,"Courtney Brown",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F",TRUE,"Energy","005B0000003CnfVIAS",,"Courtney Brown","012B0000000LBRPIA4","005B0000003CnfSIAS",FALSE,"Courtney Brown","Closed Lost","Closed Lost","CA","Espiria","Kristen Hughes",TRUE,"New Business",TRUE,"001B000000SS3QNIA1",FALSE,,"2019-12-30",,"Corporate","001B000000SS3QNIA1",FALSE,"Yes","Omitted","+14.534 because Lead Source is Reseller and Region is Pacific
+9.077 because Amount is 19998 to 29998 and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+1.478 because of other factors
from the baseline, +70.126","Espiria 32",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",,"Reseller","2019-10-26T07:00:00.000Z","Omitted",,,"Kristen Hughes","West Sales","Lost",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Inbound Call","00EB0000000azEIMAY","CA",,"Tyler Parker",,"RVPWest",,"Espiria",0,0,6,0,2,103,36,196,26972,90,27,-68,5400000,170,0,0,0,90,8954612,0,2020-07-31
"2019-08-13T08:00:00.000Z","2019-08-17",,"-6.991 if you change Executive Meeting to true
-4.744 if you change Interactive Demo to true","Ann Jones",,TRUE,"2019-10-24","RVP West","001B000000lwNnRIAU",,"ajones1547565044090@demo.user",,,,"005B0000003CnfWIAS","006B00000049UfeIAE",,"Admin",,"Ann Jones",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/F",TRUE,"Media","005B0000003CnfWIAS",,"Ann Jones","012B0000000LBREIA4","005B0000003CnfWIAS",FALSE,"Ann Jones","Closed Lost","Closed Lost","WA","Computer Extension Professionals","Ann Jones",TRUE,"New Business",TRUE,"001B000000lwNnRIAU",FALSE,,"2019-08-13",,"Corporate","001B000000lwNnRIAU",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 100001 to 132176 and Product Name is Replacement Parts
-3.372 because of other factors
","Computer Extension Professionals 105",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Ann Jones/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2019-05-29T08:00:00.000Z","Omitted",,,"Ann Jones","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Referral","00EB0000000azEIMAY","WA",,"Tyler Parker",,"RVPWest",,"Computer Extension Professionals",0,0,6,0,3,79,242,335,100001,90,27,-68,8764000,147,0,0,0,90,27346591,0,2020-07-31
"2019-07-04T08:00:00.000Z","2019-07-25",,"No changes recommended","Alyssa Williams",,TRUE,"2019-11-01","RVP Central","001B000000SS3QUIA1",,"awilliam1547565044035@demo.user",,,,"005B0000003CnfXIAS","006B00000049UflIAE",,"Admin",,"Alyssa Williams",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",TRUE,"Utilities","005B0000003CnfXIAS",,"Alyssa Williams","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Alyssa Williams","Closed Lost","Closed Lost","SD","Nooter Corporation","Alyssa Williams",TRUE,"New Business / Add-on",TRUE,"001B000000SS3QUIA1",FALSE,,"2019-07-04",,"Corporate","001B000000SS3QUIA1",FALSE,"Yes","Omitted","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Midwest
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
+0.348 because of other factors
from the basel","Nooter Corporation 193",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-05-30T08:00:00.000Z","Omitted",,,"Alyssa Williams","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Partner","00EB0000000azELMAY","SD",,"Andrew Barton",,"RVPCentral",,"Nooter Corporation",0,0,6,0,2,56,29,375,25000,90,27,-98,2435000,154,0,0,0,90,28704362,0,2020-07-31
"2020-06-09T07:00:00.000Z","2020-06-19",,"-6.119 if you change Executive Meeting to true","Alyssa Williams",,TRUE,"2020-07-07","RVP Central","001B000000SS3QYIA1",,"snunez1547565044126@demo.user",,,,"005B0000003CnfXIAS","006B00000049UfuIAE",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",FALSE,"Hospitality","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Sheri Nunez","Negotiation","Negotiation","MO","mStoner","Alyssa Williams",TRUE,"New Business",TRUE,"001B000000SS3QYIA1",TRUE,,"2020-06-09",,"Corporate","001B000000SS3QYIA1",FALSE,"No","Forecast","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Car Care
+1.783 because of other factors
from the baseline, +70.126","mStoner 40",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2020-03-10T07:00:00.000Z","Commit",,,"Alyssa Williams","Central Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Inbound Call","00EB0000000azELMAY","MO",,"Andrew Barton",,"RVPCentral",,"mStoner",0,6,2,90,0,100,237,34,3450,90,27,-18,9696000,125,0,0,0,90,61512687,0,2020-07-31
"2019-06-27T08:00:00.000Z","2019-07-03",,"-6.992 if you change Executive Meeting to true","Alyssa Williams",,TRUE,"2019-08-28","RVP Central","001B000000SS3QYIA1",,"snunez1547565044126@demo.user",,,,"005B0000003CnfXIAS","006B00000049UfwIAE",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",TRUE,"Hospitality","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Sheri Nunez","Closed Lost","Closed Lost","MO","mStoner","Alyssa Williams",TRUE,"Existing Business",TRUE,"001B000000SS3QYIA1",FALSE,,"2019-06-27",,"Corporate","001B000000SS3QYIA1",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Midwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Car Care
+5.894 because of other factors
from the ba","mStoner 45",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2019-04-05T07:00:00.000Z","Omitted",,,"Alyssa Williams","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Inbound Call","00EB0000000azELMAY","MO",,"Andrew Barton",,"RVPCentral",,"mStoner",0,0,6,0,3,89,237,382,40000,90,28,-56,9696000,144,0,0,0,90,32703420,0,2020-07-31
"2020-01-19T08:00:00.000Z","2020-03-02",,"-4.315 if you change Executive Meeting to true
-1.259 if you change Interactive Demo to true","Sheri Nunez",,TRUE,"2020-04-13","RVP West","001B000000SS4TlIAL",,"khughes1547565044017@demo.user",,,,"005B0000003CnfTIAS","006B00000049Ug0IAE",,"Admin",,"Kristen Hughes",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F",TRUE,"Chemicals","005B0000003CnfSIAS",,"Kristen Hughes","012B0000000LBREIA4","005B0000003CnfTIAS",FALSE,"Kristen Hughes","Closed Won","Closed Won","IN","State Street Corp","Sheri Nunez",TRUE,"New Business",TRUE,"001B000000SS4TlIAL",FALSE,,"2020-01-19",,"Corporate","001B000000SS4TlIAL",FALSE,"No","Closed","+14.534 because Lead Source is Telesales and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.946 because Lead Source is Telesales and Competitor is Challenger Inc.
+17.180 because of other factors
from the","State Street Corp 142",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin",,"Telesales","2019-12-09T08:00:00.000Z","Closed",,,"Sheri Nunez","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",TRUE,"00EB0000000azEFMAY",,"Referral","00EB0000000azELMAY","IN",,"Tyler Parker",,"RVPWest",,"State Street Corp",0,0,5,100,0,84,57,176,0,90,27,-41,2893000,125,0,0,0,90,61512687,0,2020-07-31
"2019-07-10T08:00:00.000Z","2019-09-12",,"-7.959 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true","Rachel Reilly",,TRUE,"2019-07-22","RVP Central","001B000000lwNnVIAU",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B00000049UgAIAU",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Energy","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Won","Closed Won","KS","Independent Technology Group","Rachel Reilly",TRUE,"New Business",TRUE,"001B000000lwNnVIAU",FALSE,,"2019-07-10",,"Corporate","001B000000lwNnVIAU",FALSE,"No","Closed","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 10534 to 19997 and Product Name is Motorcycle Parts
-0.914 because of other factors
from the base","Independent Technology Group 55",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2019-06-06T08:00:00.000Z","Closed",,,"Rachel Reilly","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Community","00EB0000000azELMAY","KS",,"Andrew Barton",,"RVPCentral",,"Independent Technology Group",0,0,5,100,2,98,248,369,14000,90,28,53,2650000,45,0,0,0,90,34161823,0,2020-07-31
"2020-06-18T08:00:00.000Z","2020-05-29",,"-3.846 if you change Executive Meeting to true","Beth Crawford",,TRUE,"2020-08-15","RVP West","001B000000SS3QeIAL",,"bcrawfor1547565044099@demo.user",,,,"005B0000003CnfKIAS","006B00000049UgBIAU",,"Admin",,"Beth Crawford",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/F",FALSE,"Retail","005B0000003CnfKIAS",,"Beth Crawford","012B0000000LBREIA4","005B0000003CnfKIAS",FALSE,"Beth Crawford","Closed Lost","Proposal/Quote","HI","obongo","Beth Crawford",TRUE,"New Business",TRUE,"001B000000SS3QeIAL",FALSE,,"2020-06-18",,"Corporate","001B000000SS3QeIAL",FALSE,"No","Forecast","+14.534 because Lead Source is Fields Sales and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 100001 to 132176 and Product Name is Motorcycle Parts
-16.231 because of other factors
","obongo 58",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Beth Crawford/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2020-03-23T07:00:00.000Z","Commit",,,"Beth Crawford","West Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3Z/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Community","00EB0000000azEIMAY","HI",,"Tyler Parker",,"RVPWest",,"obongo",0,0,4,75,2,67,126,25,105000,90,29,-78,8876000,112,0,0,0,90,8942700,0,2020-07-31
"2020-05-04T08:00:00.000Z","2020-04-17",,"-1.984 if you change Executive Meeting to false
-1.315 if you change Interactive Demo to true","Alyssa Williams",,TRUE,"2020-05-23","RVP Central","001B000000SS3QgIAL",,"ashaw1547565044117@demo.user",,,,"005B0000003CnfXIAS","006B00000049UgIIAU",,"Admin",,"Amy Shaw",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",TRUE,"Entertainment","005B0000003CnfgIAC",,"Amy Shaw","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Amy Shaw","Closed Lost","Closed Lost","IN","Prizmalite Industries","Alyssa Williams",TRUE,"Add-On Business",TRUE,"001B000000SS3QgIAL",FALSE,,"2020-05-04",,"Corporate","001B000000SS3QgIAL",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Midwest
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
+6.449 because Amount is 100001 to 132176 and Product Name is Motorcycle Parts
+3.041 because of other factors
","Prizmalite Industries 138",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-01-26T07:00:00.000Z","Omitted",,,"Alyssa Williams","Central Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Community","00EB0000000azELMAY","IN",,"Andrew Barton",,"RVPCentral",,"Prizmalite Industries",0,0,6,0,4,82,62,70,125000,90,28,-35,6088000,117,0,0,0,90,8942700,0,2020-07-31
"2019-11-19T07:00:00.000Z","2019-11-25",,"-2.638 if you change Interactive Demo to true","Jordan Wolf",,TRUE,"2020-01-22","RVP West","001B000000SS4TzIAL",,"jwolf1547565043998@demo.user",,,,"005B0000003CnfQIAS","006B00000049UgRIAU",,"Admin",,"Jordan Wolf",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",TRUE,"Apparel","005B0000003CnfQIAS",,"Jordan Wolf","012B0000000LBREIA4","005B0000003CnfQIAS",FALSE,"Jordan Wolf","Closed Lost","Closed Lost","AK","EaseMD Systems","Jordan Wolf",TRUE,"New Business",TRUE,"001B000000SS4TzIAL",FALSE,,"2019-11-19",,"Corporate","001B000000SS4TzIAL",FALSE,"Yes","Omitted","+14.534 because Lead Source is Reseller and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+9.077 because Amount is 19998 to 29998 and Region is Pacific
+7.620 because of other factors
from the baseline, +70","EaseMD Systems 124",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",,"Reseller","2019-08-25T08:00:00.000Z","Omitted",,,"Jordan Wolf","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Referral","00EB0000000azEIMAY","AK",,"Tyler Parker",,"RVPWest",,"EaseMD Systems",0,0,6,0,3,91,175,237,25000,90,28,-58,9974000,149,0,0,0,90,21704230,0,2020-07-31
"2020-04-06T07:00:00.000Z","2020-03-01",,"-5.762 if you change Executive Meeting to true
-3.434 if you change Interactive Demo to true","Jordan Wolf",,TRUE,"2020-05-14","RVP West","001B000000lwNnYIAU",,"jwolf1547565043998@demo.user",,,,"005B0000003CnfQIAS","006B00000049UgTIAU",,"Admin",,"Jordan Wolf",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",TRUE,"Education","005B0000003CnfQIAS",,"Jordan Wolf","012B0000000LBREIA4","005B0000003CnfQIAS",FALSE,"Jordan Wolf","Closed Lost","Closed Lost","NM","Strategic Alliances","Jordan Wolf",TRUE,"New Business",TRUE,"001B000000lwNnYIAU",FALSE,,"2020-04-06",,"Corporate","001B000000lwNnYIAU",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Northwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+3.574 because of other factors
from the baselin","Strategic Alliances 158",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2019-11-14T07:00:00.000Z","Omitted",,,"Jordan Wolf","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Inbound Call","00EB0000000azEIMAY","NM",,"Tyler Parker",,"RVPWest",,"Strategic Alliances",0,0,6,0,3,107,29,98,400000,90,28,-74,4935000,181,0,0,0,90,11617338,0,2020-07-31
"2020-04-14T07:00:00.000Z","2020-07-12",,"-5.198 if you change Interactive Demo to true","Sheri Nunez",,TRUE,"2020-09-29","RVP Central","001B000000SS4U0IAL",,"snunez1547565044126@demo.user",,,,"005B0000003CnfTIAS","006B00000049UgUIAU",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",FALSE,"Financial Services","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBRPIA4","005B0000003CnfTIAS",TRUE,"Sheri Nunez","Qualification","Qualification","OH","Moss Adams LLP","Sheri Nunez",TRUE,"Existing Business",TRUE,"001B000000SS4U0IAL",FALSE,,"2020-04-14",,"Corporate","001B000000SS4U0IAL",FALSE,"No","Forecast","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 10534 to 19997 and Product Name is Exterior Accessories
-8.316 because of other factors
from the ","Moss Adams LLP 177",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2020-04-12T07:00:00.000Z","Commit",,,"Sheri Nunez","Central Sales","Open",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Referral","00EB0000000azELMAY","OH",,"Andrew Barton",,"RVPCentral",,"Moss Adams LLP",0,0,3,20,0,90,179,90,18404,90,27,-79,6253000,92,0,0,0,90,61512687,0,2020-07-31
"2020-06-20T08:00:00.000Z","2020-08-04",,"-1.858 if you change Interactive Demo to true","Ann Jones",,TRUE,"2020-11-01","RVP West","001B000000SS3QvIAL",,"ajones1547565044090@demo.user",,,,"005B0000003CnfWIAS","006B00000049UgZIAU",,"Admin",,"Ann Jones",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/F",FALSE,"Media","005B0000003CnfWIAS",,"Ann Jones","012B0000000LBREIA4","005B0000003CnfWIAS",FALSE,"Ann Jones","Closed Lost","Discovery","ID","IBM Software / Rational","Ann Jones",TRUE,"New Business",TRUE,"001B000000SS3QvIAL",FALSE,,"2020-06-20",,"Corporate","001B000000SS3QvIAL",FALSE,"No","Forecast","+14.534 because Lead Source is Fields Sales and Region is Northwest
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
+6.449 because Amount is 0 to 4998 and Product Name is Batteries
-8.596 because of other factors
from the baseline","IBM Software / Rational 238",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Ann Jones/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2020-05-05T08:00:00.000Z","Commit",,,"Ann Jones","West Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Community","00EB0000000azEIMAY","ID",,"Tyler Parker",,"RVPWest",,"IBM Software / Rational",0,0,0,0,1,91,100,23,0,90,29,-89,7010000,69,0,0,0,90,6350868,0,2020-07-31
"2020-05-31T08:00:00.000Z","2020-07-21",,"-2.465 if you change Interactive Demo to true","Amy Shaw",,TRUE,"2020-08-22","RVP Central","001B000000SS3QwIAL",,"ashaw1547565044117@demo.user",,,,"005B0000003CnfgIAC","006B00000049UgbIAE",,"Admin",,"Amy Shaw",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F",FALSE,"Biotechnology","005B0000003CnfgIAC",,"Amy Shaw","012B0000000LBREIA4","005B0000003CnfgIAC",FALSE,"Amy Shaw","Closed Lost","Negotiation","NE","WESCARA Freight Technologies","Amy Shaw",TRUE,"Existing Business",TRUE,"001B000000SS3QwIAL",FALSE,,"2020-05-31",,"Corporate","001B000000SS3QwIAL",FALSE,"No","BestCase","+14.534 because Lead Source is Fields Sales and Region is Midwest
+6.449 because Amount is 100001 to 132176 and Product Name is Replacement Parts
+5.172 because Lead Source is Fields Sales
-0.009 because of other factors
from the baseline, +70.126","WESCARA Freight Technologies 246",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-04-16T07:00:00.000Z","Best Case",,,"Amy Shaw","Central Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Data.com","00EB0000000azELMAY","NE",,"Andrew Barton",,"RVPCentral",,"WESCARA Freight Technologies",0,0,2,90,1,96,199,43,110000,90,29,-31,6076000,88,0,0,0,90,8942669,0,2020-07-31
"2020-03-30T07:00:00.000Z","2020-04-24",,"No changes recommended","Kristen Hughes",,TRUE,"2020-06-25","RVP West","001B000000bwMRTIA2",,"khughes1547565044017@demo.user",,,,"005B0000003CnfSIAS","006B00000049UgiIAE",,"Admin",,"Kristen Hughes",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F",TRUE,"Hospitality","005B0000003CnfSIAS",,"Kristen Hughes","012B0000000LBREIA4","005B0000003CnfSIAS",FALSE,"Kristen Hughes","Closed Lost","Closed Lost","CA","Repliweb","Kristen Hughes",TRUE,"New Business",TRUE,"001B000000bwMRTIA2",FALSE,,"2020-03-30",,"Corporate","001B000000bwMRTIA2",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Pacific
+9.077 because Amount is 19998 to 29998 and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+1.106 because of other factors
from the baseline,","Repliweb 72",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2020-01-28T07:00:00.000Z","Omitted",,,"Kristen Hughes","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Inbound Call","00EB0000000azEIMAY","CA",,"Tyler Parker",,"RVPWest",,"Repliweb",0,0,6,0,3,87,151,105,20000,90,28,-62,8039000,148,0,0,0,90,8942668,0,2020-07-31
