"LastModifiedDate","ccrz__Storefront__c","ccrz__ShipStructure__c","ccrz__PaymentMethod__c","Name","ccrz__EffectiveAccountID__c","ccrz__AdjustmentReason__c","ccrz__OrderName__c","ccrz__EncryptedId__c","IsDeleted","LastViewedDate","ccrz__ExtCarrier__c","ccrz__PONumber__c","ccrz__CCEmailAddress__c","ccrz__RequestDate__c","ccrz__SplitProcessed__c","ccrz__ShipMethod__c","CreatedDate","ccrz__BuyerLastName__c","Id","ccrz__ShipComplete__c","ccrz__BuyerPhone__c","ccrz__BuyerFirstName__c","LastReferencedDate","Account.ccrz__E_AccountGroup__c","ccrz__OrderStatus__c","ccrz__SkipTax__c","ccrz__IsAnonymous__c","ccrz__CurrencyISOCode__c","ccrz__Contact__c","ccrz__OrderDate__c","ccrz__BuyerCompanyName__c","ccrz__Note__c","ccrz__ContractId__c","ccrz__ExtShipTrackNo__c","ccrz__Account__c","ccrz__OrderId__c","SystemModstamp","ccrz__BuyerMobilePhone__c","ccrz__TaxExemptFlag__c","ccrz__VerifyExemptionFlag__c","ccrz__Name__c","LastActivityDate","Account.Name","ccrz__BuyerEmail__c","ccrz__TaxAmount__c","ccrz__TaxSubTotalAmount__c","ccrz__TotalSurcharge__c","ccrz__TotalDiscount__c","ccrz__AdjustmentAmount__c","ccrz__TotalAmount__c","ccrz__OrderNumber__c","ccrz__ShipAmount__c","ccrz__ShipDiscountAmount__c","ccrz__SubtotalAmount__c"
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000328",,,"O-0000000328","740e149c-ea09-44cb-af5f-b629b06c2cf4","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWFQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-03-29",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,464.71,0,0,0,464.71,1000328,0,0,464.71
"2020-04-14T14:25:48.000Z","NTOFranchise","LLI",,"O-0000000329",,,"O-0000000329","b6e30125-ffbf-43c9-ba9d-51d3460b92c2","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWGQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-03-29",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,1588.4,0,0,0,1588.4,1000329,0,0,1588.4
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000330",,,"O-0000000330","fb197b37-bc19-4b6e-9669-f7250321f38c","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWHQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-10",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,3321,0,0,0,3321,1000330,0,0,3321
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000331",,,"O-0000000331","839f1438-fb3f-446a-92dc-ca158bf54c1c","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWIQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-10",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,190,0,0,0,190,1000331,0,0,190
"2020-04-14T14:25:48.000Z","NTOFranchise","LLI",,"O-0000000332",,,"O-0000000332","9202f6cf-081c-4472-9868-126827d3a687","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWJQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-10",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,102000,0,0,0,102000,1000332,0,0,102000
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000333",,,"O-0000000333","f9986313-74e8-4ae1-9547-253238343dcf","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWKQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-11",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,937.93,0,0,0,937.93,1000333,0,0,937.93
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000334",,,"O-0000000334","fb498542-2168-413e-98c3-64a0980df08d","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWLQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-11",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,937.93,0,0,0,937.93,1000334,0,0,937.93
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000336",,,"O-0000000336","b16ee4b5-5009-4717-8df5-cc179eebdce0","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWMQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-11",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,1728.62,0,0,0,1728.62,1000336,0,0,1728.62
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000337",,,"O-0000000337","f64f2e53-f120-454a-8cce-f7034e2723f9","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWNQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-15",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,989.68,0,0,0,989.68,1000337,0,0,989.68
"2020-04-14T14:25:48.000Z","NTOFranchise","LLI",,"O-0000000338",,,"O-0000000338","ccbc7b81-d4c8-40f8-ac16-7d4a8f068dcb","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWOQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-15",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,612000,0,0,0,612000,1000338,0,0,612000
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000339",,,"O-0000000339","127baa89-6673-4a7a-8ecc-81ae03c63a34","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWPQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-15",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,163.8,0,0,0,163.8,1000339,0,0,163.8
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000340",,,"O-0000000340","481ea209-7744-4092-8c27-5d9804703a94","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWQQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Cancel Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-15",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,57.76,0,0,0,57.76,1000340,0,0,57.76
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000341",,,"O-0000000341","97f1d9d4-d87d-4107-82be-26d18e7a4077","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWRQA2","false","(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJPQA3","2019-04-15",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,891.98,0,0,0,891.98,1000341,0,0,891.98
"2020-04-14T14:25:48.000Z","NTOFranchise","LLI",,"O-0000000342",,,"O-0000000342","1bdcfe78-68fa-495e-b661-3c6b3e0f8c19","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWSQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-04-18",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,106560,0,0,0,106560,1000342,0,0,106560
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000346",,,"O-0000000346","99c73932-e0bf-48b3-a6b9-ea554991c983","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWTQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-05-22",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,991.5,0,0,0,1113.5,1000346,122,0,991.5
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000347",,,"O-0000000347","fe3cff12-b611-42cd-a918-96a8e62bb96a","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWUQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-05-23",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,989.68,0,0,0,1145.68,1000347,156,0,989.68
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000348",,,"O-0000000348","9e264b84-384f-4c7d-bf6c-625e430c7008","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWVQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJPQA3","2019-05-23",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,989.68,0,0,0,1022.68,1000348,33,0,989.68
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000349",,,"O-0000000349","87a346d7-4306-4b47-be6e-ec64e6aed64f","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWWQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-05-24",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,989.68,0,0,0,1041.68,1000349,52,0,989.68
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000605",,,"O-0000000605","d2923c6d-a641-4138-a21f-61e35fb10388","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWXQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-07-01",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,127.85,0,0,0,169.85,1000605,42,0,127.85
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000606",,,"O-0000000606","384172af-308c-40b7-9e90-edc45c5eb075","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWYQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-07-02",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,1408.75,0,0,0,1441.75,1000606,33,0,1408.75
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000607",,,"O-0000000607","51e71178-62b3-4407-bc65-d97ce8f4f9dc","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWZQA2","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-07-19",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,1880.9,0,0,0,1938.9,1000607,58,0,1880.9
"2020-04-14T14:25:48.000Z","AlpinePartner","LLI",,"O-0000000608",,,"O-0000000608","11e076e9-a94b-46b2-89b6-c6e200c31dfa","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Buyer","a7y3A0000008RWaQAM","false","1(415)555-1212","Olivia",,"a7H3A00001p0Ma6UAE","Order Submitted","false","false","USD","0033A00002XjFJPQA3","2019-07-19",,,,,"0013A00001gycIMQAY",,"2020-04-14T14:25:48.000Z",,"false","false","New Cart",,"NTO San Francisco","obuyer@example.com",0,1467.05,0,0,0,1519.05,1000608,52,0,1467.05
"2020-04-14T14:25:48.000Z",,,,"O-0000000319",,,"O-0000000319","1d2f0093-83b6-46e1-b330-87faab0b3325","false",,,,,,"false",,"2020-04-14T14:25:48.000Z",,"a7y3A0000008RWbQAM","false",,,,,"Shipped","false","false",,"0033A00002XjFJPQA3","2018-08-31",,,,,,,"2020-04-14T14:25:48.000Z",,"false","false",,,,,0,347.9,0,0,0,347.9,1000319,0,0,347.9
"2020-04-14T14:25:48.000Z",,,,"O-0000000295",,,"O-0000000295","5ab23f85-845e-4843-94f4-36780e9ace9d","false",,,,,,"false",,"2020-04-14T14:25:48.000Z",,"a7y3A0000008RWcQAM","false",,,,,"Shipped","false","false",,"0033A00002XjFJPQA3","2018-08-07",,,,,,,"2020-04-14T14:25:48.000Z",,"false","false",,,,,0,0,0,0,0,0,1000295,0,0,0
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000410",,,"O-0000000410","64484037-11b2-4b8b-83af-5223b30cbff6","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWdQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-06-22",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-000",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1198.8,0,0,0,1198.8,1000410,0,0,1198.8
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000411",,,"O-0000000411","c0a2f159-c507-479e-951e-68a0a8db3db8","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWeQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-07-22",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-001",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1318.68,0,0,0,1318.68,1000411,0,0,1318.68
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000412",,,"O-0000000412","eac318d2-dd9d-4c70-a1f9-1dd85ec4a9b3","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWfQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-08-21",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-002",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1438.56,0,0,0,1438.56,1000412,0,0,1438.56
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000413",,,"O-0000000413","ea9fc6f4-acd8-4168-aebe-cf2022dab3e8","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWgQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-09-20",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-003",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1558.44,0,0,0,1558.44,1000413,0,0,1558.44
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000414",,,"O-0000000414","7303cc23-275b-4378-a504-7ee85ae81cfa","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWhQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-10-20",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-004",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1678.32,0,0,0,1678.32,1000414,0,0,1678.32
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000415",,,"O-0000000415","207b7c16-32ac-4438-93a0-4cc584442235","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWiQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-11-19",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-005",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1798.2,0,0,0,1798.2,1000415,0,0,1798.2
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000416",,,"O-0000000416","c37d5ca0-494e-4621-87ba-69adcd997635","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWjQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2017-12-19",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-006",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,1918.08,0,0,0,1918.08,1000416,0,0,1918.08
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000417",,,"O-0000000417","95035ca3-0606-4a0f-8ef7-cd3211d1455c","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWkQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-01-18",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-007",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2037.96,0,0,0,2037.96,1000417,0,0,2037.96
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000418",,,"O-0000000418","19967087-df48-4555-a45f-3b5026eb5dc3","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWlQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-02-17",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-008",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2157.84,0,0,0,2157.84,1000418,0,0,2157.84
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000419",,,"O-0000000419","2562c625-63ca-4a60-8d3b-d30486533fde","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWmQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-03-19",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-009",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2277.72,0,0,0,2277.72,1000419,0,0,2277.72
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000420",,,"O-0000000420","9c9653ca-5361-4337-9624-8348af78915e","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWnQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-04-18",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-010",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2397.6,0,0,0,2397.6,1000420,0,0,2397.6
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000421",,,"O-0000000421","e549ce39-9035-4b54-8d9c-95e011e4087a","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWoQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-05-18",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-011",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2517.48,0,0,0,2517.48,1000421,0,0,2517.48
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000422",,,"O-0000000422","8000e579-df94-49bb-9510-b3f4d8c4919d","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWpQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-06-17",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-012",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2637.36,0,0,0,2637.36,1000422,0,0,2637.36
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000423",,,"O-0000000423","283382ab-3e18-447e-8982-fe7c0350f1d7","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWqQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-07-17",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-013",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2757.24,0,0,0,2757.24,1000423,0,0,2757.24
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000424",,,"O-0000000424","283c74d5-20db-4c19-ad31-eceeb3e3eed3","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWrQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-08-16",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-014",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2877.12,0,0,0,2877.12,1000424,0,0,2877.12
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000425",,,"O-0000000425","633dbe91-3c82-42ef-a946-bb9fd2a6b2e8","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWsQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-09-15",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-015",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,2997,0,0,0,2997,1000425,0,0,2997
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000426",,,"O-0000000426","06394b18-ed56-443d-bdfc-8578ffd8d44f","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWtQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-10-15",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-016",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,3116.88,0,0,0,3116.88,1000426,0,0,3116.88
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000427",,,"O-0000000427","4e60c76f-baa7-412f-90ad-f85bfa74b561","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWuQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-11-14",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-017",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,3236.76,0,0,0,3236.76,1000427,0,0,3236.76
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000428",,,"O-0000000428","80cff5b5-8448-43ef-b869-a9874001bb96","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWvQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2018-12-14",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-018",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,3356.64,0,0,0,3356.64,1000428,0,0,3356.64
"2020-04-14T14:25:48.000Z","AlpinePartner",,,"O-0000000429",,,"O-0000000429","c8d395ff-55ce-48c9-95cd-799a3a43d0d4","false",,,,,,"false",,"2020-04-14T14:25:48.000Z","Brasfield","a7y3A0000008RWwQAM","false","(415)555-1212","Mai",,"a7H3A00001p0Ma6UAE","Shipped","false","false","USD","0033A00002XjFJcQAN","2019-01-13",,,,,"0013A00001gycIXQAY",,"2020-04-14T14:25:48.000Z",,"false","false","Order-0053A00000Eb15CQAR-019",,"NTO Store - Noe Valley","brasfieldmai@nto.com",0,3476.52,0,0,0,3476.52,1000429,0,0,3476.52
