"LastModifiedDate","Case.RecordType.Name","Case.Type","CloseDateTime","AssignedDateTime","Case.IsClosed","Case.Reason","Name","RequestDateTime","UserId.Name","DeclineReason","Case.ClosedDate","ServiceChannelId.DeveloperName","Status","AcceptDateTime","Case.Account.Name","IsDeleted","Case.Status","Group.Name","Case.Product_Family_KB__c","ServiceChannelId","CreatedDate","Id","Case.Role.Name","Case.CreatedDate","PushTimeoutDateTime","Case.Type_of_Support__c","Case.Origin","Case.CurrentDate","CancelDateTime","WorkItemId","Case.CSAT__c","Case.Priority","OriginalQueueId","DeclineDateTime","SystemModstamp","Case.Account.Id","Case.CaseNumber","UserId","ServiceChannelId.MasterLabel","Case.CSAT","ActiveTime","CSAT","Case.Time_Open__c","Case.ED_Outcome__c","CapacityWeight","SpeedToAnswer","AgentCapacityWhenDeclined","CapacityPercentage","PushTimeout","HandleTime"
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-13T23:37:52.000Z","2020-02-13T23:17:43.000Z","true","General Question","1231","2020-02-13T23:16:54.000Z","Katie Cole","Sapiente eius dolore maiores harum et aliquid doloribus accusamus.","2020-02-13T23:16:54.000Z","sfdc_liveagent","Canceled","2020-02-13T23:22:31.000Z","Chemicon","false","Closed","Tier3Queue","DVD Players","0N9B000000032lDKAQ","2020-02-13T23:16:54.000Z","a4AB00000004F8TMAU","Central CSR","2020-02-13T23:16:54.000Z","2020-02-13T23:17:45.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-02-13T23:27:12.000Z","500B0000003372WIAQ","73.26395938900001","Low","00GB0000002IX9CMAW","2020-02-13T23:27:14.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6SaIAL","00015652","005B0000003JLIBIA4","Live Agent",73,921,73,0,51.6,5,337,720,92,51,921
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-04T17:29:28.000Z","2020-02-04T17:11:26.000Z","true","Hardware Question","1232","2020-02-04T17:09:30.000Z","Nicole Gill","Doloremque sit ullam fugit optio recusandae.","2020-02-04T17:09:30.000Z","Leads","Opened","2020-02-04T17:13:43.000Z","Chemicon","false","Closed","Knowledge_Translations","Headphones","0N9B000000032lFKAQ","2020-02-04T17:09:30.000Z","a4AB00000004F8UMAU","Central CSR","2020-02-04T17:09:30.000Z","2020-02-04T17:09:58.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2020-02-04T17:14:32.000Z","500B000000355lUIAQ","76.691624362","High","00GB0000002IXB4MAO","2020-02-04T17:14:20.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6SaIAL","00007773","005B0000003JLIGIA4","Leads",77,945,77,0,51.6,3,253,250,53,28,945
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-04T17:23:57.000Z","2020-02-04T17:10:00.000Z","true","Hardware Question","1233","2020-02-04T17:09:30.000Z","Nicole Gill","Ex facere quas totam.","2020-02-04T17:09:30.000Z","sfdc_liveagent","Canceled","2020-02-04T17:15:42.000Z","Chemicon","false","Closed","InternationalQueue","Headphones","0N9B000000032lDKAQ","2020-02-04T17:09:30.000Z","a4AB00000004F8VMAU","Central CSR","2020-02-04T17:09:30.000Z","2020-02-04T17:10:14.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2020-02-04T17:11:28.000Z","500B000000355lUIAQ","76.691624362","High","00GB0000002IX9DMAW","2020-02-04T17:17:34.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6SaIAL","00007773","005B0000003JLIGIA4","Live Agent",77,495,77,0,51.6,4,372,943,3,44,495
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-04T17:36:45.000Z","2020-02-04T17:11:21.000Z","true","Hardware Question","1234","2020-02-04T17:09:30.000Z","Nicole Gill","Id error nemo ad ex.","2020-02-04T17:09:30.000Z","LiveMessage","Opened","2020-02-04T17:17:28.000Z","Chemicon","false","Closed","Tier3Queue","Headphones","0N9B000000032lCKAQ","2020-02-04T17:09:30.000Z","a4AB00000004F8WMAU","Central CSR","2020-02-04T17:09:30.000Z","2020-02-04T17:09:42.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2020-02-04T17:16:20.000Z","500B000000355lUIAQ","76.691624362","High","00GB0000002IX9CMAW","2020-02-04T17:20:48.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6SaIAL","00007773","005B0000003JLIGIA4","LiveMessage",77,1157,77,0,51.6,4,478,816,35,12,1157
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-22T20:45:37.000Z","2020-01-22T20:32:13.000Z","true","Unknown Failure","1235","2020-01-22T20:31:49.000Z","Jane Nelson","Minus esse soluta quisquam cum reiciendis amet.","2020-01-22T20:31:49.000Z","sfdc_liveagent","Unavailable","2020-01-22T20:40:43.000Z","Autologic Diagnostics","false","Closed","Tier3Queue","Home Audio","0N9B000000032lDKAQ","2020-01-22T20:31:49.000Z","a4AB00000004F8XMAU","West CSR","2020-01-22T20:31:49.000Z","2020-01-22T20:33:20.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-01-22T20:37:27.000Z","500B0000003372XIAQ","80.649746194","High","00GB0000002IX9CMAW","2020-01-22T20:41:30.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6SbIAL","00015653","005B0000003JLI7IAO","Live Agent",81,294,81,0,51.6,4,534,432,85,91,294
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-04T23:20:16.000Z","2020-02-04T23:06:59.000Z","true","Feature Question","1362","2020-02-04T23:06:15.000Z","Marissa White","Quasi animi perferendis neque laudantium tempore ex.","2020-02-04T23:06:15.000Z","sfdc_liveagent","Unavailable","2020-02-04T23:08:35.000Z","Mad Catz","false","Closed","Social_Queue","Cell Phones","0N9B000000032lDKAQ","2020-02-04T23:06:15.000Z","a4AB00000004FAaMAM","East CSR","2020-02-04T23:06:15.000Z","2020-02-04T23:06:38.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-04T23:12:40.000Z","500B0000003372zIAA","76.086294415","Medium","00GB0000002IXAAMA4","2020-02-04T23:12:18.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00015681","005B0000003JLIIIA4","Live Agent",76,701,76,0,51.6,6,140,1672,70,23,701
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-04T23:23:28.000Z","2020-02-04T23:07:06.000Z","true","Feature Question","1363","2020-02-04T23:06:15.000Z","Marissa White","Beatae doloremque labore sint temporibus maiores delectus nisi rerum.","2020-02-04T23:06:15.000Z","sfdc_liveagent","Assigned","2020-02-04T23:07:54.000Z","Mad Catz","false","Closed","TargetCampaign","Cell Phones","0N9B000000032lDKAQ","2020-02-04T23:06:15.000Z","a4AB00000004FAbMAM","East CSR","2020-02-04T23:06:15.000Z","2020-02-04T23:07:34.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-04T23:08:20.000Z","500B0000003372zIAA","76.086294415","Medium","00GB0000002IX9YMAW","2020-02-04T23:10:35.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00015681","005B0000003JLIIIA4","Live Agent",76,934,76,0,51.6,1,99,1157,48,79,934
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-16T19:43:42.000Z","2020-02-16T19:20:17.000Z","false","Feature Question","1364","2020-02-07T21:58:23.000Z","Jane Nelson","Amet ut numquam iure nostrum soluta.","2020-04-07T21:58:23.000Z","Leads","DeclinedOnPushTimeout","2020-02-16T19:29:09.000Z","Mad Catz","false","New","Tier1Queue","Computers","0N9B000000032lFKAQ","2020-02-16T19:18:37.000Z","a4AB00000004FAcMAM","West CSR","2020-02-07T21:58:23.000Z","2020-02-16T19:19:02.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-16T19:23:19.000Z","500B000000358VOIAY","78.49492386","High","00GB0000002IX8pMAG","2020-02-16T19:25:01.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00012141","005B0000003JLI7IAO","Leads",78,873,78,60,51.6,2,768646,998,29,25,873
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-11T08:19:21.000Z","2020-02-11T07:58:07.000Z","false","Feature Question","1365","2020-02-07T21:58:23.000Z","Jane Nelson","Temporibus amet in eos esse.","2020-04-07T21:58:23.000Z","LiveMessage","Opened","2020-02-11T08:07:54.000Z","Mad Catz","false","New","Tier2Queue","Computers","0N9B000000032lCKAQ","2020-02-11T07:56:32.000Z","a4AB00000004FAdMAM","West CSR","2020-02-07T21:58:23.000Z","2020-02-11T07:56:42.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-11T08:04:06.000Z","500B000000358VOIAY","78.49492386","High","00GB0000002IX9AMAW","2020-02-11T08:03:36.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00012141","005B0000003JLI7IAO","LiveMessage",78,687,78,60,51.6,6,295771,1225,8,10,687
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-19T13:27:19.000Z","2020-02-19T13:17:04.000Z","false","Feature Question","1366","2020-02-07T21:58:23.000Z","Jane Nelson","Dicta doloremque dolorum fuga doloribus tenetur provident.","2020-04-07T21:58:23.000Z","Cases","DeclinedOnPushTimeout","2020-02-19T13:26:44.000Z","Mad Catz","false","New","Tier1Queue","Computers","0N9B000000032lBKAQ","2020-02-19T13:16:48.000Z","a4AB00000004FAeMAM","West CSR","2020-02-07T21:58:23.000Z","2020-02-19T13:17:43.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-19T13:17:49.000Z","500B000000358VOIAY","78.49492386","High","00GB0000002IX8pMAG","2020-02-19T13:21:09.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00012141","005B0000003JLI7IAO","Cases",78,35,78,60,51.6,5,1006101,781,63,55,35
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-11T17:39:08.000Z","2020-02-11T17:14:09.000Z","false","Feature Question","1367","2020-02-07T21:58:23.000Z","Jane Nelson","Cumque asperiores omnis quas dicta officia exercitationem.","2020-04-07T21:58:23.000Z","LiveMessage","Opened","2020-02-11T17:19:14.000Z","Mad Catz","false","New","Social_Queue","Computers","0N9B000000032lCKAQ","2020-02-11T17:13:09.000Z","a4AB00000004FAfMAM","West CSR","2020-02-07T21:58:23.000Z","2020-02-11T17:13:34.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-02-11T17:17:37.000Z","500B000000358VOIAY","78.49492386","High","00GB0000002IXAAMA4","2020-02-11T17:20:02.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6TNIA1","00012141","005B0000003JLI7IAO","LiveMessage",78,1194,78,60,51.6,6,328851,695,15,25,1194
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-17T22:02:56.000Z","2020-01-17T21:48:58.000Z","true","Hardware Question","445","2020-01-17T21:48:16.000Z","Crystal Rodriguez","Cupiditate maxime animi occaecati architecto.","2020-01-17T21:48:16.000Z","LiveMessage","DeclinedOnPushTimeout","2020-01-17T21:49:41.000Z","Ernst & Young LLP","false","Closed","TargetCampaign","Video Games","0N9B000000032lCKAQ","2020-01-17T21:48:16.000Z","a4AB00000004EvnMAE","West CSR","2020-01-17T21:48:16.000Z","2020-01-17T21:48:38.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-01-17T21:49:35.000Z","500B00000045wU6IAI","82.599619286","High","00GB0000002IX9YMAW","2020-01-17T21:53:11.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6NnIAL","00018272","005B0000003JLI5IAO","LiveMessage",83,795,83,0,82.6,6,85,1349,47,22,795
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-29T20:54:21.000Z","2020-02-29T20:36:43.000Z","false","Hardware Question","446","2020-02-24T22:38:59.000Z","Zachary Fisher","Quis amet aliquam ipsam iure consequatur ullam.","2020-04-24T22:38:59.000Z","Cases","Closed","2020-02-29T20:44:41.000Z","Yoshinoya America","false","New","Tier3Queue","Computers","0N9B000000032lBKAQ","2020-02-29T20:36:28.000Z","a4AB00000004EvoMAE","East CSR","2020-02-24T22:38:59.000Z","2020-02-29T20:37:44.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-29T20:38:26.000Z","500B000000336zoIAA","77.015228426","High","00GB0000002IX9CMAW","2020-02-29T20:39:28.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6NpIAL","00015484","005B0000003JLI4IAO","Cases",77,580,77,60,51.6,5,425142,69,96,76,580
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-03-05T16:20:29.000Z","2020-03-05T16:08:18.000Z","true","General Question","711","2020-03-05T16:07:50.000Z","William Edwards","Iure omnis laudantium minus molestias inventore voluptatem mollitia.","2020-03-05T16:07:50.000Z","Leads","Assigned","2020-03-05T16:16:08.000Z","On Assignment/Cybercoders","false","Closed","InternationalQueue","Tablets","0N9B000000032lFKAQ","2020-03-05T16:07:50.000Z","a4AB00000004F05MAE","East CSR","2020-03-05T16:07:50.000Z","2020-03-05T16:08:48.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-03-05T16:13:33.000Z","500B000000358SpIAI","79.401015228","High","00GB0000002IX9DMAW","2020-03-05T16:18:08.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PDIA1","00011982","005B0000003JLI6IAO","Leads",79,261,79,0,51.6,1,498,1791,88,58,261
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-17T16:56:15.000Z","2020-01-17T16:32:33.000Z","true","Hardware Question","712","2020-01-17T16:30:48.000Z","Allison Medina","Nesciunt labore eaque culpa.","2020-01-17T16:30:48.000Z","LiveMessage","Canceled","2020-01-17T16:37:34.000Z","Land Home Financial","false","Closed","Knowledge_Translations","Cables","0N9B000000032lCKAQ","2020-01-17T16:30:48.000Z","a4AB00000004F06MAE","Central CSR","2020-01-17T16:30:48.000Z","2020-01-17T16:32:22.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-01-17T16:41:52.000Z","500B00000045wV1IAI","80.903553301","Medium","00GB0000002IXB4MAO","2020-01-17T16:41:42.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PIIA1","00018329","005B0000003JLIFIA4","LiveMessage",81,1121,81,0,80.9,3,406,148,66,94,1121
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-21T23:20:15.000Z","2020-01-21T23:06:45.000Z","true","Unknown Failure","713","2020-01-21T23:05:52.000Z","Danielle Wright","Recusandae hic iusto blanditiis repellat quidem voluptates.","2020-01-21T23:05:52.000Z","LiveMessage","Closed","2020-01-21T23:10:48.000Z","M&M Home Medical","false","Closed","Tier1Queue","Cell Phones","0N9B000000032lCKAQ","2020-01-21T23:05:52.000Z","a4AB00000004F07MAE","Central CSR","2020-01-21T23:05:52.000Z","2020-01-21T23:06:09.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-01-21T23:12:29.000Z","500B000000355ijIAA","81.593908626","High","00GB0000002IX8pMAG","2020-01-21T23:13:26.000Z","2020-07-01T08:21:54.000Z","001B000000ZU96pIAD","00007602","005B0000003JLIAIA4","LiveMessage",82,567,82,0,81.6,5,296,512,48,17,567
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-30T00:13:36.000Z","2020-01-29T23:49:12.000Z","true","Unknown Failure","714","2020-01-29T23:48:43.000Z","Matthew Wong","Illo tenetur magni tenetur id quod.","2020-01-29T23:48:43.000Z","LiveMessage","Closed","2020-01-29T23:52:35.000Z","M&M Home Medical","false","Closed","Tier2Queue","Cell Phones","0N9B000000032lCKAQ","2020-01-29T23:48:43.000Z","a4AB00000004F08MAE","East CSR","2020-01-29T23:48:43.000Z","2020-01-29T23:49:12.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-01-29T23:59:03.000Z","500B0000002uCPoIAM","77.979695433","Medium","00GB0000002IX9AMAW","2020-01-29T23:58:01.000Z","2020-07-01T08:21:54.000Z","001B000000ZU96pIAD","00002110","005B0000003JLI9IAO","LiveMessage",78,1261,78,0,51.6,4,232,805,29,29,1261
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-18T19:53:52.000Z","2020-01-18T19:33:30.000Z","true","General Question","715","2020-01-18T19:31:43.000Z","Vincent Parrish","Soluta sed a quo culpa.","2020-01-18T19:31:43.000Z","Cases","Opened","2020-01-18T19:34:30.000Z","Exante Health Services","false","Closed","Knowledge_Translations","Computers","0N9B000000032lBKAQ","2020-01-18T19:31:43.000Z","a4AB00000004F09MAE","East CSR","2020-01-18T19:31:43.000Z","2020-01-18T19:32:19.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2020-01-18T19:34:18.000Z","500B0000002uCPpIAM","80.596446699","High","00GB0000002IXB4MAO","2020-01-18T19:38:26.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PKIA1","00002111","005B0000003JLIJIA4","Cases",81,1162,81,0,81.6,3,167,103,70,36,1162
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-20T00:32:18.000Z","2020-02-20T00:26:38.000Z","true","Hardware Question","716","2020-02-20T00:24:53.000Z","Susan Pena","Tempore maiores sed consectetur error fuga totam.","2020-02-20T00:24:53.000Z","sfdc_liveagent","Declined","2020-02-20T00:27:17.000Z","Exante Health Services","false","Closed","Knowledge_Translations","Computers","0N9B000000032lDKAQ","2020-02-20T00:24:53.000Z","a4AB00000004F0AMAU","Central CSR","2020-02-20T00:24:53.000Z","2020-02-20T00:25:55.000Z","Platinum","Chat","2020-07-13T07:18:39.584Z","2020-02-20T00:27:42.000Z","500B00000045wV2IAI","79.119289338","Low","00GB0000002IXB4MAO","2020-02-20T00:28:30.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PKIA1","00018330","005B0000003JLI3IAO","Live Agent",79,301,79,0,51.6,6,144,918,42,62,301
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-02T13:17:24.000Z","2020-02-02T12:47:11.000Z","false","Unknown Failure","717","2020-02-01T21:57:59.000Z","Jane Nelson","Natus autem non hic nihil ducimus aperiam.","2020-04-13T21:57:59.000Z","sfdc_liveagent","Canceled","2020-02-02T12:49:22.000Z","Enveritas Group","false","Escalated","Tier1Queue","DVD Players","0N9B000000032lDKAQ","2020-02-02T12:46:12.000Z","a4AB00000004F0BMAU",,"2020-02-01T21:57:59.000Z","2020-02-02T12:47:02.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-02-02T12:51:30.000Z","500B000000355ikIAA","80.878172591","Medium","00GB0000002IX8pMAG","2020-02-02T12:53:03.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PLIA1","00007603","005B0000003JLI7IAO","Live Agent",81,1682,81,72,81.6,5,53483,1319,57,50,1682
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-03-01T18:17:52.000Z","2020-03-01T18:10:56.000Z","true","Unknown Failure","718","2020-03-01T18:09:18.000Z","Katie Adams","Ipsum odit et perspiciatis velit temporibus distinctio.","2020-03-01T18:09:18.000Z","Leads","Assigned","2020-03-01T18:12:31.000Z","Mosaic Co","false","Closed","Social_Queue","Headphones","0N9B000000032lFKAQ","2020-03-01T18:09:18.000Z","a4AB00000004F0CMAU","West CSR","2020-03-01T18:09:18.000Z","2020-03-01T18:10:43.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-01T18:19:43.000Z","500B000000358SuIAI","74.291878176","Low","00GB0000002IXAAMA4","2020-03-01T18:12:10.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PNIA1","00011987","005B0000003JLIHIA4","Leads",74,321,74,0,51.6,5,193,1711,27,85,321
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-03-01T18:28:51.000Z","2020-03-01T18:10:50.000Z","true","Unknown Failure","719","2020-03-01T18:09:18.000Z","Katie Adams","Harum sint saepe quas natus eos deserunt ipsam deleniti.","2020-03-01T18:09:18.000Z","sfdc_liveagent","Opened","2020-03-01T18:19:04.000Z","Mosaic Co","false","Closed","GeneralQueue","Headphones","0N9B000000032lDKAQ","2020-03-01T18:09:18.000Z","a4AB00000004F0DMAU","West CSR","2020-03-01T18:09:18.000Z","2020-03-01T18:09:58.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-01T18:18:14.000Z","500B000000358SuIAI","74.291878176","Low","00GB0000002IX8tMAG","2020-03-01T18:13:57.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PNIA1","00011987","005B0000003JLIHIA4","Live Agent",74,587,74,0,51.6,6,586,1202,82,40,587
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-03-01T18:15:20.000Z","2020-03-01T18:11:00.000Z","true","Unknown Failure","720","2020-03-01T18:09:18.000Z","Katie Adams","Autem vitae eveniet ducimus culpa labore veniam.","2020-03-01T18:09:18.000Z","Cases","Canceled","2020-03-01T18:13:14.000Z","Mosaic Co","false","Closed","Knowledge_Translations","Headphones","0N9B000000032lBKAQ","2020-03-01T18:09:18.000Z","a4AB00000004F0EMAU","West CSR","2020-03-01T18:09:18.000Z","2020-03-01T18:10:42.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-01T18:19:29.000Z","500B000000358SuIAI","74.291878176","Low","00GB0000002IXB4MAO","2020-03-01T18:15:18.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PNIA1","00011987","005B0000003JLIHIA4","Cases",74,126,74,0,51.6,4,236,1272,3,84,126
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-03-01T18:43:43.000Z","2020-03-01T18:09:20.000Z","true","Unknown Failure","721","2020-03-01T18:09:18.000Z","Katie Adams","Sit iure illum sequi temporibus exercitationem ducimus.","2020-03-01T18:09:18.000Z","Cases","Closed","2020-03-01T18:15:07.000Z","Mosaic Co","false","Closed","Tier1Queue","Headphones","0N9B000000032lBKAQ","2020-03-01T18:09:18.000Z","a4AB00000004F0FMAU","West CSR","2020-03-01T18:09:18.000Z","2020-03-01T18:09:41.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-03-01T18:10:26.000Z","500B000000358SuIAI","74.291878176","Low","00GB0000002IX8pMAG","2020-03-01T18:12:01.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PNIA1","00011987","005B0000003JLIHIA4","Cases",74,1716,74,0,51.6,6,349,535,9,23,1716
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-02-28T16:47:41.000Z","2020-02-28T16:11:07.000Z","true","General Question","722","2020-02-28T16:10:26.000Z","Melody Moore","Libero in vitae ratione veniam provident fuga tenetur culpa.","2020-02-28T16:10:26.000Z","Leads","Assigned","2020-02-28T16:17:48.000Z","JRW Partners","false","Closed","InternationalQueue","Home Audio","0N9B000000032lFKAQ","2020-02-28T16:10:26.000Z","a4AB00000004F0GMAU","West CSR","2020-02-28T16:10:26.000Z","2020-02-28T16:10:38.000Z","Free","Chat","2020-07-13T07:18:39.584Z","2020-02-28T16:17:40.000Z","500B000000358SvIAI","80.06091370300001","Medium","00GB0000002IX9DMAW","2020-02-28T16:13:23.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6POIA1","00011988","005B0000003JLIEIA4","Leads",80,1793,80,0,81.6,6,442,365,91,12,1793
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-20T22:19:20.000Z","2020-01-20T21:53:43.000Z","true","Unknown Failure","723","2020-01-20T21:51:48.000Z","Marissa White","Hic sequi voluptates rem expedita iure delectus.","2020-01-20T21:51:48.000Z","LiveMessage","Declined","2020-01-20T21:55:54.000Z","Stratosphere Multimedia Corp","false","Closed","GeneralQueue","Tablets","0N9B000000032lCKAQ","2020-01-20T21:51:48.000Z","a4AB00000004F0HMAU","East CSR","2020-01-20T21:51:48.000Z","2020-01-20T21:53:25.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-01-20T22:01:28.000Z","500B0000002uCPsIAM","82.944162439","Low","00GB0000002IX8tMAG","2020-01-20T21:57:28.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PPIA1","00002114","005B0000003JLIIIA4","LiveMessage",83,1406,83,0,51.6,2,246,1689,18,97,1406
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-20T22:16:42.000Z","2020-01-20T21:52:42.000Z","true","Unknown Failure","724","2020-01-20T21:51:48.000Z","Marissa White","Harum voluptas ullam quos nesciunt quo.","2020-01-20T21:51:48.000Z","LiveMessage","Closed","2020-01-20T21:54:18.000Z","Stratosphere Multimedia Corp","false","Closed","Social_Queue","Tablets","0N9B000000032lCKAQ","2020-01-20T21:51:48.000Z","a4AB00000004F0IMAU","East CSR","2020-01-20T21:51:48.000Z","2020-01-20T21:53:12.000Z","Silver","Chat","2020-07-13T07:18:39.584Z","2020-01-20T21:56:53.000Z","500B0000002uCPsIAM","82.944162439","Low","00GB0000002IXAAMA4","2020-01-20T22:00:04.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6PPIA1","00002114","005B0000003JLIIIA4","LiveMessage",83,1344,83,0,51.6,4,150,1328,69,84,1344
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-15T19:29:59.000Z","2020-01-15T19:02:01.000Z","true","Late Delivery","1000","2020-01-15T19:00:19.000Z","Allison Medina","Omnis ea excepturi quidem laborum eius ut.","2020-01-15T19:00:19.000Z","LiveMessage","Assigned","2020-01-15T19:11:25.000Z","SensAble Technologies","false","Closed","Tier3Queue","Computers","0N9B000000032lCKAQ","2020-01-15T19:00:19.000Z","a4AB00000004F4kMAE","Central CSR","2020-01-15T19:00:19.000Z","2020-01-15T19:01:53.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-01-15T19:05:14.000Z","500B0000002uCR8IAM","78.78807106400001","Medium","00GB0000002IX9CMAW","2020-01-15T19:11:16.000Z","2020-07-01T08:21:54.000Z","001B000000WJ6QyIAL","00002192","005B0000003JLIFIA4","LiveMessage",79,1114,79,0,51.6,6,666,1263,7,94,1114
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-14T23:28:22.000Z","2020-01-14T23:02:25.000Z","true","Late Delivery","1001","2020-01-14T23:02:25.000Z","Matthew Wong","Magni necessitatibus perferendis amet qui labore sequi beatae nihil.","2020-01-14T23:02:25.000Z","Leads","Unavailable","2020-01-14T23:06:51.000Z","Office Technology","false","Closed","GeneralQueue","DVD Players","0N9B000000032lFKAQ","2020-01-14T23:02:25.000Z","a4AB00000004F4lMAE","East CSR","2020-01-14T23:02:25.000Z","2020-01-14T23:03:42.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-01-14T23:04:25.000Z","500B000000355jsIAA","79.598984772","High","00GB0000002IX8tMAG","2020-01-14T23:09:47.000Z","2020-07-01T08:21:54.000Z","001B000000ZU97CIAT","00007673","005B0000003JLI9IAO","Leads",80,1291,80,0,81.6,3,266,1282,8,77,1291
"2020-07-01T08:21:54.000Z","Technical Service","Product Support","2020-01-15T01:18:04.000Z","2020-01-15T00:49:08.000Z","true","Item Damaged","1002","2020-01-15T00:48:10.000Z","Crystal Rodriguez","Nihil optio laborum vero saepe.","2020-01-15T00:48:10.000Z","LiveMessage","Canceled","2020-01-15T00:57:18.000Z","Cast Software Inc","false","Closed","Tier3Queue","DVD Players","0N9B000000032lCKAQ","2020-01-15T00:48:10.000Z","a4AB00000004F4mMAE","West CSR","2020-01-15T00:48:10.000Z","2020-01-15T00:49:03.000Z","Basic","Chat","2020-07-13T07:18:39.584Z","2020-01-15T00:49:39.000Z","500B000000355jtIAA","78.05203045600001","Low","00GB0000002IX9CMAW","2020-01-15T00:56:35.000Z","2020-07-01T08:21:54.000Z","001B000000ZU97DIAT","00007674","005B0000003JLI5IAO","LiveMessage",78,1246,78,0,81.6,3,548,1747,96,53,1246
