"LastModifiedDate","User_ParentPath","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","PartnerId","LoyaltyProgramMember_IsReferral","ProductId","Industry","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MemberState","JournalSubTypeId","CreatedById","Product_or_ProductCategory_Flag","User_UniqueUserName","JournalReason","Status","IsDeleted","ActivityDate","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_MemberCountry","LoyaltyProgramMember_Referrer_Contact_Birthdate","JournalSubType_Name","Channel","LoyaltyProgramPartner_PartnerCategory","LoyaltyProgramMember_LeadOrContactName","Product_Name","Establishment","LoyaltyProgramMember_LeadOrContactId","Product_or_ProductCategory","Brand","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","RelatedJournalId","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramPartner_PartnerIndustry","CreatedDate","LoyaltyProgramMember_Referrer_MembershipNumber","PaymentMethod","QuantityUnitOfMeasureId","Id","LoyaltyProgramPartner_Partner_Type","LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_MemberId","LoyaltyProgramMember_ProgramId","JournalTypeId","JournalType_Name1","Product_ProductCode","User_SmallPhotoUrl","UsageType","LoyaltyProgramMember_MemberStatus","LoyaltyProgramMember_MembershipEndDate","User_ManagerId","MemberId","User_Role_ParentRoleId","LoyaltyProgramMember_MemberTenureBucket","User_Computed_ParentID","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramPartner_PartnerType","LoyaltyProgramMember_EnrollmentChannel","Product_or_ProductCategory_ID","LoyaltyProgramPartner_Partner_Name","JournalDate","JournalType_Name","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","Quantity","LoyaltyProgramMember_MemberCity","LoyaltyProgramMember_Referrer_Contact_MobilePhone","ProductCategory_Name","Product_Family","User_Role_Name","ProductCategoryId","TransactionLocation","LoyaltyProgramMember_AccountContact_Id","LastModifiedById","TransactionAmount"
"2021-05-18T12:15:30.000Z",,"Q4Data388 Trail388","2020-03-24",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-01",,"Canada",,,,,"Q4Data388 Trail388",,"ST032","003B000000IXi7eIAD",,,"NTO Insider","IndivAiK_396",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJdMAO",,"Q4Data388 Trail388","003B000000IXi7eIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIKhMAO",,"6.1-2 years",,,,"Social",,,"2021-08-25T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",650
"2021-05-18T12:15:30.000Z",,"Q4Data389 Trail389","2020-05-22",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-07",,"Canada",,,,,"Q4Data389 Trail389",,"ST032","003B000000IXi7fIAD",,,"NTO Insider","IndivAiK_397",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJeMAO",,"Q4Data389 Trail389","003B000000IXi7fIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIKiMAO",,"6.1-2 years",,,,"Email",,,"2021-08-31T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",241
"2021-05-18T12:15:30.000Z",,"Q4Data390 Trail390","2021-05-29",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-07",,"Canada",,,,,"Q4Data390 Trail390",,"ST032","003B000000IXi7gIAD",,,"NTO Insider","IndivAiK_398",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJfMAO",,"Q4Data390 Trail390","003B000000IXi7gIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIKjMAO",,"3.3-6 months",,,,"Web",,,"2021-08-31T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",699
"2021-05-18T12:15:30.000Z",,"Q4Data391 Trail391","2020-11-11",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-08",,"USA",,,,,"Q4Data391 Trail391",,"ST032","003B000000IXi7hIAD",,,"NTO Insider","IndivAiK_399",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJgMAO",,"Q4Data391 Trail391","003B000000IXi7hIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIKkMAO",,"5.9-12 months",,,,"POS",,,"2021-09-01T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,,,,,,"005B0000006txQYIAY",1022
"2021-05-18T12:15:30.000Z",,"Q4Data329 Trail329","2020-07-29",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-12",,"USA",,,,,"Q4Data329 Trail329",,"ST032","003B000000IXi8lIAD",,,"NTO Insider","Ab002",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJhMAO",,"Q4Data329 Trail329","003B000000IXi8lIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEEMA4",,"6.1-2 years",,,,"POS",,,"2021-09-05T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",348
"2021-05-18T12:15:30.000Z",,"Q4Data330 Trail330","2020-12-21",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-01","1986-08-12","USA",,,,,"Q4Data330 Trail330",,"ST032","003B000000IXi8mIAD",,,"NTO Insider","IndivAiK_132",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJiMAO",,"Q4Data330 Trail330","003B000000IXi8mIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEJMA4",,"5.9-12 months",,,,"Social",,,"2021-08-25T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",748
"2021-05-18T12:15:30.000Z",,"Q4Data331 Trail331","2021-11-09",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-07",,"USA",,,,,"Q4Data331 Trail331",,"ST032","003B000000IXi8nIAD",,,"NTO Insider","IndivAiK_133",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJjMAO",,"Q4Data331 Trail331","003B000000IXi8nIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEKMA4",,"9.NA",,,,"Email",,,"2021-08-31T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",1328
"2021-05-18T12:15:30.000Z",,"Q4Data332 Trail332","2020-12-15",,"No",,,,"NJ",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-12",,"USA",,,,,"Q4Data332 Trail332",,"ST032","003B000000IXi8oIAD",,,"NTO Insider","IndivAiK_134",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJkMAO",,"Q4Data332 Trail332","003B000000IXi8oIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIELMA4",,"5.9-12 months",,,,"Web",,,"2021-09-05T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New Jersey",,,,,,,,"005B0000006txQYIAY",345
"2021-05-18T12:15:30.000Z",,"Q4Data333 Trail333","2020-11-30",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-09","1981-08-01","USA",,,,,"Q4Data333 Trail333",,"ST032","003B000000IXi8pIAD",,,"NTO Insider","IndivAiK_144",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJlMAO",,"Q4Data333 Trail333","003B000000IXi8pIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEMMA4",,"5.9-12 months",,,,"Web",,,"2021-09-02T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",353
"2021-05-18T12:15:30.000Z",,"Q4Data334 Trail334","2021-07-06",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-06",,"Canada",,,,,"Q4Data334 Trail334",,"ST032","003B000000IXi8qIAD",,,"NTO Insider","IndivAiK_135",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJmMAO",,"Q4Data334 Trail334","003B000000IXi8qIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIENMA4",,"3.3-6 months",,,,"POS",,,"2021-08-30T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",244
"2021-05-18T12:15:30.000Z",,"Q4Data335 Trail335","2020-10-20",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-03",,"Canada",,,,,"Q4Data335 Trail335",,"ST032","003B000000IXi8rIAD",,,"NTO Insider","IndivAiK_136",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJnMAO",,"Q4Data335 Trail335","003B000000IXi8rIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEOMA4",,"6.1-2 years",,,,"CallCenter",,,"2021-08-27T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",1501
"2021-05-18T12:15:30.000Z",,"Q4Data336 Trail336","2020-10-05",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-03",,"Canada",,,,,"Q4Data336 Trail336",,"ST032","003B000000IXi8sIAD",,,"NTO Insider","IndivAiK_137",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJoMAO",,"Q4Data336 Trail336","003B000000IXi8sIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEPMA4",,"6.1-2 years",,,,"Social",,,"2021-08-27T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",220
"2021-05-18T12:15:30.000Z",,"Q4Data337 Trail337","2021-07-06",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-06",,"USA",,,,,"Q4Data337 Trail337",,"ST032","003B000000IXi8tIAD",,,"NTO Insider","IndivAiK_138",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJpMAO",,"Q4Data337 Trail337","003B000000IXi8tIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEQMA4",,"3.3-6 months",,,,"Email",,,"2021-08-30T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,,,,,,"005B0000006txQYIAY",795
"2021-05-18T12:15:30.000Z",,"Q4Data338 Trail338","2021-08-24",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-10",,"USA",,,,,"Q4Data338 Trail338",,"ST032","003B000000IXi8uIAD",,,"NTO Insider","IndivAiK_139",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJqMAO",,"Q4Data338 Trail338","003B000000IXi8uIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIERMA4",,"2.1-3 months",,,,"Web",,,"2021-09-03T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",935
"2021-05-18T12:15:30.000Z",,"Q4Data339 Trail339","2020-12-02",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-09-08",,"USA",,,,,"Q4Data339 Trail339",,"ST032","003B000000IXi8vIAD",,,"NTO Insider","IndivAiK_140",,,"Individual",,"2021-05-18T12:15:30.000Z",,,,"0lVB0000000VSJrMAO",,"Q4Data339 Trail339","003B000000IXi8vIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIESMA4",,"5.9-12 months",,,,"POS",,,"2021-09-01T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",1210
"2021-05-18T12:15:37.000Z",,"Q4Data340 Trail340","2021-05-24",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-14",,"USA",,,,,"Q4Data340 Trail340",,"ST032","003B000000IXi8wIAD",,,"NTO Insider","IndivAiK_141",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJsMAO",,"Q4Data340 Trail340","003B000000IXi8wIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIETMA4",,"3.3-6 months",,,,"CallCenter",,,"2021-10-07T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",406
"2021-05-18T12:15:37.000Z",,"Q4Data341 Trail341","2021-06-29",,"No",,,,"NJ",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-03",,"USA",,,,,"Q4Data341 Trail341",,"ST032","003B000000IXi8xIAD",,,"NTO Insider","IndivAiK_142",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJtMAO",,"Q4Data341 Trail341","003B000000IXi8xIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEUMA4",,"3.3-6 months",,,,"Social",,,"2021-09-26T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New Jersey",,,,,,,,"005B0000006txQYIAY",1226
"2021-05-18T12:15:37.000Z",,"Q4Data342 Trail342","2020-12-05",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-06",,"USA",,,,,"Q4Data342 Trail342",,"ST032","003B000000IXi8yIAD",,,"NTO Insider","IndivAiK_143",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJuMAO",,"Q4Data342 Trail342","003B000000IXi8yIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEVMA4",,"5.9-12 months",,,,"Email",,,"2021-09-29T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",871
"2021-05-18T12:15:37.000Z",,"Q4Data343 Trail343","2021-08-05",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-09",,"Canada",,,,,"Q4Data343 Trail343",,"ST032","003B000000IXi8zIAD",,,"NTO Insider","IndivAiK_146",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJvMAO",,"Q4Data343 Trail343","003B000000IXi8zIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIEWMA4",,"2.1-3 months",,,,"Email",,,"2021-10-02T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",357
"2021-05-18T12:15:37.000Z",,"Q4Data319 Trail319","2021-10-16",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-02",,"USA",,,,,"Q4Data319 Trail319",,"ST032","003B000000IXi8bIAD",,,"NTO Insider","IndivAiK_083",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJwMAO",,"Q4Data319 Trail319","003B000000IXi8bIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIG8MAO",,"1.< 1 month",,,,"POS",,,"2021-09-25T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,,,,,,"005B0000006txQYIAY",1242
"2021-05-18T12:15:37.000Z",,"Q4Data320 Trail320","2020-07-11",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-08",,"USA",,,,,"Q4Data320 Trail320",,"ST032","003B000000IXi8cIAD",,,"NTO Insider","IndivAiK_084",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJxMAO",,"Q4Data320 Trail320","003B000000IXi8cIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIG9MAO",,"6.1-2 years",,,,"CallCenter",,,"2021-10-01T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",1562
"2021-05-18T12:15:37.000Z",,"Q4Data321 Trail321","2021-01-01",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-09",,"USA",,,,,"Q4Data321 Trail321",,"ST032","003B000000IXi8dIAD",,,"NTO Insider","IndivAiK_085",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJyMAO",,"Q4Data321 Trail321","003B000000IXi8dIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGAMA4",,"5.9-12 months",,,,"Social",,,"2021-10-02T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",554
"2021-05-18T12:15:37.000Z",,"Q4Data322 Trail322","2020-12-04",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-06",,"USA",,,,,"Q4Data322 Trail322",,"ST032","003B000000IXi8eIAD",,,"NTO Insider","IndivAiK_086",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSJzMAO",,"Q4Data322 Trail322","003B000000IXi8eIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGBMA4",,"5.9-12 months",,,,"Email",,,"2021-09-29T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",567
"2021-05-18T12:15:37.000Z",,"Q4Data323 Trail323","2021-02-24",,"No",,,,"NJ",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-08",,"USA",,,,,"Q4Data323 Trail323",,"ST032","003B000000IXi8fIAD",,,"NTO Insider","IndivAiK_087",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK0MAO",,"Q4Data323 Trail323","003B000000IXi8fIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGCMA4",,"4.6-9 months",,,,"Web",,,"2021-10-01T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New Jersey",,,,,,,,"005B0000006txQYIAY",506
"2021-05-18T12:15:37.000Z",,"User188 Trial188","2021-06-27",,"No",,,,"NJ",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-01",,"USA",,,,,"User188 Trial188",,"ST032","003B000000IXhrrIAD",,,"NTO Insider","IndivAiK_088",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK1MAO",,"User188 Trial188","003B000000IXhrrIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGDMA4",,"3.3-6 months",,,,"POS",,,"2021-09-24T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New Jersey",,,,,,,,"005B0000006txQYIAY",489
"2021-05-18T12:15:37.000Z",,"User189 Trial189","2020-01-09",,"No",,,,"CA",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-04",,"USA",,,,,"User189 Trial189",,"ST032","003B000000IXhrsIAD",,,"NTO Insider","IndivAiK_089",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK2MAO",,"User189 Trial189","003B000000IXhrsIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGEMA4",,"6.1-2 years",,,,"CallCenter",,,"2021-09-27T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"San Francisco",,,,,,,,"005B0000006txQYIAY",854
"2021-05-18T12:15:37.000Z",,"User190 Trial190","2020-11-05",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-06",,"Canada",,,,,"User190 Trial190",,"ST032","003B000000IXhrtIAD",,,"NTO Insider","IndivAiK_090",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK3MAO",,"User190 Trial190","003B000000IXhrtIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGFMA4",,"5.9-12 months",,,,"Social",,,"2021-09-29T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",825
"2021-05-18T12:15:37.000Z",,"User191 Trial191","2021-05-21",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-09",,"Canada",,,,,"User191 Trial191",,"ST032","003B000000IXhruIAD",,,"NTO Insider","IndivAiK_091",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK4MAO",,"User191 Trial191","003B000000IXhruIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGGMA4",,"3.3-6 months",,,,"Email",,,"2021-10-02T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",418
"2021-05-18T12:15:37.000Z",,"User192 Trial192","2021-05-02",,"No",,,,"Ontario",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-04",,"Canada",,,,,"User192 Trial192",,"ST032","003B000000IXhrvIAD",,,"NTO Insider","IndivAiK_092",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK5MAO",,"User192 Trial192","003B000000IXhrvIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGHMA4",,"4.6-9 months",,,,"Web",,,"2021-09-27T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"Toronto",,,,,,,,"005B0000006txQYIAY",1253
"2021-05-18T12:15:37.000Z",,"User193 Trial193","2021-01-09",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-06",,"USA",,,,,"User193 Trial193",,"ST032","003B000000IXhrwIAD",,,"NTO Insider","IndivAiK_114",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK6MAO",,"User193 Trial193","003B000000IXhrwIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGIMA4",,"5.9-12 months",,,,"CallCenter",,,"2021-09-29T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York City",,,,,,,,"005B0000006txQYIAY",1432
"2021-05-18T12:15:37.000Z",,"User194 Trial194","2020-12-14",,"No",,,,"NY",,"005B0000006txQYIAY",,"Divya Admin (divya@232loyaltyed2.com)",,"Pending","false","2021-10-02",,"USA",,,,,"User194 Trial194",,"ST032","003B000000IXhrxIAD",,,"NTO Insider","IndivAiK_115",,,"Individual",,"2021-05-18T12:15:37.000Z",,,,"0lVB0000000VSK7MAO",,"User194 Trial194","003B000000IXhrxIAD","0lpB0000000PBdwIAG","0lEB0000000PB2gMAG","Accrual",,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","Loyalty","Active",,"NA","0lMB0000000RIGJMA4",,"5.9-12 months",,,,"Social",,,"2021-09-25T00:00:00.000Z","Accrual_Pending",,"2021-11-04",,"New York",,,,,,,,"005B0000006txQYIAY",801
