"LastModifiedDate","Page.DeveloperName","SurveyVersion.Survey.Owner.PostalCode","QuestionChoice.Name","SurveyVersion.Survey.Owner.City","SurveyVersion.Survey.DeveloperName","Page.Id","SurveyVersion.Description","SurveyVersion.Survey.Owner.Title","Name","CreatedById","Page.CreatedDate","DeveloperName","SurveyVersion.LastModifiedDate","SurveyVersion.SurveyId","IsDeleted","SurveyVersion.Survey.LatestVersionId","SurveyVersion.Survey.Owner.Name","SurveyVersion.Survey.Owner.CreatedDate","SurveyVersion.VersionNumber","SurveyPageId","SurveyVersion.Survey.SurveyType","QuestionName","CreatedDate","SurveyVersion.Survey.Id","Id","SurveyVersion.BrandingSetId","SurveyVersion.Survey.Description","SurveyVersion.CreatedDate","SurveyVersion.Survey.Owner.Department","SurveyVersion.Survey.IsDeleted","Page.Name","SurveyVersion.Survey.Owner.State","SurveyVersion.Survey.OwnerId","QuestionType","SurveyVersion.IsDeleted","SurveyVersion.Id","SurveyVersion.Survey.Name","SystemModstamp","SurveyVersion.Survey.ActiveVersionId","SurveyVersion.SurveyStatus","IsDeprecated","SurveyVersionId","SurveyVersion.Name","SurveyVersion.LastViewedDate","LastModifiedById","Responses.Counter","SurveyVersion.Survey.TotalVersionsCount"
"2019-09-05T08:08:47.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105","Dissatisfied","San Francisco","puma_energy_copy_370c5d24_d728_4475_9b58_b6b3e35457dc","0KeB0000000L8Q1KAK",,,"Please choose you level of satisfaction with the facilities provided by the gas station.","005B0000005odYPIAY","2019-09-05T08:08:47.000Z","q_09905956_e9a3_4c9d_acf9_7afc4bbefe21","2019-09-05T08:08:47.000Z","0KdB0000000L7W5KAK","false","0KsB0000000L7guKAC","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q1KAK","Survey","Please choose you level of satisfaction with the facilities provided by the gas station.","2019-09-05T08:08:47.000Z","0KdB0000000L7W5KAK","0KuB0000000L8jBKAS","0LwB0000000PIxgKAG",,"2019-09-05T08:08:47.000Z",,"false","Page 2","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000L7guKAC","Puma Energy copy","2019-09-05T08:08:47.000Z",,"Draft","false","0KsB0000000L7guKAC","Puma Energy copy",,"005B0000005odYPIAY",,1
"2019-09-05T08:08:47.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105",,"San Francisco","puma_energy_copy_370c5d24_d728_4475_9b58_b6b3e35457dc","0KeB0000000L8Q1KAK",,,"Please enter any other additional comments that you may have.","005B0000005odYPIAY","2019-09-05T08:08:47.000Z","q_e37cb44d_8393_412f_945b_ff3b19610fc7","2019-09-05T08:08:47.000Z","0KdB0000000L7W5KAK","false","0KsB0000000L7guKAC","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q1KAK","Survey","Please enter any other additional comments that you may have.","2019-09-05T08:08:47.000Z","0KdB0000000L7W5KAK","0KuB0000000L8jCKAS","0LwB0000000PIxgKAG",,"2019-09-05T08:08:47.000Z",,"false","Page 2","CA","005B0000005odYPIAY","FreeText","false","0KsB0000000L7guKAC","Puma Energy copy","2019-09-05T08:08:47.000Z",,"Draft","false","0KsB0000000L7guKAC","Puma Energy copy",,"005B0000005odYPIAY",,1
"2019-09-05T08:10:46.000Z","p_bf3a59f0_2520_4baa_a36c_3454d93c6dac","94105","No","San Francisco","puma_energy_demo","0KeB0000000L8Q7KAK",,,"Are you satisfied with the﻿ facilities provided by the gas station ?","005B0000005odYPIAY","2019-09-05T08:10:46.000Z","q_d8608025_7d77_4005_86ed_01b23572c9df","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q7KAK","Survey","Are you satisfied with the﻿ facilities provided by the gas station ?","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","0KuB0000000L8jEKAS","0LwB0000000PIxbKAG",,"2019-09-05T06:28:31.000Z",,"false","Page 1","CA","005B0000005odYPIAY","RadioButton","false","0KsB0000000L7gpKAC","Puma Energy Demo","2019-09-05T08:10:46.000Z","0KsB0000000L9hQKAS","Obsolete","false","0KsB0000000L7gpKAC","Puma Energy Demo",,"005B0000005odYPIAY",6,2
"2019-09-05T08:10:46.000Z","p_bf3a59f0_2520_4baa_a36c_3454d93c6dac","94105","1.0","San Francisco","puma_energy_demo","0KeB0000000L8Q7KAK",,,"Please rate the cleanliness of the gas station.","005B0000005odYPIAY","2019-09-05T08:10:46.000Z","q_274fad40_f13e_49d5_aa56_1a295de64c75","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q7KAK","Survey","Please rate the cleanliness of the gas station.","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","0KuB0000000L8jFKAS","0LwB0000000PIxbKAG",,"2019-09-05T06:28:31.000Z",,"false","Page 1","CA","005B0000005odYPIAY","Rating","false","0KsB0000000L7gpKAC","Puma Energy Demo","2019-09-05T08:10:46.000Z","0KsB0000000L9hQKAS","Obsolete","false","0KsB0000000L7gpKAC","Puma Energy Demo",,"005B0000005odYPIAY",6,2
"2019-09-05T08:10:46.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105","Dissatisfied","San Francisco","puma_energy_demo","0KeB0000000L8Q6KAK",,,"Please choose you level of satisfaction with the facilities provided by the gas station.","005B0000005odYPIAY","2019-09-05T08:10:46.000Z","q_09905956_e9a3_4c9d_acf9_7afc4bbefe21","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q6KAK","Survey","Please choose you level of satisfaction with the facilities provided by the gas station.","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","0KuB0000000L8jGKAS","0LwB0000000PIxbKAG",,"2019-09-05T06:28:31.000Z",,"false","Page 2","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000L7gpKAC","Puma Energy Demo","2019-09-05T08:10:46.000Z","0KsB0000000L9hQKAS","Obsolete","false","0KsB0000000L7gpKAC","Puma Energy Demo",,"005B0000005odYPIAY",6,2
"2019-09-05T08:10:46.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105",,"San Francisco","puma_energy_demo","0KeB0000000L8Q6KAK",,,"Please enter any other additional comments that you may have.","005B0000005odYPIAY","2019-09-05T08:10:46.000Z","q_e37cb44d_8393_412f_945b_ff3b19610fc7","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000L8Q6KAK","Survey","Please enter any other additional comments that you may have.","2019-09-05T08:10:46.000Z","0KdB0000000L7W0KAK","0KuB0000000L8jHKAS","0LwB0000000PIxbKAG",,"2019-09-05T06:28:31.000Z",,"false","Page 2","CA","005B0000005odYPIAY","FreeText","false","0KsB0000000L7gpKAC","Puma Energy Demo","2019-09-05T08:10:46.000Z","0KsB0000000L9hQKAS","Obsolete","false","0KsB0000000L7gpKAC","Puma Energy Demo",,"005B0000005odYPIAY",6,2
"2019-09-18T21:47:58.000Z","p_189d981b_fa64_4ecc_8046_9dfc9a59fbf9","94105",,"San Francisco","natasha_test_survey","0KeB0000000LASdKAO",,,"Rate your experience shopping today.","005B0000005odYPIAY","2019-09-18T21:47:58.000Z","q_58441e72_1759_4480_ae61_27e1d8074f1f","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","false","0KsB0000000L9hVKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000LASdKAO","Survey","Rate your experience shopping today.","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","0KuB0000000LAllKAG",,,"2019-09-18T21:47:24.000Z",,"false","Page 1","CA","005B0000005odYPIAY","CSAT","false","0KsB0000000L9hVKAS","Natasha Test Survey","2019-09-18T21:47:58.000Z",,"Draft","false","0KsB0000000L9hVKAS","Natasha Test Survey",,"005B0000005odYPIAY",,1
"2019-09-18T21:47:58.000Z","p_189d981b_fa64_4ecc_8046_9dfc9a59fbf9","94105","1.0","San Francisco","natasha_test_survey","0KeB0000000LASdKAO",,,"Rate your experience.","005B0000005odYPIAY","2019-09-18T21:47:58.000Z","q_4a635aa7_173a_4c1a_98cc_d4abfe728e18","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","false","0KsB0000000L9hVKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000LASdKAO","Survey","Rate your experience.","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","0KuB0000000LAlmKAG",,,"2019-09-18T21:47:24.000Z",,"false","Page 1","CA","005B0000005odYPIAY","Rating","false","0KsB0000000L9hVKAS","Natasha Test Survey","2019-09-18T21:47:58.000Z",,"Draft","false","0KsB0000000L9hVKAS","Natasha Test Survey",,"005B0000005odYPIAY",,1
"2019-09-18T21:47:58.000Z","p_189d981b_fa64_4ecc_8046_9dfc9a59fbf9","94105",,"San Francisco","natasha_test_survey","0KeB0000000LASdKAO",,,"Rate your experience.","005B0000005odYPIAY","2019-09-18T21:47:58.000Z","q_75e27afe_d298_41ff_9239_c4728fe33062","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","false","0KsB0000000L9hVKAS","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000LASdKAO","Survey","Rate your experience.","2019-09-18T21:47:58.000Z","0KdB0000000L9WWKA0","0KuB0000000LAlnKAG",,,"2019-09-18T21:47:24.000Z",,"false","Page 1","CA","005B0000005odYPIAY","NPS","false","0KsB0000000L9hVKAS","Natasha Test Survey","2019-09-18T21:47:58.000Z",,"Draft","false","0KsB0000000L9hVKAS","Natasha Test Survey",,"005B0000005odYPIAY",,1
"2019-09-18T22:03:37.000Z","p_bf3a59f0_2520_4baa_a36c_3454d93c6dac","94105","1.0","San Francisco","puma_energy_demo","0KeB0000000LASlKAO",,,"How would you rate your overall experience at our gas station.","005B0000005odYPIAY","2019-09-18T22:03:37.000Z","q_274fad40_f13e_49d5_aa56_1a295de64c75","2019-09-18T22:03:36.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","2","0KeB0000000LASlKAO","Survey","How would you rate your overall experience at our gas station.","2019-09-18T22:03:37.000Z","0KdB0000000L7W0KAK","0KuB0000000LAlqKAG","0LwB0000000PJCJKA4",,"2019-09-18T20:44:36.000Z",,"false","CSAT Question","CA","005B0000005odYPIAY","Rating","false","0KsB0000000L9hQKAS","Puma Energy Demo","2019-09-18T22:03:37.000Z","0KsB0000000L9hQKAS","Active","false","0KsB0000000L9hQKAS","Puma Energy Demo",,"005B0000005odYPIAY",,2
"2019-09-18T22:03:37.000Z","p_40cb59c5_f924_4415_860e_ddbaf755e4da","94105","Cleanliness","San Francisco","puma_energy_demo","0KeB0000000LASiKAO",,,"Where could we have done better?","005B0000005odYPIAY","2019-09-18T22:03:37.000Z","q_ce3c8c3a_a741_4d65_b8cf_f2a593f7cbeb","2019-09-18T22:03:36.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","2","0KeB0000000LASiKAO","Survey","Where could we have done better?","2019-09-18T22:03:37.000Z","0KdB0000000L7W0KAK","0KuB0000000LAlrKAG","0LwB0000000PJCJKA4",,"2019-09-18T20:44:36.000Z",,"false","Details","CA","005B0000005odYPIAY","MultiChoice","false","0KsB0000000L9hQKAS","Puma Energy Demo","2019-09-18T22:03:37.000Z","0KsB0000000L9hQKAS","Active","false","0KsB0000000L9hQKAS","Puma Energy Demo",,"005B0000005odYPIAY",,2
"2019-09-18T22:03:37.000Z","p_5bb8ad7b_15fb_4708_86f5_ec5167b22c57","94105",,"San Francisco","puma_energy_demo","0KeB0000000LASjKAO",,,"How likely are you to recommend Puma energy to your friends and family?","005B0000005odYPIAY","2019-09-18T22:03:37.000Z","q_55975ba0_b448_49ae_aec9_1883bc4442e7","2019-09-18T22:03:36.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","2","0KeB0000000LASjKAO","Survey","How likely are you to recommend Puma energy to your friends and family?","2019-09-18T22:03:37.000Z","0KdB0000000L7W0KAK","0KuB0000000LAlsKAG","0LwB0000000PJCJKA4",,"2019-09-18T20:44:36.000Z",,"false","NPS Question","CA","005B0000005odYPIAY","NPS","false","0KsB0000000L9hQKAS","Puma Energy Demo","2019-09-18T22:03:37.000Z","0KsB0000000L9hQKAS","Active","false","0KsB0000000L9hQKAS","Puma Energy Demo",,"005B0000005odYPIAY",,2
"2019-09-18T22:03:37.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105","Dissatisfied","San Francisco","puma_energy_demo","0KeB0000000LASkKAO",,,"Please choose your level of satisfaction with the facilities provided by the gas station.","005B0000005odYPIAY","2019-09-18T22:03:37.000Z","q_09905956_e9a3_4c9d_acf9_7afc4bbefe21","2019-09-18T22:03:36.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","2","0KeB0000000LASkKAO","Survey","Please choose your level of satisfaction with the facilities provided by the gas station.","2019-09-18T22:03:37.000Z","0KdB0000000L7W0KAK","0KuB0000000LAltKAG","0LwB0000000PJCJKA4",,"2019-09-18T20:44:36.000Z",,"false","Anything else","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000L9hQKAS","Puma Energy Demo","2019-09-18T22:03:37.000Z","0KsB0000000L9hQKAS","Active","false","0KsB0000000L9hQKAS","Puma Energy Demo",,"005B0000005odYPIAY",,2
"2019-09-18T22:03:37.000Z","p_b2b7bcfb_0546_4516_baec_b95e12f1f0f4","94105",,"San Francisco","puma_energy_demo","0KeB0000000LASkKAO",,,"Please enter any other additional comments that you may have.","005B0000005odYPIAY","2019-09-18T22:03:37.000Z","q_e37cb44d_8393_412f_945b_ff3b19610fc7","2019-09-18T22:03:36.000Z","0KdB0000000L7W0KAK","false","0KsB0000000L9hQKAS","Admin User","2019-06-05T09:14:03.000Z","2","0KeB0000000LASkKAO","Survey","Please enter any other additional comments that you may have.","2019-09-18T22:03:37.000Z","0KdB0000000L7W0KAK","0KuB0000000LAluKAG","0LwB0000000PJCJKA4",,"2019-09-18T20:44:36.000Z",,"false","Anything else","CA","005B0000005odYPIAY","FreeText","false","0KsB0000000L9hQKAS","Puma Energy Demo","2019-09-18T22:03:37.000Z","0KsB0000000L9hQKAS","Active","false","0KsB0000000L9hQKAS","Puma Energy Demo",,"005B0000005odYPIAY",,2
"2019-10-07T09:58:54.000Z","p_6df1fa00_b79e_4ac3_aa13_efb306900dce","94105","No","San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtKKAW",,,"Do you currently own an Audi A3?","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_25bd1c9e_357b_4704_96c7_6deba69c6db4","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtKKAW","Survey","Do you currently own an Audi A3?","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJ6KAO",,,"2019-10-07T09:55:39.000Z",,"false","Page 1","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",5,1
"2019-10-07T09:58:54.000Z","p_6df1fa00_b79e_4ac3_aa13_efb306900dce","94105","A3","San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtKKAW",,,"What models from Audi do you own?","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_c27600ce_7804_4705_84b3_77db25979ba7","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtKKAW","Survey","What models from Audi do you own?","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJ7KAO",,,"2019-10-07T09:55:39.000Z",,"false","Page 1","CA","005B0000005odYPIAY","MultiChoice","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",4,1
"2019-10-07T09:58:54.000Z","p_a94f71bc_fce4_42e7_8e0a_e7445465ef03","94105","1.0","San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtLKAW",,,"How has your experience with Audi been so far?","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_fb5d9375_45f2_4aac_8988_60f312938b8b","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtLKAW","Survey","How has your experience with Audi been so far?","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJ8KAO",,,"2019-10-07T09:55:39.000Z",,"false","Page 2","CA","005B0000005odYPIAY","Rating","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",5,1
"2019-10-07T09:58:54.000Z","p_a94f71bc_fce4_42e7_8e0a_e7445465ef03","94105","A3","San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtLKAW",,,"Rank the following Audi models according to your preference","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_1d426b44_5d17_455a_943b_1ec11505239e","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtLKAW","Survey","Rank the following Audi models according to your preference","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJ9KAO",,,"2019-10-07T09:55:39.000Z",,"false","Page 2","CA","005B0000005odYPIAY","StackRank","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",5,1
"2019-10-07T09:58:54.000Z","p_293d182b_77e2_4576_b0db_d03eeb231913","94105",,"San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtJKAW",,,"Overall satisfaction with your Audi purchase?","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_c60343a6_855d_45cc_915c_5f04847383e7","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtJKAW","Survey","Overall satisfaction with your Audi purchase?","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJAKA4",,,"2019-10-07T09:55:39.000Z",,"false","Page 3","CA","005B0000005odYPIAY","NPS","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",5,1
"2019-10-07T09:58:54.000Z","p_293d182b_77e2_4576_b0db_d03eeb231913","94105",,"San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtJKAW",,,"When did you purchase your A3?","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_4aaffe07_2438_4bc1_b052_d9e27f9b118e","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtJKAW","Survey","When did you purchase your A3?","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJBKA4",,,"2019-10-07T09:55:39.000Z",,"false","Page 3","CA","005B0000005odYPIAY","Date","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",5,1
"2019-10-07T09:58:54.000Z","p_293d182b_77e2_4576_b0db_d03eeb231913","94105",,"San Francisco","how_good_is_the_audi_a3","0KeB0000000PGtJKAW",,,"Provide any feedback that can help us improve.","005B0000005odYPIAY","2019-10-07T09:58:54.000Z","q_019ab69d_07d2_46fb_8c0d_d29fda8420b0","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","false","0KsB0000000PG0RKAW","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PGtJKAW","Survey","Provide any feedback that can help us improve.","2019-10-07T09:58:54.000Z","0KdB0000000TS5qKAG","0KuB0000000PHJCKA4",,,"2019-10-07T09:55:39.000Z",,"false","Page 3","CA","005B0000005odYPIAY","FreeText","false","0KsB0000000PG0RKAW","How good is the Audi A3?","2019-10-07T09:58:54.000Z","0KsB0000000PG0RKAW","Active","false","0KsB0000000PG0RKAW","How good is the Audi A3?",,"005B0000005odYPIAY",3,1
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105","Yes","San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"I have reviewed the demographic information and taken all the necessary steps to ensure its accuracy","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_60960764_dedd_4a00_9cdf_1aaea4b06e17","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","I have reviewed the demographic information and taken all the necessary steps to ensure its accuracy ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQfKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","RadioButton","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105","No","San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"Is this a mutual case? ﻿","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_5029364d_9266_4c6b_96bc_54735cb46827","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","Is this a mutual case? ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQgKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","RadioButton","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105","Albanian ALB","San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"Primary Language ﻿","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_df0c1946_8ad8_496c_be53_b102e76e4024","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","Primary Language ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQhKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105","Cantonese","San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"For ""Primary Language"". If ""Chinese"" Dialect ﻿","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_0336d3c3_1435_48a7_a16c_f327263f79a0","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","For ""Primary Language"". If ""Chinese"" Dialect ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQiKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105",,"San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"For ""Primary Language"". If ""Other"" Please specify ﻿","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_e33bced8_3fa5_4756_9270_9f05e9ef6ac8","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","For ""Primary Language"". If ""Other"" Please specify ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQjKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","FreeText","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
"2019-10-16T15:22:19.000Z","p_872a6628_65ba_4ec6_8f4f_d6d36baf0585","94105","Albanian ALB","San Francisco","cphl_assessment_demo","0KeB0000000PHyCKAW",,,"Preferred Reading Language ﻿","005B0000005odYPIAY","2019-10-16T15:22:19.000Z","q_881c1d76_0ac0_4b35_974f_592e800b6dac","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","false","0KsB0000000PH1zKAG","Admin User","2019-06-05T09:14:03.000Z","1","0KeB0000000PHyCKAW","Survey","Preferred Reading Language ﻿","2019-10-16T15:22:19.000Z","0KdB0000000TT6aKAG","0KuB0000000PIQkKAO","0LwB0000000GpzIKAS",,"2019-10-14T10:50:24.000Z",,"false","Demographics","CA","005B0000005odYPIAY","Picklist","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T15:22:19.000Z","0KsB0000000PH1VKAW","Active","false","0KsB0000000PH1VKAW","CPHL Assessment Demo","2019-10-16T07:22:37.000Z","005B0000005odYPIAY",,2
