"LastModifiedDate","IsDeleted","ServicePresenceStatusId","IsCurrentState","LastProcessedDate","ServicePresenceStatusId_MasterLabel","StatusEndDate","Name","SystemModstamp","StatusStartDate","UserId","CreatedDate","UserId_Name","Id","IsAway","StatusDuration","IdleDuration","ConfiguredCapacity","AverageCapacity","AtCapacityDuration"
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-12-06T01:58:50.000Z","1146","2022-09-09","2022-02-13","005B0000003JLIMIA4","2022-02-13","James Owen","a4BB00000004FC1MAM","false",313,258,169,133,54
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-08-22T14:03:39.000Z","1147","2022-09-09","2021-10-30","005B0000003JLIMIA4","2021-10-30","James Owen","a4BB00000004FC2MAM","false",331,316,154,344,741
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-06-21T11:47:56.000Z","1148","2022-09-09","2021-08-29","005B0000003JLIMIA4","2021-08-29","James Owen","a4BB00000004FC3MAM","false",233,290,514,190,492
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-12-25T12:18:04.000Z","0","2022-09-09","2022-03-04","005B0000003JLI9IAO","2022-03-04","Matthew Wong","a4BB00000004EtXMAU","true",810,309,188,93,664
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2020-01-10T07:37:45.000Z","1","2022-09-09","2022-03-20","005B0000003JLI9IAO","2022-03-20","Matthew Wong","a4BB00000004EtYMAU","false",114,142,223,55,53
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2020-01-12T13:24:16.000Z","2","2022-09-09","2022-03-22","005B0000003JLI9IAO","2022-03-22","Matthew Wong","a4BB00000004EtZMAU","true",126,391,539,99,849
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2019-07-15T15:59:22.000Z","3","2022-09-09","2021-09-22","005B0000003JLI9IAO","2021-09-22","Matthew Wong","a4BB00000004EtaMAE","false",842,405,586,374,460
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2020-01-29T08:57:54.000Z","4","2022-09-09","2022-04-08","005B0000003JLI9IAO","2022-04-08","Matthew Wong","a4BB00000004EtbMAE","true",839,443,358,39,771
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-05-10T08:58:00.000Z","5","2022-09-09","2021-07-18","005B0000003JLI9IAO","2021-07-18","Matthew Wong","a4BB00000004EtcMAE","false",861,215,368,210,656
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2020-02-03T01:59:58.000Z","6","2022-09-09","2022-04-13","005B0000003JLI9IAO","2022-04-13","Matthew Wong","a4BB00000004EtdMAE","true",348,316,589,183,113
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2020-01-26T10:15:11.000Z","7","2022-09-09","2022-04-05","005B0000003JLI9IAO","2022-04-05","Matthew Wong","a4BB00000004EteMAE","true",358,186,445,239,724
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2019-03-17T23:38:43.000Z","8","2022-09-09","2021-05-25","005B0000003JLI9IAO","2021-05-25","Matthew Wong","a4BB00000004EtfMAE","true",312,215,203,52,795
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2020-01-06T07:23:39.000Z","9","2022-09-09","2022-03-16","005B0000003JLI9IAO","2022-03-16","Matthew Wong","a4BB00000004EtgMAE","false",248,144,222,405,138
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-10-04T23:28:21.000Z","10","2022-09-09","2021-12-12","005B0000003JLI9IAO","2021-12-12","Matthew Wong","a4BB00000004EthMAE","false",555,390,119,237,284
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2019-03-10T19:19:30.000Z","11","2022-09-09","2021-05-18","005B0000003JLI9IAO","2021-05-18","Matthew Wong","a4BB00000004EtiMAE","true",128,316,565,85,181
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-09-03T13:57:17.000Z","12","2022-09-09","2021-11-11","005B0000003JLI9IAO","2021-11-11","Matthew Wong","a4BB00000004EtjMAE","false",145,100,201,271,813
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-11-03T01:39:19.000Z","13","2022-09-09","2022-01-11","005B0000003JLI9IAO","2022-01-11","Matthew Wong","a4BB00000004EtkMAE","true",63,497,134,61,607
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-07-03T04:40:17.000Z","14","2022-09-09","2021-09-10","005B0000003JLI9IAO","2021-09-10","Matthew Wong","a4BB00000004EtlMAE","true",818,167,553,214,366
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-03-20T00:01:36.000Z","15","2022-09-09","2021-05-27","005B0000003JLI9IAO","2021-05-27","Matthew Wong","a4BB00000004EtmMAE","true",147,39,418,318,301
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-04-03T23:41:56.000Z","16","2022-09-09","2021-06-11","005B0000003JLI9IAO","2021-06-11","Matthew Wong","a4BB00000004EtnMAE","false",434,517,297,229,104
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2020-02-17T23:54:59.000Z","17","2022-09-09","2022-04-27","005B0000003JLI9IAO","2022-04-27","Matthew Wong","a4BB00000004EtoMAE","false",741,399,163,308,427
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2020-02-04T17:48:20.000Z","18","2022-09-09","2022-04-14","005B0000003JLI9IAO","2022-04-14","Matthew Wong","a4BB00000004EtpMAE","true",361,287,91,60,667
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-07-21T12:53:57.000Z","515","2022-09-09","2021-09-28","005B0000003JLIHIA4","2021-09-28","Katie Adams","a4BB00000004F1qMAE","true",835,493,178,102,442
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-06-24T08:08:07.000Z","516","2022-09-09","2021-09-01","005B0000003JLIHIA4","2021-09-01","Katie Adams","a4BB00000004F1rMAE","true",173,340,193,448,428
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-08-20T09:58:30.000Z","517","2022-09-09","2021-10-28","005B0000003JLIHIA4","2021-10-28","Katie Adams","a4BB00000004F1sMAE","true",272,506,236,52,507
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-09-21T07:11:16.000Z","518","2022-09-09","2021-11-29","005B0000003JLIHIA4","2021-11-29","Katie Adams","a4BB00000004F1tMAE","false",134,599,256,244,481
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2020-02-12T13:28:35.000Z","519","2022-09-09","2022-04-22","005B0000003JLIHIA4","2022-04-22","Katie Adams","a4BB00000004F1uMAE","false",244,370,156,183,883
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-04-01T14:30:11.000Z","520","2022-09-09","2021-06-09","005B0000003JLIHIA4","2021-06-09","Katie Adams","a4BB00000004F1vMAE","false",289,125,32,461,785
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-11-14T20:42:34.000Z","521","2022-09-09","2022-01-22","005B0000003JLIHIA4","2022-01-22","Katie Adams","a4BB00000004F1wMAE","true",798,335,219,457,45
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-10-17T17:02:45.000Z","522","2022-09-09","2021-12-25","005B0000003JLIHIA4","2021-12-25","Katie Adams","a4BB00000004F1xMAE","true",352,498,384,243,530
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2020-02-15T01:23:38.000Z","523","2022-09-09","2022-04-25","005B0000003JLIHIA4","2022-04-25","Katie Adams","a4BB00000004F1yMAE","false",535,207,177,30,833
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-06-18T05:17:55.000Z","524","2022-09-09","2021-08-26","005B0000003JLIHIA4","2021-08-26","Katie Adams","a4BB00000004F1zMAE","true",129,544,53,395,778
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-07-22T19:09:31.000Z","525","2022-09-09","2021-09-29","005B0000003JLIHIA4","2021-09-29","Katie Adams","a4BB00000004F20MAE","true",118,146,55,186,253
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-09-06T11:53:30.000Z","526","2022-09-09","2021-11-14","005B0000003JLIHIA4","2021-11-14","Katie Adams","a4BB00000004F21MAE","false",894,113,418,124,592
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-05-17T02:46:43.000Z","527","2022-09-09","2021-07-25","005B0000003JLIHIA4","2021-07-25","Katie Adams","a4BB00000004F22MAE","false",841,475,527,443,497
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-10-16T15:31:06.000Z","528","2022-09-09","2021-12-24","005B0000003JLIHIA4","2021-12-24","Katie Adams","a4BB00000004F23MAE","false",508,263,138,305,345
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-09-30T10:28:41.000Z","529","2022-09-09","2021-12-08","005B0000003JLIHIA4","2021-12-08","Katie Adams","a4BB00000004F24MAE","true",611,583,307,104,834
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2020-03-01T22:24:00.000Z","530","2022-09-09","2022-05-10","005B0000003JLIHIA4","2022-05-10","Katie Adams","a4BB00000004F25MAE","true",625,127,527,452,766
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-08-15T16:21:35.000Z","531","2022-09-09","2021-10-23","005B0000003JLIHIA4","2021-10-23","Katie Adams","a4BB00000004F26MAE","false",97,199,302,69,92
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-07-28T03:50:32.000Z","532","2022-09-09","2021-10-05","005B0000003JLIHIA4","2021-10-05","Katie Adams","a4BB00000004F27MAE","false",618,283,171,32,85
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2020-01-02T15:58:45.000Z","533","2022-09-09","2022-03-12","005B0000003JLIHIA4","2022-03-12","Katie Adams","a4BB00000004F28MAE","false",652,128,554,388,101
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-05-26T18:36:38.000Z","534","2022-09-09","2021-08-03","005B0000003JLIHIA4","2021-08-03","Katie Adams","a4BB00000004F29MAE","false",738,513,475,337,629
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-04-16T19:27:09.000Z","535","2022-09-09","2021-06-24","005B0000003JLIHIA4","2021-06-24","Katie Adams","a4BB00000004F2AMAU","false",525,368,422,394,499
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-07-28T03:41:36.000Z","536","2022-09-09","2021-10-05","005B0000003JLIHIA4","2021-10-05","Katie Adams","a4BB00000004F2BMAU","false",49,354,117,237,697
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-10-05T11:30:43.000Z","836","2022-09-09","2021-12-13","005B0000003JLIGIA4","2021-12-13","Nicole Gill","a4BB00000004F71MAE","true",662,462,92,167,131
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-04-25T11:16:23.000Z","837","2022-09-09","2021-07-03","005B0000003JLIGIA4","2021-07-03","Nicole Gill","a4BB00000004F72MAE","true",809,31,489,152,639
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-12-22T19:02:53.000Z","838","2022-09-09","2022-03-01","005B0000003JLIGIA4","2022-03-01","Nicole Gill","a4BB00000004F73MAE","true",376,496,194,491,203
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-12-14T18:31:53.000Z","839","2022-09-09","2022-02-21","005B0000003JLIGIA4","2022-02-21","Nicole Gill","a4BB00000004F74MAE","false",248,522,371,187,78
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-05-22T21:25:58.000Z","840","2022-09-09","2021-07-30","005B0000003JLIGIA4","2021-07-30","Nicole Gill","a4BB00000004F75MAE","true",535,571,285,105,187
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-10-31T23:00:27.000Z","841","2022-09-09","2022-01-08","005B0000003JLIGIA4","2022-01-08","Nicole Gill","a4BB00000004F76MAE","false",167,382,415,488,82
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-07-04T14:56:29.000Z","842","2022-09-09","2021-09-11","005B0000003JLIGIA4","2021-09-11","Nicole Gill","a4BB00000004F77MAE","false",484,527,244,431,798
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-04-13T06:53:24.000Z","843","2022-09-09","2021-06-21","005B0000003JLIGIA4","2021-06-21","Nicole Gill","a4BB00000004F78MAE","false",677,529,106,55,647
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-05-24T10:26:41.000Z","844","2022-09-09","2021-08-01","005B0000003JLIGIA4","2021-08-01","Nicole Gill","a4BB00000004F79MAE","false",854,268,111,304,896
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-04-15T00:25:59.000Z","845","2022-09-09","2021-06-23","005B0000003JLIGIA4","2021-06-23","Nicole Gill","a4BB00000004F7AMAU","false",63,585,518,34,151
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2020-02-28T07:16:55.000Z","846","2022-09-09","2022-05-08","005B0000003JLIGIA4","2022-05-08","Nicole Gill","a4BB00000004F7BMAU","false",899,428,529,45,419
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-09-04T00:52:00.000Z","847","2022-09-09","2021-11-12","005B0000003JLIGIA4","2021-11-12","Nicole Gill","a4BB00000004F7CMAU","false",590,149,85,81,737
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-05-26T03:17:59.000Z","848","2022-09-09","2021-08-03","005B0000003JLIGIA4","2021-08-03","Nicole Gill","a4BB00000004F7DMAU","true",329,38,568,300,867
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-12-29T11:15:29.000Z","849","2022-09-09","2022-03-08","005B0000003JLIGIA4","2022-03-08","Nicole Gill","a4BB00000004F7EMAU","true",202,269,102,172,494
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-03-30T01:55:57.000Z","850","2022-09-09","2021-06-07","005B0000003JLIGIA4","2021-06-07","Nicole Gill","a4BB00000004F7FMAU","false",706,300,369,442,423
"2022-09-09","false","0N5B000000005W5KAI","false","2022-09-09","Available - Live Agent","2019-12-10T22:49:03.000Z","851","2022-09-09","2022-02-17","005B0000003JLIGIA4","2022-02-17","Nicole Gill","a4BB00000004F7GMAU","false",161,286,245,273,106
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2020-02-15T22:07:41.000Z","852","2022-09-09","2022-04-25","005B0000003JLIGIA4","2022-04-25","Nicole Gill","a4BB00000004F7HMAU","false",330,479,479,452,56
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2020-02-28T11:18:53.000Z","853","2022-09-09","2022-05-08","005B0000003JLIGIA4","2022-05-08","Nicole Gill","a4BB00000004F7IMAU","true",67,191,388,339,893
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-06-20T06:14:01.000Z","854","2022-09-09","2021-08-28","005B0000003JLIGIA4","2021-08-28","Nicole Gill","a4BB00000004F7JMAU","false",344,127,253,172,190
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-07-09T08:10:45.000Z","855","2022-09-09","2021-09-16","005B0000003JLIGIA4","2021-09-16","Nicole Gill","a4BB00000004F7KMAU","true",758,226,513,106,377
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-06-23T10:21:14.000Z","856","2022-09-09","2021-08-31","005B0000003JLIGIA4","2021-08-31","Nicole Gill","a4BB00000004F7LMAU","false",820,199,557,231,832
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2020-02-05T06:18:09.000Z","857","2022-09-09","2022-04-15","005B0000003JLIGIA4","2022-04-15","Nicole Gill","a4BB00000004F7MMAU","false",542,303,54,437,374
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-06-22T14:32:11.000Z","1152","2022-09-09","2021-08-30","005B0000003JLIMIA4","2021-08-30","James Owen","a4BB00000004FC7MAM","false",167,447,455,320,439
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-08-23T06:05:54.000Z","1153","2022-09-09","2021-10-31","005B0000003JLIMIA4","2021-10-31","James Owen","a4BB00000004FC8MAM","false",322,428,424,433,226
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-12-27T23:23:55.000Z","1154","2022-09-09","2022-03-06","005B0000003JLIMIA4","2022-03-06","James Owen","a4BB00000004FC9MAM","true",270,322,278,294,352
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-08-06T04:53:45.000Z","1155","2022-09-09","2021-10-14","005B0000003JLIMIA4","2021-10-14","James Owen","a4BB00000004FCAMA2","false",207,232,155,125,249
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-09-16T19:35:00.000Z","1156","2022-09-09","2021-11-24","005B0000003JLIMIA4","2021-11-24","James Owen","a4BB00000004FCBMA2","false",225,545,374,270,499
"2022-09-09","false","0N5B000000005W8KAI","true","2022-09-09","Busy - Training","2019-11-30T01:09:09.000Z","1157","2022-09-09","2022-02-07","005B0000003JLIMIA4","2022-02-07","James Owen","a4BB00000004FCCMA2","true",335,81,417,137,126
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-10-27T04:08:58.000Z","1158","2022-09-09","2022-01-04","005B0000003JLIMIA4","2022-01-04","James Owen","a4BB00000004FCDMA2","true",211,173,508,311,375
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-08-11T05:38:47.000Z","1159","2022-09-09","2021-10-19","005B0000003JLIMIA4","2021-10-19","James Owen","a4BB00000004FCEMA2","false",565,453,296,459,417
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-03-23T22:38:17.000Z","1160","2022-09-09","2021-05-31","005B0000003JLIMIA4","2021-05-31","James Owen","a4BB00000004FCFMA2","true",309,594,142,216,823
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-06-16T11:08:27.000Z","1161","2022-09-09","2021-08-24","005B0000003JLIMIA4","2021-08-24","James Owen","a4BB00000004FCGMA2","false",78,413,52,304,757
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-12-06T03:31:58.000Z","1162","2022-09-09","2022-02-13","005B0000003JLIMIA4","2022-02-13","James Owen","a4BB00000004FCHMA2","true",118,360,99,154,741
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-04-28T16:13:30.000Z","1163","2022-09-09","2021-07-06","005B0000003JLIMIA4","2021-07-06","James Owen","a4BB00000004FCIMA2","false",122,508,267,451,249
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-10-17T23:57:48.000Z","1164","2022-09-09","2021-12-25","005B0000003JLIMIA4","2021-12-25","James Owen","a4BB00000004FCJMA2","false",344,310,413,322,426
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-10-08T18:41:27.000Z","1165","2022-09-09","2021-12-16","005B0000003JLIMIA4","2021-12-16","James Owen","a4BB00000004FCKMA2","true",504,235,241,424,94
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-10-25T14:45:21.000Z","1166","2022-09-09","2022-01-02","005B0000003JLIMIA4","2022-01-02","James Owen","a4BB00000004FCLMA2","false",67,282,533,58,285
"2022-09-09","false","0N5B000000005W5KAI","true","2022-09-09","Available - Live Agent","2019-05-03T02:22:50.000Z","1167","2022-09-09","2021-07-11","005B0000003JLIMIA4","2021-07-11","James Owen","a4BB00000004FCMMA2","true",170,46,338,231,196
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-09-25T06:19:41.000Z","1168","2022-09-09","2021-12-03","005B0000003JLIMIA4","2021-12-03","James Owen","a4BB00000004FCNMA2","false",577,357,300,305,888
"2022-09-09","false","0N5B000000005W3KAI","false","2022-09-09","Busy","2019-03-22T07:04:25.000Z","1169","2022-09-09","2021-05-30","005B0000003JLIMIA4","2021-05-30","James Owen","a4BB00000004FCOMA2","false",745,321,216,113,639
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2020-02-21T17:27:46.000Z","1170","2022-09-09","2022-05-01","005B0000003JLIMIA4","2022-05-01","James Owen","a4BB00000004FCPMA2","true",359,593,174,48,547
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-10-29T16:36:00.000Z","1149","2022-09-09","2022-01-06","005B0000003JLIMIA4","2022-01-06","James Owen","a4BB00000004FC4MAM","false",270,401,498,343,636
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-12-14T06:36:05.000Z","1150","2022-09-09","2022-02-21","005B0000003JLIMIA4","2022-02-21","James Owen","a4BB00000004FC5MAM","false",545,456,237,39,788
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-07-01T15:28:40.000Z","1151","2022-09-09","2021-09-08","005B0000003JLIMIA4","2021-09-08","James Owen","a4BB00000004FC6MAM","false",843,543,529,163,94
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-03-29T20:36:46.000Z","19","2022-09-09","2021-06-06","005B0000003JLI9IAO","2021-06-06","Matthew Wong","a4BB00000004EtqMAE","true",810,277,470,172,250
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-04-07T20:03:56.000Z","20","2022-09-09","2021-06-15","005B0000003JLI9IAO","2021-06-15","Matthew Wong","a4BB00000004EtrMAE","true",844,465,507,350,94
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-12-03T15:57:53.000Z","21","2022-09-09","2022-02-10","005B0000003JLI9IAO","2022-02-10","Matthew Wong","a4BB00000004EtsMAE","true",622,58,356,348,301
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-06-08T17:50:16.000Z","22","2022-09-09","2021-08-16","005B0000003JLI9IAO","2021-08-16","Matthew Wong","a4BB00000004EttMAE","true",756,202,330,155,485
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-05-23T23:45:58.000Z","23","2022-09-09","2021-07-31","005B0000003JLI9IAO","2021-07-31","Matthew Wong","a4BB00000004EtuMAE","false",232,74,245,415,641
"2022-09-09","false","0N5B000000005W6KAI","false","2022-09-09","Busy - Break","2019-12-20T13:34:16.000Z","24","2022-09-09","2022-02-27","005B0000003JLI9IAO","2022-02-27","Matthew Wong","a4BB00000004EtvMAE","true",149,340,497,378,409
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2020-02-09T11:25:07.000Z","25","2022-09-09","2022-04-19","005B0000003JLI9IAO","2022-04-19","Matthew Wong","a4BB00000004EtwMAE","false",129,320,34,421,308
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-10-12T17:20:55.000Z","26","2022-09-09","2021-12-20","005B0000003JLI9IAO","2021-12-20","Matthew Wong","a4BB00000004EtxMAE","true",177,581,139,436,460
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2019-10-13T15:46:07.000Z","27","2022-09-09","2021-12-21","005B0000003JLI9IAO","2021-12-21","Matthew Wong","a4BB00000004EtyMAE","true",63,326,550,470,244
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2020-03-03T10:48:33.000Z","28","2022-09-09","2022-05-12","005B0000003JLI9IAO","2022-05-12","Matthew Wong","a4BB00000004EtzMAE","false",773,290,478,405,85
"2022-09-09","false","0N5B000000005W8KAI","false","2022-09-09","Busy - Training","2020-01-22T16:24:38.000Z","29","2022-09-09","2022-04-01","005B0000003JLI9IAO","2022-04-01","Matthew Wong","a4BB00000004Eu0MAE","true",308,517,105,362,248
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-08-08T21:21:09.000Z","30","2022-09-09","2021-10-16","005B0000003JLI9IAO","2021-10-16","Matthew Wong","a4BB00000004Eu1MAE","true",150,542,117,209,566
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2019-06-05T17:09:23.000Z","31","2022-09-09","2021-08-13","005B0000003JLI9IAO","2021-08-13","Matthew Wong","a4BB00000004Eu2MAE","true",585,340,72,257,390
"2022-09-09","false","0N5B000000005W7KAI","true","2022-09-09","Busy - Lunch","2019-05-01T17:31:40.000Z","32","2022-09-09","2021-07-09","005B0000003JLI9IAO","2021-07-09","Matthew Wong","a4BB00000004Eu3MAE","true",462,552,594,466,226
"2022-09-09","false","0N5B000000005W7KAI","false","2022-09-09","Busy - Lunch","2019-07-18T13:35:32.000Z","33","2022-09-09","2021-09-25","005B0000003JLI9IAO","2021-09-25","Matthew Wong","a4BB00000004Eu4MAE","true",788,314,430,191,117
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-08-29T04:28:49.000Z","34","2022-09-09","2021-11-06","005B0000003JLI9IAO","2021-11-06","Matthew Wong","a4BB00000004Eu5MAE","false",506,181,591,106,116
"2022-09-09","false","0N5B000000005W9KAI","true","2022-09-09","Available - LiveMessage","2019-12-06T09:27:37.000Z","35","2022-09-09","2022-02-13","005B0000003JLI9IAO","2022-02-13","Matthew Wong","a4BB00000004Eu6MAE","false",610,291,153,391,396
"2022-09-09","false","0N5B000000005W4KAI","false","2022-09-09","Available - Cases","2019-06-02T12:34:35.000Z","36","2022-09-09","2021-08-10","005B0000003JLI9IAO","2021-08-10","Matthew Wong","a4BB00000004Eu7MAE","false",743,463,564,453,531
"2022-09-09","false","0N5B000000005W4KAI","true","2022-09-09","Available - Cases","2020-02-19T16:11:56.000Z","37","2022-09-09","2022-04-29","005B0000003JLI9IAO","2022-04-29","Matthew Wong","a4BB00000004Eu8MAE","false",244,174,524,316,559
"2022-09-09","false","0N5B000000005W3KAI","true","2022-09-09","Busy","2019-11-07T16:44:53.000Z","38","2022-09-09","2022-01-15","005B0000003JLI9IAO","2022-01-15","Matthew Wong","a4BB00000004Eu9MAE","false",825,555,153,169,586
"2022-09-09","false","0N5B000000005W9KAI","false","2022-09-09","Available - LiveMessage","2019-04-22T00:59:45.000Z","39","2022-09-09","2021-06-30","005B0000003JLI9IAO","2021-06-30","Matthew Wong","a4BB00000004EuAMAU","false",474,390,547,215,255
"2022-09-09","false","0N5B000000005W6KAI","true","2022-09-09","Busy - Break","2020-02-05T22:30:54.000Z","40","2022-09-09","2022-04-15","005B0000003JLI9IAO","2022-04-15","Matthew Wong","a4BB00000004EuBMAU","false",770,536,209,274,624
