"LastModifiedDate","Case_Status","Case_Type","CloseDateTime","AssignedDateTime","Name","RequestDateTime","Case_CreatedDate","DeclineReason","Case_Account_Name","Status","AcceptDateTime","IsDeleted","Case_Product_Family_KB__c","Case_CaseNumber","Case_IsClosed","ServiceChannelId","CreatedDate","Group_Name","UserId_Name","Id","Case_RecordType_Name","Case_ClosedDate","Case_CSAT__c","PushTimeoutDateTime","Case_Account_Id","Case_Priority","ServiceChannelId_MasterLabel","CancelDateTime","WorkItemId","OriginalQueueId","DeclineDateTime","Case_Role_Name","LastProcessedDate","Case_Origin","Case_Reason","SystemModstamp","Case_CurrentDate","UserId","ServiceChannelId_DeveloperName","Case_Type_of_Support__c","ActiveTime","CSAT","Case_Time_Open__c","CapacityWeight","Case_ED_Outcome__c","SpeedToAnswer","Case_CSAT","AgentCapacityWhenDeclined","CapacityPercentage","PushTimeout","HandleTime"
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-28T19:52:49.000Z","2022-07-31","629","2020-01-28T19:40:07.000Z","2020-01-28T19:40:07.000Z","Eveniet quia facilis unde quia optio impedit.","nextSource","Assigned","2020-01-28T19:44:19.000Z","false","Computers","00015519","true","0N9B000000032lFKAQ","2020-01-28T19:40:07.000Z","TargetCampaign","Susan Pena","a4AB00000004EylMAE","Technical Service","2020-01-28T19:40:07.000Z","77.109137054","2020-01-28T19:41:43.000Z","001B000000WJ6OnIAL","Low","Leads","2020-01-28T19:49:41.000Z","500B0000003370NIAQ","00GB0000002IX9YMAW","2020-01-28T19:46:42.000Z","Central CSR","2022-09-09","Chat","Hardware Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI3IAO","Leads","Platinum",510,77,0,1,51.6,252,77,1376,60,96,510
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-17T10:32:00.000Z","2022-08-20","630","2020-01-30T17:20:23.000Z","2020-01-30T17:20:23.000Z","Vero numquam repudiandae possimus aspernatur dolor.","nextSource","Unavailable","2020-02-17T10:17:57.000Z","false","DVD Players","00018312","true","0N9B000000032lBKAQ","2020-02-17T10:14:20.000Z","Tier2Queue","Nathaniel Castillo","a4AB00000004EymMAE","Technical Service","2020-03-06T17:20:23.000Z","78.928934013","2020-02-17T10:15:06.000Z","001B000000WJ6OnIAL","High","Cases","2020-02-17T10:25:44.000Z","500B00000045wUkIAI","00GB0000002IX9AMAW","2020-02-17T10:19:27.000Z","East CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Cases","Silver",843,79,36,6,81.6,1529854,79,163,15,46,843
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-02T17:50:09.000Z","2022-08-05","631","2020-02-02T17:18:57.000Z","2020-02-02T17:18:57.000Z","Soluta totam voluptates saepe id.","nextSource","DeclinedOnPushTimeout","2020-02-02T17:26:59.000Z","false","DVD Players","00011964","true","0N9B000000032lFKAQ","2020-02-02T17:18:57.000Z","GeneralQueue","Crystal Rodriguez","a4AB00000004EynMAE","Technical Service","2020-02-02T17:18:57.000Z","77.13705583800001","2020-02-02T17:19:30.000Z","001B000000WJ6OnIAL","Medium","Leads","2020-02-02T17:23:27.000Z","500B000000358SXIAY","00GB0000002IX8tMAG","2020-02-02T17:26:36.000Z","West CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI5IAO","Leads","Silver",1390,77,0,5,51.6,482,77,649,64,33,1390
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-08T19:12:51.000Z","2022-07-11","632","2020-01-08T18:43:06.000Z","2020-01-08T18:43:06.000Z","Delectus qui tempora deleniti nisi.","nextSource","Canceled","2020-01-08T18:45:09.000Z","false","DVD Players","00018313","true","0N9B000000032lBKAQ","2020-01-08T18:43:06.000Z","Tier1Queue","Nathaniel Castillo","a4AB00000004EyoMAE","Technical Service","2020-01-08T18:43:06.000Z","74.23857867800001","2020-01-08T18:44:08.000Z","001B000000WJ6OnIAL","Medium","Cases","2020-01-08T18:49:36.000Z","500B00000045wUlIAI","00GB0000002IX8pMAG","2020-01-08T18:51:13.000Z","East CSR","2022-09-09","Chat","General Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Cases","Silver",1662,74,0,6,51.6,123,74,1194,7,62,1662
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-08T19:15:02.000Z","2022-07-11","633","2020-01-08T18:43:06.000Z","2020-01-08T18:43:06.000Z","Excepturi excepturi unde eligendi distinctio rem dolor pariatur eos.","nextSource","Unavailable","2020-01-08T18:50:58.000Z","false","DVD Players","00018313","true","0N9B000000032lDKAQ","2020-01-08T18:43:06.000Z","Tier3Queue","Nathaniel Castillo","a4AB00000004EypMAE","Technical Service","2020-01-08T18:43:06.000Z","74.23857867800001","2020-01-08T18:44:03.000Z","001B000000WJ6OnIAL","Medium","Live Agent","2020-01-08T18:49:07.000Z","500B00000045wUlIAI","00GB0000002IX9CMAW","2020-01-08T18:46:09.000Z","East CSR","2022-09-09","Chat","General Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","sfdc_liveagent","Silver",1444,74,0,6,51.6,472,74,77,77,57,1444
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-08T19:13:54.000Z","2022-07-11","634","2020-01-08T18:43:06.000Z","2020-01-08T18:43:06.000Z","Eos nostrum placeat error ratione aspernatur provident.","nextSource","Declined","2020-01-08T18:48:23.000Z","false","DVD Players","00018313","true","0N9B000000032lDKAQ","2020-01-08T18:43:06.000Z","Tier2Queue","Nathaniel Castillo","a4AB00000004EyqMAE","Technical Service","2020-01-08T18:43:06.000Z","74.23857867800001","2020-01-08T18:44:34.000Z","001B000000WJ6OnIAL","Medium","Live Agent","2020-01-08T18:52:10.000Z","500B00000045wUlIAI","00GB0000002IX9AMAW","2020-01-08T18:49:02.000Z","East CSR","2022-09-09","Chat","General Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","sfdc_liveagent","Silver",1531,74,0,1,51.6,317,74,474,31,88,1531
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-08T18:50:05.000Z","2022-07-11","635","2020-01-08T18:43:06.000Z","2020-01-08T18:43:06.000Z","Sed voluptas facere ab molestiae rerum deserunt esse.","nextSource","DeclinedOnPushTimeout","2020-01-08T18:45:53.000Z","false","DVD Players","00018313","true","0N9B000000032lBKAQ","2020-01-08T18:43:06.000Z","InternationalQueue","Nathaniel Castillo","a4AB00000004EyrMAE","Technical Service","2020-01-08T18:43:06.000Z","74.23857867800001","2020-01-08T18:44:21.000Z","001B000000WJ6OnIAL","Medium","Cases","2020-01-08T18:46:58.000Z","500B00000045wUlIAI","00GB0000002IX9DMAW","2020-01-08T18:46:08.000Z","East CSR","2022-09-09","Chat","General Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Cases","Silver",252,74,0,4,51.6,167,74,309,81,75,252
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-08T19:16:11.000Z","2022-07-11","636","2020-01-08T18:43:06.000Z","2020-01-08T18:43:06.000Z","Porro corrupti consequatur repellendus quisquam.","nextSource","DeclinedOnPushTimeout","2020-01-08T18:47:59.000Z","false","DVD Players","00018313","true","0N9B000000032lFKAQ","2020-01-08T18:43:06.000Z","Tier3Queue","Nathaniel Castillo","a4AB00000004EysMAE","Technical Service","2020-01-08T18:43:06.000Z","74.23857867800001","2020-01-08T18:44:07.000Z","001B000000WJ6OnIAL","Medium","Leads","2020-01-08T18:50:29.000Z","500B00000045wUlIAI","00GB0000002IX9CMAW","2020-01-08T18:44:44.000Z","East CSR","2022-09-09","Chat","General Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Leads","Silver",1692,74,0,6,51.6,293,74,95,60,61,1692
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-03-06T21:54:20.000Z","2022-09-07","637","2020-03-06T21:44:18.000Z","2020-03-06T21:44:18.000Z","Eaque quibusdam voluptatibus unde voluptatem vero quos necessitatibus.","Mc Grail Group","Assigned","2020-03-06T21:51:41.000Z","false","Home Audio","00011965","true","0N9B000000032lBKAQ","2020-03-06T21:44:18.000Z","Tier3Queue","Nathaniel Castillo","a4AB00000004EytMAE","Technical Service","2020-03-06T21:44:18.000Z","79.43147208100001","2020-03-06T21:44:36.000Z","001B000000WJ6OqIAL","High","Cases","2020-03-06T21:49:28.000Z","500B000000358SYIAY","00GB0000002IX9CMAW","2020-03-06T21:47:07.000Z","East CSR","2022-09-09","Chat","Hardware Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Cases","Free",159,79,0,1,51.6,443,79,1777,80,18,159
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-14T21:46:52.000Z","2022-08-17","638","2020-02-14T21:35:10.000Z","2020-02-14T21:35:10.000Z","Quos perferendis doloribus laborum veritatis possimus dolorum sit.","Mc Grail Group","Closed","2020-02-14T21:38:55.000Z","false","Home Audio","00002080","true","0N9B000000032lDKAQ","2020-02-14T21:35:10.000Z","InternationalQueue","Jane Nelson","a4AB00000004EyuMAE","Technical Service","2020-02-14T21:35:10.000Z","74.487309643","2020-02-14T21:35:24.000Z","001B000000WJ6OqIAL","Medium","Live Agent","2020-02-14T21:42:34.000Z","500B0000002uCPKIA2","00GB0000002IX9DMAW","2020-02-14T21:41:58.000Z","West CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI7IAO","sfdc_liveagent","Free",477,74,0,4,51.6,225,74,717,50,14,477
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-05T17:20:36.000Z","2022-08-08","639","2020-02-05T17:09:23.000Z","2020-02-05T17:09:23.000Z","Veritatis nam unde placeat dolore earum sed quisquam.","Bank 1st Card Services","Assigned","2020-02-05T17:14:59.000Z","false","TVs","00002083","true","0N9B000000032lBKAQ","2020-02-05T17:09:23.000Z","Knowledge_Translations","Marissa White","a4AB00000004EyvMAE","Technical Service","2020-02-05T17:09:23.000Z","76.43654822600001","2020-02-05T17:09:48.000Z","001B000000WJ6OtIAL","Medium","Cases","2020-02-05T17:16:47.000Z","500B0000002uCPNIA2","00GB0000002IXB4MAO","2020-02-05T17:18:23.000Z","East CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIIIA4","Cases","Silver",337,76,0,6,51.6,336,76,752,72,25,337
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-05T17:24:10.000Z","2022-08-08","640","2020-02-05T17:09:23.000Z","2020-02-05T17:09:23.000Z","Illo qui fugiat placeat veritatis voluptas neque nostrum.","Bank 1st Card Services","Declined","2020-02-05T17:15:33.000Z","false","TVs","00002083","true","0N9B000000032lDKAQ","2020-02-05T17:09:23.000Z","GeneralQueue","Marissa White","a4AB00000004EywMAE","Technical Service","2020-02-05T17:09:23.000Z","76.43654822600001","2020-02-05T17:09:32.000Z","001B000000WJ6OtIAL","Medium","Live Agent","2020-02-05T17:14:09.000Z","500B0000002uCPNIA2","00GB0000002IX8tMAG","2020-02-05T17:11:51.000Z","East CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIIIA4","sfdc_liveagent","Silver",517,76,0,1,51.6,370,76,1740,33,9,517
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-29T16:49:41.000Z","2022-08-01","641","2020-01-29T16:29:33.000Z","2020-01-29T16:29:33.000Z","Exercitationem sunt odit sint excepturi tempore beatae tempora.","Infologic Inc","Unavailable","2020-01-29T16:40:00.000Z","false","TVs","00002084","true","0N9B000000032lFKAQ","2020-01-29T16:29:33.000Z","TargetCampaign","Nicole Gill","a4AB00000004EyxMAE","Technical Service","2020-01-29T16:29:33.000Z","73.725888325","2020-01-29T16:30:01.000Z","001B000000zmlvOIAQ","Low","Leads","2020-01-29T16:40:32.000Z","500B0000002uCPOIA2","00GB0000002IX9YMAW","2020-01-29T16:32:32.000Z","Central CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIGIA4","Leads","Silver",581,74,0,3,51.6,627,74,180,71,28,581
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-08T19:15:51.000Z","2022-08-11","642","2020-02-08T18:41:51.000Z","2020-02-08T18:41:51.000Z","Natus aut pariatur voluptas quos quo at.","Vernon Library Supplies","Assigned","2020-02-08T18:46:15.000Z","false","Video Games","00011969","true","0N9B000000032lBKAQ","2020-02-08T18:41:51.000Z","Tier3Queue","Crystal Rodriguez","a4AB00000004EyyMAE","Technical Service","2020-02-08T18:41:51.000Z","74.086294418","2020-02-08T18:43:21.000Z","001B000000WJ6OuIAL","Medium","Cases","2020-02-08T18:44:24.000Z","500B000000358ScIAI","00GB0000002IX9CMAW","2020-02-08T18:46:59.000Z","West CSR","2022-09-09","Chat","Unknown Failure","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI5IAO","Cases","Silver",1776,74,0,6,51.6,264,74,181,67,90,1776
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-12T16:30:15.000Z","2022-08-15","823","2020-02-12T16:19:02.000Z","2020-02-12T16:19:02.000Z","Alias accusantium officiis cupiditate explicabo nesciunt adipisci culpa commodi.","sinai-baltimore","DeclinedOnPushTimeout","2020-02-12T16:24:22.000Z","false","Tablets","00002142","true","0N9B000000032lBKAQ","2020-02-12T16:19:02.000Z","GeneralQueue","Katie Cole","a4AB00000004F1tMAE","Technical Service","2020-02-12T16:19:02.000Z","82.79695431600001","2020-02-12T16:19:48.000Z","001B000000zmlvSIAQ","Medium","Cases","2020-02-12T16:26:18.000Z","500B0000002uCQKIA2","00GB0000002IX8tMAG","2020-02-12T16:28:52.000Z","Central CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIBIA4","Cases","Free",353,83,0,6,81.6,320,83,966,95,46,353
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-12T16:48:35.000Z","2022-08-15","824","2020-02-12T16:19:02.000Z","2020-02-12T16:19:02.000Z","Atque officiis natus tenetur tempore.","sinai-baltimore","Assigned","2020-02-12T16:24:59.000Z","false","Tablets","00002142","true","0N9B000000032lBKAQ","2020-02-12T16:19:02.000Z","Tier3Queue","Katie Cole","a4AB00000004F1uMAE","Technical Service","2020-02-12T16:19:02.000Z","82.79695431600001","2020-02-12T16:20:00.000Z","001B000000zmlvSIAQ","Medium","Cases","2020-02-12T16:25:39.000Z","500B0000002uCQKIA2","00GB0000002IX9CMAW","2020-02-12T16:28:16.000Z","Central CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIBIA4","Cases","Free",1416,83,0,4,81.6,357,83,379,48,58,1416
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-27T21:55:13.000Z","2022-07-30","825","2020-01-27T21:25:45.000Z","2020-01-27T21:25:45.000Z","Ullam blanditiis sed id vero unde reprehenderit sit.","Pitney Bowes","Assigned","2020-01-27T21:33:38.000Z","false","TVs","00018354","true","0N9B000000032lDKAQ","2020-01-27T21:25:45.000Z","Tier1Queue","William Edwards","a4AB00000004F1vMAE","Technical Service","2020-01-27T21:25:45.000Z","85.53553299500001","2020-01-27T21:26:46.000Z","001B000000WJ6Q1IAL","High","Live Agent","2020-01-27T21:34:46.000Z","500B00000045wVQIAY","00GB0000002IX8pMAG","2020-01-27T21:31:29.000Z","East CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI6IAO","sfdc_liveagent","Free",1295,86,0,3,51.6,473,86,278,38,61,1295
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-25T22:25:57.000Z","2022-07-28","826","2020-01-25T22:14:02.000Z","2020-01-25T22:14:02.000Z","Culpa similique voluptas fugiat placeat laboriosam eaque.","Control Point Assoc Inc","Closed","2020-01-25T22:19:05.000Z","false","Video Games","00012010","true","0N9B000000032lFKAQ","2020-01-25T22:14:02.000Z","TargetCampaign","Melody Moore","a4AB00000004F1wMAE","Technical Service","2020-01-25T22:14:02.000Z","76.492385789","2020-01-25T22:14:06.000Z","001B000000ZU96wIAD","Medium","Leads","2020-01-25T22:21:17.000Z","500B000000358THIAY","00GB0000002IX9YMAW","2020-01-25T22:17:41.000Z","West CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIEIA4","Leads","Silver",412,76,0,3,66.5,303,76,1635,46,4,412
"2020-07-01T08:21:57.000Z","Closed in Community","Product Support","2020-01-23T05:05:04.000Z","2022-07-26","827","2020-01-10T18:52:34.000Z","2020-01-10T18:52:34.000Z","Quae enim beatae eos occaecati libero atque nemo.","MedPro Group","Unavailable","2020-01-23T04:46:38.000Z","false","Cameras","00002145","true","0N9B000000032lFKAQ","2020-01-23T04:40:20.000Z","Social_Queue","Matthew Wong","a4AB00000004F1xMAE","Technical Service","2020-03-10T18:52:34.000Z","84.510152285","2020-01-23T04:40:23.000Z","001B000000zmlvTIAQ","High","Leads","2020-01-23T04:50:43.000Z","500B0000002uCQNIA2","00GB0000002IXAAMA4","2020-01-23T04:43:32.000Z","East CSR","2022-09-09","Chat","Hardware Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI9IAO","Leads","Free",1106,85,60,4,81.6,1072444,85,919,56,3,1106
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-26T19:58:12.000Z","2022-07-29","1099","2020-01-26T19:23:26.000Z","2020-01-26T19:23:26.000Z","Deleniti quis nesciunt beatae officiis.","Empress International Ltd.","Declined","2020-01-26T19:32:04.000Z","false","Cameras","00018426","true","0N9B000000032lCKAQ","2020-01-26T19:23:26.000Z","Social_Queue","Jane Nelson","a4AB00000004F6LMAU","Technical Service","2020-01-26T19:23:26.000Z","85.329949239","2020-01-26T19:23:52.000Z","001B000000WJ6RYIA1","High","LiveMessage","2020-01-26T19:28:26.000Z","500B00000045wWfIAI","00GB0000002IXAAMA4","2020-01-26T19:31:15.000Z","West CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI7IAO","LiveMessage","Silver",1568,85,0,5,51.6,518,85,961,54,26,1568
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-26T19:54:51.000Z","2022-07-29","1100","2020-01-26T19:23:26.000Z","2020-01-26T19:23:26.000Z","Hic itaque consectetur eaque consequuntur illum quos ad.","Empress International Ltd.","Canceled","2020-01-26T19:31:25.000Z","false","Cameras","00018426","true","0N9B000000032lFKAQ","2020-01-26T19:23:26.000Z","Tier2Queue","Jane Nelson","a4AB00000004F6MMAU","Technical Service","2020-01-26T19:23:26.000Z","85.329949239","2020-01-26T19:23:46.000Z","001B000000WJ6RYIA1","High","Leads","2020-01-26T19:25:21.000Z","500B00000045wWfIAI","00GB0000002IX9AMAW","2020-01-26T19:31:21.000Z","West CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI7IAO","Leads","Silver",1406,85,0,1,51.6,479,85,405,76,20,1406
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-26T19:38:30.000Z","2022-07-29","1101","2020-01-26T19:23:26.000Z","2020-01-26T19:23:26.000Z","Illo quas assumenda eveniet libero error omnis blanditiis.","Empress International Ltd.","Closed","2020-01-26T19:30:30.000Z","false","Cameras","00018426","true","0N9B000000032lFKAQ","2020-01-26T19:23:26.000Z","Tier2Queue","Jane Nelson","a4AB00000004F6NMAU","Technical Service","2020-01-26T19:23:26.000Z","85.329949239","2020-01-26T19:23:29.000Z","001B000000WJ6RYIA1","High","Leads","2020-01-26T19:28:38.000Z","500B00000045wWfIAI","00GB0000002IX9AMAW","2020-01-26T19:30:22.000Z","West CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI7IAO","Leads","Silver",480,85,0,6,51.6,424,85,408,36,3,480
"2020-07-01T08:21:57.000Z","Escalated","Product Support","2020-02-05T19:19:37.000Z","2022-08-08","1102","2020-02-03T23:16:58.000Z","2020-02-03T23:16:58.000Z","Sed omnis omnis dolorem.","California Posting","Unavailable","2020-02-05T19:02:09.000Z","false","Cell Phones","00007710","false","0N9B000000032lFKAQ","2020-02-05T18:59:31.000Z","Tier2Queue","Nathaniel Castillo","a4AB00000004F6OMAU","Technical Service","2020-04-03T23:16:58.000Z","75.723350253","2020-02-05T19:00:36.000Z","001B000000WJ6RaIAL","Medium","Leads","2020-02-05T19:10:34.000Z","500B000000355kTIAQ","00GB0000002IX9AMAW","2020-02-05T19:03:14.000Z",,"2022-09-09","Chat","Item Damaged","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI8IAO","Leads","Free",1048,76,60,1,51.6,157511,76,1389,31,65,1048
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-11T00:37:59.000Z","2022-08-14","1103","2020-02-11T00:14:46.000Z","2020-02-11T00:14:46.000Z","Consequatur tempore harum accusamus.","SmartPartner.com","Declined","2020-02-11T00:18:48.000Z","false","Computers","00018427","true","0N9B000000032lBKAQ","2020-02-11T00:14:46.000Z","Tier2Queue","Jennifer Barton","a4AB00000004F6PMAU","Technical Service","2020-02-11T00:14:46.000Z","80.77411167800001","2020-02-11T00:15:55.000Z","001B000000ZU97NIAT","Medium","Cases","2020-02-11T00:17:18.000Z","500B00000045wWgIAI","00GB0000002IX9AMAW","2020-02-11T00:21:51.000Z","West CSR","2022-09-09","Chat","Item Damaged","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLICIA4","Cases","Platinum",1151,81,0,2,51.6,242,81,454,44,69,1151
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-26T16:41:53.000Z","2022-07-29","1104","2020-01-26T16:29:09.000Z","2020-01-26T16:29:09.000Z","Odit aperiam nulla ipsa dolorum deleniti deserunt earum.","Half.com","Closed","2020-01-26T16:34:26.000Z","false","DVD Players","00007711","true","0N9B000000032lCKAQ","2020-01-26T16:29:09.000Z","Social_Queue","Katie Cole","a4AB00000004F6QMAU","Technical Service","2020-01-26T16:29:09.000Z","75.690989848","2020-01-26T16:30:33.000Z","001B000000WJ6RbIAL","Medium","LiveMessage","2020-01-26T16:38:27.000Z","500B000000355kUIAQ","00GB0000002IXAAMA4","2020-01-26T16:35:58.000Z","Central CSR","2022-09-09","Chat","Hardware Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIBIA4","LiveMessage","Basic",447,76,0,1,51.6,317,76,1161,51,84,447
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-23T19:45:45.000Z","2022-08-26","1105","2020-02-23T19:24:03.000Z","2020-02-23T19:24:03.000Z","Aut accusantium nostrum culpa nobis voluptate adipisci.","Half.com","DeclinedOnPushTimeout","2020-02-23T19:26:57.000Z","false","Headphones","00002238","true","0N9B000000032lFKAQ","2020-02-23T19:24:03.000Z","Tier3Queue","Crystal Rodriguez","a4AB00000004F6RMAU","Technical Service","2020-02-23T19:24:03.000Z","76.920812181","2020-02-23T19:25:24.000Z","001B000000WJ6RbIAL","High","Leads","2020-02-23T19:27:25.000Z","500B0000002uCRsIAM","00GB0000002IX9CMAW","2020-02-23T19:27:06.000Z","West CSR","2022-09-09","Chat","Hardware Question","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI5IAO","Leads","Silver",1128,77,0,3,51.6,174,77,1323,64,81,1128
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-01-23T21:35:41.000Z","2022-07-26","1106","2020-01-23T21:22:09.000Z","2020-01-23T21:22:09.000Z","Porro beatae a minus repudiandae id expedita ex.","RPA: Rubin Postaer and Associates   Inc","Assigned","2020-01-23T21:30:34.000Z","false","Home Audio","00018428","true","0N9B000000032lBKAQ","2020-01-23T21:22:09.000Z","Social_Queue","Crystal Rodriguez","a4AB00000004F6SMAU","Technical Service","2020-01-23T21:22:09.000Z","78.934010151","2020-01-23T21:23:15.000Z","001B000000WJ6RcIAL","Medium","Cases","2020-01-23T21:30:28.000Z","500B00000045wWhIAI","00GB0000002IXAAMA4","2020-01-23T21:24:33.000Z","West CSR","2022-09-09","Chat","Item Damaged","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI5IAO","Cases","Platinum",307,79,0,5,51.6,505,79,403,7,66,307
"2020-07-01T08:21:57.000Z","Working","Product Support","2020-02-07T23:50:17.000Z","2022-08-10","1107","2020-01-13T18:20:26.000Z","2020-01-13T18:20:26.000Z","Eos minima ut laboriosam reiciendis deleniti.","RPA: Rubin Postaer and Associates   Inc","Closed","2020-02-07T23:42:40.000Z","false","Home Audio","00018429","false","0N9B000000032lBKAQ","2020-02-07T23:32:33.000Z","Social_Queue","Jane Nelson","a4AB00000004F6TMAU","Technical Service","2020-03-13T18:20:26.000Z","77.817258881","2020-02-07T23:33:00.000Z","001B000000WJ6RcIAL","Low","Cases","2020-02-07T23:41:12.000Z","500B00000045wWiIAI","00GB0000002IXAAMA4","2020-02-07T23:35:19.000Z","West CSR","2022-09-09","Chat","Item Damaged","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLI7IAO","Cases","Platinum",457,78,60,5,51.6,2179334,78,1016,50,27,457
"2020-07-01T08:21:57.000Z","Closed","Product Support","2020-02-20T22:30:27.000Z","2022-08-23","1108","2020-02-20T21:50:44.000Z","2020-02-20T21:50:44.000Z","Quis quaerat ut est harum molestias modi nostrum.","Windsor Capital Group Hotels","Canceled","2020-02-20T22:01:13.000Z","false","TVs","00015623","true","0N9B000000032lFKAQ","2020-02-20T21:50:44.000Z","TargetCampaign","Tammy Foley","a4AB00000004F6UMAU","Technical Service","2020-02-20T21:50:44.000Z","76.94416243799999","2020-02-20T21:50:55.000Z","001B000000WJ6RdIAL","High","Leads","2020-02-20T21:58:33.000Z","500B00000033723IAA","00GB0000002IX9YMAW","2020-02-20T21:53:41.000Z","Central CSR","2022-09-09","Chat","Late Delivery","2020-07-01T08:21:57.000Z","2020-07-13T07:18:39.584Z","005B0000003JLIDIA4","Leads","Silver",1754,77,0,5,51.6,629,77,769,74,11,1754
