"ResourceAbsence.User.Id","Start","ResourceAbsence.User.Name","City","ResourceAbsence.User.Email","ResourceAbsence.Description","ResourceAbsence.User.Username","Type","ResourceId","State","CreatedDate","Country","End","Id","AbsenceMinutes"
"0052X00000AcWf6QAF","2020-09-20T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY0tSAE",30
"0052X00000AcWf6QAF","2020-09-19T19:40:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T20:10:00.000Z","0Hw7R000000sY0uSAE",30
"0052X00000AcWfDQAV","2020-09-19T19:20:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:50:00.000Z","0Hw7R000000sY0vSAE",30
"0052X00000AcWfDQAV","2020-09-20T19:52:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T20:22:00.000Z","0Hw7R000000sY0wSAE",30
"0052X00000AcWfDQAV","2020-09-21T19:17:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:47:00.000Z","0Hw7R000000sY0xSAE",30
"0052X00000AcWfEQAV","2020-09-20T18:58:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:28:00.000Z","0Hw7R000000sY0ySAE",30
"0052X00000AcWfFQAV","2020-09-20T19:00:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY0zSAE",30
"0052X00000AcWfFQAV","2020-09-19T19:06:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:36:00.000Z","0Hw7R000000sY10SAE",30
"0052X00000AcWfGQAV","2020-09-19T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:30:00.000Z","0Hw7R000000sY11SAE",30
"0052X00000AcWfLQAV","2020-09-21T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY12SAE",30
"0052X00000AcWfLQAV","2020-09-19T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:30:00.000Z","0Hw7R000000sY13SAE",30
"0052X00000AcWfMQAV","2020-09-20T19:21:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:51:00.000Z","0Hw7R000000sY14SAE",30
"0052X00000AcWfGQAV","2020-09-20T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY15SAE",30
"0052X00000AcWfIQAV","2020-09-19T19:28:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:58:00.000Z","0Hw7R000000sY16SAE",30
"0052X00000AcWfIQAV","2020-09-20T19:00:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY17SAE",30
"0052X00000AcWfIQAV","2020-09-17T19:44:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-17T20:14:00.000Z","0Hw7R000000sY18SAE",30
"0052X00000AcWfIQAV","2020-09-18T19:00:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-18T19:30:00.000Z","0Hw7R000000sY19SAE",30
"0052X00000AcWfNQAV","2020-09-20T19:00:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY1ASAU",30
"0052X00000AcWfNQAV","2020-09-19T18:37:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:07:00.000Z","0Hw7R000000sY1BSAU",30
"0052X00000AcWfJQAV","2020-09-20T19:00:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY1CSAU",30
"0052X00000AcWfJQAV","2020-09-19T19:23:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:53:00.000Z","0Hw7R000000sY1DSAU",30
"0052X00000AcWfKQAV","2020-09-20T19:10:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:40:00.000Z","0Hw7R000000sY1ESAU",30
"0052X00000AcWfKQAV","2020-09-21T19:00:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1FSAU",30
"0052X00000AcWfKQAV","2020-09-19T19:00:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:30:00.000Z","0Hw7R000000sY1GSAU",30
"0052X00000AcWfLQAV","2020-09-20T20:56:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T21:26:00.000Z","0Hw7R000000sY1HSAU",30
"0052X00000AcWfMQAV","2020-09-19T19:18:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-19T19:48:00.000Z","0Hw7R000000sY1ISAU",30
"0052X00000AcWf7QAF","2020-09-21T19:05:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:35:00.000Z","0Hw7R000000sY1JSAU",30
"0052X00000AcWf7QAF","2020-09-20T19:12:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:42:00.000Z","0Hw7R000000sY1KSAU",30
"0052X00000AcWfCQAV","2020-09-20T18:57:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:27:00.000Z","0Hw7R000000sY1LSAU",30
"0052X00000AcWfCQAV","2020-09-21T20:38:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T21:08:00.000Z","0Hw7R000000sY1MSAU",30
"0052X00000AcWf9QAF","2020-09-21T18:47:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:17:00.000Z","0Hw7R000000sY1NSAU",30
"0052X00000AcWf9QAF","2020-09-20T20:58:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T21:28:00.000Z","0Hw7R000000sY1OSAU",30
"0052X00000AcWfAQAV","2020-09-20T19:00:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY1PSAU",30
"0052X00000AcWfAQAV","2020-09-21T18:22:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T18:52:00.000Z","0Hw7R000000sY1QSAU",30
"0052X00000AcWf8QAF","2020-09-21T19:00:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1RSAU",30
"0052X00000AcWf8QAF","2020-09-20T19:00:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY1SSAU",30
"0052X00000AcWf5QAF","2020-09-21T18:43:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:13:00.000Z","0Hw7R000000sY1TSAU",30
"0052X00000AcWf5QAF","2020-09-20T19:16:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:46:00.000Z","0Hw7R000000sY1USAU",30
"0052X00000AcWfBQAV","2020-09-21T18:59:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:29:00.000Z","0Hw7R000000sY1VSAU",30
"0052X00000AcWfBQAV","2020-09-20T19:00:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-20T19:30:00.000Z","0Hw7R000000sY1WSAU",30
"0052X00000AcWf6QAF","2020-09-22T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:30:00.000Z","0Hw7R000000sY1XSAU",30
"0052X00000AcWf6QAF","2020-09-21T19:00:00.000Z","Ralph Clark",,"ralph@example.com","Field Service Lightning User","rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo","Vacation","0Hn2X000000cXJhSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1YSAU",30
"0052X00000AcWfDQAV","2020-09-23T18:48:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:18:00.000Z","0Hw7R000000sY1ZSAU",30
"0052X00000AcWfDQAV","2020-09-22T19:52:00.000Z","Andy James",,"andy@example.com","Field Service Lightning User","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Vacation","0Hn2X000000cXJjSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:22:00.000Z","0Hw7R000000sY1aSAE",30
"0052X00000AcWfEQAV","2020-09-23T20:00:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:30:00.000Z","0Hw7R000000sY1bSAE",30
"0052X00000AcWfEQAV","2020-09-21T19:00:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1cSAE",30
"0052X00000AcWfEQAV","2020-09-22T18:55:00.000Z","James Clifton",,"james@example.com","Field Service Lightning User","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Vacation","0Hn2X000000cXJkSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:25:00.000Z","0Hw7R000000sY1dSAE",30
"0052X00000AcWfFQAV","2020-09-23T19:00:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY1eSAE",30
"0052X00000AcWfFQAV","2020-09-22T19:36:00.000Z","Janet Jones",,"janet@example.com","Field Service Lightning User","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Vacation","0Hn2X000000cXJlSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:06:00.000Z","0Hw7R000000sY1fSAE",30
"0052X00000AcWfGQAV","2020-09-23T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY1gSAE",30
"0052X00000AcWfGQAV","2020-09-21T18:55:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:25:00.000Z","0Hw7R000000sY1hSAE",30
"0052X00000AcWfGQAV","2020-09-22T19:00:00.000Z","Jim Matthews",,"jim@example.com","Field Service Lightning User","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Vacation","0Hn2X000000cXJmSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:30:00.000Z","0Hw7R000000sY1iSAE",30
"0052X00000AcWfIQAV","2020-09-22T18:46:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:16:00.000Z","0Hw7R000000sY1jSAE",30
"0052X00000AcWfIQAV","2020-09-23T19:35:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:05:00.000Z","0Hw7R000000sY1kSAE",30
"0052X00000AcWfIQAV","2020-09-21T19:00:00.000Z","Lamar Smith",,"calbanese@example.com","Field Service Lightning User","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Vacation","0Hn2X000000cXJnSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1lSAE",30
"0052X00000AcWfNQAV","2020-09-21T19:00:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1mSAE",30
"0052X00000AcWfNQAV","2020-09-22T19:21:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:51:00.000Z","0Hw7R000000sY1nSAE",30
"0052X00000AcWfNQAV","2020-09-23T19:50:00.000Z","Martino Castanon",,"martino@example.com","Field Service Lightning User","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Vacation","0Hn2X000000cXJoSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:20:00.000Z","0Hw7R000000sY1oSAE",30
"0052X00000AcWfJQAV","2020-09-22T18:40:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:10:00.000Z","0Hw7R000000sY1pSAE",30
"0052X00000AcWfJQAV","2020-09-21T19:00:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1qSAE",30
"0052X00000AcWfJQAV","2020-09-23T20:27:00.000Z","Mary Adams",,"mary@example.com","Field Service Lightning User","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Vacation","0Hn2X000000cXJpSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:57:00.000Z","0Hw7R000000sY1rSAE",30
"0052X00000AcWfKQAV","2020-09-23T19:00:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY1sSAE",30
"0052X00000AcWfKQAV","2020-09-22T19:39:00.000Z","Melissa Wood",,"melissa@example.com","Field Service Lightning User","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Vacation","0Hn2X000000cXJqSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:09:00.000Z","0Hw7R000000sY1tSAE",30
"0052X00000AcWfLQAV","2020-09-23T19:00:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY1uSAE",30
"0052X00000AcWfLQAV","2020-09-22T19:58:00.000Z","Pam Lawison",,"pam@example.com","Field Service Lightning User","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Vacation","0Hn2X000000cXJrSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:28:00.000Z","0Hw7R000000sY1vSAE",30
"0052X00000AcWfMQAV","2020-09-22T19:59:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:29:00.000Z","0Hw7R000000sY1wSAE",30
"0052X00000AcWfMQAV","2020-09-21T19:00:00.000Z","Paul Morrison",,"paul@example.com","Field Service Lightning User","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Vacation","0Hn2X000000cXJsSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-21T19:30:00.000Z","0Hw7R000000sY1xSAE",30
"0052X00000AcWf7QAF","2020-09-23T19:00:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY1ySAE",30
"0052X00000AcWf7QAF","2020-09-22T19:00:00.000Z","Alan Reed",,"sdhaese@salesforce.com","Field Service Lightning User","areed@summer20-sd.sdo","Vacation","0Hn2X000000cXJaSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:30:00.000Z","0Hw7R000000sY1zSAE",30
"0052X00000AcWfCQAV","2020-09-22T20:27:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T20:57:00.000Z","0Hw7R000000sY20SAE",30
"0052X00000AcWfCQAV","2020-09-23T19:59:00.000Z","Alexander Raneri",,"alexander@example.com","Field Service Lightning User","araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo","Vacation","0Hn2X000000cXJbSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:29:00.000Z","0Hw7R000000sY21SAE",30
"0052X00000AcWf9QAF","2020-09-23T20:14:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:44:00.000Z","0Hw7R000000sY22SAE",30
"0052X00000AcWf9QAF","2020-09-22T20:33:00.000Z","Gloria Barnes",,"gloria@example.com","Field Service Lightning User","gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo","Vacation","0Hn2X000000cXJcSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T21:03:00.000Z","0Hw7R000000sY23SAE",30
"0052X00000AcWfAQAV","2020-09-22T19:00:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:30:00.000Z","0Hw7R000000sY24SAE",30
"0052X00000AcWfAQAV","2020-09-24T18:53:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-24T19:23:00.000Z","0Hw7R000000sY25SAE",30
"0052X00000AcWfAQAV","2020-09-23T19:50:00.000Z","Harry Long",,"harry@example.com","Field Service Lightning User","hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo","Vacation","0Hn2X000000cXJdSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T20:20:00.000Z","0Hw7R000000sY26SAE",30
"0052X00000AcWfBQAV","2020-09-23T19:23:00.000Z","Matthew Parker",,"matthew@example.com","Field Service Lightning User","mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo","Vacation","0Hn2X000000cXJgSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:53:00.000Z","0Hw7R000000sY27SAE",30
"0052X00000AcWf8QAF","2020-09-23T18:48:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:18:00.000Z","0Hw7R000000sY28SAE",30
"0052X00000AcWf8QAF","2020-09-22T19:00:00.000Z","Jane Austin",,"jane@example.com","Field Service Lightning User","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","Vacation","0Hn2X000000cXJeSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-22T19:30:00.000Z","0Hw7R000000sY29SAE",30
"0052X00000AcWf5QAF","2020-09-23T19:00:00.000Z","Louise Martin",,"louise@example.com","Field Service Lightning User","lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo","Vacation","0Hn2X000000cXJfSAM",,"2020-09-28T20:44:04.000Z",,"2020-09-23T19:30:00.000Z","0Hw7R000000sY2ASAU",30
