ActualDuration,ActualEndTime,ActualStartTime,AppointmentNumber,ArrivalWindowEndTime,ArrivalWindowStartTime,AssignedResource.ServiceResourceId,AssignedResource.User.Description,AssignedResource.User.Id,AssignedResource.User.User.Email,AssignedResource.User.User.Id,AssignedResource_User_User_Name,AssignedResource_User_User_SmallPhotoUrl,AssignedResource.User.User.Username,CreatedDate,DueDate,Duration,DurationInMinutes,DurationType,EarliestStartTime,Id,LastProcessedDate,ParentRecordId,ParentRecordId.AccountId,ParentRecordId_AccountId_Name,ParentRecordId_CaseId,ParentRecordId.CreatedDate,ParentRecordId.Id,ParentRecordId_Priority,ParentRecordId.Status,ParentRecordId_WorkOrderNumber,ParentRecordId.WorkTypeId,ParentRecordId.WorkTypeId.Id,ParentRecordId_WorkTypeId_Name,ParentRecordType,ProductConsumed.Id,ProductConsumed.ProductConsumedNumber,ProductConsumed_ProductName,ProductRequired.Id,ProductRequired.ParentRecordId,ProductRequired.ParentRecordType,ProductRequired.Product2Id,ProductRequired.ProductName,ProductRequired.ProductRequiredNumber,ProductRequired.QuantityRequired,ProductRequired.QuantityUnitOfMeasure,ServiceTerritoryId,ServiceTerritoryId.City,ServiceTerritoryId.Country,ServiceTerritoryId.Id,ServiceTerritoryId_Name,ServiceTerritoryId.OperatingHoursId,ServiceTerritoryId.State,Status,StatusCategory
0,1970-06-18,1970-06-18,SA-2180,2021-03-16,2021-03-14,0Hn2X000000cXJgSAM,Field Service Lightning User,005B0000006zLGXIA2,matthew@example.com,0052X00000AcWfBQAV,Matthew Parker,https://c.gus.content.force.com/profilephoto/729B0000000Pvxb/T,mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo,2021-01-12,2021-03-22,60,60,Minutes,2021-03-14,08p2X000000pzjXQAQ,2021-03-05,0WO2X000000w993WAA,0012X000023JQbGQAW,Anaco Limited,,2020-07-28 0:41:59,0WO2X000000w993WAA,Low,New,00001569,08q2X000000cU83QAE,08q2X000000cU83QAE,QA Testing,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,In Progress,InProgress
0,1970-06-18,1970-06-18,SA-2181,2021-03-16,2021-03-14,0Hn2X000000cXJaSAM,Field Service Lightning User,005B0000006zLGTIA2,sdhaese@salesforce.com,0052X00000AcWf7QAF,Alan Reed,https://c.gus.content.force.com/profilephoto/729B0000000PvxX/T,areed@summer20-sd.sdo,2021-01-12,2021-03-19,120,120,Minutes,2021-03-14,08p2X000000pzjZQAQ,2021-03-05,0WO2X000000w995WAA,0012X000023JQbdQAG,Jon Allegri,,2020-07-28 0:41:59,0WO2X000000w995WAA,Low,New,00000228,08q2X000000cU89QAE,08q2X000000cU89QAE,Field Inspection,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,In Progress,InProgress
0,1970-06-18,1970-06-18,SA-2182,2021-03-16,2021-03-14,0Hn2X000000cXJgSAM,Field Service Lightning User,005B0000006zLGXIA2,matthew@example.com,0052X00000AcWfBQAV,Matthew Parker,https://c.gus.content.force.com/profilephoto/729B0000000Pvxb/T,mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo,2021-01-12,2021-03-22,60,60,Minutes,2021-03-14,08p2X000000pzjaQAA,2021-03-05,0WO2X000000w996WAA,0012X000023JQbiQAG,Benjamin Young,,2020-07-28 0:41:59,0WO2X000000w996WAA,Low,New,00000229,08q2X000000cU7xQAE,08q2X000000cU7xQAE,Part Swap,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-2183,2021-03-16,2021-03-14,0Hn2X000000cXJeSAM,Field Service Lightning User,005B0000006zLGUIA2,jane@example.com,0052X00000AcWf8QAF,Jane Austin,https://c.gus.content.force.com/profilephoto/729B0000000PvxY/T,jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo,2021-01-12,2021-03-19,120,120,Minutes,2021-03-14,08p2X000000pzjfQAA,2021-03-05,0WO2X000000w99BWAQ,0012X000023JQbGQAW,Anaco Limited,,2020-07-28 0:41:59,0WO2X000000w99BWAQ,Low,New,00000230,08q2X000000cU8BQAU,08q2X000000cU8BQAU,Deinstallation,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,In Progress,InProgress
0,1970-06-18,1970-06-18,SA-2103,2021-03-16,2021-03-14,0Hn2X000000cXJcSAM,Field Service Lightning User,005B0000006zLGVIA2,gloria@example.com,0052X00000AcWf9QAF,Gloria Barnes,https://c.gus.content.force.com/profilephoto/729B0000000PvxZ/T,gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo,2021-01-12,2021-03-16,60,60,Minutes,2021-03-14,08p2X000000pzjgQAA,2021-03-05,0WO2X000000w99CWAQ,0012X000023JQbTQAW,Tyconet,,2020-07-28 0:41:59,0WO2X000000w99CWAQ,Low,New,00000231,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-2104,2021-03-16,2021-03-14,0Hn2X000000cXJgSAM,Field Service Lightning User,005B0000006zLGXIA2,matthew@example.com,0052X00000AcWfBQAV,Matthew Parker,https://c.gus.content.force.com/profilephoto/729B0000000Pvxb/T,mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo,2021-01-12,2021-03-17,120,120,Minutes,2021-03-14,08p2X000000pzjiQAA,2021-03-05,0WO2X000000w99EWAQ,0012X000023JQbKQAW,Peter Houston,,2020-07-28 0:41:59,0WO2X000000w99EWAQ,Low,New,00000232,08q2X000000cU8BQAU,08q2X000000cU8BQAU,Deinstallation,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-2105,2021-03-16,2021-03-14,0Hn2X000000cXJgSAM,Field Service Lightning User,005B0000006zLGXIA2,matthew@example.com,0052X00000AcWfBQAV,Matthew Parker,https://c.gus.content.force.com/profilephoto/729B0000000Pvxb/T,mparker.9l8oeoib8xer.tp3gioocijgm@summer20-sd.sdo,2021-01-12,2021-03-21,60,60,Minutes,2021-03-14,08p2X000000pzjjQAA,2021-03-05,0WO2X000000w99FWAQ,0012X000023JQbKQAW,Peter Houston,,2020-07-28 0:41:59,0WO2X000000w99FWAQ,Low,New,00000643,08q2X000000cU7wQAE,08q2X000000cU7wQAE,Repair Estimate,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-0371,2021-03-16,2021-03-14,0Hn2X000000cXJeSAM,Field Service Lightning User,005B0000006zLGUIA2,jane@example.com,0052X00000AcWf8QAF,Jane Austin,https://c.gus.content.force.com/profilephoto/729B0000000PvxY/T,jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo,2021-01-12,2021-03-20,60,60,Minutes,2021-03-14,08p2X000000pzjkQAA,2021-03-05,0WO2X000000w99GWAQ,0012X000023JQbKQAW,Peter Houston,,2020-07-28 0:41:59,0WO2X000000w99GWAQ,Low,New,00000644,08q2X000000cU84QAE,08q2X000000cU84QAE,Site Survey,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-0372,2021-03-16,2021-03-14,0Hn2X000000cXJbSAM,Field Service Lightning User,005B0000006zLGYIA2,alexander@example.com,0052X00000AcWfCQAV,Alexander Raneri,https://c.gus.content.force.com/profilephoto/729B0000000Pvxc/T,araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo,2021-01-12,2021-03-20,120,120,Minutes,2021-03-14,08p2X000000pzjpQAA,2021-03-05,0WO2X000000w99LWAQ,0012X000023JQaqQAG,Robert Janzen,,2020-07-28 0:41:59,0WO2X000000w99LWAQ,Low,New,00000645,08q2X000000cU89QAE,08q2X000000cU89QAE,Field Inspection,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,In Progress,InProgress
0,1970-06-18,1970-06-18,SA-0373,2021-03-16,2021-03-14,0Hn2X000000cXJcSAM,Field Service Lightning User,005B0000006zLGVIA2,gloria@example.com,0052X00000AcWf9QAF,Gloria Barnes,https://c.gus.content.force.com/profilephoto/729B0000000PvxZ/T,gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo,2021-01-12,2021-03-21,90,90,Minutes,2021-03-14,08p2X000000pzjqQAA,2021-03-05,0WO2X000000w99MWAQ,0012X000023JQajQAG,Mike Welch,,2020-07-28 0:41:59,0WO2X000000w99MWAQ,Low,New,00000646,08q2X000000cU87QAE,08q2X000000cU87QAE,Corrective Maintenance,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-0375,2021-03-16,2021-03-14,0Hn2X000000cXJeSAM,Field Service Lightning User,005B0000006zLGUIA2,jane@example.com,0052X00000AcWf8QAF,Jane Austin,https://c.gus.content.force.com/profilephoto/729B0000000PvxY/T,jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo,2021-01-12,2021-03-22,90,90,Minutes,2021-03-14,08p2X000000pzjuQAA,2021-03-05,0WO2X000000w99QWAQ,0012X000023JQbHQAW,Associated Supply Co.,,2020-07-28 0:41:59,0WO2X000000w99QWAQ,Low,New,00000867,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-0376,2021-03-16,2021-03-14,0Hn2X000000cXJbSAM,Field Service Lightning User,005B0000006zLGYIA2,alexander@example.com,0052X00000AcWfCQAV,Alexander Raneri,https://c.gus.content.force.com/profilephoto/729B0000000Pvxc/T,araneri.9kbstb8d1vbh.cgg2gn66guqs@summer20-sd.sdo,2021-01-12,2021-03-16,60,60,Minutes,2021-03-14,08p2X000000pzjxQAA,2021-03-05,0WO2X000000w99TWAQ,0012X000023JQb9QAG,Opportunity Resources Inc,,2020-07-28 0:41:59,0WO2X000000w99TWAQ,Low,New,00001286,08q2X000000cU7wQAE,08q2X000000cU7wQAE,Repair Estimate,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-0378,2021-03-16,2021-03-14,0Hn2X000000cXJfSAM,Field Service Lightning User,005B0000006zLGRIA2,louise@example.com,0052X00000AcWf5QAF,Louise Martin,https://c.gus.content.force.com/profilephoto/729B0000000PvxV/T,lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo,2021-01-12,2021-03-18,90,90,Minutes,2021-03-14,08p2X000000pzjzQAA,2021-03-05,0WO2X000000w99VWAQ,0012X000023JQbTQAW,Tyconet,,2020-07-28 0:41:59,0WO2X000000w99VWAQ,Low,New,00000258,08q2X000000cU85QAE,08q2X000000cU85QAE,Field Measurements,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-0381,2021-03-16,2021-03-14,0Hn2X000000cXJcSAM,Field Service Lightning User,005B0000006zLGVIA2,gloria@example.com,0052X00000AcWf9QAF,Gloria Barnes,https://c.gus.content.force.com/profilephoto/729B0000000PvxZ/T,gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo,2021-01-12,2021-03-21,60,60,Minutes,2021-03-14,08p2X000000pzk0QAA,2021-03-05,0WO2X000000w99WWAQ,0012X000023JQbPQAW,Optos Inc.,,2020-07-28 0:41:59,0WO2X000000w99WWAQ,Low,New,00000259,08q2X000000cU82QAE,08q2X000000cU82QAE,Design,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-0382,2021-03-16,2021-03-14,0Hn2X000000cXJhSAM,Field Service Lightning User,005B0000006zLGSIA2,ralph@example.com,0052X00000AcWf6QAF,Ralph Clark,https://c.gus.content.force.com/profilephoto/729B0000000PvxW/T,rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo,2021-01-12,2021-03-18,60,60,Minutes,2021-03-14,08p2X000000pzk1QAA,2021-03-05,0WO2X000000w99XWAQ,0012X000023JQacQAG,Advanced Communications,,2020-07-28 0:41:59,0WO2X000000w99XWAQ,Low,New,00000260,08q2X000000cU7yQAE,08q2X000000cU7yQAE,Maintenance,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,In Progress,InProgress
0,1970-06-18,1970-06-18,SA-0384,2021-03-16,2021-03-14,0Hn2X000000cXJfSAM,Field Service Lightning User,005B0000006zLGRIA2,louise@example.com,0052X00000AcWf5QAF,Louise Martin,https://c.gus.content.force.com/profilephoto/729B0000000PvxV/T,lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo,2021-01-12,2021-03-21,60,60,Minutes,2021-03-14,08p2X000000pzk2QAA,2021-03-05,0WO2X000000w99YWAQ,0012X000023JQacQAG,Advanced Communications,,2020-07-28 0:41:59,0WO2X000000w99YWAQ,Low,New,00000656,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Travel,InProgress
0,1970-06-18,1970-06-18,SA-1311,2021-03-16,2021-03-14,0Hn2X000000cXJfSAM,Field Service Lightning User,005B0000006zLGRIA2,louise@example.com,0052X00000AcWf5QAF,Louise Martin,https://c.gus.content.force.com/profilephoto/729B0000000PvxV/T,lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo,2021-01-12,2021-03-17,60,60,Minutes,2021-03-14,08p2X000000pzk3QAA,2021-03-05,0WO2X000000w99ZWAQ,0012X000023JQbQQAW,UlyssesNet,,2020-07-28 0:41:59,0WO2X000000w99ZWAQ,Low,New,00000663,08q2X000000cU84QAE,08q2X000000cU84QAE,Site Survey,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-1312,2021-03-16,2021-03-14,0Hn2X000000cXJfSAM,Field Service Lightning User,005B0000006zLGRIA2,louise@example.com,0052X00000AcWf5QAF,Louise Martin,https://c.gus.content.force.com/profilephoto/729B0000000PvxV/T,lmartin.dbn8dlntwgyg.kdxjufnirunn@summer20-sd.sdo,2021-01-12,2021-03-19,60,60,Minutes,2021-03-14,08p2X000000pzk7QAA,2021-03-05,0WO2X000000w99dWAA,0012X000023JQbPQAW,Optos Inc.,,2020-07-28 0:41:59,0WO2X000000w99dWAA,Low,New,00000671,08q2X000000cU7wQAE,08q2X000000cU7wQAE,Repair Estimate,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1315,2021-03-16,2021-03-14,0Hn2X000000cXJcSAM,Field Service Lightning User,005B0000006zLGVIA2,gloria@example.com,0052X00000AcWf9QAF,Gloria Barnes,https://c.gus.content.force.com/profilephoto/729B0000000PvxZ/T,gbarnes.ia8mwmert8cl.zgovalc3bhpe@summer20-sd.sdo,2021-01-12,2021-03-20,60,60,Minutes,2021-03-14,08p2X000000pzk8QAA,2021-03-05,0WO2X000000w99eWAA,0012X000023JQbQQAW,UlyssesNet,,2020-07-28 0:41:59,0WO2X000000w99eWAA,Low,New,00001859,08q2X000000cU7sQAE,08q2X000000cU7sQAE,Battery Replacement,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1316,2021-03-16,2021-03-14,0Hn2X000000cXJdSAM,Field Service Lightning User,005B0000006zLGWIA2,harry@example.com,0052X00000AcWfAQAV,Harry Long,https://c.gus.content.force.com/profilephoto/729B0000000Pvxa/T,hlong.hqfhv5v1y42y.b6k7b4zwic9w@summer20-sd.sdo,2021-01-12,2021-03-22,60,60,Minutes,2021-03-14,08p2X000000pzk9QAA,2021-03-05,0WO2X000000w99fWAA,0012X000023JQbPQAW,Optos Inc.,,2020-07-28 0:41:59,0WO2X000000w99fWAA,Low,New,00000471,08q2X000000cU80QAE,08q2X000000cU80QAE,Upgrade,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Travel,InProgress
0,1970-06-18,1970-06-18,SA-1317,2021-03-16,2021-03-14,0Hn2X000000cXJhSAM,Field Service Lightning User,005B0000006zLGSIA2,ralph@example.com,0052X00000AcWf6QAF,Ralph Clark,https://c.gus.content.force.com/profilephoto/729B0000000PvxW/T,rclark.wb8wmuppcmjy.4g8fglbhrqpy@summer20-sd.sdo,2021-01-12,2021-03-22,120,120,Minutes,2021-03-14,08p2X000000pzkIQAQ,2021-03-05,0WO2X000000w99oWAA,0012X000023JQbVQAW,Goodman Imports,,2020-07-28 0:41:59,0WO2X000000w99oWAA,Low,New,00000473,08q2X000000cU88QAE,08q2X000000cU88QAE,Rebuild,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Dispatched,Dispatched
0,1970-06-18,1970-06-18,SA-1318,2021-03-16,2021-03-14,0Hn2X000000cXJeSAM,Field Service Lightning User,005B0000006zLGUIA2,jane@example.com,0052X00000AcWf8QAF,Jane Austin,https://c.gus.content.force.com/profilephoto/729B0000000PvxY/T,jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo,2021-01-12,2021-03-21,60,60,Minutes,2021-03-14,08p2X000000pzkPQAQ,2021-03-05,0WO2X000000w99vWAA,0012X000023JQbSQAW,Employnet,,2020-07-28 0:41:59,0WO2X000000w99vWAA,Low,New,00000474,08q2X000000cU80QAE,08q2X000000cU80QAE,Upgrade,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1470,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,90,90,Minutes,2021-03-14,08p2X000000pzkkQAA,2021-03-05,0WO2X000000w9AGWAY,0012X000023JQarQAG,Heath Axworth,,2020-07-28 0:41:59,0WO2X000000w9AGWAY,Medium,New,00000962,08q2X000000cU87QAE,08q2X000000cU87QAE,Corrective Maintenance,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1473,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzkpQAA,2021-03-05,0WO2X000000w9ALWAY,0012X000023JQatQAG,Lance Gonzales,,2020-07-28 0:41:59,0WO2X000000w9ALWAY,Medium,New,00000964,08q2X000000cU80QAE,08q2X000000cU80QAE,Upgrade,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1474,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzkqQAA,2021-03-05,0WO2X000000w9AMWAY,0012X000023JQavQAG,Robert Simpson,,2020-07-28 0:41:59,0WO2X000000w9AMWAY,Medium,New,00000387,08q2X000000cU7xQAE,08q2X000000cU7xQAE,Part Swap,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1475,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,120,120,Minutes,2021-03-14,08p2X000000pzksQAA,2021-03-05,0WO2X000000w9AOWAY,0012X000023JQauQAG,Gabe Hoskins,,2020-07-28 0:41:59,0WO2X000000w9AOWAY,Medium,New,00000389,08q2X000000cU8AQAU,08q2X000000cU8AQAU,Installation,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1530,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzkuQAA,2021-03-05,0WO2X000000w9AQWAY,0012X000023JQakQAG,Karen Wells,,2020-07-28 0:41:59,0WO2X000000w9AQWAY,Medium,New,00000392,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1533,2021-03-16,2021-03-14,0Hn2X000000cXJiSAM,Field Service Lightning User,005B0000006zLChIAM,acme.dispatcher@example.com,0052X00000AcWbLQAV,Acme Dispatcher,https://c.gus.content.force.com/profilephoto/729B0000000Pvw5/T,adispatcher.xemwwl1fo7f6.9ryq6ewejtwx@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzkyQAA,2021-03-05,0WO2X000000w9AUWAY,0012X000023JQbBQAW,Valley Supply Inc.,,2020-07-28 0:41:59,0WO2X000000w9AUWAY,Medium,New,00000393,08q2X000000cU81QAE,08q2X000000cU81QAE,Field Connect,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTy9SAE,San Francisco,USA,0Hh2X000000cTy9SAE,San Francisco,0OH2X000000cU9uWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1535,2021-03-16,2021-03-14,0Hn2X000000cXJsSAM,Field Service Lightning User,005B0000006zLGiIAM,paul@example.com,0052X00000AcWfMQAV,Paul Morrison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxm/T,pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzl4QAA,2021-03-05,0WO2X000000w9AaWAI,0012X000023JQbYQAW,Harmon Consulting,,2020-07-28 0:41:59,0WO2X000000w9AaWAI,Medium,New,00001378,08q2X000000cU82QAE,08q2X000000cU82QAE,Design,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1538,2021-03-16,2021-03-14,0Hn2X000000cXJqSAM,Field Service Lightning User,005B0000006zLGgIAM,melissa@example.com,0052X00000AcWfKQAV,Melissa Wood,https://c.gus.content.force.com/profilephoto/729B0000000Pvxk/T,mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzlAQAQ,2021-03-05,0WO2X000000w9AgWAI,0012X000023JQacQAG,Advanced Communications,,2020-07-28 0:41:59,0WO2X000000w9AgWAI,Medium,New,00001381,08q2X000000cU7yQAE,08q2X000000cU7yQAE,Maintenance,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
0,1970-06-18,1970-06-18,SA-1539,2021-03-16,2021-03-14,0Hn2X000000cXJsSAM,Field Service Lightning User,005B0000006zLGiIAM,paul@example.com,0052X00000AcWfMQAV,Paul Morrison,https://c.gus.content.force.com/profilephoto/729B0000000Pvxm/T,pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo,2021-01-12,2021-04-14,60,60,Minutes,2021-03-14,08p2X000000pzlHQAQ,2021-03-05,0WO2X000000w9AnWAI,0012X000023JQbIQAW,Allied Technologies,,2020-07-28 0:41:59,0WO2X000000w9AnWAI,Medium,New,00000414,08q2X000000cU7sQAE,08q2X000000cU7sQAE,Battery Replacement,WorkOrder,,,,,,,,,,0,,0Hh2X000000cTyBSAU,Los Angeles,USA,0Hh2X000000cTyBSAU,Los Angeles,0OH2X000000cU9vWAE,CA,Scheduled,Scheduled
