"User.User.Email","User.User.Name","User.User.Id","SA.ParentRecordId.AccountId.Name","SA.EarliestStartTime","SA.ServiceTerritoryId.Name","SA.ServiceTerritoryId.State","SA.ProductConsumed.ProductName","SA.ParentRecordId.CaseId","SA.ParentRecordId.Priority","SA.ProductRequired.Product2Id","SA.ProductRequired.ProductName","SA.Status","User.IsCapacityBased","SA.ParentRecordId.CreatedDate","ServiceResourceId","SA.ParentRecordId.WorkTypeId.Name","ServiceAppointmentId","User.Id","User.User.SmallPhotoUrl","SA.CreatedDate","SA.Id","CreatedDate","User.Description","Id","SA.StatusCategory","User.User.Username","ActualTravelTime","EstimatedTravelTime"
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Green Fields Media","2020-09-15T20:00:00.000Z","Los Angeles","CA","Small Turbine",,"Low","01t2X0000071XyEQAU","Connector Cables","Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Break-Fix","08p2X000000pzgnQAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzgnQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0FQAU","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,17
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Anaco Limited","2020-09-15T15:00:00.000Z","Los Angeles","CA","Intelligent Optimization Service License",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Upgrade","08p2X000000pzgoQAA","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzgoQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0GQAU","Completed","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,4
"james@example.com","James Clifton","0052X00000AcWfEQAV","Allied Technologies","2020-09-16T17:14:00.000Z","Los Angeles","CA","Installation Services",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJkSAM","Corrective Maintenance","08p2X000000pzgpQAA","0Hn2X000000cXJkSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","2020-07-28T07:41:59.000Z","08p2X000000pzgpQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0HQAU","Completed","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo",,14
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Stacy McNeil","2020-09-15T21:39:00.000Z","Los Angeles","CA","Starter Kit",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Field Connect","08p2X000000pzgqQAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzgqQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0IQAU","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,9
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Allied Technologies","2020-09-15T16:17:00.000Z","Los Angeles","CA","Fuses (Set of 4)",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Field Inspection","08p2X000000pzgrQAA","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzgrQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0JQAU","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,17
"pam@example.com","Pam Lawison","0052X00000AcWfLQAV","Peter Houston","2020-09-17T15:00:00.000Z","Los Angeles","CA","Starter Kit",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJrSAM","Deinstallation","08p2X000000pzbAQAQ","0Hn2X000000cXJrSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","2020-07-28T07:41:59.000Z","08p2X000000pzbAQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0KQAU","Completed","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo",,14
"pam@example.com","Pam Lawison","0052X00000AcWfLQAV","Allied Technologies","2020-09-16T16:11:00.000Z","Los Angeles","CA","Maintenance Contract",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJrSAM","Reclamation","08p2X000000pzgtQAA","0Hn2X000000cXJrSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","2020-07-28T07:41:59.000Z","08p2X000000pzgtQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0LQAU","Completed","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo",,11
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Ohana Technologies","2020-09-15T18:58:00.000Z","Los Angeles","CA","Battery, High Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Rebuild","08p2X000000pzguQAA","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzguQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0MQAU","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,11
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Larry Baxter","2020-09-15T21:14:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Maintenance","08p2X000000pzfwQAA","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzfwQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0NQAU","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,16
"pam@example.com","Pam Lawison","0052X00000AcWfLQAV","Ohana Systems","2020-09-16T17:32:00.000Z","Los Angeles","CA","Remote Monitoring Subscription",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJrSAM","Corrective Maintenance","08p2X000000pzfyQAA","0Hn2X000000cXJrSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","2020-07-28T07:41:59.000Z","08p2X000000pzfyQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0OQAU","Completed","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo",,21
"pam@example.com","Pam Lawison","0052X00000AcWfLQAV","Goodman Imports","2020-09-16T19:40:00.000Z","Los Angeles","CA","Maintenance Contract",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJrSAM","Deinstallation","08p2X000000pzfzQAA","0Hn2X000000cXJrSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","2020-07-28T07:41:59.000Z","08p2X000000pzfzQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0PQAU","Completed","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo",,8
"jim@example.com","Jim Matthews","0052X00000AcWfGQAV","Mina Passini","2020-09-16T15:00:00.000Z","Los Angeles","CA","Installation Services",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJmSAM","Rebuild","08p2X000000pzg0QAA","0Hn2X000000cXJmSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","2020-07-28T07:41:59.000Z","08p2X000000pzg0QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0QQAU","Completed","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo",,33
"martino@example.com","Martino Castanon","0052X00000AcWfNQAV","Lance Gonzales","2020-09-15T21:52:00.000Z","Los Angeles","CA","Power Inverter",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJoSAM","Site Survey","08p2X000000pzg1QAA","0Hn2X000000cXJoSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","2020-07-28T07:41:59.000Z","08p2X000000pzg1QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0RQAU","Completed","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo",,13
"jim@example.com","Jim Matthews","0052X00000AcWfGQAV","Mike Welch","2020-09-16T17:23:00.000Z","Los Angeles","CA","Fuses (Set of 4)",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJmSAM","Deinstallation","08p2X000000pzg3QAA","0Hn2X000000cXJmSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","2020-07-28T07:41:59.000Z","08p2X000000pzg3QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0SQAU","Completed","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo",,23
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Ohana Systems","2020-09-17T15:00:00.000Z","Los Angeles","CA","Maintenance Contract",,"Low",,,"Scheduled","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Deinstallation","08p2X000000pzgJQAQ","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzgJQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0TQAU","Scheduled","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,6
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Ohana, Inc.","2020-09-15T18:59:00.000Z","Los Angeles","CA","Fuses (Set of 4)",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Design","08p2X000000pzg6QAA","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzg6QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0UQAU","Completed","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,11
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Ohana Financial Services","2020-09-16T16:04:00.000Z","Los Angeles","CA","Product C",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Reclamation","08p2X000000pzg7QAA","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzg7QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0VQAU","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,4
"pam@example.com","Pam Lawison","0052X00000AcWfLQAV","UlyssesNet","2020-09-16T21:59:00.000Z","Los Angeles","CA","Small Turbine",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJrSAM","Site Survey","08p2X000000pzhyQAA","0Hn2X000000cXJrSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","2020-07-28T07:41:59.000Z","08p2X000000pzhyQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0WQAU","Completed","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo",,19
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Peter Houston","2020-09-17T17:17:00.000Z","Los Angeles","CA","Connector Cables",,"Low",,,"Scheduled","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Site Survey","08p2X000000pzhuQAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzhuQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0XQAU","Scheduled","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,9
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Robert Simpson","2020-09-15T20:12:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low","01t2X0000071XyEQAU","Connector Cables","Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Break-Fix","08p2X000000pzhwQAA","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzhwQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0YQAU","Completed","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,13
"andy@example.com","Andy James","0052X00000AcWfDQAV","Tyconet","2020-09-16T15:00:00.000Z","Los Angeles","CA","Connector Cables",,"Low",,,"Scheduled","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJjSAM","Corrective Maintenance","08p2X000000pzhxQAA","0Hn2X000000cXJjSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","2020-07-28T07:41:59.000Z","08p2X000000pzhxQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0ZQAU","Scheduled","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo",,12
"james@example.com","James Clifton","0052X00000AcWfEQAV","Steve Sutherland","2020-09-17T18:53:00.000Z","Los Angeles","CA","Power Inverter",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJkSAM","Deinstallation","08p2X000000pzbEQAQ","0Hn2X000000cXJkSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","2020-07-28T07:41:59.000Z","08p2X000000pzbEQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0aQAE","Completed","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo",,13
"james@example.com","James Clifton","0052X00000AcWfEQAV","Ohana Systems","2020-09-16T21:52:00.000Z","Los Angeles","CA","Connector Cables",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJkSAM","Site Survey","08p2X000000pzhzQAA","0Hn2X000000cXJkSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","2020-07-28T07:41:59.000Z","08p2X000000pzhzQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0bQAE","Completed","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo",,25
"andy@example.com","Andy James","0052X00000AcWfDQAV","Employnet","2020-09-16T16:40:00.000Z","Los Angeles","CA","Mounting System",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJjSAM","Field Inspection","08p2X000000pzi0QAA","0Hn2X000000cXJjSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","2020-07-28T07:41:59.000Z","08p2X000000pzi0QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0cQAE","Completed","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo",,10
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Opportunity Resources Inc","2020-09-15T21:50:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Repair Estimate","08p2X000000pzi1QAA","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzi1QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0dQAE","Completed","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,8
"james@example.com","James Clifton","0052X00000AcWfEQAV","Peter Houston","2020-09-17T15:00:00.000Z","Los Angeles","CA","Remote Monitoring Subscription",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJkSAM","Field Inspection","08p2X000000pzi2QAA","0Hn2X000000cXJkSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","2020-07-28T07:41:59.000Z","08p2X000000pzi2QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0eQAE","Completed","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo",,3
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Employnet","2020-09-16T17:13:00.000Z","Los Angeles","CA","Product B",,"Low","01t2X0000071XyEQAU","Connector Cables","Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Break-Fix","08p2X000000pzi3QAA","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzi3QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0fQAE","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,9
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Peter Houston","2020-09-16T15:00:00.000Z","Los Angeles","CA","Mounting System",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Repair Estimate","08p2X000000pzZzQAI","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzZzQAI","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0gQAE","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,7
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","UlyssesNet","2020-09-16T19:56:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Field Measurements","08p2X000000pza4QAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pza4QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0hQAE","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,29
"janet@example.com","Janet Jones","0052X00000AcWfFQAV","Valley Supply Inc.","2020-09-17T17:22:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJlSAM","Field Measurements","08p2X000000pziOQAQ","0Hn2X000000cXJlSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","2020-07-28T07:41:59.000Z","08p2X000000pziOQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0iQAE","Completed","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo",,10
"andy@example.com","Andy James","0052X00000AcWfDQAV","Bob Warkentine","2020-09-17T17:22:00.000Z","Los Angeles","CA","Small Turbine",,"Low","01t2X0000071XyEQAU","Connector Cables","Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJjSAM","Break-Fix","08p2X000000pzgcQAA","0Hn2X000000cXJjSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","2020-07-28T07:41:59.000Z","08p2X000000pzgcQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0jQAE","Completed","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo",,9
"janet@example.com","Janet Jones","0052X00000AcWfFQAV","Stacy McNeil","2020-09-16T16:21:00.000Z","Los Angeles","CA","Product C",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJlSAM","Part Swap","08p2X000000pzgBQAQ","0Hn2X000000cXJlSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","2020-07-28T07:41:59.000Z","08p2X000000pzgBQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0kQAE","Completed","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo",,21
"janet@example.com","Janet Jones","0052X00000AcWfFQAV","Advanced Communications","2020-09-15T21:56:00.000Z","Los Angeles","CA","Energy Meter",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJlSAM","Part Swap","08p2X000000pzgdQAA","0Hn2X000000cXJlSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","2020-07-28T07:41:59.000Z","08p2X000000pzgdQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0lQAE","Completed","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo",,7
"martino@example.com","Martino Castanon","0052X00000AcWfNQAV","Biospan, LLC.","2020-09-17T15:00:00.000Z","Los Angeles","CA","Mounting System",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJoSAM","Field Inspection","08p2X000000pzgeQAA","0Hn2X000000cXJoSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","2020-07-28T07:41:59.000Z","08p2X000000pzgeQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0mQAE","Completed","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo",,6
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Employnet","2020-09-16T16:08:00.000Z","Los Angeles","CA","Large Turbine",,"Low",,,"Scheduled","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Field Connect","08p2X000000pzgfQAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzgfQAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0nQAE","Scheduled","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,8
"paul@example.com","Paul Morrison","0052X00000AcWfMQAV","Advanced Communications","2020-09-16T20:52:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJsSAM","Repair Estimate","08p2X000000pzbKQAQ","0Hn2X000000cXJsSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","2020-07-28T07:41:59.000Z","08p2X000000pzbKQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0oQAE","Completed","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo",,7
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Advanced Communications","2020-09-17T15:00:00.000Z","Los Angeles","CA","Connector Cables",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Site Survey","08p2X000000pzb8QAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzb8QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0pQAE","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,10
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Advanced Communications","2020-09-16T17:27:00.000Z","Los Angeles","CA","Mounting System",,"Low","01t2X0000071XyEQAU","Connector Cables","Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Break-Fix","08p2X000000pzbLQAQ","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pzbLQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0qQAE","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,19
"melissa@example.com","Melissa Wood","0052X00000AcWfKQAV","Permadyne GmbH, LTD","2020-09-16T21:42:00.000Z","Los Angeles","CA","Fuses (Set of 4)",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJqSAM","Site Survey","08p2X000000pza5QAA","0Hn2X000000cXJqSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","2020-07-28T07:41:59.000Z","08p2X000000pza5QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0rQAE","Completed","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo",,16
"janet@example.com","Janet Jones","0052X00000AcWfFQAV","Optos Inc.","2020-09-16T15:00:00.000Z","Los Angeles","CA","Connector Cables",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJlSAM","QA Testing","08p2X000000pzg9QAA","0Hn2X000000cXJlSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","2020-07-28T07:41:59.000Z","08p2X000000pzg9QAA","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0sQAE","Completed","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo",,20
"mary@example.com","Mary Adams","0052X00000AcWfJQAV","Advanced Communications","2020-09-24T16:15:00.000Z","Los Angeles","CA","Power Inverter",,"Low",,,"Completed","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJpSAM","Field Inspection","08p2X000000pzfHQAQ","0Hn2X000000cXJpSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","2020-07-28T07:41:59.000Z","08p2X000000pzfHQAQ","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0tQAE","Completed","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo",,15
"andy@example.com","Andy James","0052X00000AcWfDQAV","Nicole Grace","2020-09-25T16:07:00.000Z","Los Angeles","CA","Battery, Low Capacity",,"Low",,,"Scheduled","false","2020-07-28T07:41:59.000Z","0Hn2X000000cXJjSAM","Design","08p2X000000pzYDQAY","0Hn2X000000cXJjSAM","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","2020-07-28T07:41:59.000Z","08p2X000000pzYDQAY","2020-09-28T20:46:08.000Z","Field Service Lightning User","03r7R000000sY0uQAE","Scheduled","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo",,7
