"ANALYTICSDEMO_BATCH_ID_C","SNAPSHOTDATE","FINANCIALACCOUNTNAME","LastProcessedDate","PRIMARYOWNER","FINANCIALACCOUNTID"
2019090295535482235,"2018-09-10","Tatum Holt Mutual Fund113","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFXyQAN-113"
2019090295535482235,"2019-07-15","Seth Frost Cash Management Account114","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFXzQAN-114"
2019090295535482235,"2018-10-15","Seth Frost Cash Management Account114","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFXzQAN-114"
2019090295535482235,"2018-09-03","Orla Weeks Mutual Fund115","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-115"
2019090295535482235,"2019-04-22","Orla Weeks Mutual Fund115","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-115"
2019090295535482235,"2019-01-21","Orla Weeks Mutual Fund115","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-115"
2019090295535482235,"2018-12-24","Orla Weeks Mutual Fund115","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-115"
2019090295535482235,"2018-11-19","Orla Weeks Mutual Fund115","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-115"
2019090295535482235,"2019-07-15","Orla Weeks Brokerage116","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-116"
2019090295535482235,"2019-05-06","Orla Weeks Brokerage116","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-116"
2019090295535482235,"2018-12-10","Orla Weeks Brokerage116","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-116"
2019090295535482235,"2018-10-01","Orla Weeks Brokerage116","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY0QAN-116"
2019090295535482235,"2019-05-20","Yoko Marshall Fixed Annuity117","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-117"
2019090295535482235,"2018-09-17","Yoko Marshall Fixed Annuity117","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-117"
2019090295535482235,"2018-09-10","Yoko Marshall Fixed Annuity117","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-117"
2019090295535482235,"2019-06-17","Yoko Marshall Brokerage118","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-118"
2019090295535482235,"2018-12-24","Yoko Marshall Brokerage118","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-118"
2019090295535482235,"2018-10-08","Yoko Marshall Brokerage118","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-118"
2019090295535482235,"2018-09-17","Yoko Marshall Brokerage118","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY1QAN-118"
2019090295535482235,"2019-07-29","Odysseus Ortiz Mutual Fund119","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY2QAN-119"
2019090295535482235,"2019-04-15","Odysseus Ortiz Mutual Fund119","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY2QAN-119"
2019090295535482235,"2018-09-10","Odysseus Ortiz Mutual Fund119","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY2QAN-119"
2019090295535482235,"2019-08-26","Odysseus Ortiz Mutual Fund120","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY2QAN-120"
2019090295535482235,"2019-04-15","Odysseus Ortiz Mutual Fund120","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY2QAN-120"
2019090295535482235,"2018-10-29","Amos May Mutual Fund121","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY3QAN-121"
2019090295535482235,"2018-10-08","Amos May Mutual Fund121","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY3QAN-121"
2019090295535482235,"2018-09-10","Amos May Mutual Fund121","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY3QAN-121"
2019090295535482235,"2019-08-19","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2019-08-12","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2019-04-22","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2019-03-18","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2018-12-31","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2018-10-29","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2018-09-17","Marny Ford Fixed Annuity122","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY4QAN-122"
2019090295535482235,"2019-05-06","Declan Leblanc Checking123","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-123"
2019090295535482235,"2019-03-11","Declan Leblanc Checking123","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-123"
2019090295535482235,"2019-02-11","Declan Leblanc Checking123","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-123"
2019090295535482235,"2019-01-21","Declan Leblanc Checking123","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-123"
2019090295535482235,"2019-08-05","Declan Leblanc Brokerage124","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-124"
2019090295535482235,"2019-06-17","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2019-06-10","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2019-04-15","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2019-04-08","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2018-12-03","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2018-11-05","Declan Leblanc Checking125","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY5QAN-125"
2019090295535482235,"2019-08-26","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2019-08-12","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2019-06-24","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2019-03-04","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2018-12-31","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2018-12-17","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2018-11-12","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2018-09-24","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2018-09-17","Angelica Herman Brokerage126","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFY6QAN-126"
2019090295535482235,"2019-08-26","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-08-19","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-07-22","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-07-01","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-06-17","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-02-18","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2018-12-10","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2018-10-01","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2018-09-10","Brielle Lynn Cash Management Account127","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFY7QAN-127"
2019090295535482235,"2019-05-06","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2019-02-18","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2019-02-04","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2019-01-28","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2018-10-08","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2018-09-17","Ava Bean Mutual Fund128","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY8QAN-128"
2019090295535482235,"2019-08-05","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2019-06-17","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2019-05-13","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2019-03-04","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2019-01-28","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2018-10-01","Ruby Vargas Mutual Fund129","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-129"
2019090295535482235,"2019-02-04","Ruby Vargas Mutual Fund130","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-130"
2019090295535482235,"2019-01-21","Ruby Vargas Mutual Fund130","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-130"
2019090295535482235,"2018-12-24","Ruby Vargas Mutual Fund130","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-130"
2019090295535482235,"2018-12-10","Ruby Vargas Mutual Fund130","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-130"
2019090295535482235,"2018-10-08","Ruby Vargas Mutual Fund130","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-130"
2019090295535482235,"2019-07-08","Ruby Vargas Managed Account131","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-131"
2019090295535482235,"2019-06-17","Ruby Vargas Managed Account131","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-131"
2019090295535482235,"2019-03-11","Ruby Vargas Managed Account131","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-131"
2019090295535482235,"2018-10-22","Ruby Vargas Managed Account131","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-131"
2019090295535482235,"2018-10-15","Ruby Vargas Managed Account131","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFY9QAN-131"
2019090295535482235,"2018-12-24","Asher House Mutual Fund132","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFYAQA3-132"
2019090295535482235,"2018-10-01","Asher House Mutual Fund132","2019-10-07","0051U000005JQyrQAG","FinAcct.0011U00000KuFYAQA3-132"
2019090295535482235,"2019-05-20","Lynn Davidson Mutual Fund133","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-133"
2019090295535482235,"2019-05-13","Lynn Davidson Mutual Fund133","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-133"
2019090295535482235,"2019-01-14","Lynn Davidson Mutual Fund133","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-133"
2019090295535482235,"2018-12-10","Lynn Davidson Mutual Fund133","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-133"
2019090295535482235,"2018-10-15","Lynn Davidson Mutual Fund133","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-133"
2019090295535482235,"2019-05-13","Lynn Davidson Mutual Fund134","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-134"
2019090295535482235,"2019-03-18","Lynn Davidson Mutual Fund134","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-134"
2019090295535482235,"2018-11-19","Lynn Davidson Mutual Fund134","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-134"
2019090295535482235,"2018-10-22","Lynn Davidson Mutual Fund134","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYBQA3-134"
2019090295535482235,"2019-08-05","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2019-06-24","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2019-06-10","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2019-02-18","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2019-01-07","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2018-09-17","Evangeline Christian Mutual Fund135","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-135"
2019090295535482235,"2019-07-15","Evangeline Christian Brokerage136","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-136"
2019090295535482235,"2019-07-08","Evangeline Christian Brokerage136","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-136"
2019090295535482235,"2019-06-24","Evangeline Christian Brokerage136","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-136"
2019090295535482235,"2019-02-04","Evangeline Christian Brokerage136","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-136"
2019090295535482235,"2018-11-19","Evangeline Christian Brokerage136","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYCQA3-136"
2019090295535482235,"2019-08-26","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-07-22","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-07-15","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-06-24","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-04-15","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-03-18","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-02-18","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2018-12-24","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2018-12-10","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2018-10-29","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2018-10-15","Ulysses Hale Brokerage137","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYDQA3-137"
2019090295535482235,"2019-07-15","Reuben Roman Managed Account138","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-138"
2019090295535482235,"2019-04-01","Reuben Roman Managed Account138","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-138"
2019090295535482235,"2019-06-10","Reuben Roman Mutual Fund139","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-139"
2019090295535482235,"2019-01-14","Reuben Roman Mutual Fund139","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-139"
2019090295535482235,"2018-12-31","Reuben Roman Mutual Fund139","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-139"
2019090295535482235,"2018-11-05","Reuben Roman Mutual Fund139","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-139"
2019090295535482235,"2018-09-10","Reuben Roman Mutual Fund139","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-139"
2019090295535482235,"2019-08-12","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2019-05-06","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2019-03-04","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2019-02-11","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2018-12-17","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2018-10-08","Reuben Roman Fixed Annuity140","2019-10-07","0051U000005KhW6QAK","FinAcct.0011U00000KuFYEQA3-140"
2019090295535482235,"2019-01-28","Chloe Knox Savings141","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-141"
2019090295535482235,"2018-12-31","Chloe Knox Savings141","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-141"
2019090295535482235,"2018-12-17","Chloe Knox Savings141","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-141"
2019090295535482235,"2018-11-12","Chloe Knox Savings141","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-141"
2019090295535482235,"2018-09-24","Chloe Knox Savings141","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-141"
2019090295535482235,"2019-08-12","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-08-05","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-06-10","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-05-13","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-04-22","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-04-01","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-02-18","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2018-12-31","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2018-12-24","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2018-10-01","Chloe Knox Mutual Fund142","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-142"
2019090295535482235,"2019-04-22","Chloe Knox Cash Management Account143","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-143"
2019090295535482235,"2019-01-14","Chloe Knox Cash Management Account143","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYFQA3-143"
2019090295535482235,"2018-09-03","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2019-05-06","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2019-04-15","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2019-01-21","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2019-01-07","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2018-12-17","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2018-10-29","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2018-09-17","Caleb Mccray Mutual Fund144","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYGQA3-144"
2019090295535482235,"2019-03-25","Shelly Fowler Mutual Fund145","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-145"
2019090295535482235,"2018-09-24","Shelly Fowler Mutual Fund145","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-145"
2019090295535482235,"2019-08-19","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-08-12","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-08-05","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-05-27","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-05-13","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-04-22","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2018-12-10","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2018-11-12","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2018-11-05","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2018-09-10","Shelly Fowler Brokerage146","2019-10-07","0051U000005L6eJQAS","FinAcct.0011U00000KuFYHQA3-146"
2019090295535482235,"2019-07-22","Rigel Joyner Fixed Annuity147","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYIQA3-147"
2019090295535482235,"2019-07-01","Rigel Joyner Fixed Annuity147","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYIQA3-147"
2019090295535482235,"2018-11-26","Rigel Joyner Fixed Annuity147","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYIQA3-147"
2019090295535482235,"2018-11-12","Rigel Joyner Fixed Annuity147","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYIQA3-147"
2019090295535482235,"2019-06-10","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-05-20","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-04-15","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-03-25","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-01-28","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-01-07","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2018-12-03","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2018-11-19","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2018-11-05","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2018-10-29","Constance Henson Mutual Fund148","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-148"
2019090295535482235,"2019-03-11","Constance Henson Mutual Fund149","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-149"
2019090295535482235,"2018-12-17","Constance Henson Mutual Fund149","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-149"
2019090295535482235,"2018-12-03","Constance Henson Mutual Fund149","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-149"
2019090295535482235,"2018-11-12","Constance Henson Mutual Fund149","2019-10-07","0051U000005L4E9QAK","FinAcct.0011U00000KuFYJQA3-149"
