"AccountId","AssignedResource.User.Id","ServiceResourceSkill.SkillId","ParentRecordId.WorkTypeId","WorkType.Name","AssignedResource.User.User.Name","ServiceTerritoryId.State","ServiceTerritoryId","ParentRecordId.CaseId","ServiceResourceSkill.Skill.Description","ArrivalWindowStartTime","ServiceTerritoryId.OperatingHoursId","Status","ServiceTerritoryId.City","ParentRecordId","ServiceResourceSkill.Skill.DeveloperName","EarliestStartTime","AppointmentType","AssignedResource.User.User.Username","ParentRecordId.AccountId","AssignedResource.User.Description","ActualEndTime","CreatedDate","Id","ParentRecordId.Priority","ServiceTerritoryId.Name","SchedStartTime","AssignedResource.User.User.Email","ParentRecordId.CreatedDate","AppointmentNumber","WorkTypeId","StatusCategory","ServiceResourceSkill.Skill.MasterLabel","ServiceResourceSkill.Skill.Language","ParentRecordType","ServiceResourceSkill.SkillNumber","DueDate","DurationType","AssignedResource.User.User.SmallPhotoUrl","AssignedResource.ServiceResourceId","ParentRecordId.Status","ParentRecordId.WorkOrderNumber","SchedEndTime","ActualStartTime","AssignedResource.User.User.Id","ArrivalWindowEndTime","WorkType.Id","Account.Name","ServiceTerritoryId.Country","ParentRecordId.Id","ServiceTerritoryId.Id","ServiceResourceSkill.SkillLevel","Duration","ActualDuration","DurationInMinutes"
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000Gx5YOAS","Completed","San Francisco","00QB0000008FFxlMAG",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLhIAO",,"CityTestSF","2020-04-21T00:00:00.000Z",,,"SA-1511",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000Gx5YOAS","Completed","San Francisco","00QB0000008FFxmMAG",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLiIAO",,"CityTestSF","2020-04-21T00:00:00.000Z",,,"SA-1512",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxnMAG",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLjIAO",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1513",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000Gx5YOAS","Completed","San Francisco","00QB0000008FFxoMAG",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLkIAO",,"CityTestSF","2020-04-21T00:00:00.000Z",,,"SA-1514",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxpMAG",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLlIAO",,"CityTestSF","2020-05-05T00:00:00.000Z",,,"SA-1515",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxqMAG",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLmIAO",,"CityTestSF","2020-04-23T00:00:00.000Z",,,"SA-1516",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxrMAG",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLnIAO",,"CityTestSF","2020-05-05T00:00:00.000Z",,,"SA-1517",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxsMAG",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLoIAO",,"CityTestSF","2020-05-03T00:00:00.000Z",,,"SA-1518",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxtMAG",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLpIAO",,"CityTestSF","2020-05-02T00:00:00.000Z",,,"SA-1519",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxuMAG",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLqIAO",,"CityTestSF","2020-04-22T00:00:00.000Z",,,"SA-1520",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000008FFxvMAG",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLrIAO",,"CityTestSF","2020-04-25T00:00:00.000Z",,,"SA-1521",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7I6MAI",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLsIAO",,"CityTestSF","2020-04-23T00:00:00.000Z",,,"SA-1522",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MNMAY",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLtIAO",,"CityTestSF","2020-04-28T00:00:00.000Z",,,"SA-1523",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MOMAY",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLuIAO",,"CityTestSF","2020-04-25T00:00:00.000Z",,,"SA-1524",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MPMAY",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLvIAO",,"CityTestSF","2020-05-02T00:00:00.000Z",,,"SA-1525",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MQMAY",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLwIAO",,"CityTestSF","2020-04-28T00:00:00.000Z",,,"SA-1526",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MRMAY",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLxIAO",,"CityTestSF","2020-04-29T00:00:00.000Z",,,"SA-1527",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000Gx5YOAS","Completed","San Francisco","00QB0000007i7MSMAY",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLyIAO",,"CityTestSF","2020-04-21T00:00:00.000Z",,,"SA-1528",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-21T00:00:00.000Z","0OHB0000000Gx5YOAS","Completed","San Francisco","00QB0000007i7MTMAY",,"2020-04-21T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRLzIAO",,"CityTestSF","2020-04-21T00:00:00.000Z",,,"SA-1529",,"Completed",,,"Lead",,"2020-04-21T00:00:00.000Z","Hours",,,,,"2020-04-21T09:36:00.000Z",,,"2020-04-21T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MUMAY",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM0IAO",,"CityTestSF","2020-04-24T00:00:00.000Z",,,"SA-1530",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MVMAY",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM1IAO",,"CityTestSF","2020-04-29T00:00:00.000Z",,,"SA-1531",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MWMAY",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM2IAO",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1532",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-05T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MXMAY",,"2020-05-05T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM3IAO",,"CityTestSF","2020-05-05T00:00:00.000Z",,,"SA-1533",,"None",,,"Lead",,"2020-05-05T00:00:00.000Z","Hours",,,,,"2020-05-05T09:36:00.000Z",,,"2020-05-05T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-26T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MYMAY",,"2020-04-26T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM4IAO",,"CityTestSF","2020-04-26T00:00:00.000Z",,,"SA-1534",,"None",,,"Lead",,"2020-04-26T00:00:00.000Z","Hours",,,,,"2020-04-26T09:36:00.000Z",,,"2020-04-26T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MZMAY",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM5IAO",,"CityTestSF","2020-05-03T00:00:00.000Z",,,"SA-1535",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MaMAI",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM6IAO",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1536",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-02T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MbMAI",,"2020-05-02T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:16.000Z","08pB0000000QRM7IAO",,"CityTestSF","2020-05-02T00:00:00.000Z",,,"SA-1537",,"None",,,"Lead",,"2020-05-02T00:00:00.000Z","Hours",,,,,"2020-05-02T09:36:00.000Z",,,"2020-05-02T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7McMAI",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRM8IAO",,"CityTestSF","2020-04-22T00:00:00.000Z",,,"SA-1538",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MdMAI",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRM9IAO",,"CityTestSF","2020-05-03T00:00:00.000Z",,,"SA-1539",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-24T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MeMAI",,"2020-04-24T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMAIA4",,"CityTestSF","2020-04-24T00:00:00.000Z",,,"SA-1540",,"None",,,"Lead",,"2020-04-24T00:00:00.000Z","Hours",,,,,"2020-04-24T09:36:00.000Z",,,"2020-04-24T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MfMAI",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMBIA4",,"CityTestSF","2020-05-03T00:00:00.000Z",,,"SA-1541",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MgMAI",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMCIA4",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1542",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-25T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MhMAI",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMDIA4",,"CityTestSF","2020-04-25T00:00:00.000Z",,,"SA-1543",,"None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-28T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MiMAI",,"2020-04-28T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMEIA4",,"CityTestSF","2020-04-28T00:00:00.000Z",,,"SA-1544",,"None",,,"Lead",,"2020-04-28T00:00:00.000Z","Hours",,,,,"2020-04-28T09:36:00.000Z",,,"2020-04-28T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MjMAI",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMFIA4",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1545",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-01T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MkMAI",,"2020-05-01T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMGIA4",,"CityTestSF","2020-05-01T00:00:00.000Z",,,"SA-1546",,"None",,,"Lead",,"2020-05-01T00:00:00.000Z","Hours",,,,,"2020-05-01T09:36:00.000Z",,,"2020-05-01T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-23T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MlMAI",,"2020-04-23T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMHIA4",,"CityTestSF","2020-04-23T00:00:00.000Z",,,"SA-1547",,"None",,,"Lead",,"2020-04-23T00:00:00.000Z","Hours",,,,,"2020-04-23T09:36:00.000Z",,,"2020-04-23T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-30T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MmMAI",,"2020-04-30T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMIIA4",,"CityTestSF","2020-04-30T00:00:00.000Z",,,"SA-1548",,"None",,,"Lead",,"2020-04-30T00:00:00.000Z","Hours",,,,,"2020-04-30T09:36:00.000Z",,,"2020-04-30T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-30T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MnMAI",,"2020-04-30T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMJIA4",,"CityTestSF","2020-04-30T00:00:00.000Z",,,"SA-1549",,"None",,,"Lead",,"2020-04-30T00:00:00.000Z","Hours",,,,,"2020-04-30T09:36:00.000Z",,,"2020-04-30T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-04T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MoMAI",,"2020-05-04T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMKIA4",,"CityTestSF","2020-05-04T00:00:00.000Z",,,"SA-1550",,"None",,,"Lead",,"2020-05-04T00:00:00.000Z","Hours",,,,,"2020-05-04T09:36:00.000Z",,,"2020-05-04T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MpMAI",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMLIA4",,"CityTestSF","2020-04-22T00:00:00.000Z",,,"SA-1551",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-05-03T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MqMAI",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMMIA4",,"CityTestSF","2020-05-03T00:00:00.000Z",,,"SA-1552",,"None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-22T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MrMAI",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMNIA4",,"CityTestSF","2020-04-22T00:00:00.000Z",,,"SA-1553",,"None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,,,"CA","0HhB0000000POaAKAW",,,"2020-04-29T00:00:00.000Z","0OHB0000000Gx5YOAS","None","San Francisco","00QB0000007i7MsMAI",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-20T20:14:17.000Z","08pB0000000QRMOIA4",,"CityTestSF","2020-04-29T00:00:00.000Z",,,"SA-1554",,"None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z",,,,,"0HhB0000000POaAKAW",,,,
,,,,"Covid Test 7",,"CA","0HhB0000000POa9KAG",,,"2020-04-29T00:00:00.000Z","0OHB0000000PPpMOAW","None","San Francisco","00QB0000007iALkMAM",,"2020-04-29T00:00:00.000Z","In-person",,,,,"2020-04-21T03:24:10.000Z","08pB0000000QRMPIA4",,"Carbon Health","2020-04-29T00:00:00.000Z",,,"SA-1555","08qB0000000PUsTIAW","None",,,"Lead",,"2020-04-29T00:00:00.000Z","Hours",,,,,"2020-04-29T09:36:00.000Z",,,"2020-04-29T09:36:00.000Z","08qB0000000PUsTIAW",,,,"0HhB0000000POa9KAG",,,,
,,,,"Swab Test",,"CA","0HhB0000000POa9KAG",,,"2020-04-22T00:00:00.000Z","0OHB0000000PPpMOAW","None","San Francisco","00QB0000007iALjMAM",,"2020-04-22T00:00:00.000Z","In-person",,,,,"2020-04-21T03:24:10.000Z","08pB0000000QRMQIA4",,"Carbon Health","2020-04-22T00:00:00.000Z",,,"SA-1556","08qB0000000HIG6IAO","None",,,"Lead",,"2020-04-22T00:00:00.000Z","Hours",,,,,"2020-04-22T09:36:00.000Z",,,"2020-04-22T09:36:00.000Z","08qB0000000HIG6IAO",,,,"0HhB0000000POa9KAG",,,,
,,,,"Blood Draw",,"CA","0HhB0000000POa9KAG",,,"2020-04-25T00:00:00.000Z","0OHB0000000PPpMOAW","None","San Francisco","00QB0000007iALKMA2",,"2020-04-25T00:00:00.000Z","In-person",,,,,"2020-04-21T03:24:10.000Z","08pB0000000QRMRIA4",,"Carbon Health","2020-04-25T00:00:00.000Z",,,"SA-1557","08qB0000000HIG7IAO","None",,,"Lead",,"2020-04-25T00:00:00.000Z","Hours",,,,,"2020-04-25T09:36:00.000Z",,,"2020-04-25T09:36:00.000Z","08qB0000000HIG7IAO",,,,"0HhB0000000POa9KAG",,,,
,,,,"Swab & Vitals Test",,"CA","0HhB0000000POa9KAG",,,"2020-05-03T00:00:00.000Z","0OHB0000000PPpMOAW","None","San Francisco","00QB0000007iALLMA2",,"2020-05-03T00:00:00.000Z","In-person",,,,,"2020-04-21T03:24:10.000Z","08pB0000000QRMSIA4",,"Carbon Health","2020-05-03T00:00:00.000Z",,,"SA-1558","08qB0000000HIG8IAO","None",,,"Lead",,"2020-05-03T00:00:00.000Z","Hours",,,,,"2020-05-03T09:36:00.000Z",,,"2020-05-03T09:36:00.000Z","08qB0000000HIG8IAO",,,,"0HhB0000000POa9KAG",,,,
