"ANALYTICSDEMO_BATCH_ID_C","TRANSACTIONSTATUS","OWNERUNIQUEUSERNAME","ACCOUNTINVESTMENTOBJECTIVES","ACCOUNTNAME","ACCOUNTCLIENTCATEGORYCUSTOM","LastProcessedDate","TRANSACTIONDATE","ACCOUNTMARKETINGSEGMENT","ACCOUNTSERVICEMODEL","HELDAWAY","FINANCIALACCOUNTID","OWNERNAME","ACCOUNTBALANCEBUCKET","FINANCIALACCOUNTTYPE","ACCOUNTPRIMARYCONTACTGENDER","TRANSACTIONTYPE","ACCOUNTBILLINGSTATE","ACCOUNTID","ID","ACCOUNTYEARSSINCECLIENTBUCKET","ACCOUNTLASTINTERACTION","ACCOUNTAGEBUCKET","AMOUNT"
"20190823181914853028","A","","Growth","Jared Blevins","2 - Gold","2019-10-07","2018-03-29","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjrQAF-1580","Mark Garet","2. Between 50k and 250k","Mutual Fund","Male","Debit","FL","0011U00000KuFjrQAF","Trx.FinAcct.0011U00000KuFjrQAF-1580-11755","6. Greater than 15Y","2019-07-26","4. 50-69",1000
"20190823181914853028","A","","Growth","Jared Blevins","2 - Gold","2019-10-07","2018-10-11","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjrQAF-1580","Mark Garet","2. Between 50k and 250k","Mutual Fund","Male","Credit","FL","0011U00000KuFjrQAF","Trx.FinAcct.0011U00000KuFjrQAF-1580-11762","6. Greater than 15Y","2019-07-26","4. 50-69",500
"20190823181914853028","A","","Growth","Jared Blevins","2 - Gold","2019-10-07","2018-11-08","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjrQAF-1580","Mark Garet","2. Between 50k and 250k","Mutual Fund","Male","Credit","FL","0011U00000KuFjrQAF","Trx.FinAcct.0011U00000KuFjrQAF-1580-11763","6. Greater than 15Y","2019-07-26","4. 50-69",100
"20190823181914853028","B","","Growth","Jared Blevins","2 - Gold","2019-10-07","2019-06-20","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjrQAF-1580","Mark Garet","2. Between 50k and 250k","Mutual Fund","Male","Credit","FL","0011U00000KuFjrQAF","Trx.FinAcct.0011U00000KuFjrQAF-1580-11771","6. Greater than 15Y","2019-07-26","4. 50-69",1000
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-07-19","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjqQAF-1579","Chelsea Advisor","1. Less than 50k","Brokerage","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1579-11777","6. Greater than 15Y","2018-12-15","3. 30-49",800
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-10-11","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjqQAF-1579","Chelsea Advisor","1. Less than 50k","Brokerage","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1579-11780","6. Greater than 15Y","2018-12-15","3. 30-49",1000
"20190823181914853028","B","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2019-01-03","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjqQAF-1579","Chelsea Advisor","1. Less than 50k","Brokerage","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1579-11783","6. Greater than 15Y","2018-12-15","3. 30-49",500
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2019-04-25","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjqQAF-1579","Chelsea Advisor","1. Less than 50k","Brokerage","Female","Debit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1579-11787","6. Greater than 15Y","2018-12-15","3. 30-49",100
"20190823181914853028","B","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2019-05-23","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjqQAF-1579","Chelsea Advisor","1. Less than 50k","Brokerage","Female","Debit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1579-11788","6. Greater than 15Y","2018-12-15","3. 30-49",1000
"20190823181914853028","B","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-03-31","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Debit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11792","6. Greater than 15Y","2018-12-15","3. 30-49",500
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-09-12","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11803","6. Greater than 15Y","2018-12-15","3. 30-49",500
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-11-26","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Debit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11808","6. Greater than 15Y","2018-12-15","3. 30-49",1000
"20190823181914853028","B","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2018-12-11","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11809","6. Greater than 15Y","2018-12-15","3. 30-49",800
"20190823181914853028","B","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2019-02-09","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11813","6. Greater than 15Y","2018-12-15","3. 30-49",1000
"20190823181914853028","A","","Balanced Growth","Angelica Gaines","1 - Platinum","2019-10-07","2019-04-10","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjqQAF-1578","Chelsea Advisor","1. Less than 50k","Mutual Fund","Female","Credit","NY","0011U00000KuFjqQAF","Trx.FinAcct.0011U00000KuFjqQAF-1578-11817","6. Greater than 15Y","2018-12-15","3. 30-49",800
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-03-16","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11827","6. Greater than 15Y","2019-04-02","3. 30-49",100
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-03-31","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11828","6. Greater than 15Y","2019-04-02","3. 30-49",800
"20190823181914853028","A","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-04-15","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11829","6. Greater than 15Y","2019-04-02","3. 30-49",500
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-04-30","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11830","6. Greater than 15Y","2019-04-02","3. 30-49",100
"20190823181914853028","A","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-10-27","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11842","6. Greater than 15Y","2019-04-02","3. 30-49",800
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2019-01-10","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11847","6. Greater than 15Y","2019-04-02","3. 30-49",500
"20190823181914853028","A","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2019-07-24","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1577","Brenda Banker","1. Less than 50k","Brokerage","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1577-11860","6. Greater than 15Y","2019-04-02","3. 30-49",800
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-08-16","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjpQAF-1576","Brenda Banker","1. Less than 50k","Fixed Annuity","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1576-11868","6. Greater than 15Y","2019-04-02","3. 30-49",1000
"20190823181914853028","A","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2019-04-25","Affluent Professionals","Tier 3",True,"FinAcct.0011U00000KuFjpQAF-1576","Brenda Banker","1. Less than 50k","Fixed Annuity","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1576-11877","6. Greater than 15Y","2019-04-02","3. 30-49",500
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-07-14","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1575","Brenda Banker","1. Less than 50k","Cash Management Account","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1575-11889","6. Greater than 15Y","2019-04-02","3. 30-49",800
"20190823181914853028","A","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2018-12-26","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1575","Brenda Banker","1. Less than 50k","Cash Management Account","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1575-11900","6. Greater than 15Y","2019-04-02","3. 30-49",500
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2019-01-10","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1575","Brenda Banker","1. Less than 50k","Cash Management Account","Male","Credit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1575-11901","6. Greater than 15Y","2019-04-02","3. 30-49",100
"20190823181914853028","B","","Growth","Suki Sanford","1 - Platinum","2019-10-07","2019-03-11","Affluent Professionals","Tier 3",False,"FinAcct.0011U00000KuFjpQAF-1575","Brenda Banker","1. Less than 50k","Cash Management Account","Male","Debit","IL","0011U00000KuFjpQAF","Trx.FinAcct.0011U00000KuFjpQAF-1575-11905","6. Greater than 15Y","2019-04-02","3. 30-49",100
"20190823181914853028","B","","Income","Rina Tillman","5 - Standard","2019-10-07","2018-12-11","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11935","6. Greater than 15Y","2019-08-09","4. 50-69",800
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-01-25","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Debit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11938","6. Greater than 15Y","2019-08-09","4. 50-69",1000
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-02-24","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11940","6. Greater than 15Y","2019-08-09","4. 50-69",100
"20190823181914853028","B","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-03-11","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11941","6. Greater than 15Y","2019-08-09","4. 50-69",1000
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-04-25","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11944","6. Greater than 15Y","2019-08-09","4. 50-69",500
"20190823181914853028","B","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-06-24","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Debit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11948","6. Greater than 15Y","2019-08-09","4. 50-69",500
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-07-24","Retired","Tier 2",False,"FinAcct.0011U00000KuFjoQAF-1574","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1574-11950","6. Greater than 15Y","2019-08-09","4. 50-69",800
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2018-11-08","Retired","Tier 2",True,"FinAcct.0011U00000KuFjoQAF-1573","Mark Garet","1. Less than 50k","Mutual Fund","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1573-11961","6. Greater than 15Y","2019-08-09","4. 50-69",800
"20190823181914853028","B","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-02-28","Retired","Tier 2",True,"FinAcct.0011U00000KuFjoQAF-1573","Mark Garet","1. Less than 50k","Mutual Fund","Male","Credit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1573-11965","6. Greater than 15Y","2019-08-09","4. 50-69",1000
"20190823181914853028","A","","Income","Rina Tillman","5 - Standard","2019-10-07","2019-05-23","Retired","Tier 2",True,"FinAcct.0011U00000KuFjoQAF-1573","Mark Garet","1. Less than 50k","Mutual Fund","Male","Debit","MI","0011U00000KuFjoQAF","Trx.FinAcct.0011U00000KuFjoQAF-1573-11968","6. Greater than 15Y","2019-08-09","4. 50-69",1000
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2018-03-29","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1572","Allen Advisor","1. Less than 50k","Brokerage","Female","Debit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1572-11971","6. Greater than 15Y","2019-02-20","3. 30-49",800
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2018-09-13","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1572","Allen Advisor","1. Less than 50k","Brokerage","Female","Credit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1572-11977","6. Greater than 15Y","2019-02-20","3. 30-49",100
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2018-04-26","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Debit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-11990","6. Greater than 15Y","2019-02-20","3. 30-49",800
"20190823181914853028","A","","Income","Zena Nguyen","3 - Silver","2019-10-07","2018-05-24","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Credit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-11991","6. Greater than 15Y","2019-02-20","3. 30-49",1000
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2018-07-19","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Debit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-11993","6. Greater than 15Y","2019-02-20","3. 30-49",800
"20190823181914853028","A","","Income","Zena Nguyen","3 - Silver","2019-10-07","2019-01-31","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Debit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-12000","6. Greater than 15Y","2019-02-20","3. 30-49",100
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2019-02-28","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Debit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-12001","6. Greater than 15Y","2019-02-20","3. 30-49",100
"20190823181914853028","B","","Income","Zena Nguyen","3 - Silver","2019-10-07","2019-03-28","Millennials","Tier 3",True,"FinAcct.0011U00000KuFjnQAF-1571","Allen Advisor","1. Less than 50k","Mutual Fund","Female","Credit","CA","0011U00000KuFjnQAF","Trx.FinAcct.0011U00000KuFjnQAF-1571-12002","6. Greater than 15Y","2019-02-20","3. 30-49",100
"20190823181914853028","B","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-04-26","Affluent Professionals","Tier 1",True,"FinAcct.0011U00000KuFjmQAF-1570","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1570-12008","6. Greater than 15Y","2019-08-22","2. 18-29",800
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2019-03-28","Affluent Professionals","Tier 1",True,"FinAcct.0011U00000KuFjmQAF-1570","Mark Garet","1. Less than 50k","Managed Account","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1570-12020","6. Greater than 15Y","2019-08-22","2. 18-29",800
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-03-29","Affluent Professionals","Tier 1",True,"FinAcct.0011U00000KuFjmQAF-1569","Mark Garet","1. Less than 50k","Mutual Fund","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1569-12025","6. Greater than 15Y","2019-08-22","2. 18-29",800
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-03-31","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12044","6. Greater than 15Y","2019-08-22","2. 18-29",500
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-04-15","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Debit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12045","6. Greater than 15Y","2019-08-22","2. 18-29",800
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-04-30","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Debit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12046","6. Greater than 15Y","2019-08-22","2. 18-29",500
"20190823181914853028","B","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-05-15","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12047","6. Greater than 15Y","2019-08-22","2. 18-29",100
"20190823181914853028","B","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-07-14","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12051","6. Greater than 15Y","2019-08-22","2. 18-29",800
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2018-07-29","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12052","6. Greater than 15Y","2019-08-22","2. 18-29",1000
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2019-07-09","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12075","6. Greater than 15Y","2019-08-22","2. 18-29",500
"20190823181914853028","A","","Balanced Growth","Leah Wood","5 - Standard","2019-10-07","2019-07-24","Affluent Professionals","Tier 1",False,"FinAcct.0011U00000KuFjmQAF-1568","Mark Garet","1. Less than 50k","Brokerage","Male","Credit","NY","0011U00000KuFjmQAF","Trx.FinAcct.0011U00000KuFjmQAF-1568-12076","6. Greater than 15Y","2019-08-22","2. 18-29",100
"20190823181914853028","A","","Balanced Growth","Tara Cox","1 - Platinum","2019-10-07","2018-04-26","Mass Market","Tier 2",True,"FinAcct.0011U00000KuFjlQAF-1567","Allen Advisor","1. Less than 50k","Mutual Fund","Male","Debit","CA","0011U00000KuFjlQAF","Trx.FinAcct.0011U00000KuFjlQAF-1567-12080","6. Greater than 15Y","2019-01-26","4. 50-69",800
"20190823181914853028","B","","Balanced Growth","Tara Cox","1 - Platinum","2019-10-07","2018-10-11","Mass Market","Tier 2",True,"FinAcct.0011U00000KuFjlQAF-1567","Allen Advisor","1. Less than 50k","Mutual Fund","Male","Credit","CA","0011U00000KuFjlQAF","Trx.FinAcct.0011U00000KuFjlQAF-1567-12086","6. Greater than 15Y","2019-01-26","4. 50-69",1000
"20190823181914853028","B","","Balanced Growth","Tara Cox","1 - Platinum","2019-10-07","2018-12-06","Mass Market","Tier 2",True,"FinAcct.0011U00000KuFjlQAF-1567","Allen Advisor","1. Less than 50k","Mutual Fund","Male","Credit","CA","0011U00000KuFjlQAF","Trx.FinAcct.0011U00000KuFjlQAF-1567-12088","6. Greater than 15Y","2019-01-26","4. 50-69",1000
"20190823181914853028","A","","Balanced Growth","Tara Cox","1 - Platinum","2019-10-07","2019-03-28","Mass Market","Tier 2",True,"FinAcct.0011U00000KuFjlQAF-1567","Allen Advisor","1. Less than 50k","Mutual Fund","Male","Debit","CA","0011U00000KuFjlQAF","Trx.FinAcct.0011U00000KuFjlQAF-1567-12092","6. Greater than 15Y","2019-01-26","4. 50-69",1000
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-11-08","High Net Worth Families","Tier 3",True,"FinAcct.0011U00000KuFjkQAF-1566","Allen Advisor","2. Between 50k and 250k","Fixed Annuity","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1566-12105","6. Greater than 15Y","2019-02-16","3. 30-49",800
"20190823181914853028","A","","Income","Vera Hooper","5 - Standard","2019-10-07","2019-02-28","High Net Worth Families","Tier 3",True,"FinAcct.0011U00000KuFjkQAF-1566","Allen Advisor","2. Between 50k and 250k","Fixed Annuity","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1566-12109","6. Greater than 15Y","2019-02-16","3. 30-49",1000
"20190823181914853028","A","","Income","Vera Hooper","5 - Standard","2019-10-07","2019-04-25","High Net Worth Families","Tier 3",True,"FinAcct.0011U00000KuFjkQAF-1566","Allen Advisor","2. Between 50k and 250k","Fixed Annuity","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1566-12111","6. Greater than 15Y","2019-02-16","3. 30-49",100
"20190823181914853028","A","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-03-16","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12115","6. Greater than 15Y","2019-02-16","3. 30-49",500
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-06-29","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12122","6. Greater than 15Y","2019-02-16","3. 30-49",1000
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-09-12","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Credit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12127","6. Greater than 15Y","2019-02-16","3. 30-49",500
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-09-27","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12128","6. Greater than 15Y","2019-02-16","3. 30-49",800
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2019-01-25","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Credit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12136","6. Greater than 15Y","2019-02-16","3. 30-49",100
"20190823181914853028","A","","Income","Vera Hooper","5 - Standard","2019-10-07","2019-06-24","High Net Worth Families","Tier 3",False,"FinAcct.0011U00000KuFjkQAF-1565","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1565-12146","6. Greater than 15Y","2019-02-16","3. 30-49",500
"20190823181914853028","B","","Income","Vera Hooper","5 - Standard","2019-10-07","2018-04-26","High Net Worth Families","Tier 3",True,"FinAcct.0011U00000KuFjkQAF-1564","Allen Advisor","2. Between 50k and 250k","Mutual Fund","Male","Debit","CA","0011U00000KuFjkQAF","Trx.FinAcct.0011U00000KuFjkQAF-1564-12152","6. Greater than 15Y","2019-02-16","3. 30-49",100
