"LCT.EndTime","LCT.Status","Time","LCT.StartTime","AgentId","LCT.EndedBy","LCT.RequestTime","AgentIdFill","User.Name","LiveChatTranscriptId","TempAgentChatEndTime","Type","IsEndChatEvent","Id","Detail","IsNextChatEventTransfer","AgentTransferCount","AgentEndCount","AgentStartCount","NumConcurrentChats","LCT.Case.ED_Outcome__c","IsChatTransfered","AgentChatEndTime_sec_epoch","LCT.ChatDuration","AgentChatDuration"
"2020-03-05T23:19:34.000Z","Completed","2020-03-05T23:19:34.000Z","2020-03-05T23:16:18.000Z","005B0000003JLIHIA4","Visitor","2020-03-05T23:12:38.000Z","005B0000003JLIHIA4","Katie Adams","a4IB00000008VVSMA2","2020-03-05T23:19:34.000Z","EndVisitor",True,"a4JB00000000FRPMA2","Visitor clicked End Chat.",False,0,154,238,84,51.6,0,1583450374,481,0
"2020-03-05T23:13:17.000Z","Completed","2020-03-05T23:11:44.000Z","2020-03-05T23:12:14.000Z","005B0000003JLIEIA4","Visitor","2020-03-05T23:11:44.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000000OlmMAE","2020-03-05T23:11:44.000Z","ChatRequest",False,"a4JB00000000FRQMA2","Visitor requested chat.",False,0,130,223,93,51.6,0,1583449997,389,93
"2020-03-05T23:13:17.000Z","Completed","2020-03-05T23:11:44.000Z","2020-03-05T23:12:14.000Z","005B0000003JLIEIA4","Visitor","2020-03-05T23:11:44.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000000OlmMAE","2020-03-05T23:11:50.000Z","ChoiceRoute",False,"a4JB00000000FRRMA2","Choice chat request routed to all available qualified agents.",False,0,130,223,93,51.6,0,1583449910,389,6
"2020-03-05T23:13:17.000Z","Completed","2020-03-05T23:13:17.000Z","2020-03-05T23:12:14.000Z","005B0000003JLIEIA4","Visitor","2020-03-05T23:11:44.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000000OlmMAE","2020-03-05T23:13:17.000Z","LeaveVisitor",True,"a4JB00000000FRTMA2","Visitor left chat.",False,0,131,224,93,51.6,0,1583449997,389,0
"2020-03-05T23:10:43.000Z","Completed","2020-03-05T23:03:07.000Z","2020-03-05T23:06:19.000Z","005B0000003JLI4IAO","Agent","2020-03-05T23:03:07.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008Va9MAE","2020-03-05T23:03:07.000Z","ChatRequest",False,"a4JB00000000FRUMA2","Visitor requested chat.",False,0,86,139,53,81.6,0,1583449843,91,456
"2020-03-05T23:10:43.000Z","Completed","2020-03-05T23:10:43.000Z","2020-03-05T23:06:19.000Z","005B0000003JLI4IAO","Agent","2020-03-05T23:03:07.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008Va9MAE","2020-03-05T23:10:43.000Z","LeaveAgent",False,"a4JB00000000FRXMA2","Agent left chat.",False,0,87,141,54,81.6,0,1583449843,91,0
"2020-03-05T23:06:27.000Z","Completed","2020-03-05T23:03:07.000Z","2020-03-05T23:05:16.000Z","005B0000003JLI4IAO","Visitor","2020-03-05T23:03:07.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008VaAMAU","2020-03-05T23:03:07.000Z","ChatRequest",False,"a4JB00000000FRYMA2","Visitor requested chat.",False,0,86,139,53,81.6,0,1583449587,94,200
"2020-03-05T23:06:27.000Z","Completed","2020-03-05T23:03:07.000Z","2020-03-05T23:05:16.000Z","005B0000003JLI4IAO","Visitor","2020-03-05T23:03:07.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008VaAMAU","2020-03-05T23:06:04.000Z","ChoiceRoute",False,"a4JB00000000FRZMA2","Choice chat request routed to all available qualified agents.",False,0,86,139,53,81.6,0,1583449564,94,177
"2020-03-05T23:06:27.000Z","Completed","2020-03-05T23:06:27.000Z","2020-03-05T23:05:16.000Z","005B0000003JLI4IAO","Visitor","2020-03-05T23:03:07.000Z","005B0000003JLI4IAO","Zachary Fisher","a4IB00000008VaAMAU","2020-03-05T23:06:27.000Z","EndVisitor",True,"a4JB00000000FRbMAM","Visitor clicked End Chat.",False,0,87,140,53,81.6,0,1583449587,94,0
"2020-03-03T16:16:58.000Z","Completed","2020-03-03T16:16:58.000Z","2020-03-03T16:09:32.000Z","005B0000003JLIBIA4","Visitor","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZsMAM","2020-03-03T16:16:58.000Z","EndVisitor",True,"a4JB00000000FZ3MAM","Visitor clicked End Chat.",False,0,79,121,42,68.7,0,1583252218,306,0
"2020-03-03T16:15:49.000Z","Completed","2020-03-03T16:05:25.000Z","2020-03-03T16:07:52.000Z","005B0000003JLIBIA4","Agent","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZwMAM","2020-03-03T16:10:25.000Z","ChatRequest",False,"a4JB00000000FZ8MAM","Visitor requested chat.",False,0,77,117,40,68.7,0,1583251825,94,300
"2020-03-03T16:15:49.000Z","Completed","2020-03-03T16:05:25.000Z","2020-03-03T16:07:52.000Z","005B0000003JLIBIA4","Agent","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZwMAM","2020-03-03T16:05:25.000Z","ChoiceRoute",False,"a4JB00000000FZ9MAM","Choice chat request routed to all available qualified agents.",False,0,77,117,40,68.7,0,1583252149,94,624
"2020-03-03T16:14:40.000Z","Completed","2020-03-03T16:05:25.000Z","2020-03-03T16:06:41.000Z","005B0000003JLIBIA4","Visitor","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZvMAM","2020-03-03T16:05:25.000Z","ChatRequest",False,"a4JB00000000FZCMA2","Visitor requested chat.",False,0,77,117,40,68.7,0,1583252080,153,555
"2020-03-03T16:14:40.000Z","Completed","2020-03-03T16:13:44.000Z","2020-03-03T16:06:41.000Z","005B0000003JLIBIA4","Visitor","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZvMAM","2020-03-03T16:14:40.000Z","Accept",False,"a4JB00000000FZEMA2","Chat request accepted by agent.",False,0,77,121,44,68.7,1,1583252080,153,56
"2020-03-03T16:14:40.000Z","Completed","2020-03-03T16:14:40.000Z","2020-03-03T16:06:41.000Z","005B0000003JLIBIA4","Visitor","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZvMAM","2020-03-03T16:14:40.000Z","EndVisitor",True,"a4JB00000000FZFMA2","Visitor clicked End Chat.",False,0,78,121,43,68.7,0,1583252080,153,0
"2020-03-03T16:15:34.000Z","Missed","2020-03-03T16:15:34.000Z","2020-03-03T16:06:12.000Z","005B0000003JLIBIA4","Visitor","2020-03-03T16:05:25.000Z","005B0000003JLIBIA4","Katie Cole","a4IB00000008VZuMAM","2020-03-03T16:15:34.000Z","CancelVisitor",False,"a4JB00000000FZHMA2","Visitor clicked Cancel Chat.",False,0,78,121,43,68.7,0,1583252134,132,0
"2020-03-03T14:47:07.000Z","Completed","2020-03-03T14:41:55.000Z","2020-03-03T14:43:46.000Z","005B0000003JLIDIA4","Visitor","2020-03-03T14:41:55.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000OfAMAU","2020-03-03T14:41:55.000Z","ChatRequest",False,"a4JB00000000FZIMA2","Visitor requested chat.",False,0,69,113,44,51.6,0,1583246827,580,312
"2020-03-03T14:47:07.000Z","Completed","2020-03-03T14:41:55.000Z","2020-03-03T14:43:46.000Z","005B0000003JLIDIA4","Visitor","2020-03-03T14:41:55.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000OfAMAU","2020-03-03T14:46:59.000Z","ChoiceRoute",False,"a4JB00000000FZJMA2","Choice chat request routed to all available qualified agents.",False,0,69,113,44,51.6,0,1583246819,580,304
"2020-03-03T14:47:07.000Z","Completed","2020-03-03T14:46:59.000Z","2020-03-03T14:43:46.000Z","005B0000003JLIDIA4","Visitor","2020-03-03T14:41:55.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000OfAMAU","2020-03-03T14:47:07.000Z","Accept",False,"a4JB00000000FZKMA2","Chat request accepted by agent.",False,0,69,114,45,51.6,1,1583246827,580,8
"2020-03-03T14:47:07.000Z","Completed","2020-03-03T14:47:07.000Z","2020-03-03T14:43:46.000Z","005B0000003JLIDIA4","Visitor","2020-03-03T14:41:55.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000OfAMAU","2020-03-03T14:47:07.000Z","LeaveVisitor",True,"a4JB00000000FZLMA2","Visitor left chat.",False,0,70,114,44,51.6,0,1583246827,580,0
"2020-03-03T05:34:17.000Z","Completed","2020-03-03T05:25:01.000Z","2020-03-03T05:28:17.000Z","005B0000003JLIAIA4","Visitor","2020-03-03T05:25:01.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000000OcjMAE","2020-03-03T05:25:01.000Z","ChatRequest",False,"a4JB00000000FZMMA2","Visitor requested chat.",False,0,68,115,47,81.6,0,1583213657,586,556
"2020-03-03T05:34:17.000Z","Completed","2020-03-03T05:25:01.000Z","2020-03-03T05:28:17.000Z","005B0000003JLIAIA4","Visitor","2020-03-03T05:25:01.000Z","005B0000003JLIAIA4","Danielle Wright","a4IB00000000OcjMAE","2020-03-03T05:32:51.000Z","ChoiceRoute",False,"a4JB00000000FZNMA2","Choice chat request routed to all available qualified agents.",False,0,68,115,47,81.6,0,1583213571,586,470
"2020-03-01T22:26:45.000Z","Completed","2020-03-01T22:25:21.000Z","2020-03-01T22:26:07.000Z","005B0000003JLIDIA4","Visitor","2020-03-01T22:25:21.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000008VkeMAE","2020-03-01T22:25:21.000Z","ChoiceRoute",False,"a4JB00000000FejMAE","Choice chat request routed to all available qualified agents.",False,0,65,109,44,51.6,0,1583101605,396,84
"2020-03-01T22:26:45.000Z","Completed","2020-03-01T22:26:12.000Z","2020-03-01T22:26:07.000Z","005B0000003JLIDIA4","Visitor","2020-03-01T22:25:21.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000008VkeMAE","2020-03-01T22:26:45.000Z","Accept",False,"a4JB00000000FekMAE","Chat request accepted by agent.",False,0,65,110,45,51.6,1,1583101605,396,33
"2020-03-01T22:17:11.000Z","Missed","2020-03-01T22:10:29.000Z","2020-03-01T22:11:11.000Z","005B0000003JLI8IAO","Visitor","2020-03-01T22:10:29.000Z","005B0000003JLI8IAO","Nathaniel Castillo","a4IB00000008VVaMAM","2020-03-01T22:16:11.000Z","ChatRequest",False,"a4JB00000000FemMAE","Visitor requested chat.",False,0,69,108,39,68.1,0,1583100971,558,342
"2020-03-01T22:17:11.000Z","Missed","2020-03-01T22:16:51.000Z","2020-03-01T22:11:11.000Z","005B0000003JLI8IAO","Visitor","2020-03-01T22:10:29.000Z","005B0000003JLI8IAO","Nathaniel Castillo","a4IB00000008VVaMAM","2020-03-01T22:17:11.000Z","CancelNoAgent",False,"a4JB00000000FeoMAE","Chat request canceled because no qualifying agents were available.",False,0,69,108,39,68.1,0,1583101031,558,20
"2020-03-01T21:46:52.000Z","Missed","2020-03-01T21:40:56.000Z","2020-03-01T21:42:54.000Z","005B0000003JLIJIA4","Visitor","2020-03-01T21:40:56.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000004l2DMAQ","2020-03-01T21:43:27.000Z","ChatRequest",False,"a4JB00000000FeqMAE","Visitor requested chat.",False,0,102,159,57,51.6,0,1583099007,101,151
"2020-03-01T21:46:52.000Z","Missed","2020-03-01T21:43:43.000Z","2020-03-01T21:42:54.000Z","005B0000003JLIJIA4","Visitor","2020-03-01T21:40:56.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000004l2DMAQ","2020-03-01T21:46:52.000Z","CancelNoAgent",False,"a4JB00000000FesMAE","Chat request canceled because no qualifying agents were available.",False,0,102,159,57,51.6,0,1583099212,101,189
"2020-03-01T21:46:52.000Z","Missed","2020-03-01T21:46:52.000Z","2020-03-01T21:42:54.000Z","005B0000003JLIJIA4","Visitor","2020-03-01T21:40:56.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000004l2DMAQ","2020-03-01T21:46:52.000Z","LeaveVisitor",False,"a4JB00000000FetMAE","Visitor left chat.",False,0,102,159,57,51.6,0,1583099212,101,0
"2020-03-01T21:40:02.000Z","Completed","2020-03-01T21:27:35.000Z","2020-03-01T21:31:00.000Z","005B0000003JLI8IAO","Agent","2020-03-01T21:27:35.000Z","005B0000003JLI8IAO","Nathaniel Castillo","a4IB00000008VZrMAM","2020-03-01T21:32:03.000Z","ChatRequest",False,"a4JB00000000FeuMAE","Visitor requested chat.",False,0,68,107,39,68.1,0,1583098323,434,268
"2020-03-01T21:40:02.000Z","Completed","2020-03-01T21:40:02.000Z","2020-03-01T21:31:00.000Z","005B0000003JLI8IAO","Agent","2020-03-01T21:27:35.000Z","005B0000003JLI8IAO","Nathaniel Castillo","a4IB00000008VZrMAM","2020-03-01T21:40:02.000Z","EndAgent",True,"a4JB00000000FexMAE","Agent clicked End Chat.",False,0,69,108,39,68.1,0,1583098802,434,0
"2020-03-01T21:33:57.000Z","Completed","2020-03-01T21:24:33.000Z","2020-03-01T21:24:34.000Z","005B0000003JLI5IAO","Agent","2020-03-01T21:24:33.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000000OWVMA2","2020-03-01T21:24:33.000Z","ChatRequest",False,"a4JB00000000FeyMAE","Visitor requested chat.",False,0,119,194,75,51.6,0,1583098437,599,564
"2020-03-01T21:33:57.000Z","Completed","2020-03-01T21:33:57.000Z","2020-03-01T21:24:34.000Z","005B0000003JLI5IAO","Agent","2020-03-01T21:24:33.000Z","005B0000003JLI5IAO","Crystal Rodriguez","a4IB00000000OWVMA2","2020-03-01T21:33:57.000Z","LeaveAgent",False,"a4JB00000000Ff1MAE","Agent left chat.",False,0,119,195,76,51.6,0,1583098437,599,0
"2020-03-01T21:22:14.000Z","Completed","2020-03-01T21:22:14.000Z","2020-03-01T21:19:00.000Z","005B0000003JLI9IAO","Visitor","2020-03-01T21:16:41.000Z","005B0000003JLI9IAO","Matthew Wong","a4IB00000000OZxMAM","2020-03-01T21:22:14.000Z","EndVisitor",True,"a4JB00000000Ff5MAE","Visitor clicked End Chat.",False,0,97,139,42,51.6,0,1583097734,62,0
"2020-02-29T22:18:14.000Z","Completed","2020-02-29T22:11:44.000Z","2020-02-29T22:16:04.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfRMAU","2020-02-29T22:16:24.000Z","ChatRequest",False,"a4JB00000000Fj8MAE","Visitor requested chat.",False,0,109,175,66,51.6,0,1583014584,562,280
"2020-02-29T22:17:50.000Z","Completed","2020-02-29T22:11:44.000Z","2020-02-29T22:15:48.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfOMAU","2020-02-29T22:11:44.000Z","ChoiceRoute",False,"a4JB00000000FjDMAU","Choice chat request routed to all available qualified agents.",False,0,109,175,66,51.6,0,1583014670,308,366
"2020-02-29T22:17:50.000Z","Completed","2020-02-29T22:12:21.000Z","2020-02-29T22:15:48.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfOMAU","2020-02-29T22:17:50.000Z","Accept",False,"a4JB00000000FjEMAU","Chat request accepted by agent.",False,0,109,176,67,51.6,1,1583014670,308,329
"2020-02-29T22:17:50.000Z","Completed","2020-02-29T22:17:50.000Z","2020-02-29T22:15:48.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfOMAU","2020-02-29T22:17:50.000Z","EndAgent",True,"a4JB00000000FjFMAU","Agent clicked End Chat.",False,0,112,180,68,51.6,0,1583014670,308,0
"2020-02-29T22:16:37.000Z","Completed","2020-02-29T22:14:26.000Z","2020-02-29T22:14:26.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfPMAU","2020-02-29T22:16:37.000Z","Accept",False,"a4JB00000000FjIMAU","Chat request accepted by agent.",False,0,110,178,68,51.6,0,1583014597,43,131
"2020-02-29T22:16:37.000Z","Completed","2020-02-29T22:16:37.000Z","2020-02-29T22:14:26.000Z","005B0000003JLICIA4","Agent","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfPMAU","2020-02-29T22:16:37.000Z","LeaveAgent",False,"a4JB00000000FjJMAU","Agent left chat.",False,0,111,180,69,51.6,0,1583014597,43,0
"2020-02-29T22:13:59.000Z","Completed","2020-02-29T22:11:44.000Z","2020-02-29T22:12:38.000Z","005B0000003JLICIA4","Visitor","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfQMAU","2020-02-29T22:11:44.000Z","ChoiceRoute",False,"a4JB00000000FjLMAU","Choice chat request routed to all available qualified agents.",False,0,109,175,66,51.6,0,1583014439,523,135
"2020-02-29T22:13:59.000Z","Completed","2020-02-29T22:13:59.000Z","2020-02-29T22:12:38.000Z","005B0000003JLICIA4","Visitor","2020-02-29T22:11:44.000Z","005B0000003JLICIA4","Jennifer Barton","a4IB00000008VfQMAU","2020-02-29T22:13:59.000Z","EndVisitor",True,"a4JB00000000FjNMAU","Visitor clicked End Chat.",False,0,110,177,67,51.6,0,1583014439,523,0
"2020-02-29T21:31:17.000Z","Completed","2020-02-29T21:26:50.000Z","2020-02-29T21:29:56.000Z","005B0000003JLIDIA4","Agent","2020-02-29T21:26:50.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000Oe6MAE","2020-02-29T21:26:50.000Z","ChatRequest",False,"a4JB00000000FjOMAU","Visitor requested chat.",False,0,63,106,43,51.6,0,1583011877,137,267
"2020-02-29T21:31:17.000Z","Completed","2020-02-29T21:26:50.000Z","2020-02-29T21:29:56.000Z","005B0000003JLIDIA4","Agent","2020-02-29T21:26:50.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000Oe6MAE","2020-02-29T21:28:58.000Z","ChoiceRoute",False,"a4JB00000000FjPMAU","Choice chat request routed to all available qualified agents.",False,0,63,106,43,51.6,0,1583011738,137,128
"2020-02-29T21:31:05.000Z","Completed","2020-02-29T21:27:27.000Z","2020-02-29T21:28:10.000Z","005B0000003JLIDIA4","Agent","2020-02-29T21:26:50.000Z","005B0000003JLIDIA4","Tammy Foley","a4IB00000000Oe5MAE","2020-02-29T21:31:05.000Z","Accept",False,"a4JB00000000FjUMAU","Chat request accepted by agent.",False,0,63,107,44,51.6,1,1583011865,208,218
"2020-02-18T23:08:28.000Z","Completed","2020-02-18T23:02:27.000Z","2020-02-18T23:05:29.000Z","005B0000003JLIFIA4","Visitor","2020-02-18T23:02:27.000Z","005B0000003JLIFIA4","Allison Medina","a4IB00000008VjSMAU","2020-02-18T23:08:16.000Z","ChatRequest",False,"a4JB00000000GFGMA2","Visitor requested chat.",False,0,57,106,49,81.6,0,1582067296,105,349
"2020-02-18T23:08:28.000Z","Completed","2020-02-18T23:02:27.000Z","2020-02-18T23:05:29.000Z","005B0000003JLIFIA4","Visitor","2020-02-18T23:02:27.000Z","005B0000003JLIFIA4","Allison Medina","a4IB00000008VjSMAU","2020-02-18T23:02:27.000Z","ChoiceRoute",False,"a4JB00000000GFHMA2","Choice chat request routed to all available qualified agents.",False,0,57,106,49,81.6,0,1582067308,105,361
"2020-02-18T23:08:28.000Z","Completed","2020-02-18T23:08:16.000Z","2020-02-18T23:05:29.000Z","005B0000003JLIFIA4","Visitor","2020-02-18T23:02:27.000Z","005B0000003JLIFIA4","Allison Medina","a4IB00000008VjSMAU","2020-02-18T23:08:28.000Z","Accept",False,"a4JB00000000GFIMA2","Chat request accepted by agent.",False,0,57,107,50,81.6,1,1582067308,105,12
"2020-02-18T23:08:28.000Z","Completed","2020-02-18T23:08:28.000Z","2020-02-18T23:05:29.000Z","005B0000003JLIFIA4","Visitor","2020-02-18T23:02:27.000Z","005B0000003JLIFIA4","Allison Medina","a4IB00000008VjSMAU","2020-02-18T23:08:28.000Z","EndVisitor",True,"a4JB00000000GFJMA2","Visitor clicked End Chat.",False,0,58,107,49,81.6,0,1582067308,105,0
"2020-02-18T23:07:03.000Z","Missed","2020-02-18T22:58:43.000Z","2020-02-18T22:58:44.000Z","005B0000003JLIJIA4","Visitor","2020-02-18T22:58:43.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OTJMA2","2020-02-18T23:07:03.000Z","ChatRequest",False,"a4JB00000000GFKMA2","Visitor requested chat.",False,0,76,130,54,51.6,0,1582067223,218,500
"2020-02-18T23:07:03.000Z","Missed","2020-02-18T23:07:03.000Z","2020-02-18T22:58:44.000Z","005B0000003JLIJIA4","Visitor","2020-02-18T22:58:43.000Z","005B0000003JLIJIA4","Vincent Parrish","a4IB00000000OTJMA2","2020-02-18T23:07:03.000Z","CancelVisitor",False,"a4JB00000000GFLMA2","Visitor clicked Cancel Chat.",False,0,76,130,54,51.6,0,1582067223,218,0
"2020-02-18T22:59:02.000Z","Completed","2020-02-18T22:53:23.000Z","2020-02-18T22:58:05.000Z","005B0000003JLI7IAO","Agent","2020-02-18T22:53:23.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004kpfMAA","2020-02-18T22:53:23.000Z","ChatRequest",False,"a4JB00000000GFMMA2","Visitor requested chat.",False,0,118,197,79,51.6,0,1582066742,254,339
"2020-02-18T22:59:02.000Z","Completed","2020-02-18T22:59:02.000Z","2020-02-18T22:58:05.000Z","005B0000003JLI7IAO","Agent","2020-02-18T22:53:23.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004kpfMAA","2020-02-18T22:59:02.000Z","LeaveAgent",False,"a4JB00000000GFPMA2","Agent left chat.",False,0,119,199,80,51.6,0,1582066742,254,0
"2020-02-18T23:07:05.000Z","Missed","2020-02-18T22:53:23.000Z","2020-02-18T22:58:03.000Z","005B0000003JLI7IAO","Visitor","2020-02-18T22:53:23.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004knLMAQ","2020-02-18T23:07:05.000Z","ChatRequest",False,"a4JB00000000GFQMA2","Visitor requested chat.",False,0,118,197,79,51.6,0,1582067225,515,822
"2020-02-18T23:07:05.000Z","Missed","2020-02-18T23:07:05.000Z","2020-02-18T22:58:03.000Z","005B0000003JLI7IAO","Visitor","2020-02-18T22:53:23.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004knLMAQ","2020-02-18T23:07:05.000Z","CancelVisitor",False,"a4JB00000000GFRMA2","Visitor clicked Cancel Chat.",False,0,120,200,80,51.6,0,1582067225,515,0
"2020-02-18T22:56:55.000Z","Completed","2020-02-18T22:53:23.000Z","2020-02-18T22:55:08.000Z","005B0000003JLI7IAO","Visitor","2020-02-18T22:53:23.000Z","005B0000003JLI7IAO","Jane Nelson","a4IB00000004kr3MAA","2020-02-18T22:53:23.000Z","ChoiceRoute",False,"a4JB00000000GFTMA2","Choice chat request routed to all available qualified agents.",False,0,118,197,79,51.6,0,1582066615,335,212
"2020-02-18T18:27:10.000Z","Completed","2020-02-18T18:22:20.000Z","2020-02-18T18:21:26.000Z","005B0000003JLIEIA4","Visitor","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kfLMAQ","2020-02-18T18:27:10.000Z","Accept",False,"a4JB00000000GH0MAM","Chat request accepted by agent.",False,0,101,179,78,66.2,1,1582050430,554,290
"2020-02-18T18:27:10.000Z","Completed","2020-02-18T18:27:10.000Z","2020-02-18T18:21:26.000Z","005B0000003JLIEIA4","Visitor","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kfLMAQ","2020-02-18T18:27:10.000Z","LeaveVisitor",True,"a4JB00000000GH1MAM","Visitor left chat.",False,0,103,179,76,66.2,0,1582050430,554,0
"2020-02-18T18:28:20.000Z","Completed","2020-02-18T18:16:45.000Z","2020-02-18T18:20:50.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kfOMAQ","2020-02-18T18:18:39.000Z","ChatRequest",False,"a4JB00000000GH2MAM","Visitor requested chat.",False,0,101,176,75,66.2,0,1582049919,22,114
"2020-02-18T18:28:20.000Z","Completed","2020-02-18T18:18:39.000Z","2020-02-18T18:20:50.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kfOMAQ","2020-02-18T18:28:20.000Z","Accept",False,"a4JB00000000GH4MAM","Chat request accepted by agent.",False,0,101,177,76,66.2,1,1582050500,22,581
"2020-02-18T18:28:20.000Z","Completed","2020-02-18T18:28:20.000Z","2020-02-18T18:20:50.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kfOMAQ","2020-02-18T18:28:20.000Z","LeaveAgent",False,"a4JB00000000GH5MAM","Agent left chat.",False,0,103,179,76,66.2,0,1582050500,22,0
"2020-02-18T18:23:33.000Z","Completed","2020-02-18T18:16:45.000Z","2020-02-18T18:17:52.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kkKMAQ","2020-02-18T18:16:45.000Z","ChatRequest",False,"a4JB00000000GH6MAM","Visitor requested chat.",False,0,101,176,75,66.2,0,1582050213,584,408
"2020-02-18T18:23:33.000Z","Completed","2020-02-18T18:16:45.000Z","2020-02-18T18:17:52.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kkKMAQ","2020-02-18T18:18:41.000Z","ChoiceRoute",False,"a4JB00000000GH7MAM","Choice chat request routed to all available qualified agents.",False,0,101,176,75,66.2,0,1582049921,584,116
"2020-02-18T18:23:33.000Z","Completed","2020-02-18T18:18:41.000Z","2020-02-18T18:17:52.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kkKMAQ","2020-02-18T18:23:33.000Z","Accept",False,"a4JB00000000GH8MAM","Chat request accepted by agent.",False,0,101,178,77,66.2,1,1582050213,584,292
"2020-02-18T18:23:33.000Z","Completed","2020-02-18T18:23:33.000Z","2020-02-18T18:17:52.000Z","005B0000003JLIEIA4","Agent","2020-02-18T18:16:45.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000004kkKMAQ","2020-02-18T18:23:33.000Z","EndAgent",True,"a4JB00000000GH9MAM","Agent clicked End Chat.",False,0,102,179,77,66.2,0,1582050213,584,0
"2020-02-18T17:55:30.000Z","Missed","2020-02-18T17:47:38.000Z","2020-02-18T17:50:34.000Z","005B0000003JLIEIA4","Visitor","2020-02-18T17:47:38.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008Vg3MAE","2020-02-18T17:55:30.000Z","ChatRequest",False,"a4JB00000000GHAMA2","Visitor requested chat.",False,0,99,176,77,67.0,0,1582048530,442,472
"2020-02-18T17:55:30.000Z","Missed","2020-02-18T17:55:30.000Z","2020-02-18T17:50:34.000Z","005B0000003JLIEIA4","Visitor","2020-02-18T17:47:38.000Z","005B0000003JLIEIA4","Melody Moore","a4IB00000008Vg3MAE","2020-02-18T17:55:30.000Z","CancelVisitor",False,"a4JB00000000GHBMA2","Visitor clicked Cancel Chat.",False,0,101,176,75,67.0,0,1582048530,442,0
