"LastModifiedDate","IsDeleted","ServicePresenceStatusId","IsCurrentState","StatusEndDate","Name","SystemModstamp","StatusStartDate","UserId","CreatedDate","UserId.Name","Id","ServicePresenceStatusId.MasterLabel","IsAway","StatusDuration","IdleDuration","ConfiguredCapacity","AverageCapacity","AtCapacityDuration"
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","false","2019-07-28T22:27:12.000Z","1125","2020-07-01T08:22:24.000Z","2019-07-28T22:16:15.000Z","005B0000003JLILIA4","2019-07-28T22:16:15.000Z","Kyle Warren","a4BB00000004FBgMAM","Available - LiveMessage","true",657,94,206,68,33
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-05-29T00:51:30.000Z","1126","2020-07-01T08:22:24.000Z","2019-05-29T00:41:01.000Z","005B0000003JLILIA4","2019-05-29T00:41:01.000Z","Kyle Warren","a4BB00000004FBhMAM","Busy - Lunch","false",629,364,507,455,827
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","false","2020-02-08T08:11:27.000Z","493","2020-07-01T08:22:24.000Z","2020-02-08T08:08:43.000Z","005B0000003JLI8IAO","2020-02-08T08:08:43.000Z","Nathaniel Castillo","a4BB00000004F1UMAU","Busy","false",164,163,146,331,462
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","true","2019-10-06T12:07:09.000Z","494","2020-07-01T08:22:24.000Z","2019-10-06T12:06:02.000Z","005B0000003JLI8IAO","2019-10-06T12:06:02.000Z","Nathaniel Castillo","a4BB00000004F1VMAU","Busy - Lunch","false",67,288,105,257,149
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-07-08T17:53:34.000Z","495","2020-07-01T08:22:24.000Z","2019-07-08T17:45:46.000Z","005B0000003JLI8IAO","2019-07-08T17:45:46.000Z","Nathaniel Castillo","a4BB00000004F1WMAU","Busy - Training","true",468,584,319,353,122
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-06-02T16:05:02.000Z","496","2020-07-01T08:22:24.000Z","2019-06-02T15:51:00.000Z","005B0000003JLI8IAO","2019-06-02T15:51:00.000Z","Nathaniel Castillo","a4BB00000004F1XMAU","Busy - Lunch","false",842,558,499,48,514
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2020-02-26T20:22:35.000Z","497","2020-07-01T08:22:24.000Z","2020-02-26T20:17:56.000Z","005B0000003JLI8IAO","2020-02-26T20:17:56.000Z","Nathaniel Castillo","a4BB00000004F1YMAU","Available - Live Agent","false",279,295,128,282,541
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-04-23T00:14:27.000Z","498","2020-07-01T08:22:24.000Z","2019-04-23T00:03:28.000Z","005B0000003JLI8IAO","2019-04-23T00:03:28.000Z","Nathaniel Castillo","a4BB00000004F1ZMAU","Busy - Training","false",659,559,312,415,92
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2019-07-11T11:27:35.000Z","499","2020-07-01T08:22:24.000Z","2019-07-11T11:13:57.000Z","005B0000003JLI8IAO","2019-07-11T11:13:57.000Z","Nathaniel Castillo","a4BB00000004F1aMAE","Available - Live Agent","true",818,261,484,163,235
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2020-03-02T11:30:35.000Z","500","2020-07-01T08:22:24.000Z","2020-03-02T11:28:43.000Z","005B0000003JLI8IAO","2020-03-02T11:28:43.000Z","Nathaniel Castillo","a4BB00000004F1bMAE","Available - Cases","false",112,598,594,108,369
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-03-31T22:33:29.000Z","501","2020-07-01T08:22:24.000Z","2019-03-31T22:24:21.000Z","005B0000003JLI8IAO","2019-03-31T22:24:21.000Z","Nathaniel Castillo","a4BB00000004F1cMAE","Available - Cases","true",548,392,237,476,415
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2020-01-29T03:57:38.000Z","502","2020-07-01T08:22:24.000Z","2020-01-29T03:51:03.000Z","005B0000003JLI8IAO","2020-01-29T03:51:03.000Z","Nathaniel Castillo","a4BB00000004F1dMAE","Available - Cases","true",395,436,503,325,630
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","false","2019-05-19T00:46:47.000Z","503","2020-07-01T08:22:24.000Z","2019-05-19T00:41:58.000Z","005B0000003JLI8IAO","2019-05-19T00:41:58.000Z","Nathaniel Castillo","a4BB00000004F1eMAE","Available - Live Agent","true",289,550,277,363,354
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-10-16T02:44:22.000Z","504","2020-07-01T08:22:24.000Z","2019-10-16T02:38:44.000Z","005B0000003JLI8IAO","2019-10-16T02:38:44.000Z","Nathaniel Castillo","a4BB00000004F1fMAE","Available - Cases","false",338,264,594,469,260
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2019-09-03T11:26:52.000Z","505","2020-07-01T08:22:24.000Z","2019-09-03T11:16:35.000Z","005B0000003JLI8IAO","2019-09-03T11:16:35.000Z","Nathaniel Castillo","a4BB00000004F1gMAE","Available - LiveMessage","false",617,185,557,405,379
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2019-03-22T01:09:39.000Z","506","2020-07-01T08:22:24.000Z","2019-03-22T01:07:23.000Z","005B0000003JLI8IAO","2019-03-22T01:07:23.000Z","Nathaniel Castillo","a4BB00000004F1hMAE","Available - LiveMessage","true",136,294,261,34,234
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2019-07-19T03:37:03.000Z","507","2020-07-01T08:22:24.000Z","2019-07-19T03:30:34.000Z","005B0000003JLIHIA4","2019-07-19T03:30:34.000Z","Katie Adams","a4BB00000004F1iMAE","Available - Live Agent","true",389,74,68,37,149
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-07-01T10:00:31.000Z","508","2020-07-01T08:22:24.000Z","2019-07-01T09:51:15.000Z","005B0000003JLIHIA4","2019-07-01T09:51:15.000Z","Katie Adams","a4BB00000004F1jMAE","Available - Cases","true",556,361,158,356,539
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2020-01-26T02:17:03.000Z","509","2020-07-01T08:22:24.000Z","2020-01-26T02:05:40.000Z","005B0000003JLIHIA4","2020-01-26T02:05:40.000Z","Katie Adams","a4BB00000004F1kMAE","Busy - Break","false",683,383,334,282,181
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2020-02-15T18:31:43.000Z","510","2020-07-01T08:22:24.000Z","2020-02-15T18:22:18.000Z","005B0000003JLIHIA4","2020-02-15T18:22:18.000Z","Katie Adams","a4BB00000004F1lMAE","Busy - Training","false",565,276,479,287,473
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2020-02-19T04:34:44.000Z","511","2020-07-01T08:22:24.000Z","2020-02-19T04:30:40.000Z","005B0000003JLIHIA4","2020-02-19T04:30:40.000Z","Katie Adams","a4BB00000004F1mMAE","Busy - Training","true",244,478,232,58,511
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","true","2019-03-22T22:52:22.000Z","512","2020-07-01T08:22:24.000Z","2019-03-22T22:50:06.000Z","005B0000003JLIHIA4","2019-03-22T22:50:06.000Z","Katie Adams","a4BB00000004F1nMAE","Busy - Break","false",136,458,61,179,150
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-06-11T00:29:58.000Z","513","2020-07-01T08:22:24.000Z","2019-06-11T00:24:47.000Z","005B0000003JLIHIA4","2019-06-11T00:24:47.000Z","Katie Adams","a4BB00000004F1oMAE","Busy - Training","true",311,111,442,372,761
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","true","2019-06-23T21:12:18.000Z","514","2020-07-01T08:22:24.000Z","2019-06-23T21:11:03.000Z","005B0000003JLIHIA4","2019-06-23T21:11:03.000Z","Katie Adams","a4BB00000004F1pMAE","Available - Cases","true",75,469,43,313,464
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","false","2019-06-21T11:17:22.000Z","814","2020-07-01T08:22:24.000Z","2019-06-21T11:04:02.000Z","005B0000003JLI7IAO","2019-06-21T11:04:02.000Z","Jane Nelson","a4BB00000004F6fMAE","Available - LiveMessage","false",800,199,178,82,824
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2020-02-12T13:08:17.000Z","815","2020-07-01T08:22:24.000Z","2020-02-12T13:01:58.000Z","005B0000003JLI7IAO","2020-02-12T13:01:58.000Z","Jane Nelson","a4BB00000004F6gMAE","Busy - Break","false",379,551,425,213,376
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-04-19T02:14:03.000Z","816","2020-07-01T08:22:24.000Z","2019-04-19T02:08:57.000Z","005B0000003JLI7IAO","2019-04-19T02:08:57.000Z","Jane Nelson","a4BB00000004F6hMAE","Busy - Training","true",306,578,170,306,384
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","false","2020-02-25T22:45:31.000Z","817","2020-07-01T08:22:24.000Z","2020-02-25T22:39:25.000Z","005B0000003JLI7IAO","2020-02-25T22:39:25.000Z","Jane Nelson","a4BB00000004F6iMAE","Available - Live Agent","true",366,240,313,89,442
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-03-09T12:02:39.000Z","818","2020-07-01T08:22:24.000Z","2019-03-09T11:51:50.000Z","005B0000003JLI7IAO","2019-03-09T11:51:50.000Z","Jane Nelson","a4BB00000004F6jMAE","Available - Cases","true",649,527,396,299,596
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-04-27T02:19:25.000Z","819","2020-07-01T08:22:24.000Z","2019-04-27T02:16:03.000Z","005B0000003JLI7IAO","2019-04-27T02:16:03.000Z","Jane Nelson","a4BB00000004F6kMAE","Busy - Training","false",202,171,210,473,152
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-08-11T22:58:43.000Z","820","2020-07-01T08:22:24.000Z","2019-08-11T22:54:24.000Z","005B0000003JLI7IAO","2019-08-11T22:54:24.000Z","Jane Nelson","a4BB00000004F6lMAE","Busy - Training","true",259,378,539,288,506
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-12-20T18:24:29.000Z","821","2020-07-01T08:22:24.000Z","2019-12-20T18:09:55.000Z","005B0000003JLI7IAO","2019-12-20T18:09:55.000Z","Jane Nelson","a4BB00000004F6mMAE","Busy - Training","true",874,439,400,57,733
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2020-01-01T23:13:22.000Z","822","2020-07-01T08:22:24.000Z","2020-01-01T23:06:42.000Z","005B0000003JLI7IAO","2020-01-01T23:06:42.000Z","Jane Nelson","a4BB00000004F6nMAE","Available - LiveMessage","false",400,300,60,65,70
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","false","2019-11-13T10:39:55.000Z","823","2020-07-01T08:22:24.000Z","2019-11-13T10:27:15.000Z","005B0000003JLIGIA4","2019-11-13T10:27:15.000Z","Nicole Gill","a4BB00000004F6oMAE","Busy","true",760,75,346,315,892
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-07-17T19:19:21.000Z","824","2020-07-01T08:22:24.000Z","2019-07-17T19:17:47.000Z","005B0000003JLIGIA4","2019-07-17T19:17:47.000Z","Nicole Gill","a4BB00000004F6pMAE","Busy - Training","true",94,479,42,341,811
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2019-09-29T11:01:29.000Z","825","2020-07-01T08:22:24.000Z","2019-09-29T10:47:06.000Z","005B0000003JLIGIA4","2019-09-29T10:47:06.000Z","Nicole Gill","a4BB00000004F6qMAE","Available - Live Agent","true",863,501,340,374,48
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-07-26T22:20:55.000Z","826","2020-07-01T08:22:24.000Z","2019-07-26T22:12:30.000Z","005B0000003JLIGIA4","2019-07-26T22:12:30.000Z","Nicole Gill","a4BB00000004F6rMAE","Busy - Training","true",505,154,104,327,213
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","false","2019-09-28T02:43:45.000Z","827","2020-07-01T08:22:24.000Z","2019-09-28T02:30:19.000Z","005B0000003JLIGIA4","2019-09-28T02:30:19.000Z","Nicole Gill","a4BB00000004F6sMAE","Available - LiveMessage","false",806,408,421,196,553
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-12-07T17:52:34.000Z","828","2020-07-01T08:22:24.000Z","2019-12-07T17:52:02.000Z","005B0000003JLIGIA4","2019-12-07T17:52:02.000Z","Nicole Gill","a4BB00000004F6tMAE","Busy - Training","false",32,99,84,129,630
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2019-04-11T00:53:12.000Z","829","2020-07-01T08:22:24.000Z","2019-04-11T00:40:55.000Z","005B0000003JLIGIA4","2019-04-11T00:40:55.000Z","Nicole Gill","a4BB00000004F6uMAE","Available - Live Agent","true",737,520,427,271,337
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","false","2020-03-03T14:59:48.000Z","830","2020-07-01T08:22:24.000Z","2020-03-03T14:48:11.000Z","005B0000003JLIGIA4","2020-03-03T14:48:11.000Z","Nicole Gill","a4BB00000004F6vMAE","Busy","false",697,559,418,56,441
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","true","2020-01-25T18:24:44.000Z","831","2020-07-01T08:22:24.000Z","2020-01-25T18:22:02.000Z","005B0000003JLIGIA4","2020-01-25T18:22:02.000Z","Nicole Gill","a4BB00000004F6wMAE","Busy - Break","false",162,238,130,205,692
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","true","2019-08-04T12:38:28.000Z","832","2020-07-01T08:22:24.000Z","2019-08-04T12:36:28.000Z","005B0000003JLIGIA4","2019-08-04T12:36:28.000Z","Nicole Gill","a4BB00000004F6xMAE","Busy - Lunch","true",120,457,156,245,725
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2019-11-20T08:40:27.000Z","833","2020-07-01T08:22:24.000Z","2019-11-20T08:34:26.000Z","005B0000003JLIGIA4","2019-11-20T08:34:26.000Z","Nicole Gill","a4BB00000004F6yMAE","Busy - Break","false",361,81,201,465,158
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-11-28T11:21:24.000Z","834","2020-07-01T08:22:24.000Z","2019-11-28T11:07:12.000Z","005B0000003JLIGIA4","2019-11-28T11:07:12.000Z","Nicole Gill","a4BB00000004F6zMAE","Available - Cases","true",852,131,525,304,782
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-06-01T05:44:48.000Z","835","2020-07-01T08:22:24.000Z","2019-06-01T05:44:11.000Z","005B0000003JLIGIA4","2019-06-01T05:44:11.000Z","Nicole Gill","a4BB00000004F70MAE","Busy - Lunch","false",37,293,508,182,448
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","true","2019-10-23T03:15:19.000Z","1127","2020-07-01T08:22:24.000Z","2019-10-23T03:11:25.000Z","005B0000003JLILIA4","2019-10-23T03:11:25.000Z","Kyle Warren","a4BB00000004FBiMAM","Busy - Break","true",234,259,523,46,335
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","true","2020-01-21T01:01:40.000Z","1128","2020-07-01T08:22:24.000Z","2020-01-21T00:48:03.000Z","005B0000003JLILIA4","2020-01-21T00:48:03.000Z","Kyle Warren","a4BB00000004FBjMAM","Available - Live Agent","true",817,482,89,67,83
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-03-11T01:41:54.000Z","1129","2020-07-01T08:22:24.000Z","2019-03-11T01:28:08.000Z","005B0000003JLILIA4","2019-03-11T01:28:08.000Z","Kyle Warren","a4BB00000004FBkMAM","Busy - Training","true",826,269,463,67,495
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-06-25T03:13:14.000Z","1130","2020-07-01T08:22:24.000Z","2019-06-25T03:03:42.000Z","005B0000003JLILIA4","2019-06-25T03:03:42.000Z","Kyle Warren","a4BB00000004FBlMAM","Busy - Lunch","true",572,563,135,79,99
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-09-16T17:18:20.000Z","1131","2020-07-01T08:22:24.000Z","2019-09-16T17:04:39.000Z","005B0000003JLIMIA4","2019-09-16T17:04:39.000Z","James Owen","a4BB00000004FBmMAM","Busy - Training","false",821,413,205,343,214
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2020-01-30T01:20:10.000Z","1132","2020-07-01T08:22:24.000Z","2020-01-30T01:16:25.000Z","005B0000003JLIMIA4","2020-01-30T01:16:25.000Z","James Owen","a4BB00000004FBnMAM","Available - Cases","true",225,120,117,56,564
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2020-02-11T11:19:22.000Z","1133","2020-07-01T08:22:24.000Z","2020-02-11T11:14:34.000Z","005B0000003JLIMIA4","2020-02-11T11:14:34.000Z","James Owen","a4BB00000004FBoMAM","Available - LiveMessage","true",288,546,457,209,155
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2019-05-12T19:46:39.000Z","1134","2020-07-01T08:22:24.000Z","2019-05-12T19:42:48.000Z","005B0000003JLIMIA4","2019-05-12T19:42:48.000Z","James Owen","a4BB00000004FBpMAM","Available - LiveMessage","true",231,32,372,89,860
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","false","2019-06-20T16:04:21.000Z","1135","2020-07-01T08:22:24.000Z","2019-06-20T16:02:09.000Z","005B0000003JLIMIA4","2019-06-20T16:02:09.000Z","James Owen","a4BB00000004FBqMAM","Busy","true",132,566,493,210,737
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","true","2019-11-26T02:02:06.000Z","1136","2020-07-01T08:22:24.000Z","2019-11-26T01:53:49.000Z","005B0000003JLIMIA4","2019-11-26T01:53:49.000Z","James Owen","a4BB00000004FBrMAM","Busy","true",497,322,528,307,874
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","true","2019-04-26T13:03:23.000Z","1137","2020-07-01T08:22:24.000Z","2019-04-26T12:49:06.000Z","005B0000003JLIMIA4","2019-04-26T12:49:06.000Z","James Owen","a4BB00000004FBsMAM","Busy - Lunch","true",857,525,209,471,664
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2020-01-20T14:40:07.000Z","1138","2020-07-01T08:22:24.000Z","2020-01-20T14:26:33.000Z","005B0000003JLIMIA4","2020-01-20T14:26:33.000Z","James Owen","a4BB00000004FBtMAM","Busy - Break","false",814,414,502,305,203
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-03-29T16:29:30.000Z","1139","2020-07-01T08:22:24.000Z","2019-03-29T16:25:17.000Z","005B0000003JLIMIA4","2019-03-29T16:25:17.000Z","James Owen","a4BB00000004FBuMAM","Available - Cases","false",253,589,586,436,579
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","true","2019-05-04T20:02:31.000Z","1140","2020-07-01T08:22:24.000Z","2019-05-04T19:49:08.000Z","005B0000003JLIMIA4","2019-05-04T19:49:08.000Z","James Owen","a4BB00000004FBvMAM","Busy","false",803,400,51,354,269
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-06-04T15:35:41.000Z","1141","2020-07-01T08:22:24.000Z","2019-06-04T15:27:17.000Z","005B0000003JLIMIA4","2019-06-04T15:27:17.000Z","James Owen","a4BB00000004FBwMAM","Busy - Lunch","false",504,545,323,323,92
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","false","2019-05-22T14:52:43.000Z","1142","2020-07-01T08:22:24.000Z","2019-05-22T14:38:47.000Z","005B0000003JLIMIA4","2019-05-22T14:38:47.000Z","James Owen","a4BB00000004FBxMAM","Busy","false",836,303,485,397,398
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-12-10T15:29:14.000Z","1143","2020-07-01T08:22:24.000Z","2019-12-10T15:27:23.000Z","005B0000003JLIMIA4","2019-12-10T15:27:23.000Z","James Owen","a4BB00000004FByMAM","Busy - Lunch","false",111,171,318,390,525
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2020-01-08T16:29:48.000Z","1144","2020-07-01T08:22:24.000Z","2020-01-08T16:18:57.000Z","005B0000003JLIMIA4","2020-01-08T16:18:57.000Z","James Owen","a4BB00000004FBzMAM","Busy - Break","false",651,430,240,273,69
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","true","2019-05-13T09:13:05.000Z","1145","2020-07-01T08:22:24.000Z","2019-05-13T09:09:25.000Z","005B0000003JLIMIA4","2019-05-13T09:09:25.000Z","James Owen","a4BB00000004FC0MAM","Busy - Lunch","true",220,54,353,108,728
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2019-12-06T01:58:50.000Z","1146","2020-07-01T08:22:24.000Z","2019-12-06T01:53:37.000Z","005B0000003JLIMIA4","2019-12-06T01:53:37.000Z","James Owen","a4BB00000004FC1MAM","Available - LiveMessage","false",313,258,169,133,54
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","false","2019-08-22T14:03:39.000Z","1147","2020-07-01T08:22:24.000Z","2019-08-22T13:58:08.000Z","005B0000003JLIMIA4","2019-08-22T13:58:08.000Z","James Owen","a4BB00000004FC2MAM","Busy - Break","false",331,316,154,344,741
"2020-07-01T08:22:24.000Z","false","0N5B000000005W9KAI","true","2019-06-21T11:47:56.000Z","1148","2020-07-01T08:22:24.000Z","2019-06-21T11:44:03.000Z","005B0000003JLIMIA4","2019-06-21T11:44:03.000Z","James Owen","a4BB00000004FC3MAM","Available - LiveMessage","false",233,290,514,190,492
"2020-07-01T08:22:24.000Z","false","0N5B000000005W6KAI","true","2019-12-25T12:18:04.000Z","0","2020-07-01T08:22:24.000Z","2019-12-25T12:04:34.000Z","005B0000003JLI9IAO","2019-12-25T12:04:34.000Z","Matthew Wong","a4BB00000004EtXMAU","Busy - Break","true",810,309,188,93,664
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2020-01-10T07:37:45.000Z","1","2020-07-01T08:22:24.000Z","2020-01-10T07:35:51.000Z","005B0000003JLI9IAO","2020-01-10T07:35:51.000Z","Matthew Wong","a4BB00000004EtYMAU","Busy - Training","false",114,142,223,55,53
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2020-01-12T13:24:16.000Z","2","2020-07-01T08:22:24.000Z","2020-01-12T13:22:10.000Z","005B0000003JLI9IAO","2020-01-12T13:22:10.000Z","Matthew Wong","a4BB00000004EtZMAU","Busy - Training","true",126,391,539,99,849
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","true","2019-07-15T15:59:22.000Z","3","2020-07-01T08:22:24.000Z","2019-07-15T15:45:20.000Z","005B0000003JLI9IAO","2019-07-15T15:45:20.000Z","Matthew Wong","a4BB00000004EtaMAE","Available - Cases","false",842,405,586,374,460
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2020-01-29T08:57:54.000Z","4","2020-07-01T08:22:24.000Z","2020-01-29T08:43:55.000Z","005B0000003JLI9IAO","2020-01-29T08:43:55.000Z","Matthew Wong","a4BB00000004EtbMAE","Busy - Lunch","true",839,443,358,39,771
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","true","2019-05-10T08:58:00.000Z","5","2020-07-01T08:22:24.000Z","2019-05-10T08:43:39.000Z","005B0000003JLI9IAO","2019-05-10T08:43:39.000Z","Matthew Wong","a4BB00000004EtcMAE","Busy","false",861,215,368,210,656
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","false","2020-02-03T01:59:58.000Z","6","2020-07-01T08:22:24.000Z","2020-02-03T01:54:10.000Z","005B0000003JLI9IAO","2020-02-03T01:54:10.000Z","Matthew Wong","a4BB00000004EtdMAE","Available - Live Agent","true",348,316,589,183,113
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","false","2020-01-26T10:15:11.000Z","7","2020-07-01T08:22:24.000Z","2020-01-26T10:09:13.000Z","005B0000003JLI9IAO","2020-01-26T10:09:13.000Z","Matthew Wong","a4BB00000004EteMAE","Available - Live Agent","true",358,186,445,239,724
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","true","2019-03-17T23:38:43.000Z","8","2020-07-01T08:22:24.000Z","2019-03-17T23:33:31.000Z","005B0000003JLI9IAO","2019-03-17T23:33:31.000Z","Matthew Wong","a4BB00000004EtfMAE","Available - Cases","true",312,215,203,52,795
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2020-01-06T07:23:39.000Z","9","2020-07-01T08:22:24.000Z","2020-01-06T07:19:31.000Z","005B0000003JLI9IAO","2020-01-06T07:19:31.000Z","Matthew Wong","a4BB00000004EtgMAE","Busy - Training","false",248,144,222,405,138
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2019-10-04T23:28:21.000Z","10","2020-07-01T08:22:24.000Z","2019-10-04T23:19:06.000Z","005B0000003JLI9IAO","2019-10-04T23:19:06.000Z","Matthew Wong","a4BB00000004EthMAE","Busy - Training","false",555,390,119,237,284
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","true","2019-03-10T19:19:30.000Z","11","2020-07-01T08:22:24.000Z","2019-03-10T19:17:22.000Z","005B0000003JLI9IAO","2019-03-10T19:17:22.000Z","Matthew Wong","a4BB00000004EtiMAE","Available - Cases","true",128,316,565,85,181
"2020-07-01T08:22:24.000Z","false","0N5B000000005W7KAI","false","2019-09-03T13:57:17.000Z","12","2020-07-01T08:22:24.000Z","2019-09-03T13:54:52.000Z","005B0000003JLI9IAO","2019-09-03T13:54:52.000Z","Matthew Wong","a4BB00000004EtjMAE","Busy - Lunch","false",145,100,201,271,813
"2020-07-01T08:22:24.000Z","false","0N5B000000005W5KAI","false","2019-11-03T01:39:19.000Z","13","2020-07-01T08:22:24.000Z","2019-11-03T01:38:16.000Z","005B0000003JLI9IAO","2019-11-03T01:38:16.000Z","Matthew Wong","a4BB00000004EtkMAE","Available - Live Agent","true",63,497,134,61,607
"2020-07-01T08:22:24.000Z","false","0N5B000000005W4KAI","false","2019-07-03T04:40:17.000Z","14","2020-07-01T08:22:24.000Z","2019-07-03T04:26:39.000Z","005B0000003JLI9IAO","2019-07-03T04:26:39.000Z","Matthew Wong","a4BB00000004EtlMAE","Available - Cases","true",818,167,553,214,366
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","false","2019-03-20T00:01:36.000Z","15","2020-07-01T08:22:24.000Z","2019-03-19T23:59:09.000Z","005B0000003JLI9IAO","2019-03-19T23:59:09.000Z","Matthew Wong","a4BB00000004EtmMAE","Busy - Training","true",147,39,418,318,301
"2020-07-01T08:22:24.000Z","false","0N5B000000005W3KAI","true","2019-04-03T23:41:56.000Z","16","2020-07-01T08:22:24.000Z","2019-04-03T23:34:42.000Z","005B0000003JLI9IAO","2019-04-03T23:34:42.000Z","Matthew Wong","a4BB00000004EtnMAE","Busy","false",434,517,297,229,104
"2020-07-01T08:22:24.000Z","false","0N5B000000005W8KAI","true","2020-02-17T23:54:59.000Z","17","2020-07-01T08:22:24.000Z","2020-02-17T23:42:38.000Z","005B0000003JLI9IAO","2020-02-17T23:42:38.000Z","Matthew Wong","a4BB00000004EtoMAE","Busy - Training","false",741,399,163,308,427
