"Opportunity.Competitor_EDD_c__c","LastModifiedDate","Account.Owner.Role.RolePath","Account.Owner.UniqueUserName","Opportunity.IsWon","Opportunity.IsPastDue","Opportunity.RecordTypeId","Owner.Role.ParentRole.Name","Opportunity.Product.Family","Opportunity.RecordType.Name","Owner.Username","Status","IsOverdue","Owner.Role.RolePath","Opportunity.Account.Parent.ParentAccount.BillingState","Account.OwnerId","Id","EventSubtype","Owner.Role.RoleNames","Owner.UniqueUserName","WhatId","Opportunity.EDD_CreatedDate__c","Owner.FullPhotoUrl","CallType","AssignedTo.Name","Opportunity.OpenClosedWonLost","IsClosed","Opportunity.Opportunity.DemoShow__c","Opportunity.Opportunity.EDD_Prescription__c","Account.Industry","Opportunity.DemoShow__c","OwnerId","Owner.UserManagerNames","Opportunity.Account.Type","Opportunity.Name","Owner.Name","Opportunity.CloseDate","Opportunity.Account.Industry","Account.BillingState","Account.Owner.Name","Opportunity.Account.OwnerId","Opportunity.CreatedDate","Opportunity.EDD_Prescription__c","CustomFilter","Opportunity.OwnerId","Opportunity.Opportunity.EDD_Leading_Causes__c","Owner.UserManager.Name","Opportunity.Account.BillingState","Account.Type","AccountId","CallDisposition","Opportunity.Opportunity.Predicted_Close_Date__c","Owner.Role.Hierarchy_RoleNames","Opportunity.Account.Parent.ParentAccount.OwnerId","Opportunity.Opportunity.Name","Opportunity.Opportunity.Competitor_EDD_c__c","Owner.Role.Name","Account.Owner.Role.Roles","Opportunity.StageName","AssignedTo.UniqueUserName","Owner.Role.DeveloperName","Opportunity.Predicted_Close_Date__c","Owner.Role.RoleNamesPath","Account.Owner.UserManager.UniqueUserName","ActivityDate","Priority","Opportunity.Id","Opportunity.IsClosed","Opportunity.Opportunity.Discount_Approved__c","TaskSubtype","CreatedDate","Opportunity.Neglected","Opportunity.Account.AccountSource","Opportunity.AccountId","Account.ShippingState","Owner.UserManager.UniqueUserName","Account.Owner.UserManagerNames","Account.Owner.Role.Name","Opportunity.Account.Parent.AccountParents","Opportunity.ForecastCategoryName","Account.Owner.UserManager.Name","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","Opportunity.Account.Parent.ParentAccount.ShippingState","Opportunity.Type","Opportunity.Product.Name","Owner.UserRoleId","Opportunity.Account.ShippingState","Opportunity.Account.Parent.ParentAccount.Name","Account.AccountSource","Account.Owner.Role.ParentRoleId","Opportunity.Account.Name","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Discount_Approved__c","Opportunity.EDD_Leading_Causes__c","Subject","Owner.Role.Roles","Opportunity.IsLost","Owner.Role.ParentRole.DeveloperName","Account.Name","Opportunity.LeadSource","Opportunity.Opportunity.EDD_CreatedDate__c","Opportunity.Opportunity.EDD_Outcome__c","DaysOverdue","Opportunity.Opportunity.Close_Date_Difference__c","Opportunity.DaysSinceLastActivity","Account.NumberOfEmployees","Opportunity.EDD_Outcome__c","Opportunity.Opportunity.EDD_Age__c","Opportunity.OpportunityAge","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c","CallDurationInSeconds","Account.AnnualRevenue","Opportunity.DaysPastDue","DurationInMinutes"
"","2020-07-01T08:43:07.000Z","","Sheri Nunez",False,False,"012B0000000LBREIA4","RVP Central","","Simple","snunez1547565044126@demo.user","Completed",False,"","LA","005B0000003CnfTIAS","00TB0000005TzeXMAS","Task","Admin","Sheri Nunez","006B00000049VbiIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","Inbound","Sheri Nunez","Open",True,"","","Machinery",True,"005B0000003CnfTIAS","Sheri Nunez","Corporate","plantation ford 46","Sheri Nunez","2020-08-22","Machinery","LA","Sheri Nunez","005B0000003CnfTIAS","2020-04-27T08:00:00.000Z","No changes recommended",True,"005B0000003CnfTIAS","","","LA","Corporate","001B000000SS4iEIAT","Appointment Set","","Admin","005B0000003CnfTIAS","","","Central Sales","","Proposal/Quote","Sheri Nunez","CentralSales","2020-07-18","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","","2020-06-04","Normal","006B00000049VbiIAE",False,"","Task","2020-05-25T10:54:56.000Z",False,"Cold Call","001B000000SS4iEIAT","","","Sheri Nunez","Central Sales","001B000000SS4iEIAT","Best Case","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY","","Existing Business","","00EB0000000azECMAY","","plantation ford","Cold Call","00EB0000000azELMAY","plantation ford","Andrew Barton","","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
-23.734 because of other factors
from the baseli","Send Quote","","No","RVPCentral","plantation ford","Fields Sales","",0,0,0,14,32,82,0,77,0,-34,3470,9165000,0,0
"","2020-07-01T08:43:07.000Z","","Allison Allen",False,False,"012B0000000LBREIA4","RVP East","","Simple","aallen1547565044053@demo.user","Completed",False,"","GA","005B0000003CnfGIAS","00TB0000005TzejMAC","Task","Admin","Allison Allen","006B00000049VcWIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Outbound","Allison Allen","Lost",True,"","","Other",True,"005B0000003CnfGIAS","Allison Allen","Corporate","PBM Graphics 95","Allison Allen","2019-11-17","Other","GA","Allison Allen","005B0000003CnfGIAS","2019-10-07T07:00:00.000Z","-6.132 if you change Executive Meeting to true",True,"005B0000003CnfGIAS","","","GA","Corporate","001B000000WJE5KIAX","Call Successful","","Admin","005B0000003CnfGIAS","","","East Sales","","Closed Lost","Allison Allen","EastSales","2019-12-19","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2019-10-11","Normal","006B00000049VcWIAU",True,"","Task","2019-09-29T17:53:55.000Z",False,"Inbound Call","001B000000WJE5KIAX","","","Allison Allen","East Sales","001B000000WJE5KIAX","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","New Business","","00EB0000000azEDMAY","","PBM Graphics","Inbound Call","00EB0000000azEHMAY","PBM Graphics","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+5.805 because of other factors
f","Product Demo For Executive Team","","Yes","RVPEast","PBM Graphics","Fields Sales","",0,0,0,245,126,73,0,40,0,32,630,5025000,0,0
"","2020-07-01T08:43:07.000Z","","Philip Walton",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","aallen1547565044053@demo.user","In Progress",True,"","SC","005B0000003CnfHIAS","00TB0000005Tzf1MAC","Task","Admin","Allison Allen","006B00000049VeTIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Internal","Allison Allen","Lost",False,"","","Utilities",True,"005B0000003CnfGIAS","Allison Allen","Corporate","netwerkes.com 12","Allison Allen","2019-05-06","Utilities","SC","Philip Walton","005B0000003CnfHIAS","2019-02-27T07:00:00.000Z","-0.948 if you change Interactive Demo to true",True,"005B0000003CnfGIAS","","","SC","Corporate","001B000000SS3pdIAD","Call Successful","","Admin","005B0000003CnfHIAS","","","East Sales","","Closed Lost","Allison Allen","EastSales","2019-05-22","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2019-03-11","Normal","006B00000049VeTIAU",True,"","Task","2019-03-02T13:33:14.000Z",False,"Marketing Event","001B000000SS3pdIAD","","","Philip Walton","East Sales","001B000000SS3pdIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","Add-On Business","","00EB0000000azEDMAY","","netwerkes.com","Marketing Event","00EB0000000azEHMAY","netwerkes.com","Andrew Malone","","+14.534 because Lead Source is Reseller and Region is Southeast
+6.449 because Amount is 47821 to 61498 and Product Name is Motorcycle Parts
-4.972 because Competitor is Moparts and Executive Meeting is true
-2.198 because of other factors
from the baseli","Arrange Travel for Guest Speaker","","Yes","RVPEast","netwerkes.com","Reseller","",0,490,0,460,109,83,0,67,0,16,2150,7625000,0,0
"","2020-07-01T08:43:07.000Z","","John Peck",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","aallen1547565044053@demo.user","In Progress",True,"","MA","005B0000003CnffIAC","00TB0000005Tzf7MAC","Task","Admin","Allison Allen","006B00000049Uz0IAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Outbound","Allison Allen","Lost",False,"","","Construction",True,"005B0000003CnfGIAS","Allison Allen","Corporate","Safenet Inc 140","Allison Allen","2020-01-08","Construction","MA","John Peck","005B0000003CnffIAC","2019-10-18T07:00:00.000Z","-1.891 if you change Interactive Demo to true",True,"005B0000003CnfGIAS","","","MA","Corporate","001B000000SS3qkIAD","Left Voicemail","","Admin","005B0000003CnffIAC","","","East Sales","","Closed Lost","Allison Allen","EastSales","2019-12-23","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2019-10-27","Normal","006B00000049Uz0IAE",True,"","Task","2019-10-22T00:53:37.000Z",False,"Partner","001B000000SS3qkIAD","","","John Peck","East Sales","001B000000SS3qkIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","New Business","","00EB0000000azEDMAY","","Safenet Inc","Partner","00EB0000000azEHMAY","Safenet Inc","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-0.874 because of other factors
f","Review Social Listening and Identify Keywords","","Yes","RVPEast","Safenet Inc","Fields Sales","",0,260,0,197,181,66,0,81,0,-15,1920,5257000,0,0
"","2020-07-01T08:43:07.000Z","","Noah Kelly",False,False,"012B0000000LBREIA4","RVP East","Car Accessories","Simple","nkelly1547565044044@demo.user","Not Started",True,"","FL","005B0000003CnfJIAS","00TB0000005TzfAMAS","Task","Admin","Noah Kelly","006B0000003WbLcIAK","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","Inbound","Noah Kelly","Lost",False,True,"-2.895 if you change Interactive Demo to true","Construction",True,"005B0000003CnfJIAS","Noah Kelly","Corporate","Interactive Gaming & Wagering 105","Noah Kelly","2018-11-20","Construction","FL","Noah Kelly","005B0000003CnfJIAS","2018-09-05T07:00:00.000Z","-2.895 if you change Interactive Demo to true",True,"005B0000003CnfJIAS","+14.534 because Lead Source is Fields Sales and Region is Southeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+8.561 because of other factors
from ","","FL","Corporate","001B000000SS4ksIAD","Call Successful","2018-12-07","Admin","005B0000003CnfJIAS","Interactive Gaming & Wagering 105","","East Sales","","Closed Lost","Noah Kelly","EastSales","2018-12-07","Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","","2018-09-24","Normal","006B0000003WbLcIAK",True,"","Task","2018-09-13T13:50:13.000Z",False,"Marketing Event","001B000000SS4ksIAD","","","Noah Kelly","East Sales","001B000000SS4ksIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY","","Existing Business","Replacement Parts","00EB0000000azEDMAY","","Interactive Gaming & Wagering","Marketing Event","00EB0000000azEHMAY","Interactive Gaming & Wagering","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+8.561 because of other factors
from ","Send Thank You Email","","Yes","RVPEast","Interactive Gaming & Wagering","Fields Sales","",92,658,17,633,61,92,0,75,0,17,120,8900000,0,0
"","2020-07-01T08:43:07.000Z","","Allison Allen",False,False,"012B0000000LBREIA4","RVP East","Performance & Non-auto","Simple","aallen1547565044053@demo.user","In Progress",True,"","SC","005B0000003CnfGIAS","00TB0000005TzfDMAS","Task","Admin","Allison Allen","006B0000003WbMeIAK","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/F","Outbound","Allison Allen","Lost",False,True,"-6.244 if you change Interactive Demo to true
-5.215 if you change Executive Meeting to true","Media",True,"005B0000003CnfGIAS","Allison Allen","Corporate","Vantra Group 58","Allison Allen","2020-05-14","Media","SC","Allison Allen","005B0000003CnfGIAS","2020-03-23T07:00:00.000Z","-6.244 if you change Interactive Demo to true
-5.215 if you change Executive Meeting to true",True,"005B0000003CnfGIAS","+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Exterior Accessories
-8.458 because of other factors
from the bas","","SC","Corporate","001B000000SS3rlIAD","Appointment Set","2020-06-21","Admin","005B0000003CnfGIAS","Vantra Group 58","","East Sales","","Closed Lost","Allison Allen","EastSales","2020-06-21","Allison Allen/Andrew Malone/Elliot Shapiro/Admin","","2020-03-26","Normal","006B0000003WbMeIAK",True,"","Task","2020-03-13T07:49:48.000Z",False,"Data.com","001B000000SS3rlIAD","","","Allison Allen","East Sales","001B000000SS3rlIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2v/T","00EB0000000azEHMAY","","Existing Business","Motorcycle Parts","00EB0000000azEDMAY","","Vantra Group","Data.com","00EB0000000azEHMAY","Vantra Group","Andrew Malone","","+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 0 to 4998 and Product Name is Exterior Accessories
-8.458 because of other factors
from the bas","Quick Call with VP of Operations","","Yes","RVPEast","Vantra Group","Reseller","",90,109,39,103,132,90,0,51,0,39,1040,8884000,0,0
"","2020-07-01T08:43:07.000Z","","Amy Shaw",False,False,"012B0000000LBREIA4","RVP East","","Simple","dhuffman1547565044026@demo.user","Not Started",True,"","LA","005B0000003CnfgIAC","00TB0000005TzfGMAS","Task","Admin","Dennis Huffman","006B00000049V0QIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","Internal","Dennis Huffman","Lost",False,"","","Government",True,"005B0000003CnfIIAS","Dennis Huffman","Corporate","Babbage Simmel 194","Dennis Huffman","2019-04-27","Government","LA","Amy Shaw","005B0000003CnfgIAC","2019-03-22T07:00:00.000Z","-5.762 if you change Executive Meeting to true
-2.362 if you change Interactive Demo to true",True,"005B0000003CnfIIAS","","","LA","Corporate","001B000000SS4lVIAT","Contacted","","Admin","005B0000003CnfgIAC","","","East Sales","","Closed Lost","Dennis Huffman","EastSales","2019-07-02","Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin","","2019-03-18","Normal","006B00000049V0QIAU",True,"","Task","2019-03-11T07:42:50.000Z",False,"Cold Call","001B000000SS4lVIAT","","","Amy Shaw","Central Sales","001B000000SS4lVIAT","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY","","Existing Business","","00EB0000000azEDMAY","","Babbage Simmel","Cold Call","00EB0000000azELMAY","Babbage Simmel","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+6.449 because Amount is 132177 to 219160 and Product Name is RV Shelters
+0.615 because of other factors
from the ba","Finalize Board Presentation","","Yes","RVPEast","Babbage Simmel","Fields Sales","",0,483,0,473,19,102,0,35,0,67,320,5892000,0,0
"","2020-07-01T08:43:07.000Z","","Noah Kelly",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","nkelly1547565044044@demo.user","Not Started",True,"","ME","005B0000003CnfJIAS","00TB0000005TzfUMAS","Task","Admin","Noah Kelly","006B0000004t2QgIAI","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","Inbound","Noah Kelly","Lost",False,"","","Construction",True,"005B0000003CnfJIAS","Noah Kelly","Corporate","Attorneys.Com/PCNA Communications 188","Noah Kelly","2018-10-27","Construction","ME","Noah Kelly","005B0000003CnfJIAS","2018-08-14T08:00:00.000Z","-4.230 if you change Executive Meeting to true
-3.379 if you change Interactive Demo to true",True,"005B0000003CnfJIAS","","","ME","Corporate","001B000000SS4m6IAD","Appointment Set","","Admin","005B0000003CnfJIAS","","","East Sales","","Closed Lost","Noah Kelly","EastSales","2018-11-01","Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","","2018-08-31","Normal","006B0000004t2QgIAI",True,"","Task","2018-08-23T07:35:38.000Z",False,"Community","001B000000SS4m6IAD","","","Noah Kelly","East Sales","001B000000SS4m6IAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY","","New Business / Add-on","","00EB0000000azEDMAY","","Attorneys.Com/PCNA Communications","Community","00EB0000000azEHMAY","Attorneys.Com/PCNA Communications","Andrew Malone","","+14.534 because Lead Source is Other and Region is Northeast
+12.897 because Lead Source is Other and Competitor is Moparts
-10.033 because Lead Source is Other
-8.063 because of other factors
from the baseline, +70.126","Deal Discussion","","Yes","RVPEast","Attorneys.Com/PCNA Communications","Other","",0,682,0,642,216,79,0,73,0,6,2510,9414000,0,0
"","2020-07-01T08:43:07.000Z","","Alicia Harrison",False,False,"012B0000000LBREIA4","RVP Central","","Simple","aharriso1547565044108@demo.user","In Progress",True,"","NJ","005B0000003CnfZIAS","00TB0000005TzfYMAS","Task","Admin","Alicia Harrison","006B00000049V1PIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","Outbound","Alicia Harrison","Lost",False,"","","Utilities",True,"005B0000003CnfZIAS","Alicia Harrison","Corporate","Group Triomphe 112","Alicia Harrison","2020-03-06","Utilities","NJ","Alicia Harrison","005B0000003CnfZIAS","2020-01-20T07:00:00.000Z","-6.088 if you change Executive Meeting to true
-4.010 if you change Interactive Demo to true",True,"005B0000003CnfZIAS","","","NJ","Corporate","001B000000lwNrvIAE","Appointment Set","","Admin","005B0000003CnfZIAS","","","Central Sales","","Closed Lost","Alicia Harrison","CentralSales","2020-04-10","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin","","2020-01-20","Normal","006B00000049V1PIAU",True,"","Task","2020-01-17T06:23:34.000Z",False,"Data.com","001B000000lwNrvIAE","","","Alicia Harrison","Central Sales","001B000000lwNrvIAE","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","Group Triomphe","Data.com","00EB0000000azELMAY","Group Triomphe","Andrew Barton","","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 100001 to 132176 and Product Name is Car Care
-2.543 because of other factors
from","Develop Business Case","","Yes","RVPCentral","Group Triomphe","Fields Sales","",0,175,0,134,0,80,0,45,0,35,2780,4006000,0,0
"","2020-07-01T08:43:07.000Z","","Noah Kelly",False,False,"012B0000000LBREIA4","RVP East","","Simple","nkelly1547565044044@demo.user","On Hold",True,"","TN","005B0000003CnfJIAS","00TB0000005TzfhMAC","Task","Admin","Noah Kelly","006B0000003hgUAIAY","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F","Internal","Noah Kelly","Lost",False,"","","Construction",False,"005B0000003CnfJIAS","Noah Kelly","Corporate","EMUWorldWide 255","Noah Kelly","2019-03-29","Construction","TN","Noah Kelly","005B0000003CnfJIAS","2019-03-29T07:00:00.000Z","-4.168 if you change Executive Meeting to true",True,"005B0000003CnfJIAS","","","TN","Corporate","001B000000lwNs1IAE","Call Successful","","Admin","005B0000003CnfJIAS","","","East Sales","","Closed Lost","Noah Kelly","EastSales","2019-05-14","Noah Kelly/Andrew Malone/Elliot Shapiro/Admin","","2019-03-23","Normal","006B0000003hgUAIAY",True,"","Task","2019-03-14T07:00:00.000Z",False,"Social Media","001B000000lwNs1IAE","","","Noah Kelly","East Sales","001B000000lwNs1IAE","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY","","New Business","","00EB0000000azEDMAY","","EMUWorldWide","Social Media","00EB0000000azEHMAY","EMUWorldWide","Andrew Malone","","-26.132 because Lead Source is Telesales and Region is Southeast
-7.946 because Lead Source is Telesales and Competitor is Challenger Inc.
+7.358 because Lead Source is Telesales
+2.878 because of other factors
from the baseline, +70.126","Request Requirements Document","","Yes","RVPEast","EMUWorldWide","Telesales","",0,478,0,472,48,46,0,0,0,47,600,2261000,0,0
"","2020-07-01T08:43:07.000Z","","Sheri Nunez",False,False,"012B0000000LBREIA4","RVP Central","Performance & Non-auto","Simple","snunez1547565044126@demo.user","Open",True,"","PA","005B0000003CnfTIAS","00TB0000005TzflMAC","Task","Admin","Sheri Nunez","006B0000003WbPFIA0","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","Outbound","Sheri Nunez","Lost",False,True,"No changes recommended","Insurance",True,"005B0000003CnfTIAS","Sheri Nunez","Corporate","Global Advancement Intl 24","Sheri Nunez","2019-03-05","Insurance","PA","Sheri Nunez","005B0000003CnfTIAS","2019-02-03T07:00:00.000Z","No changes recommended",True,"005B0000003CnfTIAS","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
+3.095 because of other factors
fr","","PA","Corporate","001B000000SS3u6IAD","Call Successful","2019-05-01","Admin","005B0000003CnfTIAS","Global Advancement Intl 24","","Central Sales","","Closed Lost","Sheri Nunez","CentralSales","2019-05-01","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin","","2019-02-11","Normal","006B0000003WbPFIA0",True,"","Task","2019-02-03T13:37:17.000Z",False,"Community","001B000000SS3u6IAD","","","Sheri Nunez","Central Sales","001B000000SS3u6IAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY","","New Business","Performance","00EB0000000azECMAY","","Global Advancement Intl","Community","00EB0000000azELMAY","Global Advancement Intl","Andrew Barton","","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
+3.095 because of other factors
fr","Discuss Customer Requirements","","Yes","RVPCentral","Global Advancement Intl","Fields Sales","",86,518,57,502,8,86,0,29,0,57,550,7884000,0,0
"","2020-07-01T08:43:07.000Z","","John Peck",False,False,"012B0000000LBRPIA4","RVP East","","Channel (Partner)","jpeck1547565044062@demo.user","Completed",False,"","NC","005B0000003CnffIAC","00TB0000005TzfnMAC","Task","Admin","John Peck","006B00000049V3BIAU","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/F","Internal","John Peck","Lost",True,"","","Communications",False,"005B0000003CnffIAC","John Peck","Corporate","Alphanumeric Systems 143","John Peck","2019-11-13","Communications","NC","John Peck","005B0000003CnffIAC","2019-10-17T07:00:00.000Z","-5.042 if you change Executive Meeting to true",True,"005B0000003CnffIAC","","","NC","Corporate","001B000000SS3uDIAT","Appointment Set","","Admin","005B0000003CnffIAC","","","East Sales","","Closed Lost","John Peck","EastSales","2020-01-10","John Peck/Andrew Malone/Elliot Shapiro/Admin","","2019-10-05","Normal","006B00000049V3BIAU",True,"","Task","2019-10-02T08:07:01.000Z",False,"Referral","001B000000SS3uDIAT","","","John Peck","East Sales","001B000000SS3uDIAT","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/T","00EB0000000azEHMAY","","New Business","","00EB0000000azEDMAY","","Alphanumeric Systems","Referral","00EB0000000azEHMAY","Alphanumeric Systems","Andrew Malone","","+14.534 because Lead Source is Fields Sales and Region is Southeast
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-0.493 because of other factors
from ","Touch Base with Key Decision Maker","","Yes","RVPEast","Alphanumeric Systems","Fields Sales","",0,0,0,268,30,84,0,26,0,58,1910,3387000,0,0
"","2020-07-01T08:43:07.000Z","","Alyssa Williams",False,False,"012B0000000LBREIA4","RVP Central","","Simple","awilliam1547565044035@demo.user","In Progress",True,"","AR","005B0000003CnfXIAS","00TB0000005TzfuMAC","Task","Admin","Alyssa Williams","006B00000049V3hIAE","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","Outbound","Alyssa Williams","Lost",False,"","","Other",True,"005B0000003CnfXIAS","Alyssa Williams","Corporate","Trueblue 167","Alyssa Williams","2020-05-21","Other","AR","Alyssa Williams","005B0000003CnfXIAS","2020-03-18T07:00:00.000Z","-8.159 if you change Executive Meeting to true
-4.402 if you change Interactive Demo to true",True,"005B0000003CnfXIAS","","","AR","Corporate","001B000000SS3uiIAD","Appointment Set","","Admin","005B0000003CnfXIAS","","","Central Sales","","Closed Lost","Alyssa Williams","CentralSales","2020-07-04","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","","2020-03-19","Normal","006B00000049V3hIAE",True,"","Task","2020-03-18T09:04:46.000Z",False,"Marketing Event","001B000000SS3uiIAD","","","Alyssa Williams","Central Sales","001B000000SS3uiIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY","","Existing Business","","00EB0000000azECMAY","","Trueblue","Marketing Event","00EB0000000azELMAY","Trueblue","Andrew Barton","","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
+2.492 because of other factors
from the baselin","Sales Presentation to Project Team","","Yes","RVPCentral","Trueblue","Fields Sales","",0,116,0,100,15,108,0,63,0,45,2730,7583000,0,0
"","2020-07-01T08:43:07.000Z","","Alyssa Williams",False,False,"012B0000000LBREIA4","RVP Central","","Simple","awilliam1547565044035@demo.user","Not Started",True,"","PA","005B0000003CnfXIAS","00TB0000005Tzg2MAC","Task","Admin","Alyssa Williams","006B0000004t2RXIAY","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","Outbound","Alyssa Williams","Lost",False,"","","Electronics",True,"005B0000003CnfXIAS","Alyssa Williams","Corporate","eQuest.com 203","Alyssa Williams","2018-08-12","Electronics","PA","Alyssa Williams","005B0000003CnfXIAS","2018-07-07T08:00:00.000Z","-4.807 if you change Executive Meeting to false
-2.409 if you change Interactive Demo to true",True,"005B0000003CnfXIAS","","","PA","Corporate","001B000000SS4noIAD","No Answer","","Admin","005B0000003CnfXIAS","","","Central Sales","","Closed Lost","Alyssa Williams","CentralSales","2018-08-28","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin","","2018-07-20","Normal","006B0000004t2RXIAY",True,"","Task","2018-07-09T05:38:23.000Z",False,"Social Media","001B000000SS4noIAD","","","Alyssa Williams","Central Sales","001B000000SS4noIAD","Omitted","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY","","New Business","","00EB0000000azECMAY","","eQuest.com","Social Media","00EB0000000azELMAY","eQuest.com","Andrew Barton","","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-4.273 because of other factors
from the ","Follow Up To My Message","","Yes","RVPCentral","eQuest.com","Reseller","",0,724,0,735,136,51,0,35,0,16,480,9148000,0,0
