"Opportunity.Competitor_EDD_c__c","LastModifiedDate","Parent.ParentAccount.BillingState","Owner.Role.ParentRole.Name","Name","Industry","Owner.Role.Hierarchy_RoleNames","Opportunity.Product.Opportunity.DemoShow__c","AccountSource","Owner.Role.Name","Owner.Username","Owner.Role.DeveloperName","Opportunity.Predicted_Close_Date__c","Owner.Role.RoleNamesPath","hasOpportunity","Opportunity.Owner.Name","Owner.Role.RolePath","Opportunity.Id","Parent.ParentAccount.Name","Opportunity.Product.Opportunity.Discount_Approved__c","Parent.AccountParents","Parent.UltimateParentId","CreatedDate","ShippingState","Id","Parent.ParentAccount.OwnerId","BillingState","Parent.ParentAccount.ShippingState","AccountName","Owner.Role.RoleNames","Opportunity.Product.Opportunity.EDD_CreatedDate__c","Owner.UniqueUserName","Opportunity.EDD_CreatedDate__c","Owner.UserManager.UniqueUserName","Owner.FullPhotoUrl","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","Opportunity.DemoShow__c","OwnerId","Owner.UserManagerNames","Owner.UserRoleId","ParentId","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Opportunity.Name","Owner.Name","Opportunity.Discount_Approved__c","Parent.Name","Opportunity.EDD_Leading_Causes__c","Opportunity.Product.Opportunity.EDD_Prescription__c","Opportunity.EDD_Prescription__c","Owner.Role.Roles","CustomFilter","Owner.Role.ParentRole.DeveloperName","Type","Opportunity.Product.Opportunity.Competitor_EDD_c__c","Owner.UserManager.Name","Opportunity.Product.Opportunity.Predicted_Close_Date__c","Opportunity.Product.Opportunity.EDD_Leading_Causes__c","Opportunity.Product.Opportunity.EDD_Outcome__c","AnnualRevenue","Opportunity.Product.Opportunity.EDD_Age__c","NumberOfEmployees","Opportunity.Product.Opportunity.Close_Date_Difference__c","Opportunity.EDD_Outcome__c","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
"","2020-07-01T08:01:16.000Z","TN","RVP East","Honeywell ACS - Federal Division","Energy","Admin",True,"Community","East Sales","dhuffman1547565044026@demo.user","EastSales","2018-03-30","Dennis Huffman/Andrew Malone/Elliot Shapiro/Admin",True,"Alicia Harrison","","006B0000003WboIIAS","Honeywell ACS - Federal Division","","001B000000SS4DDIA1","001B000000SS4DDIA1","2018-10-30T07:00:00.000Z","","001B000000SS4DDIA1","005B0000003CnfIIAS","TN","","Honeywell ACS - Federal Division","Admin","","Dennis Huffman","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs30/T","00EB0000000azEHMAY",True,"005B0000003CnfIIAS","Dennis Huffman","00EB0000000azEDMAY","","Andrew Malone","Aramco Services Company 49","Dennis Huffman","","Honeywell ACS - Federal Division","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 61499 to 100000 and Product Name is Performance
-6.335 because of other factors
from the baseline","-7.165 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true","-7.165 if you change Executive Meeting to true
-5.034 if you change Interactive Demo to true","",True,"RVPEast","Mid-Market","","","2018-03-30","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 61499 to 100000 and Product Name is Performance
-6.335 because of other factors
from the baseline",92,137588000,0,128,-3,92,0,-3
"","2020-07-01T08:01:16.000Z","KY","RVP East","Cisco Systems Branches","Hospitality","Admin",True,"Inbound Call","East Sales","wblackwe1547565044135@demo.user","EastSales","2020-09-07","Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin",True,"Wayne Blackwell","","006B0000003WbndIAC","Cisco Systems Branches","","001B000000SS4DEIA1","001B000000SS4DEIA1","2020-06-28T08:00:00.000Z","","001B000000SS4DEIA1","005B0000003CnfUIAS","KY","","Cisco Systems Branches","Admin","","Wayne Blackwell","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",True,"005B0000003CnfUIAS","Wayne Blackwell","00EB0000000azEDMAY","","Andrew Malone","Cisco Systems Branches 168","Wayne Blackwell","","Cisco Systems Branches","+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 4999 to 10533 and Product Name is RV Shelters
-10.903 because of other factors
from the baselin","-4.168 if you change Executive Meeting to true","-4.168 if you change Executive Meeting to true","",True,"RVPEast","Mid-Market","","","2020-09-07","+14.534 because Lead Source is Reseller and Region is Southeast
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 4999 to 10533 and Product Name is RV Shelters
-10.903 because of other factors
from the baselin",88,475448000,0,180,38,88,0,38
"","2020-07-01T08:01:19.000Z","WA","RVP West","KBACE Technologies","Energy","Admin",True,"Marketing Event","West Sales","jwolf1547565043998@demo.user","WestSales","2018-08-21","Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",True,"Ann Jones","","006B0000003WboNIAS","KBACE Technologies","","001B000000SS4DHIA1","001B000000SS4DHIA1","2019-12-12T07:00:00.000Z","","001B000000SS4DHIA1","005B0000003CnfQIAS","WA","","KBACE Technologies","Admin","","Jordan Wolf","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",True,"005B0000003CnfQIAS","Jordan Wolf","00EB0000000azEFMAY","","Tyler Parker","Accsellerate 121","Jordan Wolf","","KBACE Technologies","+14.534 because Lead Source is Reseller and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+7.841 because Product Name is Exterior Accessories and Region is Pacific
-2.052 because of other factors
from the baselin","-5.898 if you change Interactive Demo to true
-3.225 if you change Executive Meeting to true","-5.898 if you change Interactive Demo to true
-3.225 if you change Executive Meeting to true","",True,"RVPWest","Mid-Market","","","2018-08-21","+14.534 because Lead Source is Reseller and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+7.841 because Product Name is Exterior Accessories and Region is Pacific
-2.052 because of other factors
from the baselin",98,215505000,0,3048,11,98,0,11
"","2020-07-01T08:01:19.000Z","ND","RVP Central","Independent Assoc","Healthcare & Life Sciences","Admin","","Inbound Call","Central Sales","rreilly1547565044080@demo.user","CentralSales","","Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",False,"","","","Independent Assoc","","001B000000SS4DOIA1","001B000000SS4DOIA1","2018-05-13T07:00:00.000Z","","001B000000SS4DOIA1","005B0000003CnfYIAS","ND","","Independent Assoc","Admin","","Rachel Reilly","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY","","005B0000003CnfYIAS","Rachel Reilly","00EB0000000azECMAY","","Andrew Barton","","Rachel Reilly","","Independent Assoc","","","","",True,"RVPCentral","Mid-Market","","","","",0,252454000,0,376,0,0,0,0
"","2020-07-01T08:01:19.000Z","SD","RVP Central","Blue Lair","Biotechnology","Admin","","Referral","Central Sales","snunez1547565044126@demo.user","CentralSales","","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",False,"","","","Blue Lair","","001B000000SS4DQIA1","001B000000SS4DQIA1","2018-05-07T08:00:00.000Z","","001B000000SS4DQIA1","005B0000003CnfTIAS","SD","","Blue Lair","Admin","","Sheri Nunez","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY","","005B0000003CnfTIAS","Sheri Nunez","00EB0000000azECMAY","","Andrew Barton","","Sheri Nunez","","Blue Lair","","","","",True,"RVPCentral","Mid-Market","","","","",0,143235000,0,4638,0,0,0,0
"","2020-07-01T08:01:19.000Z","WI","RVP Central","NonStopNet","Telecommunications","Admin","","Inbound Call","Central Sales","snunez1547565044126@demo.user","CentralSales","2019-05-16","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",True,"Sheri Nunez","","006B00000049UxgIAE","NonStopNet","","001B000000SS3gBIAT","001B000000SS3gBIAT","2019-03-15T07:00:00.000Z","","001B000000SS3gBIAT","005B0000003CnfTIAS","WI","","NonStopNet","Admin","","Sheri Nunez","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",True,"005B0000003CnfTIAS","Sheri Nunez","00EB0000000azECMAY","","Andrew Barton","NonStopNet 87","Sheri Nunez","","NonStopNet","+14.534 because Lead Source is Fields Sales and Region is Midwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 219161 to 1000000 and Product Name is Tires and Wheels
-3.826 because of other factors
","","-8.038 if you change Executive Meeting to true
-3.941 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,8179000,0,222,0,79,0,48
"","2020-07-01T08:01:19.000Z","NE","RVP Central","ValueWeb","Technology","Admin","","Referral","Central Sales","rreilly1547565044080@demo.user","CentralSales","2019-08-14","Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",True,"Rachel Reilly","","006B00000049UxiIAE","ValueWeb","","001B000000SS3gEIAT","001B000000SS3gEIAT","2019-06-11T08:00:00.000Z","","001B000000SS3gEIAT","005B0000003CnfYIAS","NE","","ValueWeb","Admin","","Rachel Reilly","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",True,"005B0000003CnfYIAS","Rachel Reilly","00EB0000000azECMAY","","Andrew Barton","ValueWeb 114","Rachel Reilly","","ValueWeb","+14.534 because Lead Source is Reseller and Region is Midwest
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 132177 to 219160 and Product Name is Car Care
-0.100 because of other factors
from the base","","-8.255 if you change Executive Meeting to true
-4.100 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,4733000,0,106,0,81,0,44
"","2020-07-01T08:01:19.000Z","MN","RVP Central","The Tim Hall Team","Government","Admin","","Data.com","Central Sales","aharriso1547565044108@demo.user","CentralSales","2020-01-21","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin",True,"Rachel Reilly","","006B0000003X0w3IAC","The Tim Hall Team","","001B000000SS3gGIAT","001B000000SS3gGIAT","2018-10-18T07:00:00.000Z","","001B000000SS3gGIAT","005B0000003CnfZIAS","MN","","The Tim Hall Team","Admin","","Alicia Harrison","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",False,"005B0000003CnfZIAS","Alicia Harrison","00EB0000000azECMAY","","Andrew Barton","Fisher-Price, Inc 175","Alicia Harrison","","The Tim Hall Team","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 61499 to 100000 and Product Name is Batteries
-10.135 because of other factors
from the baseline,","","-4.990 if you change Executive Meeting to true
-3.108 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,5105000,0,108,0,88,0,69
"","2020-07-01T08:01:19.000Z","CO","RVP West","Premier Technical Sales","Not For Profit","Admin","","Social Media","West Sales","khughes1547565044017@demo.user","WestSales","2020-07-14","Kristen Hughes/Tyler Parker/Elliot Shapiro/Admin",True,"Kristen Hughes","","006B00000049UxpIAE","Premier Technical Sales","","001B000000SS3gHIAT","001B000000SS3gHIAT","2020-05-07T07:00:00.000Z","","001B000000SS3gHIAT","005B0000003CnfSIAS","CO","","Premier Technical Sales","Admin","","Kristen Hughes","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3t/T","00EB0000000azEIMAY",True,"005B0000003CnfSIAS","Kristen Hughes","00EB0000000azEFMAY","","Tyler Parker","Premier Technical Sales 157","Kristen Hughes","","Premier Technical Sales","+14.534 because Lead Source is Fields Sales and Region is Northwest
+8.615 because Amount is 47821 to 61498 and Lead Source is Fields Sales
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
-0.571 because of other factors
from t","","No changes recommended","",True,"RVPWest","Corporate","","","","",0,6705000,0,162,0,84,0,64
"","2020-07-01T08:01:19.000Z","MO","RVP Central","Advanced Tel Com Group Inc","Not For Profit","Admin","","Website","Central Sales","aharriso1547565044108@demo.user","CentralSales","2019-08-07","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin",True,"Alicia Harrison","","006B00000049UxyIAE","Advanced Tel Com Group Inc","","001B000000SS3gNIAT","001B000000SS3gNIAT","2019-07-17T08:00:00.000Z","","001B000000SS3gNIAT","005B0000003CnfZIAS","MO","","Advanced Tel Com Group Inc","Admin","","Alicia Harrison","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY",True,"005B0000003CnfZIAS","Alicia Harrison","00EB0000000azECMAY","","Andrew Barton","Advanced Tel Com Group Inc 14","Alicia Harrison","","Advanced Tel Com Group Inc","-27.174 because Lead Source is Telesales and Region is Midwest
-7.946 because Lead Source is Telesales and Competitor is Challenger Inc.
+7.358 because Lead Source is Telesales
-4.461 because of other factors
from the baseline, +70.126","","-0.676 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,6682000,0,41,0,37,0,6
"","2020-07-01T08:01:19.000Z","UT","RVP West","ICAT Logistics","Environmental","Admin",True,"Partner","West Sales","mkaufman1547565043981@demo.user","WestSales","2019-03-16","Megan Kaufman/Tyler Parker/Elliot Shapiro/Admin",True,"Megan Kaufman","","006B0000003Wb8dIAC","ICAT Logistics","","001B000000SS3gPIAT","001B000000SS3gPIAT","2018-12-28T07:00:00.000Z","","001B000000SS3gPIAT","005B0000003CnfRIAS","UT","","ICAT Logistics","Admin","","Megan Kaufman","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T","00EB0000000azEIMAY",True,"005B0000003CnfRIAS","Megan Kaufman","00EB0000000azEFMAY","","Tyler Parker","ICAT Logistics 50","Megan Kaufman","","ICAT Logistics","+14.534 because Lead Source is Reseller and Region is Northwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 47821 to 61498 and Product Name is Motorcycle Parts
-4.166 because of other factors
from the ba","-6.745 if you change Executive Meeting to true
-3.574 if you change Interactive Demo to true","-6.745 if you change Executive Meeting to true
-3.574 if you change Interactive Demo to true","",True,"RVPWest","Corporate","","","2019-03-16","+14.534 because Lead Source is Reseller and Region is Northwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 47821 to 61498 and Product Name is Motorcycle Parts
-4.166 because of other factors
from the ba",94,3156000,0,215,55,94,0,55
"","2020-07-01T08:01:19.000Z","IA","RVP Central","GEO Group Inc","Machinery","Admin","","Referral","Central Sales","ashaw1547565044117@demo.user","CentralSales","2020-08-20","Amy Shaw/Andrew Barton/Elliot Shapiro/Admin",True,"Amy Shaw","","006B0000003X0w4IAC","GEO Group Inc","","001B000000SS3gSIAT","001B000000SS3gSIAT","2020-06-12T07:00:00.000Z","","001B000000SS3gSIAT","005B0000003CnfgIAC","IA","","GEO Group Inc","Admin","","Amy Shaw","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs4D/T","00EB0000000azELMAY",True,"005B0000003CnfgIAC","Amy Shaw","00EB0000000azECMAY","","Andrew Barton","GEO Group Inc 114","Amy Shaw","","GEO Group Inc","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 100001 to 132176 and Product Name is Exterior Accessories
-13.094 because of other factors
from t","","-5.198 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,5003000,0,118,0,86,0,52
"","2020-07-01T08:01:19.000Z","WA","RVP West","The Trades Guild.com","Shipping","Admin","","Data.com","West Sales","jwolf1547565043998@demo.user","WestSales","2019-09-13","Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",True,"Jordan Wolf","","006B00000049Uy3IAE","The Trades Guild.com","","001B000000SS3gTIAT","001B000000SS3gTIAT","2019-06-20T08:00:00.000Z","","001B000000SS3gTIAT","005B0000003CnfQIAS","WA","","The Trades Guild.com","Admin","","Jordan Wolf","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",True,"005B0000003CnfQIAS","Jordan Wolf","00EB0000000azEFMAY","","Tyler Parker","The Trades Guild.com 119","Jordan Wolf","","The Trades Guild.com","+49.401 because Lead Source is Other and Region is Pacific
-10.033 because Lead Source is Other
+8.029 because Lead Source is Other and Competitor is Challenger Inc.
-15.366 because of other factors
from the baseline, +70.126","","-2.100 if you change Interactive Demo to true
-1.772 if you change Executive Meeting to true","",True,"RVPWest","Corporate","","","","",0,4477000,0,40,0,102,0,66
"","2020-07-01T08:01:19.000Z","ID","RVP West","Alliance HealthCare Services","Other","Admin","","Cold Call","West Sales","jwolf1547565043998@demo.user","WestSales","2020-05-20","Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",True,"Jordan Wolf","","006B0000003n2KgIAI","Alliance HealthCare Services","","001B000000SS3gWIAT","001B000000SS3gWIAT","2020-03-19T07:00:00.000Z","","001B000000SS3gWIAT","005B0000003CnfQIAS","ID","","Alliance HealthCare Services","Admin","","Jordan Wolf","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",True,"005B0000003CnfQIAS","Jordan Wolf","00EB0000000azEFMAY","","Tyler Parker","Alliance HealthCare Services 2","Jordan Wolf","","Alliance HealthCare Services","+14.534 because Lead Source is Reseller and Region is Northwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 61499 to 100000 and Product Name is RV Shelters
-20.082 because of other factors
from the basel","","No changes recommended","",True,"RVPWest","Corporate","","","","",0,2296000,0,171,0,79,0,58
"","2020-07-01T08:01:19.000Z","AK","RVP West","Capstone Logistics","Hospitality","Admin","","Partner","West Sales","cbrown1547565044007@demo.user","WestSales","2020-03-26","Courtney Brown/Tyler Parker/Elliot Shapiro/Admin",True,"Alicia Harrison","","006B0000003X0wzIAC","Capstone Logistics","","001B000000SS3gaIAD","001B000000SS3gaIAD","2019-09-10T08:00:00.000Z","","001B000000SS3gaIAD","005B0000003CnfVIAS","AK","","Capstone Logistics","Admin","","Courtney Brown","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2g/T","00EB0000000azEIMAY",True,"005B0000003CnfVIAS","Courtney Brown","00EB0000000azEFMAY","","Tyler Parker","Pre-employ.com 52","Courtney Brown","","Capstone Logistics","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 10534 to 19997 and Product Name is Car Care
+4.462 because Deal Size Category is 2 and Product Name is Car Care
-3.722 because of other factors
from the baseline, +70.1","","-6.080 if you change Executive Meeting to true
-3.682 if you change Interactive Demo to true","",True,"RVPWest","Corporate","","","","",0,7142000,0,74,0,91,0,52
"","2020-07-01T08:01:19.000Z","ND","RVP Central","Verilytics Technologies","Retail","Admin","","Inbound Call","Central Sales","snunez1547565044126@demo.user","CentralSales","2020-05-21","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",True,"Sheri Nunez","","006B00000049UyEIAU","Verilytics Technologies","","001B000000SS3gbIAD","001B000000SS3gbIAD","2020-03-24T07:00:00.000Z","","001B000000SS3gbIAD","005B0000003CnfTIAS","ND","","Verilytics Technologies","Admin","","Sheri Nunez","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",False,"005B0000003CnfTIAS","Sheri Nunez","00EB0000000azECMAY","","Andrew Barton","Verilytics Technologies 129","Sheri Nunez","","Verilytics Technologies","+14.534 because Lead Source is Fields Sales and Region is Midwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 219161 to 1000000 and Product Name is Performance
-7.767 because of other factors
from ","","-6.992 if you change Executive Meeting to true","",True,"RVPCentral","Corporate","","","","",0,7835000,0,21,0,75,0,76
"","2020-07-01T08:01:19.000Z","PA","RVP Central","Equity Now Mortgage Corporation","Retail","Admin",True,"Inbound Call","Central Sales","awilliam1547565044035@demo.user","CentralSales","2019-12-02","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",True,"Alyssa Williams","","006B0000003WbFyIAK","Equity Now Mortgage Corporation","","001B000000SS3mKIAT","001B000000SS3mKIAT","2019-10-12T07:00:00.000Z","","001B000000SS3mKIAT","005B0000003CnfXIAS","PA","","Equity Now Mortgage Corporation","Admin","","Alyssa Williams","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",True,"005B0000003CnfXIAS","Alyssa Williams","00EB0000000azECMAY","","Andrew Barton","Equity Now Mortgage Corporation 85","Alyssa Williams","","Equity Now Mortgage Corporation","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-7.106 because Amount is 0 to 4998 and Product Name is Motorcycle Parts
-16.988 because of other factors
from the bas","-3.988 if you change Interactive Demo to true","-3.988 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","2019-12-02","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
-7.106 because Amount is 0 to 4998 and Product Name is Motorcycle Parts
-16.988 because of other factors
from the bas",68,2625000,0,50,-97,68,0,-97
"","2020-07-01T08:01:19.000Z","MD","RVP East","Yoshinoya America","Apparel","Admin","","Inbound Call","East Sales","wblackwe1547565044135@demo.user","EastSales","","Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin",False,"","","","Yoshinoya America","","001B000000SS3mMIAT","001B000000SS3mMIAT","2018-09-04T08:00:00.000Z","","001B000000SS3mMIAT","005B0000003CnfUIAS","MD","","Yoshinoya America","Admin","","Wayne Blackwell","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY","","005B0000003CnfUIAS","Wayne Blackwell","00EB0000000azEDMAY","","Andrew Malone","","Wayne Blackwell","","Yoshinoya America","","","","",True,"RVPEast","Corporate","","","","",0,8852000,0,118,0,0,0,0
"","2020-07-01T08:01:19.000Z","OK","RVP Central","AMCON Distributing Company","Shipping","Admin","","Inbound Call","Central Sales","awilliam1547565044035@demo.user","CentralSales","","Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",False,"","","","AMCON Distributing Company","","001B000000SS3mNIAT","001B000000SS3mNIAT","2018-11-02T07:00:00.000Z","","001B000000SS3mNIAT","005B0000003CnfXIAS","OK","","AMCON Distributing Company","Admin","","Alyssa Williams","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY","","005B0000003CnfXIAS","Alyssa Williams","00EB0000000azECMAY","","Andrew Barton","","Alyssa Williams","","AMCON Distributing Company","","","","",True,"RVPCentral","Corporate","","","","",0,2758000,0,153,0,0,0,0
"","2020-07-01T08:01:19.000Z","LA","RVP Central","Wellington Management Company, LLP","Agriculture","Admin","","Social Media","Central Sales","aharriso1547565044108@demo.user","CentralSales","","Alicia Harrison/Andrew Barton/Elliot Shapiro/Admin",False,"","","","Wellington Management Company, LLP","","001B000000SS3mOIAT","001B000000SS3mOIAT","2018-09-28T07:00:00.000Z","","001B000000SS3mOIAT","005B0000003CnfZIAS","LA","","Wellington Management Company, LLP","Admin","","Alicia Harrison","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs43/T","00EB0000000azELMAY","","005B0000003CnfZIAS","Alicia Harrison","00EB0000000azECMAY","","Andrew Barton","","Alicia Harrison","","Wellington Management Company, LLP","","","","",True,"RVPCentral","Corporate","","","","",0,3814000,0,134,0,0,0,0
"","2020-07-01T08:01:19.000Z","TN","RVP East","Integrys Solutions","Telecommunications","Admin","","Data.com","East Sales","wblackwe1547565044135@demo.user","EastSales","2018-12-30","Wayne Blackwell/Andrew Malone/Elliot Shapiro/Admin",True,"Wayne Blackwell","","006B0000004t2P2IAI","Integrys Solutions","","001B000000SS3mRIAT","001B000000SS3mRIAT","2018-11-27T07:00:00.000Z","","001B000000SS3mRIAT","005B0000003CnfUIAS","TN","","Integrys Solutions","Admin","","Wayne Blackwell","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3A/T","00EB0000000azEHMAY",True,"005B0000003CnfUIAS","Wayne Blackwell","00EB0000000azEDMAY","","Andrew Malone","Integrys Solutions 23","Wayne Blackwell","","Integrys Solutions","+14.534 because Lead Source is Reseller and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 19998 to 29998 and Product Name is Towing Equioment
-15.955 because of other factors
from","","-1.477 if you change Interactive Demo to true","",True,"RVPEast","Corporate","","","","",0,2002000,0,144,0,65,0,-16
"","2020-07-01T08:01:19.000Z","PA","RVP Central","SegueSolutions Inc","Entertainment","Admin","","Marketing Event","Central Sales","snunez1547565044126@demo.user","CentralSales","2020-05-18","Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",True,"Sheri Nunez","","006B00000049VakIAE","SegueSolutions Inc","","001B000000SS3mZIAT","001B000000SS3mZIAT","2020-03-24T07:00:00.000Z","","001B000000SS3mZIAT","005B0000003CnfTIAS","PA","","SegueSolutions Inc","Admin","","Sheri Nunez","","","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",True,"005B0000003CnfTIAS","Sheri Nunez","00EB0000000azECMAY","","Andrew Barton","SegueSolutions Inc 174","Sheri Nunez","","SegueSolutions Inc","+14.534 because Lead Source is Reseller and Region is Mid-Atlantic
-8.006 because Sales Stage Count is 6 to 23 and Lead Source is Reseller
+6.449 because Amount is 4999 to 10533 and Product Name is Towing Equioment
-11.116 because of other factors
from th","","-5.215 if you change Executive Meeting to true
-2.523 if you change Interactive Demo to true","",True,"RVPCentral","Corporate","","","","",0,6894000,0,20,0,71,0,38
