"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","Visitor_Role_Roles","CreatedById","RetailStore_Account_AccountSource","Visitor_Role_RolePath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Id","RetailStore_Account_Name","AF_ID","InstructionDescription","RetailStore_StoreType","Visit_digest_node_start_time","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","Visitor_Role_DeveloperName","RetailStore_Location_Name","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2019-12-25 08:17:56","005B0000006PwWNIA0","2018-11-21 20:15:18","0YQB0000000L0BwOAK","Manufacturing","Standard","00000727",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Sioux Falls","57105",,"Description of Dmart Location Group 2",,"Completed","2018-11-21 20:15:18","0YQB0000000L0BwOAK","false","2018-11-21 19:52:21","2018-11-21","0Y2B0000000L08tKAC","SD",,"Valerie East","2018-11-21 19:52:21","Valerie East","Fare Merchants - Gold Coast","High","2019-12-25 07:09:07",,"Mattie Poquette","0Z5B0000000L22bKAC","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcUIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T",,"Dmart Location 2","valerieeast@salesforce.com","mattie@aol.com",,"Minnehaha","2019-12-25 08:17:56","A00000009","Truck",,"005B0000006NoPnIAK","602-277-4385",22,2,0,1,22
"2019-12-25 08:17:56","005B0000006PwWOIA0","2018-03-29 06:37:40","0YQB0000000L0BxOAK","Food & Beverage","Standard","00000728",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Baltimore","21224",,"Description of Dmart Location Group 5",,"Completed","2018-03-29 06:37:40","0YQB0000000L0BxOAK","false","2018-03-29 05:21:18","2018-03-29","0Y2B0000000L08wKAC","MD",,"Ricky East","2018-03-29 05:21:18","Ricky East","NTO Store - Berkeley","Medium","2019-12-25 07:09:07",,"Cammy Albares","0Z5B0000000L22cKAC","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcTIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 3","rickyeast@salesforce.com","calbares@gmail.com",,"Baltimore City","2019-12-25 08:17:56","A00000010","Truck",,"005B0000006NoPnIAK","956-537-6195",76,10,0,1,76
"2019-12-25 08:17:56","005B0000006PwWYIA0","2019-06-22 19:40:25","0YQB0000000L0ByOAK",,"Standard","00000729",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AR2BGIA1","Kulpsville","19443",,"Description of Dmart Location Group 1",,"Completed","2019-06-22 19:40:25","0YQB0000000L0ByOAK","false","2019-06-22 18:31:30","2019-06-22","0Y2B0000000L08sKAC","PA",,"Bill East","2019-06-22 18:31:30","Bill East","NTO Store - Presidio","Low","2019-12-25 07:09:07",,"Yuki Whobrey","0Z5B0000000L22dKAC","Gabe Hotkins","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcXIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 4","billeast@salesforce.com","yuki_whobrey@aol.com",,"Montgomery","2019-12-25 08:17:56","A00000011","Van",,"005B0000006NoPnIAK","313-288-7937",68,3,0,1,68
"2019-12-25 08:17:56","005B0000006PwWZIA0","2018-06-10 22:32:47","0YQB0000000L0BzOAK","Transportation","Standard","00000730",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Middle Island","11953",,"Description of Dmart Location Group 4",,"Completed","2018-06-10 22:32:47","0YQB0000000L0BzOAK","false","2018-06-10 22:11:17","2018-06-10","0Y2B0000000L08vKAC","NY",,"Ely West","2018-06-10 22:11:17","Ely West","Nutrition Stop - Gainesville","Low","2019-12-25 07:09:07",,"Leota Dilliard","0Z5B0000000L22eKAC","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcMIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 5","elywest@salesforce.com","leota@hotmail.com",,"Suffolk","2019-12-25 08:17:56","A00000012","Van",,"005B0000006NoPnIAK","408-752-3500",21,7,0,1,21
"2019-12-25 08:17:56","005B0000006PwWHIA0","2018-02-03 14:34:18","0YQB0000000L0C0OAK","Manufacturing","Standard","00000731",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Los Angeles","90034",,"Description of Dmart Location Group 3",,"Completed","2018-02-03 14:34:18","0YQB0000000L0C0OAK","false","2018-02-03 13:04:49","2018-02-03","0Y2B0000000L08uKAC","CA",,"Chantelle Rep","2018-02-03 13:04:49","Chantelle Rep","Rondel Store - San Francisco Central","High","2019-12-25 07:09:07",,"James Butt","0Z5B0000000L22fKAC","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcFIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T",,"Dmart Location 6","chantellerep@salesforce.com","jbutt@gmail.com",,"Los Angeles","2019-12-25 08:17:56","A00000013","Van",,"005B0000006NoPnIAK","504-621-8927",89,1,0,1,89
"2019-12-25 08:17:56","005B0000006PwWIIA0","2019-03-08 02:00:32","0YQB0000000L0C1OAK","Food & Beverage","Standard","00000732",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Chagrin Falls","44023",,"Description of Dmart Location Group 2",,"Completed","2019-03-08 02:00:32","0YQB0000000L0C1OAK","false","2019-03-08 01:11:47","2019-03-08","0Y2B0000000L08tKAC","OH",,"Wendy West","2019-03-08 01:11:47","Wendy West","Rondel Store - Austin East","Medium","2019-12-25 07:09:07",,"Fletcher Flosi","0Z5B0000000L22gKAC","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcYIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T",,"Dmart Location 7","wendywest@salesforce.com","fletcher.flosi@yahoo.com",,"Geauga","2019-12-25 08:17:56","A00000014","Van",,"005B0000006NoPnIAK","815-828-2147",48,3,0,1,48
"2019-12-25 08:17:56","005B0000006PwWJIA0","2018-07-25 07:05:46","0YQB0000000L0C2OAK","Food & Beverage","Standard","00000733",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2018-07-25 07:05:46","0YQB0000000L0C2OAK","false","2018-07-25 06:11:35","2018-07-25","0Y2B0000000L08wKAC","TX",,"Vince West","2018-07-25 06:11:35","Vince West","Rondel Store - Chicago Streeterville","Low","2019-12-25 07:09:07",,"Alisha Slusarski","0Z5B0000000L22hKAC","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcdIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T",,"Dmart Location 8","vincewest@salesforce.com","alisha@slusarski.com",,"Webb","2019-12-25 08:17:56","A00000015","Van",,"005B0000006NoPnIAK","732-658-3154",54,5,0,1,54
"2019-12-25 08:17:56","005B0000006PwWKIA0","2020-01-12 16:01:19","0YQB0000000L0C3OAK","Construction","Standard","00000734",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2020-01-12 16:01:19","0YQB0000000L0C3OAK","false","2020-01-12 14:34:17","2020-01-12","0Y2B0000000L08sKAC","AZ",,"Cindy Central","2020-01-12 14:34:17","Cindy Central","Rondel Store - Chicago South Loop","Low","2019-12-25 07:09:07",,"Maryann Royster","0Z5B0000000L22iKAC","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QccIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T",,"Dmart Location 9","cindycentral@salesforce.com","mroyster@royster.com",,"Maricopa","2019-12-25 08:17:56","A00000016","Van",,"005B0000006NoPnIAK","518-966-7987",87,5,0,1,87
"2019-12-25 08:17:56","005B0000006PwWLIA0","2018-01-13 14:40:09","0YQB0000000L0C4OAK","Construction","Standard","00000735",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2018-01-13 14:40:09","0YQB0000000L0C4OAK","false","2018-01-13 14:17:47","2018-01-13","0Y2B0000000L08vKAC","TN",,"Vanessa Central","2018-01-13 14:17:47","Vanessa Central","Rondel Store - Evanston","High","2019-12-25 07:09:07",,"Graciela Ruta","0Z5B0000000L22jKAC","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcSIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T",,"Dmart Location 10","vanessacentral@salesforce.com","gruta@cox.net",,"Warren","2019-12-25 08:17:56","A00000017","Truck",,"005B0000006NoPnIAK","440-780-8425",22,2,0,1,22
"2019-12-25 08:17:56","005B0000006PwWMIA0","2019-05-03 18:13:30","0YQB0000000L0C5OAK","Transportation","Standard","00000736",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Milwaukee","53207",,"Description of Dmart Location Group 3",,"Completed","2019-05-03 18:13:30","0YQB0000000L0C5OAK","false","2019-05-03 17:12:53","2019-05-03","0Y2B0000000L08uKAC","WI",,"Kasey Central","2019-05-03 17:12:53","Kasey Central","Alpine Nutrition - Austin","Medium","2019-12-25 07:09:07",,"Art Venere","0Z5B0000000L22kKAC","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcHIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T",,"Dmart Location 11","kaseycentral@salesforce.com","art@venere.org",,"Milwaukee","2019-12-25 08:17:56","A00000018","Truck",,"005B0000006NoPnIAK","856-636-8749",60,10,0,1,60
"2019-12-25 08:17:56","005B0000006PwWNIA0","2019-12-17 15:20:46","0YQB0000000L0C6OAK","Finance","Standard","00000737",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Taylor","48180",,"Description of Dmart Location Group 2",,"Completed","2019-12-17 15:20:46","0YQB0000000L0C6OAK","false","2019-12-17 14:33:35","2019-12-17","0Y2B0000000L08tKAC","MI",,"Valerie East","2019-12-17 14:33:35","Valerie East","Alpine Nutrition - Glendale","Low","2019-12-25 07:09:07",,"Mitsue Tollner","0Z5B0000000L22lKAC","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcLIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T",,"Dmart Location 12","valerieeast@salesforce.com","mitsue_tollner@yahoo.com",,"Wayne","2019-12-25 08:17:56","A00000019","Van",,"005B0000006NoPnIAK","773-573-6914",47,3,0,1,47
"2019-12-25 08:17:56","005B0000006PwWOIA0","2018-06-30 14:38:42","0YQB0000000L0C7OAK","Finance","Standard","00000738",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2018-06-30 14:38:42","0YQB0000000L0C7OAK","false","2018-06-30 13:20:22","2018-06-30","0Y2B0000000L08wKAC","IL",,"Ricky East","2018-06-30 13:20:22","Ricky East","Alpine Nutrition - Noe Valley","Low","2019-12-25 07:09:07",,"Abel Maclead","0Z5B0000000L22mKAC","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcQIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 13","rickyeast@salesforce.com","amaclead@gmail.com",,"Winnebago","2019-12-25 08:17:56","A00000020","Van",,"005B0000006NoPnIAK","631-335-3414",78,7,0,1,78
"2019-12-25 08:17:56","005B0000006PwWYIA0","2018-08-21 08:05:04","0YQB0000000L0C8OAK","Transportation","Standard","00000739",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Aston","19014",,"Description of Dmart Location Group 1",,"Completed","2018-08-21 08:05:04","0YQB0000000L0C8OAK","false","2018-08-21 07:47:07","2018-08-21","0Y2B0000000L08sKAC","PA",,"Bill East","2018-08-21 07:47:07","Bill East","NTO Store - Noe Valley","High","2019-12-25 07:09:07",,"Kiley Caldarera","0Z5B0000000L22nKAC","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcRIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 14","billeast@salesforce.com","kiley.caldarera@aol.com",,"Delaware","2019-12-25 08:17:56","A00000021","Van",,"005B0000006NoPnIAK","310-498-5651",17,1,0,1,17
"2019-12-25 08:17:56","005B0000006PwWZIA0","2019-06-27 17:01:22","0YQB0000000L0C9OAK","Construction","Standard","00000740",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","San Jose","95111",,"Description of Dmart Location Group 4",,"Completed","2019-06-27 17:01:22","0YQB0000000L0C9OAK","false","2019-06-27 16:06:57","2019-06-27","0Y2B0000000L08vKAC","CA",,"Ely West","2019-06-27 16:06:57","Ely West","Alpine Nutrition Outlet (Hayward)","Medium","2019-12-25 07:09:07",,"Sage Wieser","0Z5B0000000L22oKAC","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcNIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 15","elywest@salesforce.com","sage_wieser@cox.net",,"Santa Clara","2019-12-25 08:17:56","A00000022","Van",,"005B0000006NoPnIAK","605-414-2147",54,3,0,1,54
"2019-12-25 08:17:56","005B0000006PwWHIA0","2018-05-17 19:40:51","0YQB0000000L0CAOA0","Construction","Standard","00000741",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2018-05-17 19:40:51","0YQB0000000L0CAOA0","false","2018-05-17 19:23:12","2018-05-17","0Y2B0000000L08uKAC","TX",,"Chantelle Rep","2018-05-17 19:23:12","Chantelle Rep","Alpine Nutrition - San Francisco","Low","2019-12-25 07:09:07",,"Kris Marrier","0Z5B0000000L22pKAC","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcOIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T",,"Dmart Location 16","chantellerep@salesforce.com","kris@gmail.com",,"Dallas","2019-12-25 08:17:56","A00000023","Van",,"005B0000006NoPnIAK","410-655-8723",17,5,0,1,17
"2019-12-25 08:17:56","005B0000006PwWIIA0","2019-09-27 18:44:03","0YQB0000000L0CBOA0","Construction","Standard","00000742",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOuIAP","Albany","12204",,"Description of Dmart Location Group 2",,"Completed","2019-09-27 18:44:03","0YQB0000000L0CBOA0","false","2019-09-27 17:41:37","2019-09-27","0Y2B0000000L08tKAC","NY",,"Wendy West","2019-09-27 17:41:37","Wendy West","Nutrition Stop - Hillsdale","Low","2019-12-25 07:09:07",,"Lenna Paprocki","0Z5B0000000L22qKAC","Nutrition Stop Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcIIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T",,"Dmart Location 25","wendywest@salesforce.com","lpaprocki@hotmail.com",,"Albany","2019-12-25 08:17:56","A00000024","Van",,"005B0000006NoPnIAK","907-385-4412",62,5,0,1,62
"2019-12-25 08:17:56","005B0000006PwWJIA0","2019-09-27 02:08:55","0YQB0000000L0CCOA0","Food & Beverage","Standard","00000743",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOxIAP","San Jose","95111",,"Description of Dmart Location Group 5",,"Completed","2019-09-27 02:08:55","0YQB0000000L0CCOA0","false","2019-09-27 01:24:21","2019-09-27","0Y2B0000000L08wKAC","CA",,"Vince West","2019-09-27 01:24:21","Vince West","Nutrition Stop - Kennesaw","High","2019-12-25 07:09:07",,"Donette Foller","0Z5B0000000L22rKAC","Rondel Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcJIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T",,"Dmart Location 17","vincewest@salesforce.com","donette.foller@cox.net",,"Santa Clara","2019-12-25 08:17:56","A00000008","Truck",,"005B0000006NoPnIAK","513-570-1893",44,2,0,1,44
"2019-12-25 08:17:56","005B0000006PwWKIA0","2018-06-21 07:15:40","0YQB0000000L0CDOA0","Transportation","Standard","00000744",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Chicago","60632",,"Description of Dmart Location Group 1",,"Completed","2018-06-21 07:15:40","0YQB0000000L0CDOA0","false","2018-06-21 06:29:09","2018-06-21","0Y2B0000000L08sKAC","IL",,"Cindy Central","2018-06-21 06:29:09","Cindy Central","Nutrition Stop - Elkhorn","Medium","2019-12-25 07:09:07",,"Willard Kolmetz","0Z5B0000000L22sKAC","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcbIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T",,"Dmart Location 18","cindycentral@salesforce.com","willard@hotmail.com",,"Cook","2019-12-25 08:17:56","A00000007","Truck",,"005B0000006NoPnIAK","972-303-9197",46,10,0,1,46
"2019-12-25 08:17:56","005B0000006PwWLIA0","2018-12-07 04:48:28","0YQB0000000L0CEOA0","Transportation","Standard","00000745",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOyIAP","Ashland","44805",,"Description of Dmart Location Group 4",,"Completed","2018-12-07 04:48:28","0YQB0000000L0CEOA0","false","2018-12-07 03:54:41","2018-12-07","0Y2B0000000L08vKAC","OH",,"Vanessa Central","2018-12-07 03:54:41","Vanessa Central","NTO Store - Dublin","Low","2019-12-25 07:09:07",,"Gladys Rim","0Z5B0000000L22tKAC","Alpine Nutrition Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcWIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T",,"Dmart Location 19","vanessacentral@salesforce.com","gladys.rim@rim.org",,"Ashland","2019-12-25 08:17:56","A00000006","Van",,"005B0000006NoPnIAK","414-661-9598",53,3,0,1,53
"2019-12-25 08:17:56","005B0000006PwWMIA0","2020-04-29 15:11:08","0YQB0000000L0CFOA0","Finance","Standard","00000746",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F","Northeast",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Hamilton","45011",,"Description of Dmart Location Group 3",,"Completed","2020-04-29 15:11:08","0YQB0000000L0CFOA0","false","2020-04-29 14:42:55","2020-04-29","0Y2B0000000L08uKAC","OH",,"Kasey Central","2020-04-29 14:42:55","Kasey Central","Fare Merchants - Irving","Low","2019-12-25 07:09:07",,"Veronika Inouye","0Z5B0000000L22uKAC","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcaIAF","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T",,"Dmart Location 20","kaseycentral@salesforce.com","vinouye@aol.com",,"Butler","2019-12-25 08:17:56","A00000005","Van",,"005B0000006NoPnIAK","408-540-1785",28,7,0,1,28
"2019-12-25 08:17:56","005B0000006PwWNIA0","2018-12-18 21:08:48","0YQB0000000L0CGOA0","Finance","Standard","00000747",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F","Midwest",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2018-12-18 21:08:48","0YQB0000000L0CGOA0","false","2018-12-18 20:51:11","2018-12-18","0Y2B0000000L08tKAC","AK",,"Valerie East","2018-12-18 20:51:11","Valerie East","NTO Store - Ferry Plaza Market","High","2019-12-25 07:09:07",,"Meaghan Garufi","0Z5B0000000L22vKAC","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcVIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T",,"Dmart Location 21","valerieeast@salesforce.com","meaghan@hotmail.com",,"Anchorage","2019-12-25 08:17:56","A00000004","Van",,"005B0000006NoPnIAK","931-313-9635",17,1,0,1,17
"2019-12-25 08:17:56","005B0000006PwWOIA0","2018-04-02 03:06:13","0YQB0000000L0CHOA0","Manufacturing","Standard","00000748",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F","West",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Bridgeport","8014",,"Description of Dmart Location Group 5",,"Completed","2018-04-02 03:06:13","0YQB0000000L0CHOA0","false","2018-04-02 01:37:49","2018-04-02","0Y2B0000000L08wKAC","NJ",,"Ricky East","2018-04-02 01:37:49","Ricky East","Fare Merchants - Chelsea","Medium","2019-12-25 07:09:07",,"Minna Amigon","0Z5B0000000L22wKAC","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","High",,"005B0000006NoPnIAK","003B000000H1QcPIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T",,"Dmart Location 22","rickyeast@salesforce.com","minna_amigon@yahoo.com",,"Gloucester","2019-12-25 08:17:56","A00000003","Van",,"005B0000006NoPnIAK","215-874-1229",88,3,0,1,88
"2019-12-25 08:17:56","005B0000006PwWYIA0","2019-12-28 01:43:12","0YQB0000000L0CIOA0","Manufacturing","Standard","00000749",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","Bay Area",,"005B0000006NoPnIAK",,,"001B000001AQUOwIAP","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2019-12-28 01:43:12","0YQB0000000L0CIOA0","false","2019-12-28 00:52:40","2019-12-28","0Y2B0000000L08sKAC","MI",,"Bill East","2019-12-28 00:52:40","Bill East","NTO Store - Alameda","Low","2019-12-25 07:09:07",,"Simona Morasca","0Z5B0000000L22xKAC","NTO Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Medium",,"005B0000006NoPnIAK","003B000000H1QcKIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T",,"Dmart Location 23","billeast@salesforce.com","simona@morasca.com",,"Livingston","2019-12-25 08:17:56","A00000002","Van",,"005B0000006NoPnIAK","419-503-2484",50,5,0,1,50
"2019-12-25 08:17:56","005B0000006PwWZIA0","2018-10-02 20:59:07","0YQB0000000L0CJOA0","Finance","Standard","00000750",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","South",,"005B0000006NoPnIAK",,,"001B000001AQUOvIAP","Middlesex","8846",,"Description of Dmart Location Group 4",,"Completed","2018-10-02 20:59:07","0YQB0000000L0CJOA0","false","2018-10-02 20:09:29","2018-10-02","0Y2B0000000L08vKAC","NJ",,"Ely West","2018-10-02 20:09:29","Ely West","Fare Merchants - Austin","Low","2019-12-25 07:09:07",,"Josephine Darakjy","0Z5B0000000L22yKAC","Fare Merchants Account","0YQB0000000PAsIOAW","Please complete the visit and collect all the KPIs","Regular","2020-01-30 11:26:55","Low",,"005B0000006NoPnIAK","003B000000H1QcGIAV","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T",,"Dmart Location 24","elywest@salesforce.com","josephine_darakjy@darakjy.org",,"Middlesex","2019-12-25 08:17:56","A00000025","Van",,"005B0000006NoPnIAK","810-292-9388",49,5,0,1,49
