"LastModifiedDate","Opportunity.IsWon","EstateHoldType","Owner.Role.ParentRole.Name","IsEnergyRelImprovement","IsBorrowerCommPropState","Owner.Username","IsPropertyCommPropState","Status","ApplicationExtIdentifier","TrustTitleType","OtherMortgageProgramType","NumActivitiesBucket","OtherLoanPurpose","LotAcquiredDate","Owner.Role.RolePath","Activities.Join_Key","AmortizationType","IsBalloon","IsRenovation","IsConstructionConversion","Account.FinancialAccount.Id","Account.FinancialAccount.FinServ__PrimaryOwner__c","Account.OwnerId","Id","Owner.Role.RoleNames","Owner.UniqueUserName","IsContractConversion","OtherLoanFeature","OtherRefinanceProgType","HasOtherLoanFeature","IsInterestOnly","Account.Industry","OtherAmortizationType","OwnerId","OpportunityId","RefinanceProgramType","Opportunity.Name","Owner.Name","LoanPurpose","HasMissingDocs","MortgageProgramType","HasPrepaymentPenalty","Account.Type","AccountId","Name","Owner.Role.Hierarchy_RoleNames","IsSubjectToPriorityLien","LoanApplicationFinancial.Name","Owner.Role.Name","RefinanceType","Opportunity.StageName","Owner.Role.DeveloperName","Account.RecordTypeId","Owner.Role.RoleNamesPath","Is1MplusLoanInNewStatusFor30Days","Opportunity.IsClosed","MortgageLienType","ProjectType","TitleType","CreatedDate","LeaseHoldExpirationDate","IsNegativeAmortization","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","Opportunity.Type","IsSingleClosing","Account.FinancialAccount.Name","HasHighPriorityActivityOpen","LoanBucket","IsTempIntRateBuydown","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Account.Name","NativeLandTenure","MonthsBetweenAdjustments","IntOnlyTermMonthCount","InitialBuydownRate","DaysSinceCreated","LoanApplicationFinancial.TotalMortgageLoansAmount","InterestRate","Activities.RLARelatedActivity","Activities.HighPriorityActivityOpen","BalloonTermMonths","DocumentChecklistItem.MissingDoc","TotalOtherAssetAmount","Opportunity.ExpectedRevenue","TotalFinLiabilityMonthlyAmt","LoanApplicationFinancial.PurchasePriceAmount","LoanApplicationFinancial.LoanAmount","MonthsBeforeFirstAdj","LotOriginalCost","PrepayPenaltyTermMonth","TotalOtherFinLiabilityMonthlyAmt","AmortizationTerm","TotalFinancialAssetAmount","LoanApplicationFinancial.LoanExclFinMortInsAmt","LoanApplicationFinancial.FinancedMortgageInsAmt","ImprovementCost","Opportunity.Amount"
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxfXAAQ","0016g00000VbndAAAR","0056g000003k86UAAQ","0cd6g000000gEtCAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rE8AAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndAAAR","Tyree Michael ",,"false","Tyree Michael ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxfX","No","1. <500K","false",,,"Tyree Michael",,0,0,0,4,95000,3.13,0,0,0,2,0,957666.67,0,0,95000,0,0,0,0,0,0,95000,0,0,1700000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxdFAAQ","0016g00000VbnasAAB","0056g000003k86UAAQ","0cd6g000000gEtDAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKLAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnasAAB","Lindsay Mueller ",,"false","Lindsay Mueller ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxdF","No","2. 500K-999K","false",,,"Lindsay Mueller",,0,0,0,15,589000,4.17,0,0,0,2,0,822000,0,0,589000,0,0,0,0,0,0,589000,0,0,900000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxdGAAQ","0016g00000VbnatAAB","0056g000003k86UAAQ","0cd6g000000gEtEAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKMAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnatAAB","Jayleen Marsh ",,"false","Jayleen Marsh ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxdG","No","1. <500K","false",,,"Jayleen Marsh",,0,0,0,25,432000,3.13,0,0,0,2,0,548909.09,0,0,432000,0,0,0,0,0,0,432000,0,0,600000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxdIAAQ","0016g00000VbnavAAB","0056g000003k86UAAQ","0cd6g000000gEtFAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKNAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnavAAB","Kenyon Hays ",,"false","Kenyon Hays ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxdI","No","2. 500K-999K","false",,,"Kenyon Hays",,0,0,0,7,773000,4.17,0,0,0,2,0,1468606.06,0,0,773000,0,0,0,0,0,0,773000,0,0,1600000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxdJAAQ","0016g00000VbnawAAB","0056g000003k86UAAQ","0cd6g000000gEtGAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKOAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnawAAB","Lia Myers ",,"false","Lia Myers ",,,"Client Presentation",,"0126g000001BTvoAAG",,"true","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxdJ","No","3. 1M+","false",,,"Lia Myers",,0,0,0,16,1081000,5.22,0,0,0,2,0,1746848.48,0,0,1081000,0,0,0,0,0,0,1081000,0,0,1900000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxdKAAQ","0016g00000VbnaxAAB","0056g000003k86UAAQ","0cd6g000000gEtHAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKPAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnaxAAB","Madeleine Nicholson ",,"false","Madeleine Nicholson ",,,"Discovery",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxdK","No","2. 500K-999K","false",,,"Madeleine Nicholson",,0,0,0,16,934000,4.17,0,0,0,2,0,1657636.36,0,0,934000,0,0,0,0,0,0,934000,0,0,1800000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnVAAQ","0016g00000VbnnKAAR","0056g000003k86UAAQ","0cd6g000000gEtJAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKRAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnKAAR","Sidney Abbott ",,"false","Sidney Abbott ",,,"Client Presentation",,"0126g000001BTvoAAG",,"true","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnV","No","3. 1M+","false",,,"Sidney Abbott",,0,0,0,19,1124000,3.13,0,0,0,2,0,1660363.64,0,0,1124000,0,0,0,0,0,0,1124000,0,0,1800000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnWAAQ","0016g00000VbnnLAAR","0056g000003k86UAAQ","0cd6g000000gEtKAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKSAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnLAAR","Kelvin Hartman ",,"false","Kelvin Hartman ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnW","No","1. <500K","false",,,"Kelvin Hartman",,0,0,0,23,87000,4.17,0,0,0,2,0,461969.7,0,0,87000,0,0,0,0,0,0,87000,0,0,500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnXAAQ","0016g00000VbnnMAAR","0056g000003k86UAAQ","0cd6g000000gEtLAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKTAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnMAAR","Alejandro Bates ",,"false","Alejandro Bates ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnX","No","2. 500K-999K","false",,,"Alejandro Bates",,0,0,0,10,502000,3.13,0,0,0,2,0,1203090.91,0,0,502000,0,0,0,0,0,0,502000,0,0,1300000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","Pending",,,,"1. None",,,,,,"false","false","false","a086g000003kxnYAAQ","0016g00000VbnnNAAR","0056g000003k86UAAQ","0cd6g000000gEtMAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKUAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnNAAR","Porter Webb ",,"false","Porter Webb ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnY","No","1. <500K","false",,,"Porter Webb",,0,0,0,30,336000,3.13,0,0,0,2,0,1483151.52,0,0,336000,0,0,0,0,0,0,336000,0,0,1600000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnZAAQ","0016g00000VbnnOAAR","0056g000003k86UAAQ","0cd6g000000gEtNAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKVAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnOAAR","Zack Thornton ",,"false","Zack Thornton ",,,"Discovery",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnZ","No","2. 500K-999K","false",,,"Zack Thornton",,0,0,0,6,893000,4.17,0,0,0,2,0,1671272.73,0,0,893000,0,0,0,0,0,0,893000,0,0,1800000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnbAAA","0016g00000VbnnQAAR","0056g000003k86UAAQ","0cd6g000000gEtOAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKWAAY",,"Home Loan Oppty","R CSEG","Refinance","No",,"false",,"0016g00000VbnnQAAR","Alijah Combs Refinance Home Loan",,"false","Alijah Combs Refinance Home Loan",,,"Develop Proposal",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnb","No","1. <500K","false",,,"Alijah Combs",,0,0,0,32,423000,4.17,0,0,0,2,0,1397272.73,0,0,423000,0,0,0,0,0,0,423000,0,0,1500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxncAAA","0016g00000VbnnRAAR","0056g000003k86UAAQ","0cd6g000000gEtPAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKXAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnRAAR","Kameron Porter ",,"false","Kameron Porter ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnc","No","2. 500K-999K","false",,,"Kameron Porter",,0,0,0,14,891000,5.22,0,0,0,2,0,839727.27,0,0,891000,0,0,0,0,0,0,891000,0,0,900000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxndAAA","0016g00000VbnnSAAR","0056g000003k86UAAQ","0cd6g000000gEtQAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKYAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnSAAR","Gavin Fields ",,"false","Gavin Fields ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnd","No","2. 500K-999K","false",,,"Gavin Fields",,0,0,0,6,824000,3.13,0,0,0,2,0,1214909.09,0,0,824000,0,0,0,0,0,0,824000,0,0,1300000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxneAAA","0016g00000VbnnTAAR","0056g000003k86UAAQ","0cd6g000000gEtRAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKZAAY",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnTAAR","Zaire Mckay ",,"false","Zaire Mckay ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxne","No","2. 500K-999K","false",,,"Zaire Mckay",,0,0,0,21,578000,4.17,0,0,0,2,0,1591303.03,0,0,578000,0,0,0,0,0,0,578000,0,0,1700000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnfAAA","0016g00000VbnnUAAR","0056g000003k86UAAQ","0cd6g000000gEtSAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKaAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnUAAR","Emilio Murillo ",,"false","Emilio Murillo ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnf","No","2. 500K-999K","false",,,"Emilio Murillo",,0,0,0,30,787000,4.17,0,0,0,2,0,100000,0,0,787000,0,0,0,0,0,0,787000,0,0,200000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxngAAA","0016g00000VbnnVAAR","0056g000003k86UAAQ","0cd6g000000gEtTAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKbAAI",,"Home Loan Oppty","R CSEG","Refinance","No",,"false",,"0016g00000VbnnVAAR","Patrick Potts Refinance Home Loan",,"false","Patrick Potts Refinance Home Loan",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxng","No","1. <500K","false",,,"Patrick Potts",,0,0,0,13,203000,5.22,0,0,0,2,0,1218848.48,0,0,203000,0,0,0,0,0,0,203000,0,0,1300000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnhAAA","0016g00000VbnnWAAR","0056g000003k86UAAQ","0cd6g000000gEtUAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKcAAI",,"Home Loan Oppty","R CSEG","Other","No",,"false",,"0016g00000VbnnWAAR","Andreas Roy Other Home Loan",,"false","Andreas Roy Other Home Loan",,,"Discovery",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnh","No","1. <500K","false",,,"Andreas Roy",,0,0,0,17,236000,5.22,0,0,0,2,0,1408636.36,0,0,236000,0,0,0,0,0,0,236000,0,0,1500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxniAAA","0016g00000VbnnXAAR","0056g000003k86UAAQ","0cd6g000000gEtVAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKdAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnXAAR","Agustin Hodges ",,"false","Agustin Hodges ",,,"Qualification",,"0126g000001BTvoAAG",,"true","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxni","No","3. 1M+","false",,,"Agustin Hodges",,0,0,0,2,1036000,5.22,0,0,0,2,0,1316848.48,0,0,1036000,0,0,0,0,0,0,1036000,0,0,1400000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnjAAA","0016g00000VbnnYAAR","0056g000003k86UAAQ","0cd6g000000gEtWAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKeAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnYAAR","Deangelo Elliott ",,"false","Deangelo Elliott ",,,"Client Presentation",,"0126g000001BTvoAAG",,"true","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnj","No","3. 1M+","false",,,"Deangelo Elliott",,0,0,0,7,1133000,4.17,0,0,0,2,0,282636.36,0,0,1133000,0,0,0,0,0,0,1133000,0,0,300000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","Pending",,,,"1. None",,,,,,"false","false","false","a086g000003kxnkAAA","0016g00000VbnnZAAR","0056g000003k86UAAQ","0cd6g000000gEtXAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKfAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnZAAR","Kieran Hays ",,"false","Kieran Hays ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnk","No","1. <500K","false",,,"Kieran Hays",,0,0,0,29,273000,5.22,0,0,0,2,0,1415454.55,0,0,273000,0,0,0,0,0,0,273000,0,0,1500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnlAAA","0016g00000VbnnaAAB","0056g000003k86UAAQ","0cd6g000000gEtYAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKgAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnaAAB","Tristen Harding ",,"false","Tristen Harding ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnl","No","2. 500K-999K","false",,,"Tristen Harding",,0,0,0,33,663000,3.13,0,0,0,2,0,472575.76,0,0,663000,0,0,0,0,0,0,663000,0,0,500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnmAAA","0016g00000VbnnbAAB","0056g000003k86UAAQ","0cd6g000000gEtZAAU",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKhAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnnbAAB","Kayden Kirk ",,"false","Kayden Kirk ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnm","No","2. 500K-999K","false",,,"Kayden Kirk",,0,0,0,34,609000,5.22,0,0,0,2,0,378666.67,0,0,609000,0,0,0,0,0,0,609000,0,0,400000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxnnAAA","0016g00000VbnncAAB","0056g000003k86UAAQ","0cd6g000000gEtaAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rKiAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnncAAB","Gustavo Mcclain ",,"false","Gustavo Mcclain ",,,"Discovery",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxnn","No","2. 500K-999K","false",,,"Gustavo Mcclain",,0,0,0,33,544000,3.13,0,0,0,2,0,948181.82,0,0,544000,0,0,0,0,0,0,544000,0,0,1000000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg0AAA","0016g00000VbnddAAB","0056g000003k86UAAQ","0cd6g000000gEtbAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEbAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbnddAAB","Araceli Fritz ",,"false","Araceli Fritz ",,,"Develop Proposal",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg0","No","1. <500K","false",,,"Araceli Fritz",,0,0,0,17,444000,4.17,0,0,0,2,0,750000,0,0,444000,0,0,0,0,0,0,444000,0,0,1500000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg1AAA","0016g00000VbndeAAB","0056g000003k86UAAQ","0cd6g000000gEtcAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEcAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndeAAB","Yaritza Kirk ",,"false","Yaritza Kirk ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg1","No","1. <500K","false",,,"Yaritza Kirk",,0,0,0,30,203000,4.17,0,0,0,2,0,241696.97,0,0,203000,0,0,0,0,0,0,203000,0,0,400000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg2AAA","0016g00000VbndfAAB","0056g000003k86UAAQ","0cd6g000000gEtdAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEdAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndfAAB","Semaj Mueller ",,"false","Semaj Mueller ",,,"Qualification",,"0126g000001BTvoAAG",,"true","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg2","No","3. 1M+","false",,,"Semaj Mueller",,0,0,0,10,1165000,5.22,0,0,0,2,0,363454.55,0,0,1165000,0,0,0,0,0,0,1165000,0,0,600000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg3AAA","0016g00000VbndgAAB","0056g000003k86UAAQ","0cd6g000000gEteAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEeAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndgAAB","Beatrice Spears ",,"false","Beatrice Spears ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg3","No","1. <500K","false",,,"Beatrice Spears",,0,0,0,27,225000,3.13,0,0,0,2,0,1093090.91,0,0,225000,0,0,0,0,0,0,225000,0,0,1800000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg4AAA","0016g00000VbndhAAB","0056g000003k86UAAQ","0cd6g000000gEtfAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEfAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndhAAB","Emmanuel Allen ",,"false","Emmanuel Allen ",,,"Qualification",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg4","No","2. 500K-999K","false",,,"Emmanuel Allen",,0,0,0,35,909000,4.17,0,0,0,2,0,243515.15,0,0,909000,0,0,0,0,0,0,909000,0,0,400000
"2020-08-11T19:24:07.000Z","false",,,"false","false","rad@cseg.com","false","New",,,,"1. None",,,,,,"false","false","false","a086g000003kxg5AAA","0016g00000VbndiAAB","0056g000003k86UAAQ","0cd6g000000gEtgAAE",,"R CSEG","false",,,"false","false",,,"0056g000003k86UAAQ","0066g0000392rEgAAI",,"Home Loan Oppty","R CSEG","Purchase","No",,"false",,"0016g00000VbndiAAB","Daniella Wallace ",,"false","Daniella Wallace ",,,"Client Presentation",,"0126g000001BTvoAAG",,"false","false",,,,"2020-07-20T19:28:57.000Z",,"false","https://cseg--c.documentforce.com/profilephoto/7296g000000hD8r/T",,,"false","a086g000003kxg5","No","2. 500K-999K","false",,,"Daniella Wallace",,0,0,0,25,636000,3.13,0,0,0,2,0,915454.55,0,0,636000,0,0,0,0,0,0,636000,0,0,1500000
