"LastModifiedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_MemberType","LastProcessedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramCurrencyId","LoyaltyMemberId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","Delta","ValidTo","CreatedDate","LoyaltyMemberCurrency_LoyaltyProgramMember_MemberName","ValidFrom","Id","LoyaltyMemberCurrency_LoyaltyProgramCurrency_CurrencyType","PointsBalance","LoyaltyMemberCurrency_LoyaltyProgramCurrency_CostperUnit","PointsBalance_Amount"
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGQMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User1 Trial1","2021-03-10","0lzB0000000XcZHIA0","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGRMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User2 Trial2","2021-03-10","0lzB0000000XcZIIA0","Qualifying",968,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGRMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User2 Trial2","2021-03-10","0lzB0000000XcZJIA0","NonQualifying",12139,0.01,121.39
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGRMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User2 Trial2","2021-03-10","0lzB0000000XcZKIA0","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGSMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User75 Trial75","2021-03-10","0lzB0000000XcZLIA0","Qualifying",1678,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGSMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User75 Trial75","2021-03-10","0lzB0000000XcZMIA0","NonQualifying",13967,0.01,139.67
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGSMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User75 Trial75","2021-03-10","0lzB0000000XcZNIA0","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGTMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User76 Trial76","2021-03-10","0lzB0000000XcZOIA0","Qualifying",560,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGTMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User76 Trial76","2021-03-10","0lzB0000000XcZPIA0","NonQualifying",10966,0.01,109.66
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGTMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User76 Trial76","2021-03-10","0lzB0000000XcZQIA0","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGUMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User77 Trial77","2021-03-10","0lzB0000000XcZRIA0","Qualifying",1693,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGUMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User77 Trial77","2021-03-10","0lzB0000000XcZSIA0","NonQualifying",11160,0.01,111.6
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGUMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User77 Trial77","2021-03-10","0lzB0000000XcZTIA0","Qualifying",1024,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGVMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User78 Trial78","2021-03-10","0lzB0000000XcZUIA0","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGVMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User78 Trial78","2021-03-10","0lzB0000000XcZVIA0","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGVMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User78 Trial78","2021-03-10","0lzB0000000XcZWIA0","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGWMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User79 Trial79","2021-03-10","0lzB0000000XcZXIA0","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGWMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User79 Trial79","2021-03-10","0lzB0000000XcZYIA0","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGWMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User79 Trial79","2021-03-10","0lzB0000000XcZZIA0","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGXMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User80 Trial80","2021-03-10","0lzB0000000XcZaIAK","Qualifying",1259,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGXMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User80 Trial80","2021-03-10","0lzB0000000XcZbIAK","NonQualifying",11177,0.01,111.77
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGXMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User80 Trial80","2021-03-10","0lzB0000000XcZcIAK","Qualifying",1464,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGYMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User81 Trial81","2021-03-10","0lzB0000000XcZdIAK","Qualifying",1327,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGYMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User81 Trial81","2021-03-10","0lzB0000000XcZeIAK","NonQualifying",13443,0.01,134.43
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGYMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User81 Trial81","2021-03-10","0lzB0000000XcZfIAK","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGZMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User82 Trial82","2021-03-10","0lzB0000000XcZgIAK","Qualifying",980,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGZMA4","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User82 Trial82","2021-03-10","0lzB0000000XcZhIAK","NonQualifying",13463,0.01,134.63
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGZMA4",,,"3000-01-08","2021-03-03T12:41:20.000Z","User82 Trial82","2021-03-10","0lzB0000000XcZiIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGaMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data346 Trail346","2021-03-10","0lzB0000000XcZjIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGaMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data346 Trail346","2021-03-10","0lzB0000000XcZkIAK","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGaMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data346 Trail346","2021-03-10","0lzB0000000XcZlIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGbMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data324 Trail324","2021-03-10","0lzB0000000XcZmIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGbMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data324 Trail324","2021-03-10","0lzB0000000XcZnIAK","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGbMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data324 Trail324","2021-03-10","0lzB0000000XcZoIAK","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGcMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data325 Trail325","2021-03-10","0lzB0000000XcZpIAK","Qualifying",1789,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGcMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data325 Trail325","2021-03-10","0lzB0000000XcZqIAK","NonQualifying",12018,0.01,120.18
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGcMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data325 Trail325","2021-03-10","0lzB0000000XcZrIAK","Qualifying",1473,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGdMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data326 Trail326","2021-03-10","0lzB0000000XcZsIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGdMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data326 Trail326","2021-03-10","0lzB0000000XcZtIAK","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGdMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data326 Trail326","2021-03-10","0lzB0000000XcZuIAK","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGeMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data327 Trail327","2021-03-10","0lzB0000000XcZvIAK","Qualifying",1427,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGeMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data327 Trail327","2021-03-10","0lzB0000000XcZwIAK","NonQualifying",15448,0.01,154.48
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGeMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Q4Data327 Trail327","2021-03-10","0lzB0000000XcZxIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGfMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User5 Q4DataUser5","2021-03-10","0lzB0000000XcZyIAK","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGfMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User5 Q4DataUser5","2021-03-10","0lzB0000000XcZzIAK","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGfMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User5 Q4DataUser5","2021-03-10","0lzB0000000Xca0IAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGgMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Marc6 Tom6","2021-03-10","0lzB0000000Xca1IAC","Qualifying",2437,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGgMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Marc6 Tom6","2021-03-10","0lzB0000000Xca2IAC","NonQualifying",15128,0.01,151.28
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGgMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Marc6 Tom6","2021-03-10","0lzB0000000Xca3IAC","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGhMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Data6 User6","2021-03-10","0lzB0000000Xca4IAC","Qualifying",1194,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGhMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","Data6 User6","2021-03-10","0lzB0000000Xca5IAC","NonQualifying",14506,0.01,145.06
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGhMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","Data6 User6","2021-03-10","0lzB0000000Xca6IAC","Qualifying",2417,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGiMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User64 Q4Data64","2021-03-10","0lzB0000000Xca7IAC","Qualifying",1630,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGiMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User64 Q4Data64","2021-03-10","0lzB0000000Xca8IAC","NonQualifying",15837,0.01,158.37
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGiMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User64 Q4Data64","2021-03-10","0lzB0000000Xca9IAC","Qualifying",1630,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGjMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User35 Q4Data35","2021-03-10","0lzB0000000XcaAIAS","Qualifying",763,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGjMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User35 Q4Data35","2021-03-10","0lzB0000000XcaBIAS","NonQualifying",13512,0.01,135.12
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGjMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User35 Q4Data35","2021-03-10","0lzB0000000XcaCIAS","Qualifying",3094,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGkMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User36 Q4Data36","2021-03-10","0lzB0000000XcaDIAS","Qualifying",2687,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGkMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User36 Q4Data36","2021-03-10","0lzB0000000XcaEIAS","NonQualifying",14222,0.01,142.22
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGkMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User36 Q4Data36","2021-03-10","0lzB0000000XcaFIAS","Qualifying",588,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGlMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User37 Q4Data37","2021-03-10","0lzB0000000XcaGIAS","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGlMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User37 Q4Data37","2021-03-10","0lzB0000000XcaHIAS","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGlMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User37 Q4Data37","2021-03-10","0lzB0000000XcaIIAS","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGmMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User43 Q4Data43","2021-03-10","0lzB0000000XcaJIAS","Qualifying",748,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGmMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User43 Q4Data43","2021-03-10","0lzB0000000XcaKIAS","NonQualifying",15327,0.01,153.27
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGmMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User43 Q4Data43","2021-03-10","0lzB0000000XcaLIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGnMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User44 Q4Data44","2021-03-10","0lzB0000000XcaMIAS","Qualifying",2922,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGnMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User44 Q4Data44","2021-03-10","0lzB0000000XcaNIAS","NonQualifying",13957,0.01,139.57
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGnMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User44 Q4Data44","2021-03-10","0lzB0000000XcaOIAS","Qualifying",1240,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGoMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User45 Q4Data45","2021-03-10","0lzB0000000XcaPIAS","Qualifying",895,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGoMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User45 Q4Data45","2021-03-10","0lzB0000000XcaQIAS","NonQualifying",14470,0.01,144.7
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGoMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User45 Q4Data45","2021-03-10","0lzB0000000XcaRIAS","Qualifying",3218,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGpMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User46 Q4Data46","2021-03-10","0lzB0000000XcaSIAS","Qualifying",1960,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGpMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User46 Q4Data46","2021-03-10","0lzB0000000XcaTIAS","NonQualifying",15568,0.01,155.68
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGpMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User46 Q4Data46","2021-03-10","0lzB0000000XcaUIAS","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGqMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User47 Q4Data47","2021-03-10","0lzB0000000XcaVIAS","Qualifying",645,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGqMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User47 Q4Data47","2021-03-10","0lzB0000000XcaWIAS","NonQualifying",14821,0.01,148.21
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGqMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User47 Q4Data47","2021-03-10","0lzB0000000XcaXIAS","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGrMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User48 Q4Data48","2021-03-10","0lzB0000000XcaYIAS","Qualifying",3265,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGrMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User48 Q4Data48","2021-03-10","0lzB0000000XcaZIAS","NonQualifying",14036,0.01,140.36
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGrMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User48 Q4Data48","2021-03-10","0lzB0000000XcaaIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGsMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User49 Q4Data49","2021-03-10","0lzB0000000XcabIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGsMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User49 Q4Data49","2021-03-10","0lzB0000000XcacIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGsMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User49 Q4Data49","2021-03-10","0lzB0000000XcadIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGtMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User50 Q4Data50","2021-03-10","0lzB0000000XcaeIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGtMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User50 Q4Data50","2021-03-10","0lzB0000000XcafIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGtMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User50 Q4Data50","2021-03-10","0lzB0000000XcagIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGuMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User51 Q4Data51","2021-03-10","0lzB0000000XcahIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGuMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User51 Q4Data51","2021-03-10","0lzB0000000XcaiIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGuMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User51 Q4Data51","2021-03-10","0lzB0000000XcajIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGvMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User53 Q4Data53","2021-03-10","0lzB0000000XcakIAC","Qualifying",0,,
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGvMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User53 Q4Data53","2021-03-10","0lzB0000000XcalIAC","NonQualifying",0,0.01,0
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGvMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User53 Q4Data53","2021-03-10","0lzB0000000XcamIAC","Qualifying",0,,
"2021-03-08T16:43:58.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGwMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User54 Q4Data54","2021-03-10","0lzB0000000XcanIAC","Qualifying",1982,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGwMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User54 Q4Data54","2021-03-10","0lzB0000000XcaoIAC","NonQualifying",15565,0.01,155.65
"2021-03-03T12:41:20.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAoIAO","0lMB0000000RIGwMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User54 Q4Data54","2021-03-10","0lzB0000000XcapIAC","Qualifying",0,,
"2021-03-08T18:05:01.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAeIAO","0lMB0000000RIGxMAO",,,"3000-01-08","2021-03-03T12:41:20.000Z","User55 Q4Data55","2021-03-10","0lzB0000000XcaqIAC","Qualifying",3004,,
"2021-03-10T07:02:21.000Z","Individual","2021-11-04","NTO Insider","0lcB0000000PBAjIAO","0lMB0000000RIGxMAO","Points",,"3000-01-08","2021-03-03T12:41:20.000Z","User55 Q4Data55","2021-03-10","0lzB0000000XcarIAC","NonQualifying",15039,0.01,150.39
