"TransactionJournal.Status","LastModifiedDate","TransactionJournal.JournalDate","User.Username","LoyaltyProgramCurrency.QP_Currency","TransactionJournal.LoyaltyProgramMember.LeadOrContactName","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Birthdate","IsDeleted","AdditionalNotes","TransactionJournal.LoyaltyProgramMember.MemberStatus","TransactionJournal.Industry","User.Role.ParentRoleId","TransactionJournal.LoyaltyProgramMember.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberState","User.Computed_ParentID","TransactionJournal.LoyaltyProgramMember.MemberType","Id","TransactionJournal.LoyaltyProgramMember.MembershipNumber","Correlation","TransactionJournal.LoyaltyProgramPartner.Partner.Type","User.SmallPhotoUrl","TransactionJournal.LoyaltyProgramPartner.PartnerIndustry","TransactionJournal.Product_or_ProductCategory_ID","TransactionJournal.LoyaltyProgramMember.Contact.MobilePhone","TransactionJournal.JournalReason","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberCity","TransactionJournal.ProductCategory.Name","LoyaltyProgramCurrency.CurrencyType","TransactionJournal.User.SmallPhotoUrl","User.FullPhotoUrl","TransactionJournal.Product.Name","User.ParentPath","User.Parents","TransactionJournal.LoyaltyProgramMember.EnrollmentDate","TransactionJournal.LoyaltyProgramMember.LoyaltyProgram.Name","TransactionJournal.Product_or_ProductCategory","Flow","SystemModstamp","TransactionJournal.Channel","TransactionJournal.LoyaltyProgramMember.AccountContact.Id","LoyaltyTierMember.LoyaltyTier.LoyaltyTierGroup.Name","TransactionJournal.MemberId","ExpiryDate","EventType","TransactionJournal.LoyaltyProgramMember.MemberName","TransactionJournal.LoyaltyProgramMember.IsReferral","TransactionJournal.JournalSubType.Name","User.ManagerId","CreatedById","TransactionJournal.LoyaltyProgramPartner.PartnerCategory","User.Role.Name","TransactionJournal.PartnerId","TransactionJournal.LoyaltyProgramMember.ProgramId","TransactionJournal.LoyaltyProgramMember.Contact.Birthdate","TransactionJournalId","TransactionJournal.LoyaltyProgramMember.LastActivityDate","ActivityDate","TransactionJournal.LoyaltyProgramMember.Account.Name","TransactionJournal.LoyaltyProgramMember.MemberTenureBucket","User.UniqueUserName","ChangeReasonType","IncludeInManualActions","TransactionJournal.JournalType.Name","TransactionJournal.LoyaltyProgramPartner.Partner.Name","CreatedDate","TransactionJournal.LoyaltyProgramPartner.PartnerType","TransactionJournal.LoyaltyProgramMember.MemberCountry","TransactionJournal.User.UniqueUserName","TransactionJournal.UsageType","TransactionType","TransactionJournal.Establishment","TransactionJournal.QuantityUnitOfMeasureId","LoyaltyProgramCurrencyId","TransactionJournal.LoyaltyProgramMember.MembershipEndDate","TransactionJournal.Product.Family","TransactionJournal.RelatedJournalId","TransactionJournal.Product.ProductCode","TransactionJournal.LoyaltyProgramMember.EnrollmentChannel","LastProcessedDate","LoyaltyProgramMemberId","LoyaltyTierMember.LoyaltyTier.Name","TransactionJournal.Brand","LoyaltyProgramCurrency.NQP_Currency","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.MobilePhone","TransactionType_w_GroupMember","TransactionJournal.TransactionLocation","LastModifiedById","TransactionJournal.ActivityDate","TransactionJournal.LoyaltyProgramMember.LeadOrContactId","TransactionJournal.Quantity","PointsTemp","Points_Amount","TransactionJournal.TransactionAmount","LoyaltyProgramCurrency.CostperUnit","Total_Accrued_Points_Amount","Total_Accrued_Points","Points"
"Processed","2021-09-27T05:34:38.000Z","2021-09-27T05:34:38.000Z","divya@232loyaltyed2.com",,"Perf185 Trail185",,"false","12345","Active",,,"Perf185 Trail185","NY",,"Individual","05wB0000002Yyr6IAC","IndivAiK_154",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-17","NTO Insider",,,"2021-09-27T05:34:38.000Z",,,"Lifetime","0lMB0000000RIEeMAO","2022-09-30","Credit","Perf185 Trail185","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tiMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:34:38.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RIEeMAO","Premium",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000IXhuTIAT",,1500,15,,0.01,15,1500,1500
"Processed","2021-09-27T05:33:02.000Z","2021-09-27T05:33:02.000Z","divya@232loyaltyed2.com",,"Perf193 Trail193",,"false","123","Active",,,"Perf193 Trail193","NY",,"Individual","05wB0000002Yyr7IAC","IndivAiK_162",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York City",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-19","NTO Insider",,,"2021-09-27T05:33:02.000Z",,,"Lifetime","0lMB0000000RIEmMAO","2022-09-30","Credit","Perf193 Trail193","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tjMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:33:02.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RIEmMAO","Premium",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000IXhubIAD",,120,1.2,,0.01,1.2,120,120
"Processed","2021-09-27T05:33:02.000Z","2021-09-27T05:33:02.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_he",,"false","123","Active",,,"Cnt-RTE-_UIDaiajbieh_b_he","State Not Available",,"Group","05wB0000002Yyr8IAC","GRPNTO_WC_EDc_UIDaiajbieh_b_a",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-22","NTO Insider",,,"2021-09-27T05:33:02.000Z",,,"Status Tier Group","0lMB0000000GwDyMAK","2022-09-30","Credit","Cnt-RTE-_UIDaiajbieh_b_he","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tkMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:33:02.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tjMAA",,"POS","2021-11-04","0lMB0000000GwDyMAK","Silver",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000JOoijIAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:33:19.000Z","2021-09-27T05:33:19.000Z","divya@232loyaltyed2.com",,"Perf193 Trail193",,"false","5555","Active",,,"Perf193 Trail193","NY",,"Individual","05wB0000002YyrCIAS","IndivAiK_162",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York City",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-19","NTO Insider",,,"2021-09-27T05:33:19.000Z",,,"Lifetime","0lMB0000000RIEmMAO",,"Debit","Perf193 Trail193","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tBMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:33:19.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RIEmMAO","Premium",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000IXhubIAD",,4,0.04,,0.01,-0.04,-4,4
"Processed","2021-09-27T05:33:19.000Z","2021-09-27T05:33:19.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_he",,"false","5555","Active",,,"Cnt-RTE-_UIDaiajbieh_b_he","State Not Available",,"Group","05wB0000002YyrDIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_a",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-22","NTO Insider",,,"2021-09-27T05:33:19.000Z",,,"Status Tier Group","0lMB0000000GwDyMAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_he","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tCMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:33:19.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tBMAQ",,"POS","2021-11-04","0lMB0000000GwDyMAK","Silver",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000JOoijIAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:34:39.000Z","2021-09-27T05:34:38.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_jh",,"false","12345","Active",,,"Cnt-RTE-_UIDaiajbieh_b_jh","State Not Available",,"Group","05wB0000002YyrHIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_d",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-11-14","NTO Insider",,,"2021-09-27T05:34:39.000Z",,,"Status Tier Group","0lMB0000000GwE1MAK","2022-09-30","Credit","Cnt-RTE-_UIDaiajbieh_b_jh","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296toMAA",,"2021-11-01",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:34:39.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tiMAA",,"POS","2021-11-04","0lMB0000000GwE1MAK","Silver",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000JOoj6IAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:35:29.000Z","2021-09-27T05:35:29.000Z","divya@232loyaltyed2.com",,"Perf185 Trail185",,"false","1234","Active",,,"Perf185 Trail185","NY",,"Individual","05wB0000002YyrMIAS","IndivAiK_154",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-17","NTO Insider",,,"2021-09-27T05:35:29.000Z",,,"Lifetime","0lMB0000000RIEeMAO",,"Debit","Perf185 Trail185","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296ttMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:35:29.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,,,"CallCenter","2021-11-04","0lMB0000000RIEeMAO","Premium",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000IXhuTIAT",,10,0.1,,0.01,-0.1,-10,10
"Processed","2021-09-27T05:35:29.000Z","2021-09-27T05:35:29.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_jh",,"false","1234","Active",,,"Cnt-RTE-_UIDaiajbieh_b_jh","State Not Available",,"Group","05wB0000002YyrNIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_d",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-11-14","NTO Insider",,,"2021-09-27T05:35:29.000Z",,,"Status Tier Group","0lMB0000000GwE1MAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_jh","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tuMAA",,"2021-11-01",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:35:29.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,"0lVB000000296ttMAA",,"POS","2021-11-04","0lMB0000000GwE1MAK","Silver",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000JOoj6IAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:36:17.000Z","2021-09-27T05:36:16.000Z","divya@232loyaltyed2.com",,"Perf102 Trail102",,"false","111","Active",,,"Perf102 Trail102","Ontario",,"Individual","05wB0000002YyrRIAS","IndivAiK_240",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-04","NTO Insider",,,"2021-09-27T05:36:17.000Z",,,"Lifetime","0lMB0000000RIIBMA4","2022-09-30","Credit","Perf102 Trail102","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tQMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:36:17.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RIIBMA4","Premium",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000IXhvEIAT",,140,1.4,,0.01,1.4,140,140
"Processed","2021-09-27T05:36:17.000Z","2021-09-27T05:36:16.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_jb",,"false","111","Active",,,"Cnt-RTE-_UIDaiajbieh_b_jb","State Not Available",,"Group","05wB0000002YyrSIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_j",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-14","NTO Insider",,,"2021-09-27T05:36:17.000Z",,,"Status Tier Group","0lMB0000000GwE7MAK","2022-09-30","Credit","Cnt-RTE-_UIDaiajbieh_b_jb","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tRMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:36:17.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tQMAQ",,"POS","2021-11-04","0lMB0000000GwE7MAK","Silver",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000JOoj0IAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:37:04.000Z","2021-09-27T05:37:03.000Z","divya@232loyaltyed2.com",,"Perf102 Trail102",,"false","123","Active",,,"Perf102 Trail102","Ontario",,"Individual","05wB0000002YyrWIAS","IndivAiK_240",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-10-04","NTO Insider",,,"2021-09-27T05:37:04.000Z",,,"Lifetime","0lMB0000000RIIBMA4",,"Debit","Perf102 Trail102","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tyMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:37:04.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,,,"Web","2021-11-04","0lMB0000000RIIBMA4","Premium",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000IXhvEIAT",,0,0,,0.01,0,0,0
"Processed","2021-09-27T05:37:04.000Z","2021-09-27T05:37:03.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_jb",,"false","123","Active",,,"Cnt-RTE-_UIDaiajbieh_b_jb","State Not Available",,"Group","05wB0000002YyrXIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_j",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-14","NTO Insider",,,"2021-09-27T05:37:04.000Z",,,"Status Tier Group","0lMB0000000GwE7MAK",,"Debit","Cnt-RTE-_UIDaiajbieh_b_jb","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tzMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:37:04.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tyMAA",,"POS","2021-11-04","0lMB0000000GwE7MAK","Silver",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000JOoj0IAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:38:14.000Z","2021-09-27T05:38:14.000Z","divya@232loyaltyed2.com",,"Q4Data193 Trail193",,"false","123","Active",,,"Q4Data193 Trail193","NY",,"Individual","05wB0000002YyrYIAS","IndivAiK_251",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York City",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-01","NTO Insider",,,"2021-09-27T05:38:14.000Z",,,"Lifetime","0lMB0000000RIIMMA4",,"Debit","Q4Data193 Trail193","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296u0MAA",,"2021-11-01",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:38:14.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RIIMMA4","Premium",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000IXi3XIAT",,11,0.11,,0.01,-0.11,-11,11
"Processed","2021-09-27T05:38:14.000Z","2021-09-27T05:38:14.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_hb",,"false","123","Active",,,"Cnt-RTE-_UIDaiajbieh_b_hb","State Not Available",,"Group","05wB0000002YyrZIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_cj",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-21","NTO Insider",,,"2021-09-27T05:38:14.000Z",,,"Status Tier Group","0lMB0000000GwERMA0",,"Debit","Cnt-RTE-_UIDaiajbieh_b_hb","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296u1MAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:38:14.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Negative",,,"0lcB0000000PBAjIAO",,,"0lVB000000296u0MAA",,"POS","2021-11-04","0lMB0000000GwERMA0","Silver",,"Points",,"AdjustedPoints_Negative",,"005B0000006txQYIAY","2021-11-01","003B000000JOoigIAD",,,0,,0.01,0,,
"Processed","2021-09-27T05:37:51.000Z","2021-09-27T05:37:51.000Z","divya@232loyaltyed2.com",,"Q4Data193 Trail193",,"false","1234","Active",,,"Q4Data193 Trail193","NY",,"Individual","05wB0000002YyrbIAC","IndivAiK_251",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"New York City",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-01-01","NTO Insider",,,"2021-09-27T05:37:51.000Z",,,"Lifetime","0lMB0000000RIIMMA4","2022-09-30","Credit","Q4Data193 Trail193","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296u3MAA",,"2021-11-01",,"5.9-12 months","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","True","Manual Points Adjustment",,"2021-09-27T05:37:51.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,,,"POS","2021-11-04","0lMB0000000RIIMMA4","Premium",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000IXi3XIAT",,200,2,,0.01,2,200,200
"Processed","2021-09-27T05:37:51.000Z","2021-09-27T05:37:51.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_hb",,"false","1234","Active",,,"Cnt-RTE-_UIDaiajbieh_b_hb","State Not Available",,"Group","05wB0000002YyrcIAC","GRPNTO_WC_EDc_UIDaiajbieh_b_cj",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Service Recovery",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-21","NTO Insider",,,"2021-09-27T05:37:51.000Z",,,"Status Tier Group","0lMB0000000GwERMA0","2022-09-30","Credit","Cnt-RTE-_UIDaiajbieh_b_hb","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296u4MAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Service Recovery","False","Manual Points Adjustment",,"2021-09-27T05:37:51.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,"0lVB000000296u3MAA",,"POS","2021-11-04","0lMB0000000GwERMA0","Silver",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-01","003B000000JOoigIAD",,,0,,0.01,0,,
"Processed","2021-09-29T13:04:41.000Z","2021-09-29T13:04:41.000Z","divya@232loyaltyed2.com",,"Data16 User16",,"false","Add","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002YysFIAS","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-29T13:04:41.000Z",,,"Lifetime","0lMB0000000RILEMA4","2022-09-30","Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296urMAA",,"2021-11-03",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","True","Manual Points Adjustment",,"2021-09-29T13:04:41.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,,,"Social","2021-11-04","0lMB0000000RILEMA4","Elite",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-03","003B000000IXi05IAD",,1000,10,,0.01,10,1000,1000
"Processed","2021-09-29T13:04:41.000Z","2021-09-29T13:04:41.000Z","divya@232loyaltyed2.com",,"Cnt-RTE-_UIDaiajbieh_b_fi",,"false","Add","Active",,,"Cnt-RTE-_UIDaiajbieh_b_fi","State Not Available",,"Group","05wB0000002YysGIAS","GRPNTO_WC_EDc_UIDaiajbieh_b_ec",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,"Resolve Disputed Points",,"City Not Available",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-26","NTO Insider",,,"2021-09-29T13:04:41.000Z",,,"Status Tier Group","0lMB0000000GwEeMAK","2022-09-30","Credit","Cnt-RTE-_UIDaiajbieh_b_fi","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296usMAA",,"2021-11-03",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)","Resolve Disputed Points","False","Manual Points Adjustment",,"2021-09-29T13:04:41.000Z",,"Country Not Available","Divya Admin (divya@232loyaltyed2.com)","Loyalty","AdjustedPoints_Positive",,,"0lcB0000000PBAjIAO",,,"0lVB000000296urMAA",,"POS","2021-11-04","0lMB0000000GwEeMAK","Silver",,"Points",,"AdjustedPoints_Positive",,"005B0000006txQYIAY","2021-11-03","003B000000JOoiTIAT",,,0,,0.01,0,,
